,ssta30GLB_cluster1,ssta30GLB_cluster2,ssta30GLB_cluster3,ssta30GLB_cluster4,ssta30GLB_cluster5,ssta30GLB_cluster6,ssta30GLB_cluster7,ssta30GLB_cluster8
1984-08-01,-4.961792,2.7217407,1.5442505,-3.4255066,-0.9854126,-1.1393433,-12.464691,-8.647186
1984-09-01,-5.143738,2.7694702,2.1562195,-2.4814148,-1.6043701,-0.87579346,-12.586243,-8.924133
1984-10-01,-5.148285,2.5407104,1.9645691,-6.6613464,-1.2189026,-1.4728088,-12.601685,-8.66687
1984-11-01,-4.2199097,2.4168396,0.5192261,-9.341095,-0.5578003,-3.0726013,-12.057861,-8.217072
1984-12-01,-2.5769043,2.761078,-0.69711304,-10.83313,0.17199707,-4.799713,-9.128021,-5.972748
1985-01-01,-0.42019653,2.2096252,-1.732605,-12.623505,1.157898,-5.7277527,-8.160461,-4.754181
1985-02-01,-0.35113525,1.4432678,-2.5519104,-13.559784,1.9313049,-6.889923,-7.69458,-4.066986
1985-03-01,-1.4425659,1.1726379,-2.2971497,-12.848236,1.4555054,-7.184723,-8.377136,-5.2864685
1985-04-01,-2.438568,1.42099,-2.3311768,-12.564606,0.9636841,-7.144623,-9.304565,-6.184662
1985-05-01,-3.2851868,1.842865,-1.1681213,-11.11319,0.5274658,-6.094513,-10.1779175,-7.1472473
1985-06-01,-4.039978,2.4256897,1.2519531,-9.318298,0.111968994,-3.8322754,-11.217072,-7.9081116
1985-07-01,-4.9804077,2.4855652,2.2001953,-4.605316,-1.0603638,-1.7380066,-12.106079,-8.332733
1985-08-01,-5.2667847,2.7341309,2.008606,-2.152954,-1.777832,-0.21435547,-12.36673,-8.604004
1985-09-01,-5.535919,2.5628052,2.7059937,-2.236023,-1.609314,-0.1138916,-12.514343,-8.909912
1985-10-01,-5.633148,2.417694,1.4859619,-5.5197144,-0.7601929,-2.0509033,-12.38974,-8.721771
1985-11-01,-5.278473,2.7380981,-0.3782959,-7.298218,-0.080322266,-4.264038,-11.880768,-7.2962036
1985-12-01,-4.265045,2.4194336,-1.1597595,-10.538605,0.490448,-5.527008,-10.889038,-5.4393005
1986-01-01,-1.5879211,1.9278564,-1.6141357,-11.981537,0.779541,-6.076782,-8.96463,-4.35614
1986-02-01,-1.7557983,1.4085083,-2.4776306,-13.244232,1.6503296,-6.966522,-7.834717,-4.1227417
1986-03-01,-1.5028076,1.3881836,-2.4890442,-14.261261,1.7412109,-7.1825256,-8.473511,-4.145172
1986-04-01,-2.1245422,1.5061035,-2.488617,-13.269897,1.239624,-7.4349365,-9.663879,-5.4184265
1986-05-01,-3.662262,2.3064575,-1.4847107,-12.078735,0.80352783,-5.546051,-11.013824,-5.87027
1986-06-01,-4.656128,2.1923523,0.23828125,-9.364288,-0.0859375,-3.8776245,-11.400177,-7.38974
1986-07-01,-5.5628357,2.37677,1.6968994,-5.547119,-0.9559326,-1.2843323,-12.034119,-8.026306
1986-08-01,-5.9685364,2.331482,2.309967,-2.6059265,-1.2671814,0.0033569336,-12.281921,-8.561035
1986-09-01,-6.4785156,2.1944885,2.670807,-4.4567566,-1.4005127,-0.49612427,-12.218536,-9.095673
1986-10-01,-6.2487793,2.2044067,1.7884216,-7.8854675,-1.0600891,-2.0101318,-11.878632,-8.365997
1986-11-01,-5.7147217,2.1645508,0.49847412,-10.220398,-0.53393555,-3.2177124,-11.445831,-7.5749207
1986-12-01,-4.5769653,2.029663,-0.69869995,-12.308319,0.071899414,-4.889099,-9.386383,-5.5736694
1987-01-01,-2.761261,1.5039673,-1.7557373,-13.286957,0.47488403,-6.12381,-7.186157,-3.9305725
1987-02-01,-1.1810608,1.2005005,-2.323761,-14.18045,1.3069458,-7.123749,-7.249634,-3.7642517
1987-03-01,-1.7429199,1.2854614,-2.9772034,-15.023224,1.8273926,-7.647217,-7.8355103,-4.427429
1987-04-01,-2.7423706,1.5438538,-2.5361328,-14.269501,1.6037292,-7.3494263,-9.099548,-4.9658203
1987-05-01,-4.2630005,2.2901611,-1.7570801,-11.941437,0.6746216,-6.6486816,-10.039368,-6.2249756
1987-06-01,-5.1013184,3.109314,0.027679443,-8.658844,0.4130249,-3.7841492,-10.8142395,-6.517273
1987-07-01,-5.7209167,2.9195862,1.8121948,-6.7504883,-0.39590454,-1.3041992,-11.966003,-7.8430176
1987-08-01,-6.087616,2.612732,2.273468,-4.5621643,-1.1356506,-0.42178345,-12.318909,-8.43335
1987-09-01,-6.2749023,2.759613,2.8875427,-4.8272095,-1.3372498,-0.5814514,-12.08606,-9.214233
1987-10-01,-5.796356,2.4557495,1.8319397,-7.1739197,-0.6166687,-2.4389038,-12.2717285,-9.096985
1987-11-01,-4.231018,2.2131348,0.34329224,-8.957855,0.06695557,-4.4899597,-11.2821045,-7.745056
1987-12-01,-3.1591187,2.436615,-0.88653564,-11.285828,0.53811646,-5.790924,-9.683624,-5.9372864
1988-01-01,-1.63974,1.9052734,-1.92099,-12.503967,1.132843,-6.8464966,-7.9118347,-5.419983
1988-02-01,-1.0828552,1.4737549,-2.6226501,-14.1050415,1.7160645,-7.477356,-7.875946,-4.822113
1988-03-01,-1.5098572,1.3618774,-3.0542297,-14.484497,1.894043,-7.920044,-8.835114,-5.0432434
1988-04-01,-2.6418152,1.7343445,-2.9696045,-13.50705,1.5871277,-7.0781555,-9.616028,-6.3016663
1988-05-01,-3.7789917,2.32312,-1.5547485,-11.518555,0.76660156,-6.038147,-11.069366,-7.187439
1988-06-01,-4.4888916,2.800476,0.0036010742,-8.740601,0.11791992,-3.9046326,-12.346344,-7.9964905
1988-07-01,-5.632965,2.8502197,1.0513916,-5.2707825,-0.68774414,-2.122345,-13.066498,-8.674164
1988-08-01,-5.867523,3.3952026,2.0400085,-2.3411865,-1.3750305,0.0115356445,-12.715759,-8.823212
1988-09-01,-6.0834656,2.7340698,2.4664612,-3.3088684,-1.6850891,-0.36782837,-13.634369,-9.355835
1988-10-01,-5.946869,2.1842346,1.7719421,-6.6115723,-1.2034912,-1.3031311,-12.964081,-9.14386
1988-11-01,-4.6966248,2.2983398,0.9750061,-8.044373,-0.8824768,-3.7015991,-11.736084,-8.199646
1988-12-01,-2.7234497,2.5551453,-0.56192017,-10.988098,0.064819336,-4.776703,-8.019226,-6.575531
1989-01-01,-0.4925537,2.1257935,-1.7647705,-11.821411,1.0203857,-6.093048,-6.391632,-4.4935303
1989-02-01,0.0119018555,1.7247314,-2.30542,-12.769592,1.6907043,-6.594757,-7.6403503,-4.271118
1989-03-01,-1.0448608,1.778717,-2.6346436,-12.71756,2.0909424,-7.2760925,-7.9987793,-4.576996
1989-04-01,-2.158081,1.8166199,-2.665802,-12.072235,1.6819153,-7.695343,-9.387726,-6.103119
1989-05-01,-3.322815,1.9921875,-1.4373474,-10.671631,0.84884644,-6.5476074,-10.964386,-6.919647
1989-06-01,-4.5665894,2.4811707,0.6472473,-8.8593445,-0.06472778,-3.324524,-11.588104,-7.977661
1989-07-01,-5.285248,2.8917542,1.6414185,-4.0290833,-0.7882385,-1.2429504,-11.960022,-8.318451
1989-08-01,-5.335327,2.7867432,2.2955627,-2.3070068,-1.1271667,0.39501953,-12.351959,-8.618469
1989-09-01,-5.3571777,2.940918,2.1341248,-3.9789429,-1.4598083,-0.58636475,-12.951569,-8.44873
1989-10-01,-5.3506165,2.632843,1.5604858,-6.233307,-1.0598145,-2.368988,-12.712067,-8.672699
1989-11-01,-4.545624,2.6388245,0.49414062,-8.640442,-0.5543823,-4.2197876,-11.590942,-7.9591064
1989-12-01,-3.1643677,2.3052979,-0.3179016,-10.643005,-0.14089966,-5.947571,-10.664398,-6.371643
1990-01-01,-1.9598389,1.8074951,-1.0273743,-11.641449,-0.03918457,-6.395813,-9.989563,-4.9179688
1990-02-01,-1.4173889,1.464325,-2.4602966,-12.753387,1.0575256,-7.3119507,-8.231598,-4.469208
1990-03-01,-1.2772217,1.3323059,-2.6815796,-12.669434,1.3840637,-7.414917,-9.594421,-4.6510315
1990-04-01,-2.1449585,1.8659668,-2.6528625,-12.72699,1.2545166,-7.7885437,-10.3472595,-5.20813
1990-05-01,-3.4002075,2.592987,-1.3992004,-10.950653,0.15951538,-6.4791565,-11.667633,-6.3366394
1990-06-01,-4.3883667,2.848938,0.32373047,-8.184296,-0.3503418,-4.1147156,-12.378174,-7.5541077
1990-07-01,-4.8809814,2.5836487,1.1694336,-2.763092,-0.7182007,-1.4992676,-12.797302,-8.687775
1990-08-01,-5.4522705,2.5409546,2.5720215,-0.710083,-1.2608643,-0.089263916,-13.215729,-9.518921
1990-09-01,-5.364105,2.4126587,3.1557922,-2.9202576,-1.7447205,-0.34527588,-12.879517,-9.660522
1990-10-01,-5.1570435,2.2257385,1.8189087,-5.798584,-1.4676208,-1.9069824,-12.487061,-9.255737
1990-11-01,-5.025757,2.2372131,0.815094,-8.079071,-0.25100708,-3.3127136,-11.919861,-7.78714
1990-12-01,-3.5653381,2.4465942,-0.5386658,-9.964874,0.13195801,-5.3883667,-10.167053,-6.1433105
1991-01-01,-2.3833313,2.22052,-1.7600098,-11.506195,0.3305664,-6.5630493,-8.069855,-5.127228
1991-02-01,-1.7284851,1.6053772,-1.9510498,-12.254761,0.79000854,-6.772644,-7.8186646,-4.8860474
1991-03-01,-1.65271,1.4843445,-2.153534,-13.001007,0.696167,-7.4093018,-8.404297,-5.4778748
1991-04-01,-2.4335327,1.5674744,-2.4335327,-12.410828,0.601532,-7.6278076,-9.30188,-5.924652
1991-05-01,-3.8287964,2.035492,-1.2125854,-11.595428,0.04928589,-6.3753967,-10.560364,-6.6284485
1991-06-01,-4.9842834,2.5541077,0.19857788,-8.469666,-0.77404785,-2.909912,-11.839752,-7.589508
1991-07-01,-5.241638,2.5755005,2.0589294,-3.986908,-1.6461792,-0.3256836,-12.777618,-8.5269165
1991-08-01,-5.523163,2.5813293,3.0812073,-0.98605347,-2.5710144,1.5658264,-12.893311,-9.070038
1991-09-01,-6.066986,2.020813,3.1554565,-3.690979,-2.4295654,0.51208496,-13.032074,-9.264557
1991-10-01,-5.9779053,1.9655457,2.2619324,-7.5657043,-1.8696594,-1.7624207,-13.187927,-9.062988
1991-11-01,-4.5253906,1.7763672,0.6893921,-10.140442,-1.1915283,-3.5789795,-12.158112,-8.411072
1991-12-01,-3.39917,1.7893982,-1.0250549,-11.527008,-0.24685669,-5.2957764,-10.5972595,-6.2636414
1992-01-01,-1.8366699,1.7162476,-2.3336487,-12.690186,0.5179138,-6.412628,-8.369995,-5.3435974
1992-02-01,-1.1529236,1.3881531,-2.6026611,-13.593262,0.5230408,-7.1800537,-7.98172,-4.455414
1992-03-01,-1.6182861,1.4735107,-2.6485596,-13.718109,0.48440552,-7.2492065,-9.285065,-5.0510864
1992-04-01,-2.4595337,1.35495,-2.7986145,-13.204559,-0.13064575,-6.8199463,-10.532715,-5.6351624
1992-05-01,-3.721222,2.2420044,-1.9503174,-12.436676,-0.2680664,-6.0961304,-11.817627,-6.855652
1992-06-01,-4.743347,2.3005066,0.37316895,-10.910492,-0.9680786,-4.48468,-12.476501,-7.92572
1992-07-01,-5.157837,2.2473755,2.3645935,-6.367798,-1.4741211,-1.3268738,-12.859955,-8.793579
1992-08-01,-5.5927734,2.3190918,2.4363098,-2.7538147,-1.8751526,-0.14544678,-12.995087,-9.563751
1992-09-01,-5.500824,1.9082642,2.4672546,-3.493042,-2.182312,-0.34457397,-12.643494,-9.802612
1992-10-01,-5.2206116,1.9269104,1.7481995,-6.524536,-1.5945129,-2.0837402,-12.754669,-9.455048
1992-11-01,-4.0670776,1.8118591,0.31802368,-9.322601,-1.0992737,-3.7875977,-11.188934,-8.177063
1992-12-01,-2.6939697,1.9672546,-0.9690857,-10.714325,-0.1960144,-4.893036,-9.862793,-6.086548
1993-01-01,-1.3313599,1.8563232,-2.2540283,-11.831207,0.39505005,-5.927185,-8.496338,-4.0043335
1993-02-01,-1.0396423,1.2355957,-2.6539612,-13.029999,1.112793,-6.8535156,-8.168549,-4.246826
1993-03-01,-1.210083,1.46875,-2.9540405,-13.51239,1.7675171,-7.376831,-8.369202,-4.4206543
1993-04-01,-2.3006897,1.1496887,-2.4898071,-13.784149,1.1886902,-6.759552,-10.067139,-5.5751343
1993-05-01,-2.8629456,1.7270203,-2.1980896,-12.757416,0.4300232,-6.8806763,-10.9939575,-6.9966736
1993-06-01,-4.08786,2.3265076,0.107788086,-10.710815,-0.33673096,-3.95578,-11.694916,-8.094391
1993-07-01,-5.0794983,2.2975159,2.19516,-7.1865845,-0.9208679,-1.9035034,-12.088989,-8.548889
1993-08-01,-5.1228333,2.1629944,2.4656982,-5.1023865,-1.4219055,-0.2097168,-12.758667,-8.950989
1993-09-01,-5.716614,2.265747,2.966156,-5.675171,-1.2026672,-0.15182495,-12.923492,-9.012512
1993-10-01,-5.414459,2.2662048,1.8265686,-7.6175537,-1.1481323,-2.0317993,-13.002502,-8.693756
1993-11-01,-4.785309,2.086731,0.83358765,-9.307037,-0.6437683,-4.1662903,-11.421448,-7.860901
1993-12-01,-3.1425476,2.1629639,-0.5548706,-11.189728,0.4482422,-5.727783,-9.441376,-6.7708435
1994-01-01,-1.5556946,1.6072693,-1.5812073,-12.983063,1.1360168,-6.4207764,-7.326996,-5.4959106
1994-02-01,-0.98931885,1.0948181,-2.3192444,-13.254761,1.3743286,-7.126953,-7.2676697,-4.988373
1994-03-01,-1.6895752,0.97369385,-2.1720886,-13.777496,1.4832153,-6.981781,-7.989502,-5.2188416
1994-04-01,-2.5217285,1.1841125,-2.275055,-14.058929,1.3121033,-6.8488464,-9.48761,-5.6076965
1994-05-01,-3.7447205,1.6852722,-1.5384827,-12.646637,0.5289612,-6.4673157,-10.11087,-6.6820984
1994-06-01,-4.6047974,2.415039,0.5653076,-9.121216,-0.17614746,-4.1418457,-11.916382,-7.717743
1994-07-01,-5.090332,2.4605713,1.5670776,-4.2954407,-1.1515808,-2.089203,-12.679016,-8.724091
1994-08-01,-5.61734,2.5808716,2.1782532,-1.7016296,-1.3927002,-0.38397217,-12.596954,-9.251068
1994-09-01,-6.0621643,2.2807007,2.520996,-3.4067383,-1.5933228,-0.0074157715,-12.871613,-9.313385
1994-10-01,-5.9578857,2.0049438,2.2060242,-7.094574,-1.6552429,-0.6921387,-12.786926,-8.915863
1994-11-01,-4.6135864,2.0114746,0.9012451,-8.943665,-0.94747925,-2.3088074,-12.157135,-7.724579
1994-12-01,-3.178833,2.1550598,-0.5557556,-10.110382,-0.1257019,-4.807373,-10.097626,-6.1554565
1995-01-01,-1.7431641,1.857544,-2.1861572,-12.667877,0.5783386,-5.595398,-8.191406,-4.702057
1995-02-01,-0.8623657,1.5099487,-2.7198486,-13.63089,1.3214111,-6.7606506,-7.09375,-4.599823
1995-03-01,-0.8088379,1.644043,-2.896881,-13.904633,2.1471252,-7.0148315,-9.001282,-5.0313416
1995-04-01,-1.5302124,1.5546875,-2.5974426,-13.830841,1.3691101,-6.5986633,-10.018646,-6.050659
1995-05-01,-3.0122375,2.2408142,-1.0717163,-12.472168,0.68322754,-4.3012085,-11.298462,-7.4525757
1995-06-01,-4.218292,2.7887268,1.0806885,-10.336395,-0.16043091,-2.6704712,-12.386322,-8.180939
1995-07-01,-4.984894,2.8627014,2.3693848,-7.6761475,-1.5219421,-1.0193481,-12.873535,-8.897247
1995-08-01,-5.5724487,2.7088623,2.9501648,-2.3937683,-2.1974182,0.30578613,-13.513855,-9.305542
1995-09-01,-5.526825,2.5464478,2.5855103,-3.7123108,-2.276825,-0.22003174,-13.226929,-9.265289
1995-10-01,-5.3502502,2.3986816,2.0430908,-6.1317444,-1.733429,-1.9146423,-13.22522,-9.209839
1995-11-01,-4.55777,2.5215454,0.4647522,-9.033264,-1.5353699,-4.051758,-12.607574,-8.114502
1995-12-01,-2.847046,2.8109436,-0.4283142,-11.0336,-0.2456665,-5.2857666,-10.734192,-7.002594
1996-01-01,-2.1038818,2.4118042,-1.7471619,-12.701538,0.82180786,-6.4903564,-7.3890686,-4.840149
1996-02-01,-1.9198303,1.9287415,-2.5292664,-13.388428,1.5509338,-7.336792,-8.114044,-3.8701477
1996-03-01,-1.3765259,1.5110779,-2.8115845,-13.642426,1.6016846,-7.7936096,-9.123657,-4.9265747
1996-04-01,-2.002594,1.6025391,-2.6249084,-13.80368,1.4589233,-7.3191833,-9.78009,-6.1142273
1996-05-01,-3.3057556,2.219818,-1.9432678,-13.070587,0.53408813,-6.997345,-11.654602,-6.8558044
1996-06-01,-4.7353516,2.7157898,-0.24130249,-10.845642,-0.71588135,-4.8341675,-12.070679,-7.8515015
1996-07-01,-5.438263,2.6099548,1.1625671,-6.4713135,-1.1439209,-2.5748596,-13.2708435,-8.748474
1996-08-01,-5.9281006,2.6209412,1.672821,-3.309723,-1.480896,-0.6768799,-13.673187,-9.22699
1996-09-01,-5.9952393,2.6022034,2.4858704,-4.193695,-1.5871277,-0.24163818,-13.370209,-9.497437
1996-10-01,-5.3252563,2.3230286,1.9977112,-7.663147,-0.98254395,-1.1770935,-12.948334,-9.570709
1996-11-01,-3.485382,2.2430115,0.875885,-9.802063,-0.23077393,-2.8605042,-11.451263,-9.071686
1996-12-01,-1.8964844,2.5914001,-0.71517944,-11.438446,0.47329712,-4.7073975,-10.241211,-7.287201
1997-01-01,-0.6729126,2.2101135,-1.813324,-12.672028,0.680603,-6.6231384,-9.041779,-5.8377686
1997-02-01,-0.54977417,2.1964417,-2.6968079,-13.551453,0.4385376,-7.472534,-8.730957,-5.228363
1997-03-01,-0.838501,1.7825928,-2.895996,-13.761322,0.15844727,-7.4606323,-8.82486,-5.670685
1997-04-01,-1.9017944,1.6140137,-2.8677368,-13.614532,0.03768921,-7.221283,-9.222839,-6.4084473
1997-05-01,-3.757904,2.194336,-1.8555603,-12.540283,-0.6897278,-5.804718,-10.383606,-7.547882
1997-06-01,-4.892578,2.3857422,0.4416809,-10.896698,-1.0349426,-4.7150574,-12.421631,-8.725769
1997-07-01,-5.6944275,2.3651733,1.9556885,-6.7422485,-1.4319153,-2.4299011,-12.8654175,-9.305847
1997-08-01,-6.054535,1.8972168,2.0645447,-3.8449707,-2.0636597,-0.6348572,-13.2326355,-9.903534
1997-09-01,-6.5710754,1.8842468,2.7611694,-3.7048035,-1.8324585,-0.03945923,-13.224243,-9.753693
1997-10-01,-5.9831543,1.7982178,1.5672913,-8.130676,-0.70080566,-1.3757935,-12.920654,-8.930267
1997-11-01,-5.180237,2.0390625,0.11941528,-10.885254,0.4154663,-3.811432,-12.176727,-8.143127
1997-12-01,-4.6744385,2.143036,-0.76034546,-12.349487,1.005188,-5.455719,-10.434387,-7.154114
1998-01-01,-4.0324707,1.8257446,-2.0158997,-13.810883,1.1643677,-6.4739075,-9.074432,-6.3322754
1998-02-01,-2.969818,2.3044434,-2.8457031,-15.009857,0.9970093,-7.4649353,-7.5646667,-5.346527
1998-03-01,-2.921936,2.1524048,-3.7010803,-15.326324,1.2088013,-7.871063,-8.852295,-5.404175
1998-04-01,-3.8211975,2.4369812,-3.3093567,-14.499664,0.8166199,-7.7233276,-9.682068,-6.4174805
1998-05-01,-4.909363,3.0646362,-1.8494873,-11.005737,0.4328003,-6.2284546,-10.701843,-6.900482
1998-06-01,-5.5349426,3.089325,0.5640869,-9.903839,-0.14025879,-4.0386963,-12.361176,-7.4857483
1998-07-01,-6.0492554,3.1950684,1.5444641,-5.821686,-0.7007141,-1.8686523,-12.635193,-8.205292
1998-08-01,-6.465851,3.0107422,1.9690552,-3.7401428,-1.2711487,-0.23208618,-12.886322,-9.13855
1998-09-01,-6.479187,2.6107788,2.3588257,-3.374237,-1.5608215,-0.13616943,-12.995636,-9.675354
1998-10-01,-5.9232483,2.5143433,2.0115051,-5.0639954,-1.1422424,-0.7359619,-12.876221,-9.462036
1998-11-01,-4.630432,2.507141,1.0299683,-8.981812,-0.4895935,-2.0924683,-12.385376,-8.503387
1998-12-01,-2.9770508,2.626587,-0.3224182,-10.992432,0.1109314,-3.794403,-10.387238,-6.661194
1999-01-01,-1.4792786,2.2590942,-1.4049683,-12.4479065,0.459198,-5.659973,-8.69397,-4.949066
1999-02-01,-1.4317322,2.1158752,-2.6748352,-13.447144,0.7060852,-6.4729614,-7.277252,-4.252838
1999-03-01,-1.7125244,1.717102,-2.9410706,-13.573822,1.0061646,-6.8571777,-8.066162,-4.4588013
1999-04-01,-2.484314,1.5487976,-2.5360107,-13.231506,1.0547485,-6.523407,-8.624054,-5.4846497
1999-05-01,-3.808197,2.0308228,-1.2632446,-12.139984,0.51205444,-4.8921814,-10.353119,-6.7232056
1999-06-01,-4.5187073,2.5107117,-0.3058777,-9.576508,-0.077423096,-3.4729004,-11.302124,-7.6029053
1999-07-01,-5.2297974,3.001587,1.4818115,-4.394867,-0.72976685,-0.89697266,-12.669403,-8.034821
1999-08-01,-5.633026,2.970398,2.454773,-1.5928955,-1.2504883,0.62875366,-13.256378,-8.571594
1999-09-01,-5.4796143,2.8973389,2.2285767,-2.7001953,-1.5283813,0.45980835,-13.513672,-8.907227
1999-10-01,-5.6534424,2.8153992,1.7420044,-5.9054565,-1.3974304,-0.6749573,-12.962006,-8.857605
1999-11-01,-4.3615723,2.8511047,0.9312134,-7.499481,-0.6849365,-3.2756042,-11.04657,-7.8589478
1999-12-01,-2.6487122,2.8669739,-0.55862427,-9.828247,0.39730835,-4.86734,-9.602814,-6.3363953
2000-01-01,-0.7763672,2.5154114,-1.701355,-11.16626,0.5644531,-5.5158997,-7.232727,-5.1006165
2000-02-01,0.31430054,1.8865051,-2.2238464,-12.421112,1.3598938,-6.5715637,-7.2951965,-4.385956
2000-03-01,-0.0786438,1.9525146,-2.8552246,-13.328644,1.0903015,-6.8842773,-8.298767,-5.197998
2000-04-01,-1.9866028,2.1668396,-2.9481506,-12.866577,0.7343445,-7.2626038,-8.9592285,-6.8216553
2000-05-01,-3.0327759,2.1499023,-1.7181396,-11.426971,0.35012817,-6.128601,-10.340454,-7.390869
2000-06-01,-4.4102173,2.6797485,0.09249878,-9.063538,-0.42593384,-3.9348755,-11.668243,-7.4454956
2000-07-01,-4.7807007,2.8631592,1.7509766,-4.1984253,-1.3001099,-1.9953613,-12.54187,-7.741211
2000-08-01,-5.18161,3.0194092,2.3034363,-1.522583,-1.6300964,-0.8000488,-12.973907,-8.547058
2000-09-01,-5.31723,2.6262207,2.3686218,-3.0143127,-1.9305115,-0.5760498,-13.531921,-9.076691
2000-10-01,-5.3430786,2.2936707,1.2906494,-6.5502014,-1.3948059,-1.5656128,-12.877228,-8.834564
2000-11-01,-4.073059,2.3592834,0.67684937,-8.913025,-0.57992554,-2.7480774,-12.81546,-7.4161377
2000-12-01,-2.0892944,2.066864,-0.37631226,-11.309204,-0.036865234,-4.856079,-10.618866,-6.0495605
2001-01-01,-0.57354736,1.7985535,-1.0923767,-12.373627,0.36083984,-5.948578,-9.592133,-4.7700195
2001-02-01,-1.0185547,1.5125427,-1.8945923,-13.269287,1.155304,-6.671814,-8.563293,-4.859314
2001-03-01,-1.5187073,1.4599609,-2.667328,-13.073547,0.75942993,-7.160095,-7.562744,-5.1535034
2001-04-01,-2.307373,1.4544373,-2.224762,-12.526215,0.7059021,-6.872925,-9.180481,-6.184265
2001-05-01,-3.5592651,2.058899,-0.9925537,-11.941864,0.11682129,-5.7057495,-10.778778,-6.7526855
2001-06-01,-4.457489,2.3128967,1.1364136,-8.813995,-0.8335266,-3.4720154,-11.77356,-7.654541
2001-07-01,-4.877838,2.607544,1.5440979,-4.984192,-1.3731384,-1.8145142,-12.790161,-8.516785
2001-08-01,-4.959503,2.5971375,2.107727,-0.9772644,-2.0768433,0.021636963,-13.26828,-9.180206
2001-09-01,-5.2052917,2.2780457,2.7488403,-1.5364075,-2.132141,-0.5132446,-13.017975,-9.783234
2001-10-01,-5.1503296,2.5663452,2.3154602,-4.666107,-1.7442017,-2.0802917,-12.445221,-9.311676
2001-11-01,-4.949463,2.7671814,0.9536743,-7.702545,-1.0787354,-3.723938,-11.133423,-7.562134
2001-12-01,-3.7089539,2.7868042,-0.49334717,-10.040039,-0.5284424,-5.552948,-9.121155,-5.704193
2002-01-01,-1.5405273,2.1860046,-1.528717,-12.263519,-0.2331543,-6.7606506,-7.7290955,-5.0015564
2002-02-01,-1.0276489,2.012207,-2.200531,-12.630402,0.39007568,-7.258087,-7.1127625,-4.5881653
2002-03-01,-1.0210876,1.854248,-2.9456787,-12.817932,0.7720032,-7.9642944,-8.187958,-4.114624
2002-04-01,-2.365265,2.000183,-2.8662415,-12.948364,0.6326904,-7.691284,-10.571045,-5.3809814
2002-05-01,-3.3974915,2.103424,-1.8787842,-11.319519,0.14828491,-6.139801,-12.5052185,-6.5451965
2002-06-01,-4.71167,2.4024963,-0.41864014,-9.868225,-0.56640625,-4.518585,-13.415955,-8.020477
2002-07-01,-5.0462646,2.5954895,0.9437866,-4.9058533,-1.1936035,-2.6467896,-13.694885,-8.882141
2002-08-01,-4.905487,2.4500427,2.1308289,-4.2961426,-1.8030701,-0.92575073,-13.905365,-9.273407
2002-09-01,-5.131531,2.4205627,2.2826538,-3.1763916,-2.1975708,-0.6586914,-13.82843,-9.645721
2002-10-01,-5.2771606,2.2271423,1.8507996,-6.7761536,-2.3432007,-2.1841125,-13.2395935,-9.045563
2002-11-01,-4.6471252,2.2690125,1.0685425,-9.536682,-1.5895386,-3.722992,-11.64505,-8.2283325
2002-12-01,-3.6058044,2.1931152,-0.16152954,-11.600739,-0.34921265,-5.1097107,-10.35791,-6.5806274
2003-01-01,-2.2106323,2.111267,-1.37677,-12.777069,0.91241455,-6.1005554,-8.76358,-4.4801025
2003-02-01,-1.6401672,1.3982544,-1.9366455,-13.364441,1.674469,-7.041504,-8.118347,-3.980774
2003-03-01,-1.7087708,1.1842651,-1.8510437,-14.065979,1.7745972,-7.315216,-8.360901,-4.4154053
2003-04-01,-2.5131226,1.5657959,-2.204712,-13.138214,1.5284119,-7.580597,-9.947144,-5.914459
2003-05-01,-3.6377563,2.3954773,-1.0588379,-11.890076,0.79940796,-6.202667,-11.6528015,-6.506378
2003-06-01,-4.514282,2.7567444,0.39175415,-9.705841,0.17678833,-3.0308838,-12.550598,-7.590576
2003-07-01,-5.3793335,2.9887695,1.787323,-5.2947083,-0.4380188,-0.69036865,-12.986816,-8.519012
2003-08-01,-5.5720825,3.0327759,2.3256226,-3.4584045,-1.2496643,0.67245483,-13.29068,-9.35611
2003-09-01,-5.783264,2.638855,2.798767,-3.441101,-1.5387268,0.22088623,-13.414612,-9.496124
2003-10-01,-5.92218,2.3945312,2.5409546,-7.368164,-1.0888367,-1.7570801,-12.914886,-8.828186
2003-11-01,-4.6180725,2.5558472,1.078186,-9.3906555,-0.7878723,-3.766571,-11.11026,-7.509552
2003-12-01,-2.93396,2.7680054,-0.22836304,-10.366974,0.1449585,-5.3093567,-9.244965,-6.6385193
2004-01-01,-1.3648682,2.3489685,-1.4026184,-12.314697,0.51519775,-5.887909,-7.6673584,-6.3287354
2004-02-01,-0.5960388,1.6805725,-2.3090515,-13.082245,0.6479492,-6.6987305,-7.7338867,-5.855835
2004-03-01,-1.1903381,1.4979248,-2.4423828,-13.580383,0.4647827,-7.351898,-8.84198,-6.1984863
2004-04-01,-2.473114,1.9100342,-2.136963,-13.267914,-0.008270264,-7.7590637,-9.86557,-7.02182
2004-05-01,-3.426941,2.5368652,-1.6142883,-11.934082,-0.29733276,-6.149414,-11.213959,-7.223816
2004-06-01,-4.3880005,2.4614868,0.6860657,-8.900482,-0.5297241,-2.9417114,-12.369263,-7.778778
2004-07-01,-4.979828,2.6536865,1.9486694,-4.332184,-0.9927368,-1.1245728,-12.746704,-8.52359
2004-08-01,-5.782776,2.7077332,2.6956787,-1.8751831,-1.6421814,-0.08520508,-13.25827,-9.131287
