,mgu200GLB_cluster1,mgu200GLB_cluster2,mgu200GLB_cluster3,mgu200GLB_cluster4,mgu200GLB_cluster5,mgu200GLB_cluster6,mgu200GLB_cluster7,mgu200GLB_cluster8
1983-02-01,1.5640682,-1.2972625,-0.978397,3.8550205,-1.5162388,-0.40606537,-2.6664321,1.8816322
1983-03-01,1.0880477,-0.5690777,-0.47927475,2.9215248,-2.2600415,0.1037941,-3.1323667,1.0769848
1983-04-01,-0.11453132,2.4594948,-0.4818775,2.927707,-2.628689,0.51636696,-1.9118923,0.8570324
1983-05-01,-0.3309044,1.4625523,-0.93740004,1.9359697,-3.1743398,0.6426117,0.12657014,0.6084477
1983-06-01,-1.3359817,1.2110386,-1.5650448,1.5735047,-3.3968952,0.14999695,0.87395173,0.426239
1983-07-01,-1.2191734,3.0666413,-1.4677578,0.7844742,-2.922176,0.15194932,2.691811,0.5017254
1983-08-01,-0.683609,1.2194983,-1.994862,0.9865311,-3.0396352,-0.2687584,2.9475548,0.62374
1983-09-01,-0.88468933,1.3948746,-1.1339252,0.62048644,-1.8546264,0.047504425,2.1604774,1.1404324
1983-10-01,-0.5085579,1.2526867,-1.4586475,2.380104,-2.5831368,-0.026680756,-0.88273776,0.8798088
1983-11-01,0.59771,0.90128326,-0.88468933,3.2976563,-2.1991963,-0.24077606,-1.3877159,0.5899013
1983-12-01,0.95919955,0.030910492,-0.87037313,3.5163066,-2.8636081,-0.46560898,-1.8604832,1.152797
1984-01-01,0.38263932,0.26362687,-0.16295013,4.0083723,-1.4143127,0.017990112,-3.1379192,2.2619312
1984-02-01,0.74521255,0.2750435,-0.98911893,3.7675793,-0.8019516,0.41516036,-2.6843572,1.3243611
1984-03-01,0.5286377,1.6530297,-0.617205,2.2941065,-1.6578732,-0.2999527,-1.057621,1.5855659
1984-04-01,-0.07784271,0.8199417,-0.77462006,2.7594318,-2.31867,0.18336181,-1.5333256,1.1811306
1984-05-01,-0.16191253,1.3143282,-1.334048,1.6167034,-2.6155095,0.33351249,-2.223875,1.054507
1984-06-01,-0.8216713,0.67740285,-1.1133213,0.79676133,-2.5688043,0.06227417,2.9791207,0.91646653
1984-07-01,-0.83274233,3.1047072,-1.4544449,0.026638795,-2.6981957,0.25359422,1.5789928,0.26293486
1984-08-01,-1.0417061,2.4677818,-1.1237007,1.2271446,-2.7324467,-0.12385635,2.0048783,0.6383087
1984-09-01,-0.7133835,2.413465,-1.318134,1.0593506,-2.5207148,-0.31690598,0.9126606,0.6784412
1984-10-01,-0.23491172,0.44491348,-1.5596187,1.3305886,-2.5888698,-0.09479447,-2.222491,1.052777
1984-11-01,0.256015,0.7721981,-1.1849369,3.4918435,-2.297912,-0.44179994,-1.171098,0.93411064
1984-12-01,0.90331954,2.7272568,-0.72168654,3.7184517,-2.1474164,-0.4684387,-3.0704556,1.2413292
1985-01-01,1.1200253,0.34508324,-0.5441826,3.4350014,-1.7848641,-0.6669502,-1.8189857,1.2888733
1985-02-01,0.4509651,0.6004654,-0.54488677,3.096602,-1.0194203,-0.27402648,-4.0192857,1.1625888
1985-03-01,0.7999176,-0.5899128,-0.2613632,2.3452282,-1.6923497,-0.14985275,-1.8225033,2.059594
1985-04-01,0.09954987,2.2351253,-0.6008171,2.2277384,-2.6575973,-0.3415657,-1.4542034,1.0384152
1985-05-01,-0.26312178,2.0187888,-0.9750973,1.4091774,-3.1191146,-0.09849472,-2.056076,0.5656406
1985-06-01,-1.0394707,1.9107968,-1.6248105,0.9838913,-2.9597645,-0.21317062,0.1818634,0.6032799
1985-07-01,-1.002887,2.1436658,-1.7630546,0.7088097,-2.7518704,-0.18573304,3.7023442,0.6250893
1985-08-01,-0.71373445,2.8598626,-1.2361084,0.92936784,-2.9126277,-0.37568665,1.560437,0.7971039
1985-09-01,-0.5990585,2.1587918,-1.2575661,1.0292695,-2.6343808,-0.3967926,1.771497,0.6345871
1985-10-01,-0.46644288,1.3075168,-1.669133,1.7940102,-2.6132743,0.0066833496,-2.021603,0.44076386
1985-11-01,0.31658974,1.2733953,-1.5449593,3.425504,-2.516187,-0.55086595,-1.6617458,0.23181419
1985-12-01,0.8220787,1.9435104,-0.5367958,2.5077446,-2.209798,-0.5793594,-2.320253,0.8853966
1986-01-01,0.55649793,0.8705475,-0.99077225,3.5717773,-1.2815101,-0.30172807,-2.2769456,1.936586
1986-02-01,0.62909925,-0.14486924,-0.8205925,3.6700218,-0.76730764,-0.20348282,-1.3421223,1.5872341
1986-03-01,0.39864045,-0.49422055,-0.7203499,3.8215518,-1.667162,-0.12555389,-2.3542092,1.2099087
1986-04-01,0.06460838,1.2245617,-0.7086937,1.6248672,-2.450789,-0.6167763,-1.1096656,0.9514748
1986-05-01,-0.8808716,1.7204475,-1.2908351,2.3855145,-3.1301758,0.31771317,-2.3728588,1.0866864
1986-06-01,-0.90584946,1.635524,-1.5672528,1.1579552,-2.2772787,0.10190811,1.5472705,0.51686704
1986-07-01,-0.91650695,3.9757457,-1.4863259,0.81559753,-2.858088,-0.15952301,1.7377651,0.29639894
1986-08-01,-1.2921677,4.4116864,-1.4986473,0.8842026,-2.8217876,-0.37566146,1.2954979,0.12089119
1986-09-01,-1.0670376,1.8813026,-1.4367039,1.0886848,-2.8654144,-0.042961884,0.44759598,0.58347356
1986-10-01,-0.34402275,2.567017,-1.4413666,2.3755233,-2.9566658,-0.022312928,-1.6012218,0.85889167
1986-11-01,0.5951298,1.3507812,-1.3547776,2.3565402,-2.595658,-1.1949222,-2.7371972,1.3601059
1986-12-01,0.89519274,2.0105195,0.14187165,2.9273586,-2.6326249,-0.8419075,-1.8077027,1.2621944
1987-01-01,0.67621005,-0.78057593,-0.68087804,3.7094855,-1.4457824,-0.38845444,-1.2283814,1.4457824
1987-02-01,0.8465961,-1.5758228,-0.81158525,2.3597329,-0.6605381,-0.5344986,-1.5951622,1.4701233
1987-03-01,0.4481392,1.4331115,-0.73722917,1.1790326,-1.6275055,-0.27641946,-1.4714565,0.8892765
1987-04-01,0.29609185,-0.32210007,-0.9109497,1.8075615,-2.782531,-0.83859366,-1.7358719,1.1213481
1987-05-01,-0.3244339,1.5451466,-1.3864307,1.8282344,-2.5451238,0.0076690675,0.36444664,0.6085224
1987-06-01,-1.6565148,1.4497837,-2.3320575,0.98297197,-2.8925653,-0.37611657,-1.0023113,0.53516614
1987-07-01,-1.5058006,3.5507693,-1.7445419,0.89060974,-3.0279403,0.12637253,1.0249847,0.72189105
1987-08-01,-1.0729996,2.1403313,-1.8862526,0.24841079,-3.1669838,0.2910904,2.530119,0.5154934
1987-09-01,-0.5855152,1.0493256,-1.9155945,0.80024874,-2.7198448,-0.71022034,0.86926997,0.7075531
1987-10-01,-0.4801491,0.7865776,-1.5771564,2.3077168,-3.30536,0.02734146,-1.6915252,0.6301956
1987-11-01,0.18739167,1.2490547,-1.303738,2.6948369,-2.5441234,0.2380745,-0.33243713,0.41046065
1987-12-01,1.1490234,0.565509,-0.7458984,3.3206978,-1.888253,-0.4724804,-1.4997994,0.77023923
1988-01-01,1.2019684,-1.6564608,-0.55626905,3.2882278,-1.7835983,-0.86693877,-2.3235164,1.3404515
1988-02-01,1.2570282,1.5800445,-0.1848671,2.498706,-1.3431213,-0.36105728,-2.04021,1.1469085
1988-03-01,0.56094056,0.348711,-0.5402519,3.0439632,-1.0508045,0.022691345,-3.362641,0.61333084
1988-04-01,0.33703193,0.9333439,-1.5790431,1.5820467,-1.4365559,-0.35772055,-0.5906395,1.1355629
1988-05-01,-0.42679557,0.65103835,-1.1702675,1.576374,-2.9645438,-0.12179871,-1.5493447,0.58263093
1988-06-01,-0.8355713,1.2727115,-1.158588,1.6167511,-2.8097095,-0.017351914,0.06740646,0.22157288
1988-07-01,-0.9610413,2.876115,-1.2116455,0.13314362,-2.7429707,-0.3276886,3.089679,0.34804344
1988-08-01,-1.1272209,2.311837,-1.0478013,0.7227829,-2.738299,-0.24760208,1.6571281,0.42646256
1988-09-01,-0.6850754,1.9380989,-1.5503457,1.0778335,-2.140318,-0.3183449,1.4952862,0.53024065
1988-10-01,-0.17986146,0.20722504,-1.0694916,1.5523475,-2.3965955,-0.3286892,-1.9594555,0.81488264
1988-11-01,-0.024026107,0.15116349,-0.99340934,3.405021,-2.6715598,-0.13414535,-0.98740274,0.8499203
1988-12-01,0.5412529,-0.77383804,-0.61566657,1.8676894,-1.7378819,-0.45549315,-2.006173,2.319846
1989-01-01,0.66075975,1.8773769,-0.90281713,3.382775,-1.3248348,-0.29089087,-4.852,1.4906276
1989-02-01,0.92361677,2.0733137,-1.2407329,3.7206912,-1.1090031,-0.11213608,-3.8063,1.642554
1989-03-01,0.6034859,-0.70778465,-0.5787678,2.409722,-0.86573946,-0.01055069,-1.7450444,1.5822659
1989-04-01,-0.12751007,1.4758568,-0.50913465,3.1542828,-2.2379007,-0.024416734,-1.1258835,1.7905617
1989-05-01,-0.5920311,1.4339565,-1.1189502,1.5060009,-2.9303117,-0.1627781,-1.9135501,0.5139576
1989-06-01,-0.768977,1.9937332,-1.0529346,0.7804321,-3.1898525,-0.20196572,1.3329738,0.72918665
1989-07-01,-1.4514401,3.519931,-1.7800114,0.926329,-3.1295648,-0.27853164,1.4529474,0.078676224
1989-08-01,-0.79610634,3.0252657,-1.7990024,0.2821495,-3.1027362,-0.72376025,1.9614792,0.726775
1989-09-01,-0.55284345,2.476341,-1.2319912,0.48773193,-2.0082026,-0.5658058,1.2536945,0.9100517
1989-10-01,-0.55284345,2.3464196,-1.1596451,2.076931,-2.6704693,0.13625145,-0.45939636,0.7653595
1989-11-01,0.24657898,1.4041138,-1.360405,3.5672576,-2.582147,-0.17393188,-1.0294224,-0.4491478
1989-12-01,0.69331515,0.5374702,-0.92271197,3.0750034,-2.4992504,-0.6336296,-1.2802216,0.57153285
1990-01-01,0.9602295,-1.5051115,-0.7765614,2.8030326,-0.7765614,-0.6876278,-3.1078572,1.4403446
1990-02-01,0.7704395,0.7121166,-0.58161545,2.5877864,-1.6201458,-0.14693451,-2.9999118,0.49429244
1990-03-01,0.5381153,1.347866,-0.80781746,2.728921,-1.1893314,-0.4636814,-2.7443874,0.6918165
1990-04-01,-0.1617569,1.6043568,-1.4316444,2.7911105,-3.1768136,-0.15273437,-2.4743633,1.2057648
1990-05-01,-0.41599235,0.82070655,-1.036919,1.768369,-2.1038048,0.27872428,0.7005165,0.504604
1990-06-01,-0.96248513,2.5649085,-0.9763409,1.2750428,-2.8884223,0.28645784,1.3929775,0.5442375
1990-07-01,-0.7024498,2.7546992,-1.2769763,0.42855912,-2.9235446,-0.21782455,3.220636,0.65766066
1990-08-01,-1.228965,3.5773387,-1.3375542,0.44338074,-3.1703687,-0.13243484,3.6878617,0.01546669
1990-09-01,-0.75980604,1.6597795,-1.4819114,0.90512925,-2.416363,-0.3138466,3.2161248,0.50202596
1990-10-01,-0.34929162,0.81361735,-1.263121,2.3567517,-2.898089,-0.07088928,-1.586312,0.50653726
1990-11-01,0.39279175,0.60223806,-1.2254204,2.7237656,-2.4698524,-0.45175934,-0.918985,0.21717949
1990-12-01,0.48011476,-0.52683717,-0.20106812,3.3392148,-1.9520375,-0.57227135,-1.9040257,1.247654
1991-01-01,1.0586998,-0.4405628,-0.53496933,3.9371276,-0.96910936,-0.22702484,-2.7984726,0.82428896
1991-02-01,0.91676867,-2.2622192,-0.4922615,3.2493107,-0.46560973,-0.13486633,-2.4096084,1.6906433
1991-03-01,0.58731,1.5278404,0.008028412,2.8739333,-2.3582308,-1.037185,-1.2208599,1.273843
1991-04-01,-0.20261994,1.2741642,-1.4077457,2.7493424,-2.3277256,-0.1303707,-1.8707863,1.1524636
1991-05-01,-0.8133709,1.5548137,-1.5708694,2.4423616,-3.1818779,-0.5754288,-2.2696044,0.67818415
1991-06-01,-1.9212002,2.4134622,-1.6951393,0.4322136,-2.2500167,0.09183731,-0.1637661,0.7295616
1991-07-01,-1.1383346,3.1407757,-1.1752621,0.17468414,-2.866227,0.26523668,2.2991467,0.5124912
1991-08-01,-1.3640747,2.4930968,-1.4257278,0.7404793,-2.802326,-0.013807679,3.530603,-0.028899765
1991-09-01,-1.3191192,2.165565,-1.2934303,1.3637536,-2.7207642,0.008027649,1.3512303,0.36927643
1991-10-01,0.005458832,-0.15060043,-1.4565544,1.8550522,-2.0114322,-0.41519547,-2.630211,0.6887806
1991-11-01,-0.02825737,1.3037059,-0.71254236,3.3038993,-2.4629128,-0.8753456,-2.0666633,0.511528
1991-12-01,0.4774906,0.4158371,-1.4584808,3.087471,-1.5419697,-0.25110817,-2.796225,0.5789608
1992-01-01,1.765036,-0.35222816,-0.6489437,2.3854117,-2.259129,-0.59213257,-2.6334324,0.6528395
1992-02-01,0.47883528,-0.059407808,-1.1725788,3.6875198,-1.4929928,-0.34508666,-4.8873672,1.8056152
1992-03-01,0.8213245,-0.344112,-0.53889275,2.1059022,-1.7939284,-0.12758103,-3.181739,1.1245327
1992-04-01,0.019802475,0.9878618,-1.2465954,1.697512,-3.0398743,-0.65186536,-1.1232342,1.1115475
1992-05-01,-0.49214554,2.6503136,-1.186538,1.8595045,-3.196673,0.25970763,-1.4618279,1.0203251
1992-06-01,-0.53694457,1.9120957,-1.7669834,1.4134575,-3.5553937,-0.07661362,0.6294659,0.4012478
1992-07-01,-1.429364,2.4334576,-1.5562966,0.87294084,-2.1234326,0.1369957,3.4800782,0.1593956
1992-08-01,-1.3780724,3.1116185,-1.6449215,0.18406753,-3.103503,0.02175064,2.630186,0.053889465
1992-09-01,-1.2017959,3.5466282,-1.0751884,1.3176903,-3.0366282,-0.2551628,1.4748131,0.83430976
1992-10-01,0.093169786,1.1829672,-1.4387786,2.2721145,-2.8658707,-0.09804001,-0.7576965,0.18569069
1992-11-01,0.55901986,2.1880345,-1.1495292,2.6464176,-2.8162014,0.052266695,-0.8560604,0.48922387
1992-12-01,0.7736031,0.21815415,-1.0102619,3.2963357,-1.6608288,-0.32788086,-2.0932407,1.2199752
1993-01-01,0.63328665,-1.6922753,-1.1720756,2.6195874,-1.6135792,-0.02013855,-3.2627888,0.9778141
1993-02-01,1.4149799,-0.01084404,-0.4027756,1.3973198,-0.8495461,-0.48271027,-1.8682563,1.2402378
1993-03-01,0.6961815,1.2498424,-0.6190342,3.4533324,-1.7523816,-0.41640702,-2.923528,1.529306
1993-04-01,0.13756295,0.033151247,-1.1810604,1.7886318,-2.7769797,-0.4526573,-0.1168045,0.968829
1993-05-01,-0.40804252,0.729023,-1.6361965,1.8236418,-3.2305665,0.11835404,-0.038728334,0.8018322
1993-06-01,-1.3387626,2.3277307,-1.4924366,1.1469796,-2.6245449,0.25343856,0.8755714,0.31850243
1993-07-01,-1.5478958,2.1929557,-1.4434841,0.17474213,-2.4507318,0.23206024,2.674737,0.5093559
1993-08-01,-1.5825962,2.330829,-1.0245975,0.53507155,-3.001914,-0.2896889,1.5330245,0.7318115
1993-09-01,-1.0447369,2.7038605,-1.6361965,1.1150681,-3.3163886,-0.065683745,1.6070732,0.6370041
1993-10-01,-0.34421808,1.480973,-1.3062309,1.5293064,-2.5495667,-0.037179183,-1.6736858,0.77239877
1993-11-01,0.07683716,0.46350136,-1.1956227,3.168911,-2.6344593,-0.3132351,-1.8927338,1.1187855
1993-12-01,0.8786694,1.2820641,-1.3369038,3.1642635,-2.1220055,-0.528875,-1.777787,1.8242614
1994-01-01,1.328585,-0.5495125,-0.45944443,3.6690545,-1.1975476,-0.61031723,-1.6820294,2.0852218
1994-02-01,0.9370983,0.26955375,-0.84670526,4.042983,-1.102602,-0.21980515,-3.1738422,2.5927896
1994-03-01,0.78947794,3.1634376,-0.59731066,3.6043487,-1.9330494,-0.47635308,-2.1564307,1.3754075
1994-04-01,-0.076086424,0.3290573,-1.5337582,3.201156,-1.5425377,-0.055926513,-0.422702,1.1643817
1994-05-01,-0.64608383,2.585961,-1.101627,1.6394341,-3.1861985,-0.43115616,-1.992553,0.66656876
1994-06-01,-1.0967499,2.5957165,-1.4732796,1.6062676,-3.211886,0.4217266,1.2359161,0.42400247
1994-07-01,-1.287941,2.1941495,-1.6638203,0.38791046,-2.894859,0.31897736,3.9067428,0.06340523
1994-08-01,-1.1601547,2.34242,-1.3428917,0.9419754,-3.496397,-0.03641815,3.1370997,0.3349102
1994-09-01,-0.9247421,2.5339367,-2.3235612,0.9361229,-2.8532395,-0.062429808,-1.3916652,0.6750229
1994-10-01,-0.24841881,0.91401213,-1.9350002,2.1570811,-2.9901295,-0.39311296,-2.2744625,0.7124157
1994-11-01,0.040319443,0.59893644,-1.1913697,3.3435738,-2.8519385,-0.17720985,-0.72834855,0.77191925
1994-12-01,1.2102287,-1.6566674,-0.5765007,2.6262805,-1.2238853,-1.0434239,-3.2613099,1.7548643
1995-01-01,1.1384811,0.38840237,-1.1027302,3.865282,-1.6067158,-0.49739152,-2.4015698,1.6119226
1995-02-01,0.8066559,0.57062876,-0.5501503,3.7076995,-0.8375473,0.04616394,-3.2634149,1.8389248
1995-03-01,0.5376549,0.7830528,-0.7563263,3.1075673,-1.8014381,0.019438172,-2.2429461,1.7240349
1995-04-01,-0.10551758,2.4814029,-0.904884,2.7351313,-2.7958732,-0.09579849,-0.9170326,1.3634002
1995-05-01,-0.3568161,2.2457237,-1.4935623,1.1277211,-2.429338,-0.43421936,-1.076698,0.6910721
1995-06-01,-0.7896469,3.2696621,-1.6042866,0.55188525,-3.266538,0.2953804,-0.5970085,0.71467435
1995-07-01,-1.2707253,3.860075,-1.6202526,0.862191,-3.4473763,0.17250748,3.6379325,0.387014
1995-08-01,-1.0208145,0.81151503,-1.8128922,0.88197553,-2.2235088,-0.15168229,3.045784,0.35473403
1995-09-01,-0.6605278,0.94896585,-1.4237953,1.318972,-3.116939,-0.01423111,-0.5057217,0.44116172
1995-10-01,-0.14022751,1.1495883,-1.4814136,1.9225746,-2.9673398,-0.38493118,-1.6844658,1.0423352
1995-11-01,0.26830634,0.3613289,-1.2016529,3.074246,-2.4088593,0.21936607,-2.2023358,0.93056947
1995-12-01,1.3609711,-0.0045124055,-0.9194622,3.495275,-1.6271946,-0.61262816,-2.5341613,0.7865242
1996-01-01,0.6762039,1.1342891,-0.5798874,3.9665363,-1.0998665,-0.08109131,-3.406839,0.9495991
1996-02-01,0.8201836,1.0684227,-1.0905991,4.1399736,-0.3978447,0.120478824,-2.0305989,2.132874
1996-03-01,0.6957321,1.843261,-0.943972,1.8982048,-2.1457825,0.26644364,-3.140726,1.4368103
1996-04-01,0.06487274,1.7211277,-1.0869579,2.4310925,-1.9164089,-0.2118309,-0.2882885,1.156134
1996-05-01,-0.57723963,0.7179085,-1.1627537,2.0411906,-2.9653034,-0.012908936,-1.3586975,0.9178238
1996-06-01,-0.72651446,1.4980431,-1.4483948,1.3643242,-3.1566136,0.1681408,2.7167335,0.8307751
1996-07-01,-1.5457046,2.9676208,-1.2527821,0.8890289,-3.3022475,-0.48555604,0.97905636,0.13404922
1996-08-01,-1.2481483,2.6194236,-1.2243172,0.727507,-2.7442052,-0.10624619,2.8517756,0.44881707
1996-09-01,-0.71426773,2.0219936,-1.9432194,0.6947395,-2.7283177,-0.500782,1.2418594,0.74802816
1996-10-01,-0.5871693,0.09962692,-1.1640778,2.2424304,-2.4582329,-0.15622559,-1.5652329,0.2962326
1996-11-01,0.085725404,0.8013172,-1.3322189,2.959677,-2.0425146,-0.054281615,-2.786571,0.28233108
1996-12-01,1.033007,0.68183136,-0.7109577,2.6664233,-2.010078,0.16218337,-1.3706131,0.4944931
1997-01-01,0.9540161,0.5548271,-0.7886101,4.0319395,-0.39202577,-0.29922944,-2.2101922,1.8686345
1997-02-01,0.51835936,-0.7941452,-1.0471389,3.6845214,-0.21457215,-0.07944717,-5.1725264,1.3196682
1997-03-01,1.0520226,1.1243069,-0.37737352,1.0074154,-1.8364003,-0.33732453,-2.5693314,1.0005772
1997-04-01,0.13870697,-0.41058502,-1.2415234,1.9474304,-2.1427922,-0.1699646,-1.5173092,0.83386916
1997-05-01,-0.64078635,1.0725358,-1.1718445,2.1248844,-2.6614773,-0.27741355,-1.7644418,0.7586544
1997-06-01,-1.0292305,2.1447456,-2.0900445,1.1256088,-3.2967286,-0.26178437,0.19861794,0.31941605
1997-07-01,-1.547916,2.254474,-1.3883705,1.3577636,-3.543861,0.19243164,2.99229,0.53040695
1997-08-01,-1.2988297,2.622731,-1.7976532,1.0106713,-3.2039318,-0.03646698,2.4244385,0.0016281127
1997-09-01,-1.2376163,2.6683154,-1.6745751,0.88563997,-3.4325051,0.058283232,0.43565637,0.49393958
1997-10-01,-0.56329346,0.2331318,-1.4831203,2.8581414,-2.2173553,-0.26569137,-2.2375424,0.6355766
1997-11-01,0.23834153,-0.9025711,-1.3616707,4.1559944,-1.3652527,-0.46756554,-1.4652131,0.94555056
1997-12-01,0.6088768,-1.2206848,-0.4871025,3.911467,-1.9887822,0.012698364,-2.7858574,0.59324837
1998-01-01,1.1405869,-0.119097516,-0.60922927,3.5156639,-1.1808312,-0.1953331,-2.915596,1.6460965
1998-02-01,1.5659344,-0.65340006,-0.7518841,3.384133,-1.8401203,0.15083465,-2.0665364,1.1916282
1998-03-01,0.84120715,-0.5091087,-1.0898724,2.7382588,-1.8047838,-0.09226761,-2.7333508,1.4877361
1998-04-01,0.1436367,0.16981201,-0.6805565,2.2226062,-2.7768674,0.3177021,-0.21071091,1.1674163
1998-05-01,-0.59646875,1.1906468,-1.0309778,1.479229,-2.3701692,0.2100563,-1.189011,0.75810087
1998-06-01,-1.285532,2.340395,-1.595382,1.0686051,-3.4080186,0.18617173,-0.9524523,0.79736406
1998-07-01,-0.858548,2.3276348,-1.1827942,0.54804385,-3.0023017,0.17766456,1.7471985,1.002512
1998-08-01,-0.840226,1.499842,-1.3781269,0.41716766,-2.244201,-0.1429821,1.9124295,0.5271042
1998-09-01,-0.97993624,0.379541,-1.6618016,1.0398124,-3.2997177,-0.88472366,-0.25619048,0.7921284
1998-10-01,-0.45381355,1.3627491,-0.34256858,1.6716172,-2.6515534,-0.08147049,-1.4834827,0.9540882
1998-11-01,0.047115326,0.72505474,-0.9864796,2.938172,-2.1987216,0.11124496,0.29021797,0.7646446
1998-12-01,0.83237267,-0.009488297,-0.7983452,3.1963258,-1.0257428,0.0549675,-0.7672623,1.1759236
1999-01-01,1.3078797,-0.37524948,-0.72819024,3.3725839,-0.5660378,-0.057935335,-2.2135391,1.1237503
1999-02-01,0.6512764,0.01298542,-1.2955593,2.729299,-1.5669243,-0.40554887,-1.3258594,2.4629283
1999-03-01,0.51975554,-0.021309663,-0.29034385,3.2357361,-1.5722523,0.17880134,-2.364039,1.766037
1999-04-01,-0.1961155,1.6907871,-0.9762478,2.1309643,-2.8085444,-0.11220856,-2.1559365,0.8650383
1999-05-01,-0.37758026,0.9456154,-1.508989,1.3754704,-3.3322957,-0.23740272,-0.8773575,1.2149826
1999-06-01,-0.8640396,2.0047712,-1.6241944,0.81176376,-2.6377342,0.29367334,1.5732505,0.94561577
1999-07-01,-1.3015525,2.1825733,-1.4643719,0.83873445,-2.8142047,-0.026637267,1.6867917,0.6063263
1999-08-01,-1.0321853,1.6718079,-1.3358479,0.6,-2.9567132,-0.02097702,1.1783565,0.5903435
1999-09-01,-0.8274132,1.5712535,-0.94228554,1.8299652,-3.4275231,-0.39922333,1.6235282,0.7807991
1999-10-01,-0.2320755,0.8407318,-1.4144275,1.4826851,-1.6361809,-0.014983368,-2.6893437,0.407214
1999-11-01,-0.30732498,1.8136504,-1.0401767,3.191119,-2.9330723,-0.14916763,-1.7580456,0.5087677
1999-12-01,0.5910095,0.84805715,-0.66093177,3.479465,-1.0927849,-0.28435022,-1.5279682,0.8497219
2000-01-01,0.7341286,1.1572558,-0.52702254,3.5945225,-1.0135849,-0.37443694,-3.3160949,1.3801349
2000-02-01,0.89528733,-1.3383019,-0.16115876,4.118459,-0.7656746,0.29145736,-4.0437093,2.2946239
2000-03-01,0.36277848,-0.42346993,-0.9028305,3.6229825,-1.0273002,-0.39295197,-3.291064,1.8334363
2000-04-01,0.036346056,0.14058533,-0.3442627,3.05687,-2.320341,0.17727509,-1.6527332,1.3839061
2000-05-01,-0.57057035,0.8448822,-0.9984978,1.527921,-2.6831193,-0.547596,0.57708514,1.1682281
2000-06-01,-0.9868393,2.701292,-1.7538853,0.5201645,-2.6358001,0.50884974,0.7845337,1.033815
2000-07-01,-1.4562569,2.585052,-1.4552276,0.27842712,-2.6601455,0.060349274,1.2707525,0.37443694
2000-08-01,-0.9731232,3.3226097,-1.692508,-0.24756698,-3.1233907,0.09120865,1.6253014,0.29282913
2000-09-01,-0.6453201,0.5839428,-1.8577816,1.3557899,-2.210959,-0.0024002076,1.7614295,0.85962677
2000-10-01,-0.52667964,0.7066978,-1.4723724,1.7998329,-2.9234855,-0.18241806,-1.1308533,0.3463196
2000-11-01,0.05520477,1.2477787,-1.6379887,3.1244195,-2.4153214,-0.29145736,-2.3635452,0.8397392
2000-12-01,0.96249354,-0.62577516,-0.75984573,3.273234,-2.1567817,-0.49204788,-2.567222,0.26231116
2001-01-01,0.59875184,-1.5351499,-0.996373,3.9361203,-1.268081,-0.24851379,-3.798278,0.8572052
2001-02-01,1.5215645,-1.8810806,-0.61233675,2.8956778,-1.0265259,-0.45328826,-3.1064172,-0.20842019
2001-03-01,0.9503151,0.8939854,-0.18688202,3.8569274,-1.9864502,-0.12591323,-1.3389899,1.7651078
2001-04-01,-0.122599795,0.9864327,-0.8197624,3.4815063,-2.1057365,-0.017892456,0.14115563,0.8055145
2001-05-01,-0.57456285,2.0749207,-1.430774,1.973196,-3.3575814,-0.14977035,-0.9128723,1.2210289
2001-06-01,-0.75448644,0.7309605,-1.6405197,1.672329,-3.1087363,0.17429046,2.4980564,0.25977936
2001-07-01,-0.94302523,2.6438503,-1.7508599,0.7253273,-2.7671132,-0.2866188,3.0659924,0.7690662
2001-08-01,-0.9055832,2.404615,-2.0523891,0.4973587,-3.0089996,-0.25944823,2.2946064,0.117298126
2001-09-01,-0.646135,0.6782757,-1.6368748,1.1110207,-2.6080647,-0.5043167,0.7448772,1.1053871
2001-10-01,-0.12293129,1.8476143,-1.0430939,2.6590927,-3.2452533,0.007952881,-1.2876304,0.71505547
2001-11-01,0.0039764405,1.8678265,-0.9049198,2.913239,-1.8413181,-0.07223435,-2.0053368,0.83699304
2001-12-01,1.1000859,2.6928906,-0.6686665,2.539475,-1.8761101,-0.6073669,-1.6898903,0.58417207
2002-01-01,1.0214951,1.0606632,-0.42494887,3.0032442,-1.6108902,0.061550904,-3.6865196,1.2611698
2002-02-01,0.6484596,2.5030658,-1.2350571,2.8527865,-1.0721657,-0.38205034,-2.5288672,1.4747324
2002-03-01,0.58069116,0.2928322,-0.57385254,3.5603096,-2.5500062,-0.37396774,-0.72679675,1.914603
2002-04-01,-0.12310181,0.5530245,-0.83528787,1.5965906,-1.5944144,0.35500565,-1.2987846,1.4825039
2002-05-01,-0.964296,2.0613303,-1.4601219,1.0504048,-2.9771316,0.15698548,-1.8210335,0.84741133
2002-06-01,-1.2506005,1.2446938,-1.337331,1.5331749,-2.7996287,0.053779602,0.6428642,0.22972755
2002-07-01,-1.8288052,3.135672,-1.6746174,0.9904083,-2.9217982,-0.10413895,0.62359047,0.22786216
2002-08-01,-0.94098127,2.5257583,-1.727464,0.7156059,-3.0766075,0.19180222,2.6687558,0.27604598
2002-09-01,-0.5806915,1.5166988,-1.3522526,1.8586471,-3.133185,-0.04445343,0.70006293,0.7889694
2002-10-01,-0.4672268,1.7069466,-1.4514176,2.4813054,-2.5583997,-0.35251847,-0.010258484,0.6549877
2002-11-01,0.29096755,-0.2657875,-0.97548676,3.2053046,-2.9432476,-0.5185188,-2.2904358,0.7162277
