,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5,mgv600_cluster6,mgv600_cluster7,mgv600_cluster8
1965-01-01,0.038385434127969006,-0.106548721984326,-0.9374900444133861,-0.2575343052719856,0.7112494472301367,-0.2304544465409385,0.03975991849309823,0.22668256627363761
1965-02-01,0.028745559041383435,-0.18868446774632164,-1.0015233948424056,-0.21470015139117107,0.6994107004367943,-0.0211619162453442,-0.027566816929948928,0.2892400936532367
1965-03-01,0.02045065444802472,-0.16016570421365592,-0.8872041831145415,-0.2719686633640236,0.6703450824275161,-0.05768362769029207,-0.0010213931268322051,0.2682570245023448
1965-04-01,0.04667643139979877,-0.14443677927014495,-0.8030660249091484,-0.15425455424335452,0.7820204351887559,-0.19046139075524277,-0.014836289650580562,0.18387744732230626
1965-05-01,0.06431147055931327,-0.31037363316598443,-0.495263168940673,-0.14612715352665293,0.7996724410490555,0.19972303157879248,-0.030773551496740888,0.16594115974408633
1965-06-01,0.09098549189422472,-0.3376307862776297,-0.39225333445780985,-0.13462478021433302,0.9060890385598847,0.4330331666602029,-0.12124652054325268,0.19255702333374727
1965-07-01,0.11594599766403459,-0.5027302394904982,-0.5181612195195379,-0.06085367000603176,0.771518638639739,0.6086360456215011,-0.1174828680074466,0.15202728635293175
1965-08-01,0.11947502324023164,-0.33282869391971165,-0.3490900268425813,-0.04892344163222746,0.8033837332870021,0.548304927845796,-0.10210518006524538,0.08915143476275031
1965-09-01,0.10134400764884668,-0.39544697330887846,-0.4834452593648756,-0.05180070736816713,0.7877498865127563,0.48634728623761075,-0.11378310130316553,0.14939251253713548
1965-10-01,0.0661963398220573,-0.2724778745588754,-0.5620862986590411,-0.10808261072302197,0.9773674336346713,0.22339246546228728,-0.05572630068403491,0.1349630555238875
1965-11-01,0.04694427839031822,-0.14476814967954263,-0.8580056396690575,-0.14701075591407456,0.8350580930709839,0.08765237871557474,-0.012017220343632163,0.1430336523756798
1965-12-01,0.07278722011890741,-0.16479044091327918,-1.0816686056755684,-0.16648763725599208,0.7183488571282589,-0.002682860940694809,-0.021440025948447315,0.19530778359547946
1966-01-01,-0.0036741945903767865,-0.027125179130806885,-1.0583947639207583,-0.20519401956271457,0.5904828508694966,0.06883851537067029,0.014346284989219391,0.21199469443513977
1966-02-01,0.039118541625715306,-0.07435832692686989,-0.9751029916711755,-0.15305715632605385,0.5951498945554097,0.06534218037914899,0.0001651901167730944,0.14132582133480862
1966-03-01,0.030901932030227692,-0.16460389196023642,-1.0006218343167692,-0.1972082048862964,0.8373432990276451,-0.06325682026929119,0.0035360276725999386,0.20082630561553974
1966-04-01,0.039469493036301824,-0.11333275872927447,-0.7806172242035737,-0.15567425560284326,0.6754442597880508,-0.10683090012106632,0.004298140625667842,0.15980206931912913
1966-05-01,0.07112953100972029,-0.3397146521130858,-0.4641424965214085,-0.10414105612081247,0.7068690476995526,0.1575189849568738,-0.04550989984495344,0.16623101304217563
1966-06-01,0.07488283158680893,-0.39585846187042717,-0.4568667830647649,-0.06864619786505932,0.8948857134038751,0.4664945933553908,-0.08421723590525862,0.1633646781094953
