,zgv600_cluster1,zgv600_cluster2,zgv600_cluster3,zgv600_cluster4,zgv600_cluster5,zgv600_cluster6,zgv600_cluster7,zgv600_cluster8
1965-01-01,-0.028404664,-0.34070888,0.03326143,0.027374458,0.21678798,0.16145042,0.26594427,-0.31156835
1965-02-01,-0.005003929,-0.6204876,0.0039736987,0.025166834,0.15379731,-0.028404713,0.23091674,-0.34100324
1965-03-01,-0.11273563,-0.14776316,-0.011773968,0.1122941,0.29287723,0.061518908,0.2431322,-0.34718457
1965-04-01,-0.1798472,-0.24136615,0.02928772,0.09139534,-0.0013245583,-0.027816009,0.29935288,-0.30906639
1965-05-01,-0.120535895,-0.48140773,-0.03767667,-0.035027515,0.17131107,-0.37235132,0.15703517,-0.22782607
1965-06-01,-0.040914487,-0.58840346,0.076677896,0.005592632,0.38603866,-0.60724175,0.16866195,-0.062696315
1965-07-01,-0.03958993,-0.6388844,0.17234132,0.009713518,0.48832494,-0.60694754,0.10964499,-0.09345579
1965-08-01,-0.012215471,-0.5117256,0.1430536,-0.03296708,0.54954946,-0.46109763,0.06151893,-0.10729017
1965-09-01,-0.03752948,-0.6350578,0.15821254,0.05651499,0.37706098,-0.27874845,0.11288283,-0.05857544
1965-10-01,0.062696315,-0.34012023,0.093014285,0.08433099,0.043269288,-0.16306931,0.26432535,-0.26741603
1965-11-01,0.13598922,-0.28036734,-0.06446242,-0.038412523,0.24416241,0.029729247,0.32245928,-0.25255138
1965-12-01,0.06299069,-0.2756578,0.03723514,-0.01560049,0.22267494,0.08403663,0.30597574,-0.31936863
1966-01-01,0.056130745,-0.32622376,0.0007233381,-0.06249609,0.28615105,0.09374414,0.24463168,-0.30814043
1966-02-01,-0.05699873,-0.13251483,0.015913367,0.007233334,0.20426962,0.12166481,0.23146701,-0.36311382
1966-03-01,-0.08578744,-0.3966765,0.037902713,0.034720063,0.10980215,0.23059893,0.21671097,-0.3567485
1966-04-01,-0.12730686,-0.5419221,-0.044412732,0.044702053,0.16709022,0.09663744,0.25389034,-0.3801845
1966-05-01,-0.14032686,-0.53266346,0.025606036,0.04730606,0.37613386,-0.06047077,0.19530027,-0.21425164
1966-06-01,-0.068716764,-0.5653581,0.058156084,0.06249609,0.18213558,-0.468576,0.1981936,-0.13960353
1966-07-01,0.04658272,-0.6100602,0.101266816,-0.038915396,0.39696586,-0.49693066,-0.020976687,0.031971358
1966-08-01,-0.035732698,-0.60007817,0.103147484,-0.03689003,0.4070925,-0.34806845,0.052369405,-0.030814027
1966-09-01,-0.040796064,-0.5929895,0.15378086,0.012730693,0.38220984,-0.27081636,0.13945886,-0.13193619
1966-10-01,-0.055841397,-0.4069479,0.07812011,0.15117688,0.2559157,-0.20991163,0.32043713,-0.2645957
1966-11-01,0.007233334,-0.0309587,0.15566154,0.13685484,0.09649277,0.10184548,0.3202924,-0.2698037
1966-12-01,0.004629326,0.10922351,0.045425393,0.02965672,0.0820261,0.080290124,0.35385513,-0.3256451
1967-01-01,0.0028309822,-0.48259845,0.004995823,0.018984199,0.31473812,0.029641986,0.27010855,-0.322898
1967-02-01,-0.109242424,-0.08193183,0.107577145,0.05778525,0.15187362,-0.030974245,0.3089096,-0.31290632
1967-03-01,-0.1100751,-0.009325576,0.051623724,0.034804393,0.16469629,0.072439715,0.27194038,-0.2742718
1967-04-01,-0.10657799,-0.4925901,0.049791895,0.06944223,0.21232334,0.2404666,0.31956744,-0.26194873
1967-05-01,-0.03613659,-0.6149883,-0.046794415,0.040965915,0.10457965,0.26677805,0.21931748,-0.28442997
1967-06-01,0.044129945,-0.4864286,0.06860957,-0.020649482,0.36269823,-0.22980876,0.22897616,-0.19233996
1967-07-01,-0.020316422,-0.65345633,0.14637825,-0.0178185,0.48542947,-0.2732726,0.15487114,-0.07543723
1967-08-01,-0.03963368,-0.5923405,0.082764484,-0.007826805,0.3751878,-0.32306454,0.08726072,0.12189859
1967-09-01,-0.03447132,-0.5338892,0.14704433,-0.0028309822,0.21149068,-0.2707747,0.11090772,-0.121732034
1967-10-01,0.024812747,-0.47860175,0.021149063,0.056120016,0.16652812,-0.010824323,0.2474608,-0.23064145
1967-11-01,0.060616232,-0.24013352,0.14604518,0.14521255,0.16902602,0.16336405,0.38701135,-0.27510443
1967-12-01,0.0669443,-0.44013375,-0.011157369,0.037135758,0.03497089,-0.021981716,0.38068324,-0.3635308
1968-01-01,0.029162288,-0.21970816,0.037656166,-0.06497812,0.09923675,0.11112817,0.30478844,-0.31498107
1968-02-01,-0.11962204,-0.08097494,0.11976361,0.00056625606,-0.031427313,0.087203786,0.36509493,-0.30634564
1968-03-01,-0.07092384,-0.37259787,0.015430545,0.012032986,0.3951066,0.06582756,0.3636793,-0.2989843
1968-04-01,-0.05931554,-0.62628144,-0.073471986,0.054502346,0.32163462,0.15359747,0.2933217,-0.41011247
1968-05-01,-0.07743579,-0.78993016,0.052945137,0.033409227,0.22013286,-0.01769557,0.11551666,-0.16025105
1968-06-01,0.06625221,-0.6438355,0.088336274,-0.040062763,0.5587552,-0.4085552,0.15260656,-0.12910685
1968-07-01,-0.033833932,-0.7405241,0.16548896,-0.011042034,0.5848031,-0.28213814,0.1445374,-0.05761676
1968-08-01,-0.08607123,-0.66039854,0.20059696,0.0007078171,0.4327628,-0.31554735,0.12500149,-0.0682341
1968-09-01,-0.04161998,-0.5587553,0.14227235,0.042044662,0.16237454,-0.37033284,0.052520443,-0.06880037
1968-10-01,0.12443521,-0.33465856,0.05917399,0.043884993,0.05761676,-0.1528897,0.1500584,-0.23697904
1968-11-01,0.08777001,-0.30634564,-0.089893475,0.058890857,0.23414771,0.026189446,0.34032112,-0.26316848
1968-12-01,0.050397016,-0.13901639,-0.09102599,-0.008210743,0.06568594,0.13745916,0.21701841,-0.25156015
1969-01-01,0.018321157,-0.19593056,0.006359434,0.055872,0.11340959,0.11658927,0.22015691,-0.24120355
1969-02-01,-0.03876214,-0.105536,0.09751103,0.05632626,0.24392898,0.15928824,0.1803348,-0.35325032
1969-03-01,-0.10947279,-0.4409194,0.1364246,0.1373331,0.32311887,0.0,0.3057062,-0.30419204
1969-04-01,-0.11613504,-0.19608197,0.027708888,0.06238283,0.194265,-0.19577913,0.21061775,-0.34068292
1969-05-01,-0.032251336,-0.47105098,0.00545094,0.05193522,0.4194185,-0.042093277,0.10901855,-0.22363944
1969-06-01,-0.01680703,-0.5222291,0.037096597,-0.004996681,0.41639024,-0.3443169,0.17412683,-0.18518011
1969-07-01,-0.029980088,-0.690905,0.1405128,0.0077221394,0.41472474,-0.27739164,0.13839297,-0.027860295
1969-08-01,0.0028768778,-0.5823407,0.2262135,0.007873559,0.42850345,-0.523289,0.13506186,-0.041033365
1969-09-01,-0.09024312,-0.63927263,0.14732644,0.056174826,0.26648974,-0.41427046,0.059960198,-0.034219705
