,zgu250GLB_cluster1,zgu250GLB_cluster2,zgu250GLB_cluster3,zgu250GLB_cluster4,zgu250GLB_cluster5,zgu250GLB_cluster6,zgu250GLB_cluster7,zgu250GLB_cluster8
1984-04-01,0.20273666,0.020757293,-0.24771233,0.06019821,0.033904266,0.2992611,-0.31344604,-0.40443498
1984-05-01,-0.24425277,0.087875366,-0.28300095,0.22626266,0.2487503,0.5120312,-0.1255867,-0.2681244
1984-06-01,-0.17194557,0.10551987,0.08510818,0.3767578,0.38367766,0.3404316,-0.18163224,-0.5068413
1984-07-01,-0.1328514,0.13042907,-0.14046249,-0.02248764,0.25878295,-0.28300095,0.03390503,-0.39198
1984-08-01,-0.37502822,0.37329787,-0.27954102,0.5704994,-0.049819183,-0.15603104,0.042900085,0.07991791
1984-09-01,-0.18647575,0.26120454,0.17609711,0.17332992,0.023871612,-0.0031139373,0.077150725,-0.45425493
1984-10-01,0.50407374,0.07853432,0.008649444,-0.03425064,-0.05189514,0.2311058,-0.13700294,-0.5493954
1984-11-01,0.32036552,-0.17851906,-0.0069194795,0.07611237,-0.04324608,0.49957618,-0.2750435,-0.08234024
1984-12-01,0.19512519,-0.36464882,-0.40581933,0.034596253,-0.17609711,0.19443321,-0.65076387,-0.41619796
1985-01-01,0.46362838,-0.2793026,-0.5885059,-0.07985077,0.14457627,0.542424,-0.64760244,-0.14844552
1985-02-01,0.13859597,-0.31060982,-0.824189,0.2015625,0.0056282044,0.512524,-0.5353886,-0.08336868
1985-03-01,-0.070353314,-0.119952396,-0.15864639,0.16955185,0.21035652,0.51076543,-0.69473916,-0.017236328
1985-04-01,0.10236397,0.07316742,-0.12206268,0.011959839,0.0418602,0.26980513,-0.66378367,-0.32081145
1985-05-01,-0.028844833,0.3602089,-0.29829788,0.036231995,0.10412292,0.2965393,-0.7436348,-0.16075745
1985-06-01,-0.18678817,0.2729706,0.1565361,0.40699387,0.15548095,0.37850112,-0.3383995,-0.599411
1985-07-01,-0.15055542,0.08407211,-0.07879563,0.07879563,0.13156052,-0.10517883,0.017588044,-0.13578185
1985-08-01,0.18749237,0.29935378,-0.19628601,0.42950743,-0.022865295,-0.17095871,-0.2550308,-0.20859757
1985-09-01,0.04537773,0.2659355,-0.059449006,0.29302216,0.056282807,-0.07211228,-0.17412491,-0.35352555
1985-10-01,0.10764084,-0.21633644,0.098846436,0.25256807,-0.09075622,-0.081609726,-0.13156052,-0.07914734
1985-11-01,0.28668976,0.084775545,-0.1871399,-0.019699097,0.07563019,0.24693985,-0.5589573,-0.3106102
1985-12-01,0.24342231,-0.1955822,-0.16884804,-0.3021675,-0.30498123,0.65498924,-0.6201645,0.10834427
1986-01-01,0.4912235,-0.37932473,-0.66273534,0.15485993,0.04695816,0.35334778,-1.2691883,0.1508644
1986-02-01,0.40430182,-0.29340172,-0.27142182,-0.06127777,0.30705643,0.37699357,-0.7972805,0.27341995
1986-03-01,0.36367187,-0.22179985,-0.21880265,0.06760559,-0.2844101,0.40197068,-0.338694,-0.29107055
1986-04-01,-0.15585938,0.026309585,-0.3729965,0.14819947,0.13687667,0.41595802,-0.2900715,-0.13987389
1986-05-01,-0.2757511,-0.025976563,-0.32237586,0.22912636,0.16818161,0.12921676,0.0706028,0.19582328
1986-06-01,-0.3959759,0.14620133,-0.050621033,0.19549027,-0.15719147,0.25110665,0.075265504,-0.2953995
1986-07-01,-0.37732658,0.13754272,0.041962434,0.29972917,0.06594086,0.09491424,0.02664261,-0.489225
1986-08-01,-0.39730874,0.27874908,0.043294527,-0.023645783,0.019649506,0.35368118,-0.13188095,0.13454513
1986-09-01,0.035634615,0.25976562,0.14287147,0.009990692,0.016651917,-0.030971909,-0.1428711,-0.3566784
1986-10-01,0.07326698,-0.102574155,-0.31604806,0.14986496,-0.18616562,-0.08059387,-0.10823593,-0.5934647
1986-11-01,0.21913567,-0.13487816,0.0043293,0.09058533,-0.025310516,0.11556244,-0.4965515,-0.15552635
1986-12-01,0.49155656,-0.4422676,-0.11456337,-0.36067468,-0.043294527,0.48656082,-0.41062966,0.2474434
1987-01-01,0.34177285,-0.98764,0.00033340455,0.19906159,-0.022673417,0.24040794,-0.23640652,0.040679168
1987-02-01,0.6538696,-0.293758,-0.018005371,0.1573822,-0.31876603,0.5715107,-0.6848793,0.3257679
1987-03-01,0.21573372,-0.37144852,-0.14137726,-0.04268036,-0.23473969,0.20272979,-0.35277596,0.134375
1987-04-01,0.48615074,-0.073689654,-0.21473351,-0.31376418,0.09336205,0.2237362,-0.33043593,-0.09969749
1987-05-01,0.13770942,0.14304467,-0.07635689,0.12237129,-0.0026672364,0.0773571,-0.3347706,0.08969422
1987-06-01,-0.3604454,0.3287689,0.12603912,0.11970367,0.16238403,0.17572097,-0.14937973,-0.182724
1987-07-01,-0.16205025,0.35110933,-0.023674011,0.21439973,-0.08435974,0.09302902,0.19405976,-0.034344483
1987-08-01,-0.39678994,0.07102203,-0.044013977,0.15004654,0.10469894,-0.19072609,-0.25274545,-0.16771927
1987-09-01,0.03634453,0.18639144,-0.019339371,0.057017516,0.009670258,-0.16138382,-0.24340896,-0.2250702
1987-10-01,0.017338563,-0.050349046,-0.39512292,0.16571808,-0.0010002137,0.048682023,-0.31376418,0.117369846
1987-11-01,0.2997597,-0.0343441,-0.09202862,0.25241166,-0.1707199,0.26641616,-0.21373329,-0.087027356
1987-12-01,0.2690834,-0.13770942,-0.3277687,0.1933937,0.013671112,0.4834835,-0.07802391,-0.101364896
1988-01-01,0.66805685,-0.40577278,-0.3587219,-0.17886047,0.08275642,0.6587135,-1.0447981,0.02068901
1988-02-01,0.24026032,-0.09944115,-0.47618255,0.14115295,-0.0050056456,0.5379158,-0.38908806,-0.17318726
1988-03-01,0.48319015,-0.28430787,-0.057395555,0.19154052,-0.0043380735,0.41244698,-0.035705566,-0.11479111
1988-04-01,-0.19587898,-0.26962548,-0.2128971,0.15650253,-0.14415589,0.6016518,-0.26595497,-0.12446823
1988-05-01,0.09944115,0.30633202,-0.01534996,0.27796745,0.04004364,0.09043121,-0.4221241,0.041044615
1988-06-01,0.06473694,0.28163832,-0.1852005,0.47151032,0.1608406,0.17018433,0.18419953,-0.3467087
1988-07-01,-0.1428215,0.21356507,-0.28030396,0.25761184,0.06139984,0.11045303,0.28831178,-0.051721953
1988-08-01,-0.30032578,0.11846161,-0.086760715,0.13915023,0.070409395,-0.1258026,0.14315566,-0.2128975
1988-09-01,-0.25894699,0.34704286,-0.08842926,0.15283279,0.09777298,-0.08275642,-0.20322037,-0.15216522
1988-10-01,0.06306839,-0.001001358,-0.09376831,0.2652878,-0.06740646,0.57428855,-0.45482597,-0.26328507
1988-11-01,0.3493786,0.010344696,-0.10277824,0.06139984,0.01534996,0.36539572,-0.80720747,-0.027696228
1988-12-01,0.41077843,-0.096437834,-0.20755807,0.37173614,-0.21056136,0.50888443,-0.8729454,0.062734604
1989-01-01,0.31892473,-0.4723587,-0.80032694,0.1998558,-0.1211792,0.48803368,-1.0146517,0.30807343
1989-02-01,0.38132364,-0.2140232,-0.39338112,0.09676285,-0.19322395,0.8202221,-1.1563292,0.022306824
1989-03-01,0.09103546,0.063302614,-0.32977676,0.056670763,-0.2161335,0.22336808,-0.93808556,-0.03466568
1989-04-01,-0.26798135,-0.122083664,-0.34605485,0.07536049,-0.30325013,0.51034033,-0.5513363,-0.1597641
1989-05-01,0.28998643,0.48562202,0.091939926,0.27612036,0.03466568,0.36082536,-0.1745346,-0.34997368
1989-06-01,-0.17272606,0.12931824,-0.054862596,0.23241119,0.13986893,0.36022264,-0.19985542,-0.3683609
1989-07-01,-0.2239708,0.23693314,-0.06692009,0.2408516,0.2239708,0.0012058258,0.1175621,-0.3490692
1989-08-01,-0.2887806,0.33399734,-0.3014412,0.2336174,0.057575226,-0.10460015,-0.07958069,0.08380051
1989-09-01,-0.06028824,0.4196064,-0.085609436,0.026526641,-0.05456085,-0.061494064,0.12178268,-0.07114029
1989-10-01,-0.06872864,0.19352531,-0.23994751,0.10821724,-0.04461365,0.044010162,-0.14861068,-0.20739174
1989-11-01,0.39428538,-0.21462631,-0.53174245,0.016278077,0.035569765,0.059383966,0.041900255,-0.29963264
1989-12-01,0.30113983,-0.50159854,-0.2682827,-0.22758827,0.15192643,0.46482277,-0.3879549,0.1091217
1990-01-01,0.08216743,-0.41244775,-0.43145904,0.056389235,0.062511444,1.0414301,-0.5455263,-0.14822349
1990-02-01,0.34735814,-0.1346899,-0.3486473,0.15982361,0.13984528,0.17045708,-0.4147032,0.108911894
1990-03-01,0.10117855,0.07507839,-0.2416687,-0.17851219,0.021588897,0.8248951,-0.4994484,0.055744935
1990-04-01,0.31964684,-0.16626815,-0.46335927,0.10794525,0.34478074,0.5123371,-0.79911727,-0.15434532
1990-05-01,-0.15144578,0.036411285,-0.18914604,-0.062189482,0.1617569,0.12051239,0.029644394,-0.0386673
1990-06-01,-0.31706887,0.28935775,-0.010311127,0.27872428,-0.076367185,0.095378496,0.24327965,0.15273476
1990-07-01,-0.13307877,0.24779053,-0.15821227,0.18527909,0.11664581,-0.15885696,-0.23586884,-0.24553528
1990-08-01,-0.30772477,0.14918976,-0.055422593,0.3953697,-0.0048332214,-0.16723481,0.31384698,-0.22587967
1990-09-01,-0.02191124,0.31126937,0.2861355,0.20815735,-0.31449127,-0.06992264,0.0048332214,-0.11471252
1990-10-01,0.38505858,-0.009344483,0.013533401,0.19784546,0.06959991,0.13694534,-0.20429078,-0.095378876
1990-11-01,0.34542483,-0.038666915,-0.3605694,-0.24585724,0.014178085,0.08635636,-0.45175895,-0.29322433
1990-12-01,0.5223261,-0.15112343,-0.07056713,-0.19107895,-0.02416687,0.58580434,-0.017078018,-0.23071289
1991-01-01,0.7289196,-0.32175216,-0.4383152,0.09087372,-0.07770844,0.5385014,-0.5394646,0.24115296
1991-02-01,0.37056082,-0.5118492,-0.6203842,-0.09569092,-0.33941346,0.4938671,-0.72121274,0.3445511
1991-03-01,0.13775635,-0.48455507,-0.30473328,-0.3073021,-0.1094986,0.51762885,-0.0366066,-0.18335381
1991-04-01,-0.10853539,0.027615357,-0.15188484,0.20486793,0.06004715,0.37537727,-0.5481346,-0.26716346
1991-05-01,0.15638085,0.058763124,-0.28257674,-0.096011735,-0.084451675,0.07385521,-0.22413445,0.11431541
1991-06-01,-0.106608585,0.032111358,-0.44377366,0.12780151,-0.10082855,-0.054588698,-0.030184174,-0.60561293
1991-07-01,-0.31243974,0.07867203,-0.18656464,0.3837265,-0.07064438,-0.14064637,0.16761932,0.049450684
1991-08-01,-0.048166275,0.19491348,-0.23986892,0.31243974,-0.06486435,0.017340088,0.031468965,-0.07417603
1991-09-01,-0.17789498,0.30473328,-0.09986572,0.24147491,-0.037890624,0.0677536,-0.2360157,-0.08509369
1991-10-01,0.09890175,0.06871758,-0.35000953,0.11431503,-0.56611633,-0.21899681,-0.07353363,-0.058120728
1991-11-01,0.16761932,-0.2363369,-0.4334982,0.033395387,-0.12844391,0.2575302,0.09665413,-0.13647155
1991-12-01,0.18046379,-0.15702286,-0.6547432,-0.0019264221,-0.013486862,-0.15284844,-0.20840034,0.32110977
1992-01-01,-0.0827816,-0.36878434,-0.46033096,-0.12465973,0.15160409,0.2369831,0.036034394,-0.29054794
1992-02-01,0.16004486,-0.39865074,-0.5726547,0.08667755,-0.14998093,0.22821808,-0.27106935,0.24185257
1992-03-01,0.43143883,-0.19510499,-0.4674732,-0.007141876,-0.013309861,-0.062654115,-0.21912804,0.041553117
1992-04-01,0.38728866,-0.38826218,-0.44702148,0.39345664,-0.09219627,0.18796349,-0.14705925,0.012011337
1992-05-01,0.21003799,0.23828164,-0.048045732,0.075315095,0.14641038,0.14738388,-0.14900741,0.093819045
1992-06-01,0.30970114,0.083431244,-0.11264839,0.28080902,-0.014283752,0.007791138,-0.49831313,-0.17270508
1992-07-01,-0.26100618,0.19445571,-0.15842132,0.36683655,-0.054214478,-0.20257187,0.3161934,-0.04350128
1992-08-01,-0.24282646,0.30710372,0.028567504,0.36391526,-0.17660141,-0.015258026,0.28048438,-0.18958588
1992-09-01,-0.4661747,0.14803314,0.22010192,0.20289612,-0.028243255,0.02175064,-0.023698425,-0.39702758
1992-10-01,0.2515915,0.010063553,0.13212624,0.28632736,-0.20257187,0.22789307,0.024996568,-0.04739685
1992-11-01,0.32982826,-0.07401657,-0.33826885,-0.058109283,-0.210363,0.32008934,-0.28827515,-0.6210251
1992-12-01,0.23535995,-0.5437622,-0.7167923,0.10453262,0.0055187223,0.6125847,-0.5535013,-0.024672318
1993-01-01,0.4712469,-0.2137806,-0.3237694,0.41021118,-0.09480705,0.37829894,-0.53104365,-0.061345674
1993-02-01,0.41021118,0.015491295,-0.2772953,0.06351471,-0.29216728,0.22276536,-0.35072404,0.34266853
1993-03-01,0.49696273,-0.13446502,-0.30610904,0.0077453614,0.04182663,0.6813095,-0.7748772,0.097285844
1993-04-01,0.31354484,-0.36776465,-0.38325614,-0.06723251,-0.008675384,0.54498595,-0.338641,-0.23980637
1993-05-01,0.31044656,0.17629166,-0.20510522,0.057008363,-0.08241387,0.22772293,-0.38759345,-0.15522346
1993-06-01,-0.21780853,-0.013632583,0.052360915,0.19550018,0.039348222,0.31726304,0.26552162,-0.2661415
1993-07-01,-0.17815056,0.2069641,-0.065373994,0.11463623,0.10038376,-0.12950745,-0.14871712,-0.101623535
1993-08-01,-0.15739211,0.1691658,-0.039967347,0.17691116,0.24104539,-0.16080017,0.083963014,-0.2590149
1993-09-01,-0.17164421,0.3045601,-0.1976696,0.12888794,0.102242276,-0.20107765,0.008985138,-0.10286255
1993-10-01,0.4638111,0.05607872,-0.04182663,0.12114258,0.16420822,0.004337311,-0.42663154,-0.22710343
1993-11-01,0.40928155,-0.0074359896,-0.5871223,0.24166527,-0.21718903,0.14995651,-0.9211159,-0.40370446
1993-12-01,0.2965042,-0.4164076,-0.10472145,0.057318114,-0.1927124,0.23268013,-0.6221325,-0.1081295
1994-01-01,0.63893014,-0.33100814,-0.15835075,0.049423218,0.11412964,0.941325,-0.33621064,0.35019264
1994-02-01,0.20809975,-0.42985535,-0.25654754,0.08714142,-0.070884325,0.48740807,-1.3757328,0.15965195
1994-03-01,0.11250381,-0.30597115,-0.41977558,-0.00812912,0.04714737,0.2786583,-0.3716526,-0.08844223
1994-04-01,-0.008779144,0.0816143,-0.15802555,0.11933212,-0.19704399,0.1872898,-0.4568432,0.11575546
1994-05-01,0.07641144,0.051374435,-0.3287323,-0.10892715,-0.024386596,0.13786583,-0.1603016,0.23378678
1994-06-01,-0.45456734,0.2409401,0.108602144,0.1866394,-0.043245696,-0.033816148,-0.18566398,-0.09104309
1994-07-01,-0.17981072,0.17460862,-0.19704437,0.18241195,-0.10469971,-0.3027199,-0.23638801,-0.18598862
1994-08-01,-0.0503994,0.282885,-0.25069505,0.24744263,-0.105350494,0.046497345,-0.23216096,-0.06145401
1994-09-01,-0.031539917,0.41392288,0.006828308,0.11803131,-0.37880555,0.20874977,-0.062429808,-0.17851028
1994-10-01,0.14534454,0.20289727,0.0032512664,0.0188591,-0.1479454,0.11120339,-0.019184494,-0.114780046
1994-11-01,0.08779182,-0.2841858,-0.3092228,0.019509126,-0.15087204,0.37035218,-0.24841881,0.0790123
1994-12-01,0.18436298,-0.28776264,-0.3957142,-0.19249229,-0.23021011,0.34271392,-0.4786291,0.23053512
1995-01-01,0.33633804,-0.69350165,-0.09475784,0.22700195,-0.19333343,0.19472198,-0.2009697,-0.044776153
1995-02-01,0.24053879,-0.19923401,-0.36618805,0.13710403,-0.09649353,0.45921022,-0.7431366,0.1339798
1995-03-01,0.04234619,-0.28531456,-0.44150847,0.04477539,-0.060047913,0.04512291,-0.8035313,0.15897103
1995-04-01,0.20860596,-0.18257332,-0.3287016,-0.02707367,-0.37937775,0.30440482,-0.59180146,-0.14925233
1995-05-01,0.009719086,-0.20305252,-0.05171776,0.0645607,0.06039505,0.121831134,-0.038874816,-0.01943779
1995-06-01,-0.063519284,0.055882264,0.17146607,0.20062256,0.0034706115,0.06941986,0.31342927,-0.26969528
1995-07-01,-0.13120346,0.23116684,-0.2530342,0.09302215,-0.000693512,-0.02603302,0.039222717,-0.20860596
1995-08-01,-0.27594298,0.2651825,-0.23324966,0.12564926,0.16209488,-0.075667575,0.0048599243,-0.089551546
1995-09-01,0.21728286,0.33078384,0.059700776,0.45955735,0.1051712,-0.3797249,0.0590065,-0.062477876
1995-10-01,-0.22422524,0.13675614,-0.14578095,0.13363266,-0.2599762,0.15931778,-0.2696945,-0.027420808
1995-11-01,0.35195732,-0.13085595,-0.21901855,0.25060463,0.037139893,0.33390847,-0.7448719,-0.19333419
1995-12-01,0.45608672,-0.20201072,-0.09996414,0.0749733,-0.31169432,0.2804554,-0.65080833,-0.07532044
1996-01-01,0.3154297,-0.50309867,-0.12345791,0.051634215,-0.14828186,0.57028884,-0.96846503,0.1221344
1996-02-01,0.23202094,-0.16483116,-0.3114578,0.10757065,-0.20951386,0.30715483,-1.1706978,0.2929222
1996-03-01,0.3965214,0.0036407472,-0.30781707,0.28663406,-0.2555214,0.2839859,-0.7920494,-0.07811241
1996-04-01,0.22937317,-0.007612991,-0.11220436,0.14265518,-0.09962692,0.20223236,-0.6570072,-0.2522114
1996-05-01,-0.00562706,0.41108474,0.1095562,0.1234581,0.21149978,0.51766205,0.031443786,0.012246704
1996-06-01,-0.046669006,0.03342972,-0.06851425,0.25783768,-0.029788971,0.00761261,0.32403487,-0.3472046
1996-07-01,-0.119817354,0.08936615,-0.042697143,0.28199998,-0.012908173,-0.42961997,-0.16085891,-0.1923027
1996-08-01,-0.20256348,0.19726792,-0.18634567,-0.0330986,-0.13735962,0.03111267,0.08042984,-0.42465514
1996-09-01,0.0026477813,0.23169021,-0.14000702,0.30086595,-0.09366913,-0.30914116,-0.3005356,-0.1578804
1996-10-01,-0.057922743,0.03806343,-0.087711334,0.16019669,0.009267425,-0.19958457,-0.3687187,-0.33396453
1996-11-01,0.1939579,0.2657818,-0.8642044,-0.00066223147,-0.12511292,0.11187325,0.019859314,-0.09333801
1996-12-01,0.058584593,-0.35878867,-0.120478824,0.12676772,0.14530258,0.42200738,-0.118161775,-0.14960556
1997-01-01,0.24452782,-0.20285034,-0.25136566,-0.10907669,-0.011721802,0.4385868,-1.6680634,-0.04623566
1997-02-01,0.38062972,-0.42002755,-0.3324402,0.1992691,0.08986588,0.11591454,-0.6085518,-0.064469144
1997-03-01,0.029629897,-0.25722617,-0.24452782,-0.19829254,-0.09735489,0.6287392,-0.37248993,0.53854716
1997-04-01,0.10484429,-0.2552727,-0.11037941,-0.17419739,-0.091494754,0.48514786,-0.09702949,0.16247559
1997-05-01,0.20057145,0.20219918,-0.20382729,0.2292244,0.474078,0.3005314,-0.46463546,0.17159271
1997-06-01,-0.45356447,0.2132698,-0.030606842,0.28359985,-0.010093689,-0.06740036,0.08302917,-0.05372467
1997-07-01,-0.60301626,0.077819064,-0.11070557,0.24159774,0.05079422,-0.11200714,0.33374327,-0.2214096
1997-08-01,-0.11330986,0.35686034,-0.02539749,0.13935776,-0.18005829,-0.1487999,0.21489754,-0.40570146
1997-09-01,0.08465691,0.18884964,0.059910964,-0.12893829,0.25429535,-0.03190918,0.12666015,-0.26797104
1997-10-01,0.2826233,0.24290009,-0.28360024,0.2624359,-0.004232788,0.026374053,0.12633362,0.011721802
1997-11-01,0.80489004,-0.1481491,-0.11851959,0.41384125,-0.25950545,-0.008790588,0.07423782,-0.13382263
1997-12-01,0.50240517,-0.5118477,-0.39365387,0.12861328,0.039398193,-0.16215058,-0.12307815,0.15107957
1998-01-01,0.6069387,-0.33438873,-0.60464823,-0.045806885,-0.49569398,0.0055618286,-0.3743061,0.14330979
1998-02-01,0.66714174,-0.62755185,-0.32948112,0.010142517,-0.117788695,-0.01014328,-0.031410217,0.22805214
1998-03-01,0.420113,-0.29087257,-0.1743927,0.0755806,-0.0052352906,0.2666603,-0.19827728,0.5081272
1998-04-01,0.271241,-0.067401126,-0.38902968,0.34355012,0.14200059,-0.25488168,0.050387572,-0.017013932
1998-05-01,-0.012105942,0.18715286,-0.4557766,0.18355408,0.21921769,0.069364354,-0.35107535,-0.016359711
1998-06-01,-0.11320801,0.23754044,-0.23230514,0.33602485,-0.016032409,0.08408813,0.24833755,-0.47867966
1998-07-01,0.100120164,0.20580292,-0.10993576,0.25030097,0.21627274,-0.16261367,-0.10241012,-0.15116271
1998-08-01,-0.30461463,0.23328705,-0.117134094,0.3222828,0.22445297,-0.021267701,0.077544406,-0.2974167
1998-09-01,0.00556221,0.27876663,0.032064818,0.24212113,0.20187683,-0.21430969,0.008506775,-0.22019958
1998-10-01,0.09488525,0.3595825,0.030428696,0.40244445,0.19991378,-0.09553947,0.08801422,-0.14069214
1998-11-01,0.26011658,-0.16195945,-0.43908978,0.45806694,0.2718956,0.30657768,-0.4711544,-0.3991726
1998-12-01,0.36121827,-0.10371971,-0.55131626,0.29676208,0.12269668,0.60301226,-0.06838264,-0.5447723
1999-01-01,0.54705846,-0.15582696,-0.45948905,0.17813492,-0.048944853,0.64761335,-1.1583788,-0.14683685
1999-02-01,0.25138742,-0.40688094,-0.38124314,0.29600373,0.049944304,0.52474993,-0.8760258,0.3066593
1999-03-01,0.25704765,-0.19511643,-0.53340685,0.47047728,0.101220705,0.087236404,-0.5603771,-0.32563782
1999-04-01,0.016648103,-0.122197345,-0.40188637,0.28035432,0.17913437,0.45915622,-0.19778022,0.038956832
1999-05-01,0.2267479,0.027302932,0.026304245,0.29533845,0.17913437,0.24406204,0.07624855,-0.4255272
1999-06-01,-0.18046646,-0.030299759,0.004328537,0.47980005,0.076581575,0.00233078,-0.19744721,-0.37724763
1999-07-01,0.095560454,0.14417267,-0.23773575,0.4718086,0.102552794,-0.25338477,-0.15449524,-0.2523857
1999-08-01,0.075582884,0.13684845,-0.12819138,0.5061043,-0.00066604617,-0.39189798,0.039955903,-0.2906769
1999-09-01,-0.01398468,0.3469475,-0.2194229,0.46281892,-0.049611665,-0.16481705,0.014649963,-0.095227815
1999-10-01,0.15782471,0.23940086,-0.23074341,0.34062117,0.37558252,-0.072919086,-0.21276398,-0.02696991
1999-11-01,0.13418388,0.115205385,-0.6672581,0.22708054,-0.10388489,0.019311523,-0.91165316,-0.60665894
1999-12-01,0.7584904,-0.15316315,-0.33229676,0.45549393,-0.19511643,0.77580416,-1.0957819,-0.29200858
2000-01-01,0.29591447,-0.27534103,-0.36860752,0.12138367,-0.06583557,0.29248542,-1.0571315,-0.12446976
2000-02-01,0.19647674,-0.3041439,-0.38060838,0.2201355,-0.02845993,0.79207766,-1.2337204,0.12515564
2000-03-01,0.20744857,-0.39226684,-0.17041664,0.13304138,0.07852173,0.60965955,-0.9090031,-0.105609894
2000-04-01,0.24242325,0.17967454,-0.44472924,0.18756104,0.0377182,0.038061142,-0.46050224,-0.57639885
2000-05-01,-0.020573426,0.11041031,-0.09806671,0.092580415,0.12618408,0.63366187,-0.1066391,-0.06617737
2000-06-01,0.01577301,0.18859024,-0.00994339,0.16595879,0.35763472,0.10766754,-0.17967454,-0.074064635
2000-07-01,-0.098752595,0.22219315,-0.19373322,0.5150215,-0.021601867,0.16424485,-0.5870293,-0.4090683
2000-08-01,-0.1920189,0.3542061,-0.020573426,0.37546462,0.055205535,0.32608947,0.08812332,-0.24413833
2000-09-01,-0.1011528,0.34151918,-0.01920166,0.14229889,0.014744568,-0.12275467,0.11658325,0.10012436
2000-10-01,0.3651783,0.29179993,-0.20024833,0.14915696,0.14401397,-0.26334,-0.11932602,-0.12892684
2000-11-01,0.16698761,-0.24962425,-0.3518057,0.20504913,0.15498658,0.29111403,-0.42278442,-0.27362671
2000-12-01,0.4954769,-0.19236183,-0.39466706,0.17281647,-0.21602173,0.39432412,-0.2383091,-0.041146852
2001-01-01,0.29059523,-0.68490297,-0.63685685,0.03412857,-0.14711991,0.5354637,-0.8273838,-0.26574403
2001-02-01,-0.15606633,-0.3727703,-0.54474103,0.1388359,-0.17329636,1.0424309,-0.29788476,0.06395073
2001-03-01,0.32903138,0.068258286,-0.09841118,0.112328336,-0.027833557,0.47515756,-0.47085,0.19085808
2001-04-01,-0.2322773,-0.12226868,-0.29291457,0.24056092,-0.07190323,0.32339898,0.0609684,-0.010934448
2001-05-01,0.13022117,-0.14248124,-0.25679702,0.22200546,-0.15109558,0.19947357,-0.07819863,-0.11365356
2001-06-01,-0.20643158,0.123925015,-0.15871735,0.05798645,0.053347014,-0.05898056,0.44599837,-0.3697876
2001-07-01,0.009940719,0.30550537,-0.11530991,0.21438447,-0.15242156,0.107689284,-0.08847046,-0.07124023
2001-08-01,-0.2319458,0.16401902,-0.13386612,0.2872818,-0.12922668,0.12293091,0.063288115,-0.17528458
2001-09-01,0.08217506,0.26574403,0.096091464,0.26243058,-0.28264236,0.019218445,0.039762117,-0.133535
2001-10-01,0.4171711,-0.08151245,-0.018886948,0.014579773,-0.056660462,0.08813934,-0.27634734,-0.36581117
2001-11-01,0.15871696,0.19450302,-0.50497895,0.080187224,-0.20543747,0.19085808,-1.1690067,-0.1679947
2001-12-01,0.45030633,-0.12790164,-0.3873493,-0.014248657,-0.015242005,0.27866632,-0.5188959,0.068258286
2002-01-01,0.12527771,-0.41935387,-0.2729374,0.020828247,0.12154732,0.5545788,-0.5797588,0.07429657
2002-02-01,0.38267174,-0.23066024,-0.269207,0.18247604,0.22475357,0.7473137,-0.896217,0.22817345
2002-03-01,0.17719193,0.025801469,-0.29811746,0.057820894,-0.07958107,0.2701397,-0.4746872,-0.081135176
2002-04-01,-0.10662575,-0.17781334,-0.23128167,0.088285066,-0.1333603,0.017097473,-0.10849114,-0.10227394
2002-05-01,0.2129406,-0.096056744,-0.29158896,0.08797417,-0.0677681,0.039790343,-0.008082581,-0.3121063
2002-06-01,0.15201187,-0.079891965,0.11377563,0.15325546,0.049115755,0.20050621,-0.35904616,-0.033261873
2002-07-01,-0.2928322,0.31583634,-0.14082107,0.2126297,-0.0068389894,-0.17097434,0.107558444,0.22879486
2002-08-01,-0.13087311,0.36775056,-0.026113128,0.10818024,0.09325943,0.12123642,-0.2598812,-0.05098114
2002-09-01,-0.19304581,0.34630126,0.23159294,0.16537933,-0.023314666,-0.0071498873,0.14019851,0.12403412
2002-10-01,0.29252166,0.18372002,-0.0705658,0.034505464,0.36868325,0.08455467,-0.15947266,-0.14019851
2002-11-01,0.42619246,-0.43396416,-0.18620662,-0.008082581,0.020827865,0.11595192,-0.08579826,-0.25366363
2002-12-01,0.38609162,-0.1967762,-0.2135624,-0.07771568,0.2800873,0.4740654,-0.6372684,0.16413574
2003-01-01,0.6064167,-0.6573025,-0.5095062,0.27160722,0.03597641,0.31795502,-0.53770447,-0.254105
2003-02-01,0.3030464,-0.53478736,-0.40125275,0.21359101,-0.097234346,0.31244546,-0.94381887,0.03630066
2003-03-01,0.11214332,-0.27031097,-0.3030464,0.28068238,0.05898895,0.563958,-0.25961494,0.16562195
2003-04-01,0.04083824,0.12316322,-0.32703057,0.053479005,-0.05639572,0.4440357,-0.26123542,-0.27095908
2003-05-01,0.24697456,-0.13709983,-0.19544029,0.37629586,0.28651658,0.09431686,-0.19835778,0.2239624
2003-06-01,-0.027873993,0.02301178,-0.11376381,0.50205153,-0.0042137145,-0.013612747,0.23012085,-0.10501327
2003-07-01,0.025605012,0.16011277,-0.14682312,0.35004273,-0.11311569,-0.15330581,0.20062637,-0.1763176
2003-08-01,0.08751068,0.38537064,-0.1432579,0.39898378,-0.17858657,-0.03662491,-0.08329697,-0.020742798
2003-09-01,0.040190123,0.1020958,-0.049265288,0.21391526,-0.05931244,-0.14876786,0.23984376,-0.086538695
2003-10-01,0.17955895,0.3795368,-0.03079071,-0.08556595,-0.121218875,0.1555748,0.09334488,-0.7726868
