,ssta20GLB_cluster1,ssta20GLB_cluster2,ssta20GLB_cluster3,ssta20GLB_cluster4,ssta20GLB_cluster5,ssta20GLB_cluster6,ssta20GLB_cluster7,ssta20GLB_cluster8
1969-11-01,-6.252222061157227,1.3223058010455426,-0.9469086613187838,-12.451500951507944,-2.0859691858291627,-5.423787041628073,-15.62631887102884,-11.323028452256146
1969-12-01,-4.730910000048186,1.166065741440415,-2.2110784323371235,-15.293794796790605,-1.3022834181785583,-7.291202119125943,-13.822855268205915,-9.429180762347054
1970-01-01,-3.4313006777512403,0.9873191185515642,-3.3236791141069117,-17.461799103536723,-0.6373251974582672,-8.841079534943571,-12.509363795083667,-7.908846771015841
1970-02-01,-2.7509972296263046,0.8129996840963887,-3.946328822092794,-18.370972739325627,-0.1811559945344925,-9.669850372366888,-11.767938023521786,-7.145471993614645
1970-03-01,-3.184096938685367,0.8337432498167336,-4.202459864879972,-19.14717474101502,-0.2646579623222351,-10.134314507553258,-12.30218561868819,-7.733523284687716
1970-04-01,-4.176132553502133,0.9650244315465292,-3.612561800971103,-18.36626205915286,-0.7041841328144074,-9.67636173943064,-13.714736227005247,-9.058908294228946
1970-05-01,-5.23810160787482,1.1671418479726285,-2.535323281983035,-15.765598085191513,-1.3748102188110352,-8.099622169311104,-15.129546135190933,-10.624014069052304
1970-06-01,-6.019019578632556,1.3644689346667584,-0.8348453584028848,-12.176987565593954,-2.1031009912490846,-5.549821493142249,-15.89910454220242,-11.407301846672507
1970-07-01,-6.505036605031867,1.430151100400128,0.4729143582546531,-7.696577354713722,-2.5423745632171633,-2.849471036511188,-16.186788347032333,-11.803488170399385
1970-08-01,-6.890200062801964,1.4674263677013575,1.1920404044827024,-4.237993411075921,-2.863534355163574,-1.1973590580458493,-16.548680502270894,-12.26059352650362
1970-09-01,-7.0563500805905,1.473517679463962,1.288160516988093,-5.1327188809712725,-2.882655382156372,-1.2863434671945997,-16.55751826271178,-12.302273862502155
1970-10-01,-6.824302547856381,1.4751786320521358,0.5114164184685328,-8.193288026032624,-2.7125754356384277,-3.1257769496170513,-16.438685901581295,-11.948064916274127
1970-11-01,-6.0247388638948145,1.4039883030114797,-0.7172815838650842,-11.225959401071806,-2.1683387756347656,-5.002167954068003,-15.266655361841595,-10.83388833438649
1970-12-01,-4.53187434296859,1.2490496806454559,-1.850995840738766,-13.967792487438814,-1.4423924684524536,-6.668117857470954,-13.40350764138358,-8.930379643159755
1971-01-01,-3.1078240745945984,1.023695966865443,-2.923386570197254,-16.286824073320552,-0.7115904152393341,-8.147789768336974,-11.899450468638587,-7.181358197156121
1971-02-01,-2.2246219923621733,0.8260239149887854,-3.6259688324664707,-17.28173244146653,-0.18660897612571717,-9.035643515308289,-11.152639086284335,-6.438231187708237
1971-03-01,-2.5222191685124447,0.8125814896092637,-3.851127924032547,-17.918415422792787,-0.06421212069690227,-9.485660303908935,-11.817987003023662,-7.0607607504900765
1971-04-01,-3.714533103139777,0.9615644686835728,-3.596599737004419,-17.49735114015179,-0.4185411334037781,-9.18329114356811,-13.464689633202932,-8.655260029961081
1971-05-01,-5.005970628638017,1.1522021273520426,-2.420339242896842,-15.481829348905586,-1.107492196559906,-7.811675120874778,-14.939452731420124,-10.157481081345502
1971-06-01,-5.829209277504369,1.268810204815764,-0.7292846264551632,-11.756082228672357,-1.8126636266708374,-5.260565026928878,-15.809389523097447,-11.182540725259221
1971-07-01,-6.555734308142411,1.362785116026673,0.616468152209143,-7.1027155275698055,-2.392357659339905,-2.630784462407692,-16.242909809899707,-11.87087199267219
1971-08-01,-7.023387708162007,1.4296098525011087,1.2425220042616878,-4.764371742436915,-2.766267919540405,-1.1077231967572083,-16.448079972040084,-12.21837324254653
1971-09-01,-7.063893142499422,1.410215844081927,1.111202308880025,-5.631113493884051,-2.7504562854766847,-1.5509625480756726,-16.77471531762017,-12.517285346984863
1971-10-01,-6.691888759010717,1.4077970297527715,0.5974092824974252,-8.429519924116724,-2.5275745153427125,-2.9582652029712584,-16.625049757579017,-12.019082518184886
1971-11-01,-5.829890527223286,1.349867818727775,-0.7071570797481729,-11.332258766080125,-2.002510643005371,-4.992964177606851,-15.246435952565026,-10.747132020838121
1971-12-01,-4.425263091137535,1.2409036395921988,-1.9354324244973649,-13.855712796434943,-1.3839545488357543,-6.809852213384359,-13.556845225985088,-8.951695386101218
1972-01-01,-2.834820872858951,0.9856279322460986,-3.157125585642292,-15.895927099534022,-0.6137486070394516,-8.319147345946007,-11.981995522029816,-7.026765627019546
1972-02-01,-2.39389601506685,0.7749680904396475,-3.9106188107974567,-17.37772329353992,-0.1497411847114563,-9.272992897689138,-11.625826169574072,-6.741347312927246
1972-03-01,-2.476082444190979,0.7077563500605555,-4.163188131610353,-17.65867398108965,0.05400492623448372,-9.650021975802392,-12.057245345342727,-7.142983184141271
1972-04-01,-3.646610724298578,0.8729516824840997,-3.8683788860263535,-17.261344415170175,-0.4153643727302551,-9.51264207715431,-13.52390902382987,-8.525452333338121
1972-05-01,-4.937763339594791,1.0690591858409126,-2.77121300673365,-15.216732025146483,-1.1052191266790032,-8.007913111001765,-15.042102147662451,-10.235483646392822
1972-06-01,-5.699506558870015,1.1158464691809964,-1.2362317074483364,-11.7450890717683,-1.6472114324569702,-5.556998302027122,-15.84208163004073,-11.145504222196692
1972-07-01,-6.333972152910735,1.200086212233652,0.03446927621735999,-7.719379001193576,-2.1128759026527404,-2.9698988826004498,-16.444709187462216,-11.90467638127944
1972-08-01,-6.9209258179915585,1.190230150388766,0.6946386404372938,-5.336669933648757,-2.3929494857788085,-1.6379716470069492,-16.579635938008625,-12.317335465375114
1972-09-01,-7.174932580245169,1.2750247057983142,0.7851221453604387,-6.280119330794722,-2.5809372425079347,-2.0507991109107366,-17.077371809217667,-12.65520320219152
1972-10-01,-7.071864730433414,1.2935271419050323,-0.0072231195661141044,-9.375926005987473,-2.4747058749198914,-3.9751781221107927,-17.263123724195694,-12.595797987545238
1972-11-01,-6.236946457310727,1.2260059465335895,-1.2645019358726004,-12.385594403302226,-1.943525767326355,-5.722246792717898,-16.042841805352104,-11.489860871258903
1972-12-01,-4.766934168966193,1.0321551360158479,-2.6717012252040844,-15.009948353708525,-1.0675272464752197,-7.556459911910119,-14.342482127840556,-9.666303045609418
1973-01-01,-3.4048439327039217,0.8650944051863272,-3.590693485796751,-17.105507556303046,-0.3358289323747158,-8.882301533754749,-12.76816791958279,-7.9514943852144135
1973-02-01,-2.656909886159395,0.7585035795778162,-4.199619149442893,-18.034984447337962,0.04905485361814499,-9.660637583519584,-11.887565491691468,-7.009083242977367
1973-03-01,-3.0908772819920594,0.7933740072612522,-4.247607897274459,-18.617153756412456,0.007813017070293426,-9.930649328067949,-12.438783948383634,-7.565426265492159
1973-04-01,-4.055704505820024,0.9779292472367046,-3.781682702165153,-17.969270400059074,-0.4778527319431305,-9.464539203447165,-13.704570512922983,-8.977165783152861
1973-05-01,-5.087614059448242,1.112783035648523,-2.607461855040124,-15.654300171651958,-1.1633920550346375,-8.057520725473095,-15.092030782548209,-10.346256143906537
1973-06-01,-5.835436896273965,1.2324050760470362,-1.0123842175881468,-11.839731239978176,-1.809406328201294,-5.581165752869701,-15.632851918538412,-11.196678105522604
1973-07-01,-6.527793532923648,1.3560677706440794,0.3136569418799338,-7.579844380602424,-2.391998052597046,-2.964115634406965,-15.94989261929951,-11.752276981578154
1973-08-01,-6.792029330604955,1.374758811439643,1.109482160764723,-4.822860676565288,-2.6548030853271483,-1.4564060058790382,-16.46106318821983,-12.134428585276885
1973-09-01,-6.848684988523785,1.41581048693838,1.232395369802887,-5.741460529374487,-2.6802387714385985,-1.4211848019734281,-16.726289098224942,-12.271926543291878
1973-10-01,-6.604359400899787,1.403323482360518,0.5023581373631655,-8.65478515625,-2.4837374687194824,-3.119621571806288,-16.43611741444421,-11.829834825852338
1973-11-01,-5.775951962721975,1.343730592526464,-0.6996217085488478,-11.557500745043342,-2.0054885864257814,-5.104260592116523,-15.097513652983165,-10.658276221331429
1973-12-01,-4.193503166499891,1.151520929256069,-1.9291842403124326,-14.189790796350549,-1.2063634276390076,-6.681235631306966,-13.026162556239537,-8.556578439824722
1974-01-01,-2.708776812804373,0.9428358901653612,-2.867232525168951,-16.064359523631907,-0.50453682243824,-7.948799231617721,-11.271389703901987,-6.638575020958395
1974-02-01,-2.1481673654757047,0.805875295576667,-3.587729847011854,-17.41527451409234,-0.10591347515583038,-8.859105126554613,-10.79807470715235,-6.073488628163058
1974-03-01,-2.576720589085629,0.7698677844890562,-3.8313495453877664,-17.976278728908962,-0.0011278649792075158,-9.440811065464084,-11.368010157630557,-6.744415619794061
1974-04-01,-3.5103934689571985,0.8590939502675825,-3.5623908042907715,-17.62351754270954,-0.3357067899312824,-9.261335785855952,-12.95758845314147,-8.283879195942598
1974-05-01,-4.7298484099538705,1.0132509998128385,-2.5458946000391514,-15.560594605810847,-0.9802268803119659,-7.888355451760832,-14.430733332558283,-9.805733175838695
1974-06-01,-5.859903034410979,1.164561527690807,-0.9196665643447608,-12.132081867736062,-1.6467156291007996,-5.57886808598574,-15.496472328428238,-11.119313520543717
1974-07-01,-6.382859380621659,1.2732882275863036,0.29517600134988525,-8.404752060219094,-2.2587074041366577,-3.198967930377554,-16.036566476973277,-11.69679697822122
1974-08-01,-6.7641501677663705,1.331281668589085,1.0395152185430478,-5.288114371123137,-2.6105838775634767,-1.5147886325403586,-16.348666236514138,-12.10362855125876
1974-09-01,-7.027308689920526,1.3445186646427283,1.1236956970176506,-5.786187560470015,-2.66656436920166,-1.5273243700925427,-16.32710449279301,-12.221087848438936
1974-10-01,-6.54017260200099,1.3596599816270016,0.48559303933651604,-8.508238674681863,-2.4116496562957765,-3.047250308531666,-16.281803070552765,-11.768544421476477
1974-11-01,-5.730842916589035,1.3240913801555392,-0.6781495471096518,-11.896021572160132,-1.9177043914794922,-4.940250239421411,-15.351665966094487,-10.626195739297307
1974-12-01,-4.277768197812533,1.1927863867474005,-1.8900306680094656,-14.369274068761754,-1.2072725892066956,-6.626999583031304,-13.3877746642582,-8.701003719778623
1975-01-01,-3.036430133016486,0.9799605830403572,-2.964689024728746,-16.21206483723205,-0.5137849792838096,-7.973945099873231,-11.568259057544527,-7.050042573143454
1975-02-01,-2.4623245314547892,0.8348694368253781,-3.6826628536435226,-17.432526011525848,-0.051772472262382505,-8.918524935483113,-11.102851610335092,-6.550913558286779
1975-03-01,-2.568301276156777,0.768730698255547,-3.9449004671681465,-17.979136219731082,0.052514730393886565,-9.338084283153625,-11.739138194492885,-7.168305901920094
1975-04-01,-3.6722543992494283,0.8614030060700224,-3.503301215531239,-17.25842687818739,-0.29784333556890485,-9.104981864850545,-13.219751252068413,-8.620067484238568
1975-05-01,-4.759257718136436,1.0883320786278963,-2.380911519179991,-14.944593406017916,-1.0219283819198608,-7.699599872340041,-14.365491034492614,-9.85439090167775
1975-06-01,-5.7295612285011694,1.222217289204336,-0.7963654533702524,-11.599143934838565,-1.7387983560562135,-5.514717102050781,-15.295623976086814,-10.865615676431096
1975-07-01,-6.509708479831094,1.2858777207161305,0.4819504729467421,-7.679521890334141,-2.27819881439209,-2.7320976519502724,-16.047714626978316,-11.85521770926083
1975-08-01,-6.779303425236752,1.3115860458919268,1.2072147286717017,-4.540310524128101,-2.6091401100158693,-1.059924153118199,-16.0621858778454,-12.103822371538948
1975-09-01,-6.930581017544395,1.414633827118934,1.2725649017784464,-5.214114689532621,-2.7721516132354735,-1.3277513669528502,-16.07814175742013,-11.991895507363713
1975-10-01,-6.647625722383198,1.3921101938320113,0.6497948987400113,-8.010430394867319,-2.5573724508285522,-2.712163400813886,-16.084347073993985,-11.754378711476045
1975-11-01,-5.658344846022756,1.309626897176107,-0.5168713254844723,-11.241873399710949,-1.9139972925186157,-4.682244795704215,-15.008520323132712,-10.590665480669808
1975-12-01,-4.174671737771285,1.1909116471367043,-1.7906113186074262,-13.811048460595401,-1.2939122021198273,-6.38732320254611,-13.213446783641029,-8.716570489546832
1976-01-01,-2.6814928494001693,0.9487027238724353,-2.892877318751273,-15.737956835899823,-0.5461282595992089,-7.74373188870879,-11.510575763762944,-6.96168254403507
1976-02-01,-2.0175314890710934,0.7591530844129087,-3.718109166801874,-17.029172402841073,-0.006510579586029052,-8.797604111871358,-10.9604279200236,-6.328180397258086
1976-03-01,-2.459975041841206,0.773324907329012,-3.9221391605971445,-17.568480526959455,0.04910099692642689,-9.136813121153317,-11.474619592939105,-6.822740470661837
1976-04-01,-3.4966886043548584,0.9289751500520023,-3.637018036003688,-17.138080832398966,-0.3725695550441742,-8.923664289651457,-13.091569855099632,-8.408984156215892
1976-05-01,-4.777442844290483,1.079907221130178,-2.5459170940533355,-15.157554767749927,-0.9970126926898957,-7.694296492743738,-14.497445878528413,-10.056767042945413
1976-06-01,-5.550893984342877,1.1105036584636834,-1.073880785673707,-11.522371386304313,-1.561649453639984,-5.4182308236348256,-15.638905101352268,-11.18305907529943
1976-07-01,-6.179278775265343,1.1624142809727775,0.30176193645252053,-7.793725861443413,-2.138992166519165,-2.631310949620512,-16.026304260132804,-11.83031306547277
1976-08-01,-6.595606929377506,1.1979394805330768,1.0791041743216203,-5.601048469543457,-2.4700241327285766,-1.26529170065811,-16.35877253517272,-12.27421620312859
1976-09-01,-6.951980214369925,1.2183114730670483,1.1303984789393056,-6.115622579315562,-2.598663663864136,-1.7013047568986506,-16.704424600752574,-12.499276329489316
1976-10-01,-6.881578596014726,1.3053796097699097,0.37957531722945786,-9.113788016048478,-2.5258799314498903,-3.1370946222154545,-16.333274235801092,-12.19989019281724
1976-11-01,-6.121762802726344,1.2841863974237242,-0.8886144613500816,-12.329380600540725,-1.9593346118927002,-5.151952664876721,-15.602027045355902,-11.337543655844296
1976-12-01,-4.476433741418939,1.0916312095485157,-2.1033897471787344,-14.749001867977189,-1.1212101697921752,-6.915317450192376,-13.830005554925828,-9.313795145820169
1977-01-01,-3.1501885464316923,0.8934921768144214,-3.3344922952316516,-17.08544154226044,-0.4567953020334244,-8.494515763115636,-12.284295142643035,-7.671935137580423
1977-02-01,-2.3722085827275325,0.7178843354625541,-3.888035060173303,-18.13122902387454,0.013230908662080765,-9.230461808824048,-11.535669129992288,-6.758229031282313
1977-03-01,-2.5980845877998755,0.7198820813295711,-3.8871649521679137,-18.696814407537012,0.023387383297085763,-9.55638475844131,-11.988096388559493,-7.158369737512925
1977-04-01,-3.760584969269602,0.9236668614584183,-3.570364947295069,-17.892315946979284,-0.5505750685930252,-9.223625176551005,-13.296156080942305,-8.545907104716582
1977-05-01,-4.937980802435624,1.0822632745348453,-2.431897571937523,-15.491350197497708,-1.2593193888664245,-7.71558735378829,-14.597495018489777,-10.01016097910264
1977-06-01,-5.873025091070878,1.1926030955485654,-0.8513286335384427,-12.25839603094407,-1.9220344305038453,-5.6468963623046875,-15.69632537781246,-11.19068931130802
1977-07-01,-6.52826610364412,1.2484610599430301,0.45552342830590864,-7.953034801247679,-2.3883583545684814,-2.865668916210686,-16.058455194745743,-11.9094357771032
1977-08-01,-7.051307402159039,1.3201888232542995,1.1081512549414707,-5.254882058979552,-2.7440194129943847,-1.5168297331767393,-16.299953914823988,-12.201041053323186
1977-09-01,-7.204422825261166,1.3862285168865058,1.1921783188479629,-5.664828677236297,-2.8629744052886963,-1.6145837266010925,-16.553002690512038,-12.336442049811868
1977-10-01,-6.852023601531982,1.361560807622309,0.45423469501524116,-8.634444813669463,-2.595550560951233,-3.173916610245852,-16.573445380680145,-12.107616031871123
1977-11-01,-5.977233209108052,1.270765765306819,-0.8722238429826707,-11.890478487367982,-1.9987167835235595,-5.158421264071644,-15.446920621962775,-10.979507951175465
1977-12-01,-4.663432083631817,1.1384431621696376,-2.0753161392020223,-14.44608723675763,-1.3659818530082704,-6.932447046758383,-13.603637332007999,-9.159940130570355
1978-01-01,-3.428393414146022,0.9476144923062264,-3.1740669030040953,-16.793070899115666,-0.6656500846147537,-8.373064519613468,-12.024988068474663,-7.560208825504079
1978-02-01,-2.6848349445744564,0.7525141669225089,-3.6830205414163406,-18.054769657276292,-0.1429699182510376,-9.193028617151004,-11.182293059333922,-6.7115678506739
1978-03-01,-2.996457187752975,0.7769734522461389,-3.973801351671842,-18.710682715898677,-0.20654394179582597,-9.695374433117633,-11.933641206650506,-7.3344791636747475
1978-04-01,-3.9258847738567155,0.9735470532364986,-3.5933545486411855,-18.049675152625564,-0.7217187821865082,-9.474814962275659,-13.300059333680167,-8.683006342719583
1978-05-01,-5.00497253317582,1.1352832910883779,-2.35938157268505,-15.684939019473982,-1.4545611262321472,-8.105771402313128,-14.681449769035218,-10.084708858938779
1978-06-01,-5.900919939342298,1.2370149898126659,-0.7789317911593758,-12.113721871081692,-2.057385492324829,-5.514643692069037,-15.565599335564507,-11.069488805883072
1978-07-01,-6.405942440032959,1.2520472005889889,0.438107714880651,-7.280956962962209,-2.4318750381469725,-2.812889105675556,-16.037543614705402,-11.708591405083151
1978-08-01,-6.821646815852115,1.3535769139161091,1.1378764806680344,-4.6347197191214855,-2.714573526382446,-1.2587426454340878,-16.07683537498353,-11.98288777295281
1978-09-01,-7.0621361230549065,1.4283024340490753,1.2955104735628444,-5.3469354723706655,-2.8725392818450928,-1.2520806691081252,-16.176596898881215,-12.021894454956055
1978-10-01,-6.891671858335797,1.393576283243638,0.6769137017091914,-8.30670757058226,-2.69658522605896,-2.972771293928533,-16.194765151493133,-11.99439946342917
1978-11-01,-5.954463732870002,1.2701981781907223,-0.5948980736672579,-11.581522152747636,-2.1305145263671874,-4.969849619259129,-14.956774787297324,-10.740777183981503
1978-12-01,-4.487994783803036,1.1246269903605497,-1.9457757023710702,-14.268289377659926,-1.3918719172477723,-6.849896211394739,-13.274747227865552,-8.939441512612735
1979-01-01,-3.198987684751812,0.9273516384389582,-3.0977118554426797,-16.41336076053572,-0.7035734254866839,-8.322340516290303,-11.713555880955287,-7.333582008586211
1979-02-01,-2.6641633636073063,0.8457250710781113,-3.8384792193695527,-17.52557224697537,-0.3344435878098011,-9.279956522676134,-11.333376263815259,-6.818673891179702
1979-03-01,-2.899776822642276,0.8278567001286439,-4.140693698097114,-18.176094690958656,-0.21152417063713075,-9.691370475742824,-11.868935161166721,-7.304205894470215
