,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8
1965-01-01,5.333643302566992e-05,-6.19063770919746e-05,2.006899056042645e-06,-8.541434845111495e-05,2.814399587182718e-05,0.00011701467304244329,-3.569682782244926e-05,8.054299839700716e-05
1965-02-01,5.243460849336262e-05,-6.171175614469476e-05,1.933196016119815e-06,-8.435642310824404e-05,2.778618595433361e-05,0.00012244739655737475,-3.5073460587635354e-05,8.031717068102107e-05
1965-03-01,5.284667627004775e-05,-6.128860560755943e-05,1.1151521366299271e-06,-8.427985305338815e-05,2.7065500911294224e-05,0.0001286667623152292,-3.535320771068175e-05,8.47047517536684e-05
1965-04-01,5.516246501809298e-05,-6.0055324339878326e-05,1.6066980677636143e-08,-8.650157002818496e-05,2.7484982641153305e-05,0.00012242403239157097,-3.421203940446061e-05,8.136240265633309e-05
1965-05-01,5.628285370224345e-05,-5.8308038853412544e-05,-2.5507362412340683e-06,-8.761830567587506e-05,3.068845878639694e-05,0.0001327184210219984,-3.313950194437901e-05,8.493457834176838e-05
1965-06-01,5.992146769341627e-05,-5.840102966149346e-05,-5.615616994172266e-06,-8.74969354047975e-05,3.2185783119733473e-05,0.00013931468601863545,-3.250071653316689e-05,8.657599371549359e-05
1965-07-01,6.17477886185613e-05,-5.731536893794722e-05,-6.208158767784913e-06,-8.828503772012017e-05,3.217889445407867e-05,0.0001393955093949357,-3.135563667675936e-05,8.606201048453382e-05
1965-08-01,6.088394938104927e-05,-5.8389521141359924e-05,-5.828053417644696e-06,-8.900553223536856e-05,3.2400404555201325e-05,0.00013770420146159897,-3.1804083210296945e-05,8.96711526819674e-05
1965-09-01,5.965585897768731e-05,-5.962817053711436e-05,-5.350844723664863e-06,-8.679603179244432e-05,3.2013722000515946e-05,0.0001291431776532654,-3.171648744760978e-05,9.144206993521643e-05
1965-10-01,5.6689690275962236e-05,-6.0078236657972377e-05,-2.885774998881664e-06,-8.641479594037107e-05,3.132520741380887e-05,0.00011636930950516894,-3.339851996250634e-05,8.852553935888821e-05
1965-11-01,5.423828036845527e-05,-6.149649202517433e-05,-2.5891988954469297e-07,-8.659692709213887e-05,3.120364587980569e-05,0.00011324869531094078,-3.374081559550307e-05,8.348757626503677e-05
1965-12-01,5.279701785933095e-05,-6.0797871052672497e-05,6.968515531681703e-07,-8.527795852467667e-05,3.041163512010042e-05,0.00011718987995553999,-3.5038440992992034e-05,7.812786698522616e-05
1966-01-01,5.183502104057754e-05,-6.169129313429688e-05,2.664843788741301e-06,-8.337503796447589e-05,2.7996834440204048e-05,0.00012369042903460727,-3.658709762810799e-05,8.330090874048535e-05
1966-02-01,5.2897809173461124e-05,-6.23050856724506e-05,1.8017828664136665e-06,-8.413632096734046e-05,2.7440476208030825e-05,0.0001219930523964962,-3.506096942256433e-05,8.268067256562383e-05
1966-03-01,5.3973223198387906e-05,-6.028146269073072e-05,1.1393535646401502e-06,-8.432355413558726e-05,2.745028664343201e-05,0.00012491696316209046,-3.543045403095649e-05,8.15375658898185e-05
1966-04-01,5.404983072671171e-05,-6.0464900699609286e-05,-9.321431744284788e-07,-8.635364361758425e-05,2.8746418353087506e-05,0.00012821640139356683,-3.440981242531431e-05,8.098720214464433e-05
1966-05-01,5.777002610019154e-05,-5.8805335666933495e-05,-3.951290142735838e-06,-8.804984957773781e-05,3.0221226710933905e-05,0.0001234442120192537,-3.2237622995538095e-05,8.997711613950898e-05
1966-06-01,5.805417037643103e-05,-5.802651835506398e-05,-5.383470145172495e-06,-8.823766880336084e-05,3.121328594710268e-05,0.00013101892879493771,-3.1829450159820034e-05,8.942486805201856e-05
1966-07-01,6.119091700278882e-05,-5.6319109186095584e-05,-6.291145485148998e-06,-8.873933502317244e-05,3.1868206019212216e-05,0.00013628258361706545,-3.1533591677927056e-05,8.481289557517764e-05
1966-08-01,6.21032864096802e-05,-5.810758522851456e-05,-5.669019389395692e-06,-8.810363969295696e-05,3.090473432031131e-05,0.00013592166136164264,-3.238259066725061e-05,8.569928003473212e-05
1966-09-01,5.983785149949031e-05,-5.9746008293765455e-05,-5.001157810771606e-06,-8.866926246481215e-05,3.078087007832786e-05,0.00012725243433141356,-3.151484943575793e-05,9.042116884930346e-05
1966-10-01,5.605811025038469e-05,-6.0544219556503446e-05,-3.3225686641081526e-06,-8.772608273313026e-05,3.185332316898619e-05,0.00011783536862074783,-3.2121327686525544e-05,8.939774804553408e-05
1966-11-01,5.4652599948742864e-05,-6.08466373396641e-05,-1.3489356608962302e-06,-8.703546719215131e-05,3.078963380207702e-05,0.0001070589756045882,-3.329100380775656e-05,8.458096534943213e-05
1966-12-01,5.236468677464394e-05,-6.10713125579758e-05,1.0166103033021412e-06,-8.588399714011823e-05,2.971094079943309e-05,0.00011115295304190129,-3.4336565568227326e-05,8.22795175077271e-05
1967-01-01,5.247394779473963e-05,-6.087365516399174e-05,2.1437615720082336e-06,-8.399246820838879e-05,2.854966337170095e-05,0.00011881607965414952,-3.484128799014806e-05,8.06753663648247e-05
1967-02-01,5.303257172313366e-05,-6.194691350658158e-05,1.7364888515066376e-06,-8.28720724665189e-05,2.7871986473761074e-05,0.00011700497794478159,-3.557005091233472e-05,8.143251907022786e-05
1967-03-01,5.4898200950800916e-05,-6.143652145829595e-05,1.0193116669329192e-06,-8.370581980529991e-05,2.7808103047020914e-05,0.00011945833584774213,-3.581730651790246e-05,8.347802893063445e-05
1967-04-01,5.4972925737359445e-05,-6.114121386400167e-05,-1.0867376053933054e-06,-8.412576751149399e-05,2.9175129075934624e-05,0.00012717339518675757,-3.388011201106409e-05,8.314235894355231e-05
1967-05-01,5.5609653327483804e-05,-5.916415304050363e-05,-2.4626409270580093e-06,-8.624671136756572e-05,3.0069553551393992e-05,0.00013186101661550153,-3.2988645836699085e-05,8.476822322862829e-05
1967-06-01,5.922442861444128e-05,-5.66856913861919e-05,-5.820161428039365e-06,-8.671105126135538e-05,3.090243132406014e-05,0.00013236109040170362,-3.310025486220059e-05,8.666065914004283e-05
1967-07-01,6.291267703608476e-05,-5.729313309531212e-05,-6.340746077590866e-06,-8.678700872038782e-05,3.0771232317198106e-05,0.00013637489327422348,-3.232573698223339e-05,8.614357237187317e-05
1967-08-01,6.255075955760465e-05,-5.7845793692725433e-05,-6.074475121570423e-06,-8.5866541476456e-05,3.109918616131124e-05,0.00013267987698411485,-3.253143836771151e-05,9.061006926503888e-05
1967-09-01,6.085669553885087e-05,-5.823020595948543e-05,-5.373929356130155e-06,-8.747847238590935e-05,3.025348249545377e-05,0.00012442459864690187,-3.2373789823924996e-05,8.93342221098136e-05
1967-10-01,5.6111985090236595e-05,-5.923297436810054e-05,-3.580384389503175e-06,-8.681088337097261e-05,3.1871120438050544e-05,0.00011854900334884596,-3.262456426304796e-05,8.650335903602938e-05
1967-11-01,5.37755394072221e-05,-6.114359914724135e-05,-5.364328248002077e-07,-8.445711771739607e-05,3.044052851279731e-05,0.0001110104995239882,-3.374807651536702e-05,7.899308073178246e-05
1967-12-01,5.412542231143617e-05,-6.17585629855294e-05,1.5889788098419044e-06,-8.423095596437611e-05,2.793984039979596e-05,0.00011612089116505946,-3.506019078520836e-05,7.542896596505725e-05
1968-01-01,5.3687729594639095e-05,-6.298252249087015e-05,2.1533989456382913e-06,-8.356892896567027e-05,2.6726052985565735e-05,0.00012170156455824186,-3.550485344484281e-05,7.947512526816118e-05
1968-02-01,5.248904306725285e-05,-6.257974165717285e-05,2.0467903976782238e-06,-8.288959005322466e-05,2.6025869769211005e-05,0.00011749113008979067,-3.575937025946201e-05,8.452731932182527e-05
1968-03-01,5.35867189489892e-05,-6.261932961645919e-05,8.5893117946135e-07,-8.299019288358004e-05,2.7282485015090357e-05,0.00012143795012576493,-3.4894582933734434e-05,7.561342093044197e-05
1968-04-01,5.5950106731002066e-05,-6.0668397223288485e-05,-8.212257155428891e-07,-8.700449240116521e-05,2.8593218799111494e-05,0.00011754772035630455,-3.3448438352789724e-05,7.921953075272617e-05
1968-05-01,5.563613570761684e-05,-5.9205389257309525e-05,-2.799805405991347e-06,-8.6678613538466e-05,2.927224639037155e-05,0.0001334516127826646,-3.2776855897500415e-05,8.794174759886684e-05
1968-06-01,5.823336130362214e-05,-5.858624794731351e-05,-4.6676520191137675e-06,-8.955661414968172e-05,3.0233955889236976e-05,0.0001312862391358206,-3.18341763512067e-05,8.667600400394532e-05
1968-07-01,6.271096163914447e-05,-5.75961444695578e-05,-5.768333978612207e-06,-8.745973403063124e-05,3.0373677769507963e-05,0.0001377913831906678,-3.216837126382631e-05,8.960852716415526e-05
1968-08-01,6.223462446322485e-05,-5.877763243350181e-05,-6.243988732750446e-06,-8.87561957833094e-05,3.052928179109332e-05,0.00013745334080960246,-3.1844525215244114e-05,9.158581729742239e-05
1968-09-01,6.0005030078009384e-05,-5.8716359043380786e-05,-5.442905969573873e-06,-8.777311217891885e-05,3.1208347578248135e-05,0.00012595941092756688,-3.148490406966299e-05,9.087511308550716e-05
1968-10-01,5.570464493134853e-05,-5.9373558674097864e-05,-3.138024595727984e-06,-8.747059157285216e-05,3.1443582977782256e-05,0.00011811611631137739,-3.2767589462292494e-05,8.698287804540388e-05
1968-11-01,5.388941808691296e-05,-5.98442143653259e-05,-5.665983173939931e-07,-8.715771544352457e-05,3.0430888733771233e-05,0.0001140259761306914,-3.360158829575564e-05,8.167778637316896e-05
1968-12-01,5.334334226098313e-05,-5.954268498353833e-05,1.0253661759020636e-06,-8.694893526766835e-05,2.857482913333964e-05,0.00011530135186154775,-3.503811536786192e-05,7.658257630622078e-05
1969-01-01,5.2618761576855876e-05,-6.078583346222404e-05,1.6798881129527372e-06,-8.486747730376148e-05,2.7705945748235832e-05,0.00011840722876583125,-3.58387061040508e-05,8.101516302527225e-05
1969-02-01,5.266867441213555e-05,-6.190038162349034e-05,1.771395573196498e-06,-8.53242050862721e-05,2.7702387332198213e-05,0.00012075271016983375,-3.5414291196734094e-05,8.4359632461553e-05
1969-03-01,5.26656330150621e-05,-6.171025975914176e-05,1.0258459891460861e-06,-8.473555799991198e-05,2.8189897536124487e-05,0.00012510125111910117,-3.51600770168384e-05,8.583164509797577e-05
1969-04-01,5.411431594816159e-05,-5.956254646183331e-05,2.1357260698917903e-07,-8.580161074224554e-05,2.9260671737038556e-05,0.00012345211361653534,-3.451254802142656e-05,8.66409980793281e-05
1969-05-01,5.6263857253099466e-05,-5.951320593998771e-05,-2.6659491706584915e-06,-8.801357483768716e-05,2.992571184750006e-05,0.0001289294707287803,-3.2422875354195307e-05,8.618633931794552e-05
1969-06-01,5.91911645037185e-05,-5.7519982167262975e-05,-5.535467071596546e-06,-8.876345736593132e-05,3.09150786334265e-05,0.00013504863913529877,-3.183016474214375e-05,8.869091998748556e-05
1969-07-01,6.272188493371058e-05,-5.7049720052732624e-05,-5.942261964949478e-06,-8.717073255188842e-05,3.165708491319485e-05,0.0001392849449625915,-3.21465141830458e-05,8.935500724062681e-05
1969-08-01,6.018963469199124e-05,-5.79851908165527e-05,-5.563223863909601e-06,-8.713078776574028e-05,3.151470315729367e-05,0.000132407376151176,-3.2028451070818005e-05,9.015560511010745e-05
1969-09-01,6.010322860113444e-05,-5.9438735074497056e-05,-5.40441248165862e-06,-8.792295930963745e-05,3.2150281116564904e-05,0.00012365935791497397,-3.197611275949665e-05,8.806896503101998e-05
1969-10-01,5.5923291551843106e-05,-6.016249879848435e-05,-2.8962707809029443e-06,-8.695224593895966e-05,3.099630962662095e-05,0.00011210954914189827,-3.268386245004104e-05,8.666787991075296e-05
1969-11-01,5.4548210427921175e-05,-6.043086748231599e-05,-1.0603760718214587e-06,-8.652981578218142e-05,3.096731303294046e-05,0.0001138795648625856,-3.425199499602514e-05,8.281253150686577e-05
1969-12-01,5.2678808113230676e-05,-6.15485533382642e-05,1.1846036997382496e-06,-8.466733649824562e-05,2.880245591063649e-05,0.00011605937919982822,-3.504038924921011e-05,8.04137252526778e-05
1970-01-01,5.230807935649835e-05,-6.144318794278938e-05,2.1977054971048128e-06,-8.438191107526637e-05,2.6337844757121515e-05,0.00011902624360436965,-3.532724590246182e-05,8.058177300625687e-05
