,r900_cluster1,r900_cluster2,r900_cluster3,r900_cluster4,r900_cluster5,r900_cluster6
1965-01-01,158.15019046559053,103.66682870047434,112.03648158482143,115.41851217096502,92.56306249289972,127.70939157969916
1965-02-01,147.65071868896484,99.53069414411273,104.96216910226005,108.76961621371183,91.18481322422925,127.42565781322877
1965-03-01,195.3946730669807,102.62886047363281,153.8822283063616,150.28121254660866,89.9383015813977,124.28063919295126
1965-04-01,148.01326078527114,106.60266331263952,145.54544721330916,73.89617399735884,92.05498578031059,117.71564768321478
1965-05-01,183.38359383975757,112.32744489397322,177.9132516043527,91.13395864313298,89.68961233527335,120.90302652387476
1965-06-01,221.51549844180835,113.97800990513393,174.0454864501953,114.40160057761453,88.0685947085387,117.22819769560401
1965-07-01,211.49206722483913,115.97924368722099,188.55678013392858,90.61303572221236,88.06580238427625,111.74910815794075
1965-08-01,220.84139655618105,118.09599740164622,181.41661507742748,93.2657241821289,88.02782609158714,107.23250659544075
1965-09-01,169.52771579518037,115.32648359026228,156.26002720424108,69.42490230907093,88.35542239332094,96.84619049527751
1965-10-01,161.43992928897632,114.55886840820314,131.24719892229353,73.26969666914506,89.42127270453196,104.08301282284864
1965-11-01,176.77815381218403,113.93079485212054,132.25403921944755,80.8388276533647,88.97478073768701,116.32958027853894
1965-12-01,153.0633253209731,102.94566563197546,125.37113734654018,117.46465509588069,90.64929458652301,127.33967339814598
1966-01-01,138.19217681884766,99.18875558035715,140.5641828264509,138.3821660822088,89.99962006639315,126.31221031075093
1966-02-01,185.27680565329158,106.47234235491072,154.44578988211495,138.2040110501376,91.52290463714259,127.1096528466068
1966-03-01,136.57487981459673,107.83781869070872,132.14563642229353,100.6075772372159,91.84817286412455,123.54672560051306
1966-04-01,181.3847597907571,115.71668352399554,170.442624773298,92.68532666293058,91.2039566893439,119.25779883541277
1966-05-01,196.99790057014016,109.8302241734096,174.24012320382255,102.67101634632458,88.5817013597595,120.01942876559585
1966-06-01,220.09394028607537,114.54236711774554,186.26022338867188,115.05839607932351,88.4513240532587,120.76404628468983
1966-07-01,200.08031059713923,114.03364998953684,196.7425537109375,94.11612423983487,87.4004986995552,115.72599268671291
1966-08-01,194.95943854836855,111.52687072753906,168.92049516950337,99.72528977827592,87.91828027507603,117.28566867202075
1966-09-01,204.42067314596736,116.19910103934153,157.7519008091518,70.76746333729137,88.53715730193478,106.4589429257521
1966-10-01,168.4630562277401,106.89994812011719,144.39607892717635,82.32732252641158,89.6321341495386,114.81606782372317
1966-11-01,160.0180906407973,107.83025469098773,120.70813860212054,83.87787558815695,90.68855609936469,120.73219640931086
1966-12-01,106.23716466567095,90.13953072684153,149.25710405622212,89.44645794955167,89.08639178180054,127.97374440662895
1967-01-01,184.0009016149184,97.70246233258929,150.43026515415738,132.49236887151545,91.17160259477245,127.43804703897504
1967-02-01,184.00223675896137,105.0579833984375,157.16970171247212,174.4037628173828,90.5713348047312,127.32243324393656
1967-03-01,141.83231802547678,99.61623055594309,163.85455540248327,127.34813690185547,91.76385354675703,122.90939786540928
1967-04-01,148.85200051700366,112.20508030482702,140.19869123186385,82.66875527121805,91.03245063116087,121.06643221271571
1967-05-01,192.86970250746782,112.88273402622768,174.3167223249163,99.89869377829812,91.24383777046631,117.50718301801538
1967-06-01,207.07031698787912,114.46562630789622,175.22233145577567,108.71538682417436,88.3537872792357,119.11865917604361
1967-07-01,200.09305617388554,114.36722891671317,171.79163251604353,89.23560055819425,89.34914505721738,117.56229685313666
1967-08-01,209.24608567181755,116.05893816266742,167.1986062186105,75.64402493563566,89.83945569202672,108.31189511427239
1967-09-01,123.37227989645564,107.23650251116072,151.6247776576451,57.589760693636805,88.89623893720726,100.57925323941814
1967-10-01,131.62195542279412,111.38992309570312,124.4789559500558,61.51192838495428,89.28799725218907,102.1285099769706
1967-11-01,136.8659636553596,110.74458530970983,143.76588003976005,72.47587117281827,90.96130439365737,114.95382963721431
1967-12-01,164.1860064338235,102.54745483398438,130.1504625592913,106.77355852994052,91.73734353426053,129.38579730133512
1968-01-01,147.71478316363167,103.26625279017858,134.8035648890904,133.35232301191851,91.9502155892801,128.25287776206855
1968-02-01,176.51386260986328,108.10961042131697,144.13397652762276,145.99586833607066,89.72776442832863,124.28497769939365
1968-03-01,199.85131656422334,117.5918906075614,186.60276140485493,144.13889971646395,92.74100489264367,129.47922891645288
1968-04-01,202.27477129767922,118.10464041573661,176.91210065569197,101.85995101928711,91.09309663708578,122.62734939802938
1968-05-01,218.58740413890163,116.32581438337054,210.9397452218192,157.9464999112216,89.34762088511081,129.50753738631062
1968-06-01,236.6539899040671,115.79014369419643,205.6958443777902,141.19903391057795,88.07352053239042,126.04988439759211
1968-07-01,230.70912080652573,114.92583138602122,206.87942504882812,135.1683269847523,88.13772350883058,127.09234436946127
1968-08-01,211.03329378015854,115.85113525390626,181.7707061767578,99.70508055253462,87.55293980540846,119.15352664776702
1968-09-01,172.06349092371323,114.20995439801898,161.22336251395092,72.67765565352006,87.98154792529625,105.96025381515274
1968-10-01,148.94355325137866,112.31773376464845,133.57436043875558,66.31149812178178,89.48326878899697,109.65391699947527
1968-11-01,103.80821228027342,110.48646109444755,148.5284641810826,78.67541746659712,90.20816026384665,114.51507112873134
1968-12-01,125.95382017247816,105.48811776297434,128.9938245500837,82.91724811900745,89.6717114203195,125.72277695385377
1969-01-01,133.12095193301928,97.72021702357702,113.42778887067523,117.6113562150435,90.4612564667226,124.6671534296292
1969-02-01,158.91896416159236,103.07764325823103,153.25435093470983,157.59957053444603,91.05641068494828,124.42916186887825
1969-03-01,150.39044548483454,107.80816214425224,159.6081760951451,124.96969049627131,92.5179978611752,124.1849870824102
1969-04-01,153.0358595006606,109.35789925711497,154.57583836146765,69.71453753384677,91.9131882772083,118.77958383133162
1969-05-01,197.98476275275735,115.24579729352679,193.3750479561942,97.05114364624023,89.81585235937064,117.80187122857392
1969-06-01,215.42329227223115,113.37752205984934,188.31776210239957,102.82037041404031,87.94690159876609,119.67258738048041
1969-07-01,177.61516571044922,114.8233359200614,170.90124947684154,100.29983520507812,88.29127574126993,112.940808196566
1969-08-01,165.1226941276999,111.08421325683594,150.86477007184712,66.85908490961248,89.40286145647634,113.78959541890158
1969-09-01,159.43205216351677,105.60084751674108,168.6460440499442,65.66610769792037,88.42844099006398,106.91973558112755
1969-10-01,115.91447942397173,102.48687744140625,128.42243739536832,75.36540464921431,88.77289705895204,108.59330590091534
1969-11-01,98.3894572538488,103.25072152273997,122.23528180803572,54.28494540127841,89.89791358077287,106.85548924688082
1969-12-01,126.31095437442555,102.53424508231028,152.97220502580916,90.17542058771306,90.70045590667384,122.47851926888991
1970-01-01,135.8640895170324,107.06662859235492,118.08967590332033,81.36601881547408,91.28798585076727,127.25341569131879
1970-02-01,149.43661409265854,100.30798775809153,111.72351292201452,108.35259177468039,90.91289784817621,124.17686804017023
1970-03-01,122.27049434886258,101.06834411621094,136.4144243512835,90.00143571333452,91.61188010401374,124.66141430299673
1970-04-01,157.61663773480583,112.50179835728237,164.13387843540738,96.93485606800427,90.67612377055806,124.21377381282065
1970-05-01,209.91697872386257,111.31723676409041,186.7277308872768,110.59161966497248,89.98664838889034,125.2592058324102
1970-06-01,213.87400907628674,117.30543954031809,180.48570905412947,82.0199272849343,90.17946554777073,120.307079713736
1970-07-01,186.25997655531938,113.04571969168528,170.59987749372212,73.54727658358487,87.48689348532317,120.45497609608208
1970-08-01,179.97748431037454,111.33552551269531,176.34339468819755,63.92284306612882,87.78902433595935,111.44303279136543
1970-09-01,204.1129392736098,117.7452850341797,172.86333356584822,77.19354629516602,86.7958085915653,114.99007495481575
1970-10-01,124.62126787971047,113.20371355329242,138.97889273507255,56.32036382501776,88.22958176034676,109.42481880757346
1970-11-01,160.46750685747932,106.80864606584822,125.68492344447546,85.03188219937411,88.27852082732541,123.58179804104476
1970-12-01,142.50529794132007,106.06665475027903,129.37837873186385,107.69732215187766,91.79952395309004,127.10778535302005
1971-01-01,175.8764715755687,110.43382917131697,134.4156428745815,107.97628922895952,91.62049602875507,127.88346703372784
1971-02-01,167.47651941636028,108.81693158830916,137.45020185198103,118.54280125011097,91.58997162343138,126.62721320764342
1971-03-01,189.88541995777803,114.77036612374442,171.06419154575894,137.84233440052378,90.51825333495002,125.57318388526119
1971-04-01,164.99862670898438,113.90769958496095,150.20136151994978,106.16364912553267,89.91098595945627,119.08376893000816
1971-05-01,202.27878794950595,114.7545623779297,181.04473658970426,86.2556197426536,88.91672906726266,120.42643988310401
1971-06-01,220.05978752585017,112.71868024553572,200.77865600585938,116.67166623202237,87.61377867969624,122.97847235380713
1971-07-01,212.23283655503215,115.73178972516742,182.41903032575337,87.46494813398881,88.93836616669726,118.45025589217
1971-08-01,207.28566786822148,118.39617047991072,196.64358956473217,88.18558779629794,89.15204553796141,118.90922660258278
1971-09-01,169.38125385957605,117.13624136788505,156.29502432686942,68.01247596740723,88.75807009020642,113.90922888001398
1971-10-01,170.10427362778606,116.97261265345983,143.89590672084265,67.7353555505926,88.66321299166755,117.48293976285564
1971-11-01,204.95201559627756,119.9333735874721,173.0350821358817,109.0566635131836,90.15760656437885,124.75543805022737
1971-12-01,144.4705289952895,114.10112653459822,159.534661429269,104.57266894253817,90.92594462486456,127.00572227364155
1972-01-01,130.69978601792278,98.7672097342355,152.52125331333707,96.85278805819425,90.43949477091199,124.25304811392257
1972-02-01,132.43990505442898,91.44635881696429,132.38124302455358,117.46137792413884,91.76883228139856,124.52923219595382
1972-03-01,141.42010632683247,106.20160784040179,152.59233747209822,115.0490934198553,91.11362431673396,123.37142033363456
1972-04-01,135.98143633674172,106.14763532366072,139.71144539969308,81.07513947920366,91.07228050829313,117.7587936173624
1972-05-01,160.91264836928423,104.52043805803572,144.8575701032366,95.07482702081853,89.93980185830887,120.52705679366836
