,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6
1965-01-01,34.89162821165273,22.264765667658978,36.59619085046629,26.70599619547526,23.268055659468455,54.082794189453125
1965-02-01,35.41949097539338,23.279257743589337,36.96588933073132,26.937840779622395,23.91590610627205,54.66867537725539
1965-03-01,35.399109209087534,23.138831764139155,36.87268819240545,26.801048278808594,23.81344251735236,54.116639636811755
1965-04-01,34.786022884744995,22.433061497185818,37.371005127761535,25.5723139444987,23.569656700216314,54.91775694347563
1965-05-01,33.31166388283313,21.16031236546014,36.21939728591616,23.955340067545574,22.85265153454196,54.0276627313523
1965-06-01,31.695086519483112,19.88870559200164,35.002484858430776,22.490331013997395,21.729690797867313,51.854400634765625
1965-07-01,30.545347509249837,19.259307205036123,34.34554598978813,21.5337397257487,20.579032487766717,49.159787495930985
1965-08-01,29.36513121698944,19.106417830272388,33.714674640175524,21.3582763671875,20.246405242591774,48.53199186779204
1965-09-01,28.9161977633624,19.333632274340555,33.94952988782466,21.36181131998698,19.889505447879912,49.42066555931454
1965-10-01,30.11586363886444,19.376397901965724,34.79508406279103,21.613128662109375,20.18794193062731,50.43739500499907
1965-11-01,31.2095239128865,20.535873084939936,36.130308947026336,23.05994160970052,20.59524700205813,52.11538587297712
1965-12-01,33.392583820181834,22.24310598065776,36.883916286443245,25.66718292236328,22.14433198334068,53.38874998546782
1966-01-01,35.07653088636801,23.41965090843939,37.22469759303213,27.645057678222656,23.07568826983052,54.12909189860026
1966-02-01,35.96629021872937,24.0812752836494,37.86964542818385,28.944356282552082,23.59345959078881,55.01449040004185
1966-03-01,35.30646579366335,23.92891914613785,37.72466545862867,27.765981038411457,23.570870840421286,55.79114823114304
1966-04-01,34.70801501206949,22.79037147439936,37.65342535562073,26.75878651936849,23.261582979591942,55.767651512509296
1966-05-01,33.42004158127476,21.260177448231687,36.609501870262704,25.138893127441406,22.517083280829972,54.35818990071614
1966-06-01,31.983711350132044,20.176019976215976,35.33698959855844,23.350685119628906,21.468753199423514,51.76500047956194
1966-07-01,30.219427296813105,19.744432100685692,34.582390690481425,21.79511006673177,20.51915814799647,49.55605279831659
1966-08-01,29.277060065470952,19.148808140908518,33.921677545206435,21.574363708496094,20.080338754961566,48.84329296293713
1966-09-01,29.084288906043685,18.812089325279317,34.02968400361522,21.379007975260418,19.780243083994876,49.38865298316592
1966-10-01,29.922829211597712,18.972792676700056,34.895481336985206,21.589886983235676,20.32642159410702,51.660790216355096
1966-11-01,31.62502772371534,20.338661439957157,35.85711346556809,22.644513448079426,21.419951736286123,53.60624767485119
1966-12-01,34.12524209895604,21.555662667879492,36.741537132010556,25.642367045084637,22.66709727625693,54.43982987176804
1967-01-01,35.15874835806834,22.734810203634282,36.78543015031625,27.751327514648438,23.506084565193422,54.88918122791108
1967-02-01,35.853471890301776,23.624752413841986,37.15877911902421,28.747530619303387,24.37420506631174,54.161996387300036
1967-03-01,35.38855700425699,23.531825568086358,37.600210328765264,28.258318583170574,23.876731626449093,54.66084979829334
