,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5,mgv600_cluster6
1965-01-01,0.040620137,-0.20854624,-0.15894842,0.2282676,0.2721256,-0.47139984
1965-02-01,0.18058304,-0.1590956,-0.21811256,0.15011796,0.25711378,-0.30185488
1965-03-01,-0.34880352,-0.30509266,-0.03296708,0.24946074,0.050186493,-0.5907583
1965-04-01,-0.050922345,-0.083300754,0.10846758,0.07667792,0.30803618,0.03649931
1965-05-01,-0.09021797,0.16395235,-0.14805754,-0.2166408,0.15953712,-0.081828974
1965-06-01,-0.011332417,-0.09757666,-0.03723512,-0.19088529,0.49112123,-0.21266711
1965-07-01,-0.07550051,0.06622851,-0.021045947,0.08388945,0.22841477,-0.02752161
1965-08-01,0.19515333,-0.029876422,0.03605776,-0.21884842,0.26932925,-0.2089878
1965-09-01,-0.07903268,-0.21811256,0.07152679,0.06328503,-0.07005501,-0.16115604
1965-10-01,0.1273059,-0.028110314,0.09404447,-0.15276714,0.13304567,0.04680147
1965-11-01,-0.37720817,0.06122458,0.025608372,0.24224916,-0.13937421,0.096693635
1965-12-01,0.018691158,-0.35307157,-0.1683676,0.13039665,0.08006291,-0.19162115
1966-01-01,0.15580621,-0.26300436,-0.0031826734,0.090561464,0.2352283,0.21844697
1966-02-01,-0.020687366,-0.17533624,-0.09186347,0.41967854,0.086510755,-0.087668136
1966-03-01,-0.13193616,-0.02517202,-0.060615398,-0.06133876,0.29801375,-0.1008328
1966-04-01,0.250563,0.1488622,-0.0947568,-0.3592078,-0.10256882,0.20238896
1966-05-01,0.10155616,0.10575147,-0.04079604,-0.09678211,0.20238893,-0.041808724
1966-06-01,0.15074286,0.08115812,-0.022423362,-0.32984048,-0.0664021,0.035154056
1966-07-01,0.12687285,-0.019819355,-0.073056795,-0.023436021,0.246223,-0.07218876
1966-08-01,0.10430481,0.00057868956,0.08607678,0.16911554,0.27284172,0.0057866573
1966-09-01,0.11674614,0.1148655,0.34416246,0.2634384,0.20296761,-0.12369015
1966-10-01,-0.00549736,0.07218878,-0.056130745,0.015913343,-0.10546217,0.07161007
