,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6
1965-01-01,-1.1940613,-7.5283813,1.5966187,-8.600647,-4.5994873,1.2608337
1965-02-01,-0.8150635,-6.8200684,1.5081177,-8.821899,-3.604248,1.428772
1965-03-01,-0.8215637,-7.254181,1.6707458,-8.852875,-3.9355774,1.4137878
1965-04-01,-1.7626953,-8.200317,1.0614319,-10.737518,-5.087799,1.1542358
1965-05-01,-2.3975525,-8.978363,0.15911865,-11.754089,-5.6552734,0.5213623
1965-06-01,-3.5032043,-9.263245,-0.559845,-12.844299,-6.3138733,0.30236816
1965-07-01,-3.840149,-9.647064,-0.6058655,-13.27005,-6.8179626,-0.6198425
1965-08-01,-4.472229,-9.86203,-0.96850586,-12.792419,-7.291382,-0.9665222
1965-09-01,-5.2573547,-9.962555,-0.9762573,-13.07309,-7.414856,-0.8070984
1965-10-01,-4.6902466,-10.19928,-0.5548401,-13.416107,-7.662079,-0.31933594
1965-11-01,-3.9892883,-9.558685,0.54977417,-12.177734,-7.773407,0.48989868
1965-12-01,-2.7936401,-8.280731,1.6251526,-9.817047,-6.1032715,1.1770935
1966-01-01,-1.9256897,-7.3771057,1.6608276,-7.934845,-5.6730957,1.0153503
1966-02-01,-1.3787231,-7.107483,1.6182861,-6.557312,-4.8790283,1.5608215
1966-03-01,-1.4706116,-6.903351,1.7432556,-7.7959595,-5.2079163,1.7382202
1966-04-01,-2.1078796,-8.027771,1.6834106,-9.311188,-5.7942505,1.7585449
1966-05-01,-3.0842896,-9.486298,0.7080078,-10.741486,-6.102478,1.1855774
1966-06-01,-3.6240234,-9.851532,-0.36828613,-12.044708,-6.5065613,0.015960693
1966-07-01,-4.486969,-9.364014,-0.50457764,-13.496674,-6.849579,-0.78396606
1966-08-01,-4.8931885,-9.761627,-0.5083313,-12.535736,-7.265381,-0.85427856
1966-09-01,-4.844116,-9.851776,-0.6852112,-12.692963,-7.316681,-0.63934326
1966-10-01,-4.5124207,-10.092438,-0.25064087,-13.00473,-7.1957703,0.20825195
1966-11-01,-3.5681763,-9.900085,0.6673889,-12.660065,-6.305481,1.3966064
1966-12-01,-2.130188,-8.775757,1.3817139,-9.803009,-5.125183,1.6081238
1967-01-01,-1.3443298,-7.389282,1.7122192,-7.888092,-4.5115356,1.9661255
1967-02-01,-1.0642395,-6.3639526,1.5140076,-7.0095215,-3.8873901,1.4699402
1967-03-01,-1.5628052,-6.923126,1.7506409,-7.744507,-4.2933044,1.0635071
1967-04-01,-2.674652,-7.9012756,1.5402832,-9.263519,-5.2328796,1.0509949
1967-05-01,-4.0987854,-9.136566,1.0166626,-11.158905,-5.7635193,0.7697449
1967-06-01,-4.6755066,-9.724304,0.101867676,-12.403717,-6.4995117,0.39886475
1967-07-01,-5.36026,-10.574341,-0.19924927,-12.875122,-6.7570496,-0.2237854
1967-08-01,-5.304413,-10.594635,-0.4874878,-12.512787,-6.5154114,0.14056396
1967-09-01,-5.7082825,-10.008881,-0.56881714,-13.366394,-7.198242,-0.26281738
1967-10-01,-4.9765625,-9.795013,-0.16513062,-12.80545,-6.328308,0.36624146
1967-11-01,-3.8062134,-9.330322,0.80337524,-11.858002,-6.106018,1.0632935
1967-12-01,-2.8446655,-8.413818,1.5751343,-10.196259,-5.7178955,1.4709473
1968-01-01,-1.8150024,-6.847168,1.5725708,-8.421539,-5.1951904,1.1936951
1968-02-01,-1.5557251,-6.274811,1.7235413,-7.543976,-5.0402527,1.4411316
