,vws_v500-200_cluster1,vws_v500-200_cluster2,vws_v500-200_cluster3,vws_v500-200_cluster4,vws_v500-200_cluster5,vws_v500-200_cluster6
1965-01-01,-0.7887795965622056,0.4037881153661236,0.17135838876999332,2.04602022105733,1.28083355673642,-0.3396012936689274
1965-02-01,2.1058773630986916,-0.8982140845083479,1.3717676330050643,3.6308276406478717,-1.8727981212256923,2.593556670867062
1965-03-01,-3.612247120006543,-1.024852204666523,3.4156326022922525,1.0454739460901064,-1.0421187062362116,-2.114461806319492
1965-04-01,-0.3544119965450444,-0.89132664183698,3.5523418947777405,0.12486940942755244,-3.1354923290129646,1.8148545888914906
1965-05-01,0.4262330606175196,-4.427372610555115,-0.30902738688710063,-2.6498481047611113,-5.776634338832661,-1.5318609805510661
1965-06-01,3.095055624776695,-8.535545857717363,0.8417976349934975,-5.774420543835191,-9.59044301565172,-1.7904614728375223
1965-07-01,-1.8269623451884256,-2.621301532131634,-2.9328720246986744,-6.009786610238344,-8.351708889379672,-6.187122251478239
1965-08-01,-4.569137550395406,0.0645218229909946,0.9775137884450854,-4.636388082791733,-5.144590992925241,-7.946182565522121
1965-09-01,-3.3956559948894207,0.9655136372367626,1.9021317279072054,-3.79153251493088,-5.171935732842143,-6.2521211884486405
1965-10-01,-1.9830770180787909,0.3095029522759918,1.2362920032890816,-2.555651457757283,-3.42593244234356,-1.7713828363027446
1965-11-01,-2.3207188615238343,5.409395191973743,1.4378527824112817,-1.8535281303781457,-5.955985880551074,-1.7812543532556822
1965-12-01,-0.5218454100595266,1.9584344906178222,-0.582540398394638,-0.9801862144968388,-0.6693206635302889,-4.178586990758206
1966-01-01,-2.458340679989027,3.1007154991897137,-1.2151891759545415,0.011833694982402528,1.1869606891685707,0.26100159772775094
1966-02-01,-3.0653873300686443,3.182874215323517,0.7611277424712902,1.8892075006514437,3.7647468460694973,-0.3582511165849047
1966-03-01,-0.26100269415582805,0.3934836086070993,0.800815567892936,1.018765050602435,-0.48132110797826855,-1.318712233852814
1966-04-01,-2.4999112981831715,-4.05585161008243,0.42512594519238156,-1.082764676045681,-1.0295922316469324,-0.47108360106560115
1966-05-01,0.05010854124901608,-2.629378304216331,-0.10672922383150561,-3.1947062291298107,-2.911323032353002,-5.752367813446335
1966-06-01,-1.2012771984328074,-4.111928101110041,-0.1339644133408688,-5.156723189365587,-6.337310981772143,-4.164326717713253
1966-07-01,-1.480891978115553,-0.8515525099883795,0.2742998477744293,-5.015965399571005,-3.9605172205314183,-5.4120589818494915
1966-08-01,-1.2079454039585658,-1.3968255496036979,2.116882040254664,-3.5742428936616144,-5.818611430710594,-5.386184362682789
1966-09-01,-3.718454324118029,-1.7739677002377472,-3.913493502333975,-4.055788724250893,-5.282101927620896,-6.233872018578413
1966-10-01,-1.4668677960616885,2.3942331937272154,-2.4075283291166887,-2.477943488758364,-4.6794634133998265,-3.7898923573074907
1966-11-01,1.415267581855052,2.6013608599960194,1.3512040068633944,-0.4915337892965535,-3.763297132156807,-4.416225792233694
1966-12-01,-0.4751978184072409,5.684740539737672,-2.3590531369798273,0.3436451734835046,-0.05194641269225156,-3.103439326499441
1967-01-01,-2.243266553868186,5.7812670162217,3.481279285494237,1.7021695232900778,0.9488918973244127,-2.4446417482445346
