,zgu50_cluster1,zgu50_cluster2,zgu50_cluster3,zgu50_cluster4,zgu50_cluster5,zgu50_cluster6
1965-01-01,0.10721588,-0.0016296387,0.03812828,0.029981995,0.03324051,-0.03095894
1965-02-01,0.097113036,0.0061920164,-0.020530319,0.04432068,0.08114471,-0.10428238
1965-03-01,0.005540085,-0.021182632,-0.049534224,0.040735625,0.11959915,0.024767304
1965-04-01,0.032262422,-0.028025817,-0.042038728,0.098090746,0.11047439,-0.05800705
1965-05-01,-0.0061920164,-0.015642548,0.07462712,0.10982285,0.12481346,-0.014664841
1965-06-01,0.038779832,-0.0335659,-0.050511934,-0.029329682,0.12188034,-0.3812832
1965-07-01,0.030633163,-0.040083505,-0.07202034,0.15023232,0.1310051,-0.069413185
1965-08-01,-0.009124756,-0.0205307,-0.046927072,0.09906845,0.13133125,-0.16522293
1965-09-01,0.033566285,0.013687134,-0.028026009,0.024767304,0.112103656,-0.22811814
1965-10-01,0.02639618,0.06680603,-0.07593079,0.043016814,0.015316391,-0.09776459
1965-11-01,0.085381314,-0.08994369,-0.035521317,0.043668367,0.052793123,-0.10656395
1965-12-01,0.030307006,-0.15837936,0.022159958,0.04171295,0.13491555,-0.07397537
1966-01-01,0.078775786,-0.019693756,0.016739655,0.062363435,0.027243042,-0.07582092
1966-02-01,0.0938736,-0.13949776,-0.024617385,0.045951843,0.077462,-0.02002182
1966-03-01,0.053501893,0.026586914,-0.10109482,0.025601959,0.1838089,-0.02855606
1966-04-01,0.058097076,0.042998124,-0.019365693,0.04628067,-0.032494735,0.0055801393
1966-05-01,0.04628067,0.23041745,-0.09682789,-0.02855606,0.14310817,-0.033151247
1966-06-01,0.05186043,0.01641121,-0.07188225,0.22615051,0.1920143,0.010831451
1966-07-01,0.06925659,-0.19857922,0.00853405,0.17527504,-0.0121448515,-0.010831833
1966-08-01,0.039387513,-0.08894996,-0.08435516,0.17035142,0.038074873,-0.027571296
1966-09-01,-0.05153198,-0.15919152,0.033151053,-0.04693718,0.022975922,-0.116521455
