,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6
1965-01-01,-1.3980391,-0.4223446,-0.8326317,-0.9101917,-0.94766843,0.28123742
1965-02-01,-0.98677444,-0.5738804,-0.8883575,-1.5264368,-0.9952475,0.18249436
1965-03-01,-2.190913,-0.45884362,-0.6494854,-0.7912445,-1.084865,0.62080765
1965-04-01,-0.28319263,-0.65013695,-0.32197267,-0.40735418,-1.1484123,-0.6892433
1965-05-01,-0.4233223,-1.1428722,-0.39529648,-0.5732285,-0.81112325,-0.8085163
1965-06-01,-0.31480294,-1.1467831,0.028026199,0.066154286,0.24799709,-0.92159766
1965-07-01,-0.8661974,-1.0545582,0.39790344,0.025418853,-1.026858,-0.7417099
1965-08-01,-0.6700157,-1.1513455,0.55693436,0.6501371,-1.7952904,-2.3554838
1965-09-01,-0.47774488,-0.87043417,-0.17402153,-0.7329113,-0.63645,-0.8068867
1965-10-01,-0.30502683,-0.31415138,-0.41387177,-0.4516739,-1.2451998,-1.0561874
1965-11-01,0.119273186,-0.39040834,-0.5856121,0.28873253,-1.1836078,-1.5088394
1965-12-01,-0.45949516,0.0866848,-0.24701957,0.012057876,-1.9279249,-1.1607959
1966-01-01,-1.5354598,-0.14606246,0.23632583,-0.7519749,-1.7918072,0.8254982
1966-02-01,-0.38173142,-0.22680703,-0.24124908,-0.700771,-1.7504504,0.728014
1966-03-01,-0.4867649,-0.5957378,0.48906288,-1.1061351,-1.71894,0.6364376
1966-04-01,-1.5663131,-0.5346867,0.036105346,0.0088623045,-1.0690451,-0.7004429
1966-05-01,-0.9459585,-0.6029583,-0.78348464,-0.48249778,-0.7591957,-0.67910767
1966-06-01,0.36893043,-1.5216739,-0.02002182,-0.33249703,-0.4450798,-1.7494652
1966-07-01,-0.4056921,-0.7979271,1.086113,0.11586495,-1.231519,-1.50756
1966-08-01,-0.8314064,-0.9341423,0.50809973,0.15656567,-1.0844717,-0.89409864
1966-09-01,-0.09354553,-0.7493488,0.07582092,-0.14277992,-0.77298146,-1.6759418
1966-10-01,-0.2077694,-0.37254065,-0.23435631,-0.45558318,-0.24814186,-0.75066185
1966-11-01,-0.7785614,-0.28030854,-0.3200241,-0.73228073,-0.54584634,-0.5891727
1966-12-01,-0.7322811,-0.42604217,-0.6128052,-0.75427246,-1.1783457,-0.50120735
1967-01-01,-1.6532929,-0.6361076,-0.14629173,-1.1657627,-1.0668198,0.78958356
1967-02-01,-1.2212751,-0.61912763,-0.16653748,-0.68704873,-2.0617993,0.5975758
1967-03-01,-0.9495903,-0.30042076,-0.28735885,-0.89473075,-1.3231567,0.2556843
1967-04-01,-0.11722927,-0.50418437,-0.2168251,-0.46695805,-1.4488761,-0.5358589
1967-05-01,0.2462143,-0.32850304,-0.029715728,0.51463354,-0.82485026,-1.3747505
1967-06-01,-0.70631504,-1.211805,-0.0450634,-0.59463674,-1.1657623,-1.4087112
1967-07-01,-0.4934082,-0.61129034,0.7507248,0.2938896,-1.0361242,-1.3228302
1967-08-01,-0.30629843,-0.75986785,0.36017838,0.514307,-1.0413492,-2.1731508
1967-09-01,-1.0648601,-0.6867226,0.36866838,-0.9306507,-1.4025068,-0.6325157
1967-10-01,-0.33111572,-0.31348228,-0.010776138,-0.9891022,-0.682477,-0.7059883
1967-11-01,-1.100127,-0.16457787,-0.2625416,0.121147916,-1.3051965,-0.9058334
1967-12-01,-1.2235609,-0.1769867,-0.7017433,-0.2938896,-1.2614399,-0.9113846
1968-01-01,-1.6158844,-0.16848068,-0.3555603,-0.46204606,-1.8157272,-0.31909257
1968-02-01,-0.9401375,0.029538726,-0.23120537,-1.1644138,-0.8723076,1.1498272
1968-03-01,-0.8817894,-0.75488204,0.025891876,0.37999344,-1.2256798,-0.60098803
1968-04-01,-0.6965332,-0.4288605,-0.21406555,-0.2906475,-0.7366478,-0.5626968
1968-05-01,-1.4080185,-0.49997252,-0.6090107,0.39567488,-0.2180771,-0.9966625
1968-06-01,0.425943,-1.2599595,-0.26256752,0.43433037,-0.08460541,-2.1782165
1968-07-01,-0.36139488,-0.41901398,0.78551483,0.19583169,-1.0732447,-1.5250797
1968-08-01,-0.95581895,-0.6443844,1.5090339,0.07585259,-1.1166413,-2.1267972
1968-09-01,-0.5856714,-0.8912708,0.40442696,-0.037926484,-1.4051011,-1.5557125
1968-10-01,-0.4784561,-0.5842125,-0.23193474,-0.043396376,-0.9463375,-1.3653511
1968-11-01,-1.0601165,-0.6673592,0.04850159,-0.67538184,-0.15389366,-0.72497827
1968-12-01,-0.92117465,-0.50981826,-0.33039704,-0.30851668,-1.3937957,-0.21552429
1969-01-01,-1.4668999,-0.14496537,-0.2557621,-0.89831847,-2.406021,-0.10250397
1969-02-01,-0.92452526,-0.10018158,-0.52379835,-0.6933109,-1.711715,0.33006936
1969-03-01,-0.72117615,-0.24315643,-0.28296393,-0.9517269,-0.81173766,0.265382
1969-04-01,-0.69861853,-0.61037904,-0.2842903,-0.10283546,-0.71586835,-0.30485803
1969-05-01,0.027533341,-0.42925566,-0.23851243,0.44418335,-0.6893303,-1.4858086
1969-06-01,-0.44086608,-0.8953331,0.39674607,-0.5735571,-0.5141779,-1.0747979
1969-07-01,-0.7158686,-0.43920785,0.68866694,0.42527503,-1.0621922,-1.3882809
1969-08-01,-0.47901478,-0.9586929,0.4737072,-0.3695448,-0.77093524,-0.8717804
1969-09-01,-0.54370195,-0.7934929,0.5758793,0.49195212,-0.6326046,-0.92916906
1969-10-01,-0.8011225,-0.66743624,-0.13600846,-0.20533943,-0.5357405,-0.8051033
1969-11-01,-0.5914707,-0.41101035,0.15060425,-0.4007271,-1.1729895,-0.17548409
1969-12-01,-0.69762343,-0.34002075,-0.035494614,-0.21894035,-1.4380398,-0.44152984
1970-01-01,-0.47556266,-0.2392788,-0.7098492,-0.15840988,-1.1271731,-0.7228279
1970-02-01,-1.0213444,-0.29951438,-0.19202232,-1.1288369,-0.85594594,-0.47356606
1970-03-01,-0.5248159,-0.36540794,-0.4206516,-0.9431381,-0.63397217,0.010316467
1970-04-01,-0.28453866,-0.49486464,-0.029286195,-0.49686128,-1.1531309,-0.12013855
1970-05-01,-0.5943699,-0.69320947,0.09451332,-0.3530945,-0.19934349,-0.77174914
1970-06-01,0.3647419,-1.154795,0.54178846,-0.40068397,-0.8103533,-1.7568191
1970-07-01,-0.826993,-0.8356457,1.1068726,-0.22363739,-1.2576282,-1.7311939
1970-08-01,-0.759103,-0.5797272,0.7930477,0.47522965,-0.75444376,-1.5275242
1970-09-01,0.5011875,-0.7953774,1.0067017,-0.03361206,-1.1388209,-1.9175583
1970-10-01,-1.1760937,-0.6136719,0.5361309,-0.29352418,-0.88390064,-1.0875705
1970-11-01,-0.9474646,-0.24793129,0.77773935,-0.42664185,-1.9495068,-0.8166763
