,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6
1965-01-01,53.990974,67.324524,76.464714,31.697414,39.40925,44.04651
1965-02-01,52.074482,73.94051,70.87249,33.45338,42.64108,42.403564
1965-03-01,52.726418,73.306595,66.48585,21.846317,59.977966,25.310745
1965-04-01,58.11553,74.672714,52.6052,33.790817,34.74087,48.23003
1965-05-01,39.87281,71.61779,64.736435,31.9595,41.69266,39.014484
1965-06-01,36.072586,50.883636,43.96952,39.745045,37.57302,48.3709
1965-07-01,41.437126,64.1058,28.613008,35.525486,27.402506,30.414839
1965-08-01,33.328888,59.113087,32.927574,36.763836,36.131554,47.1735
1965-09-01,17.379414,58.184326,28.052803,32.511513,33.0062,10.951794
1965-10-01,29.802217,62.47432,43.135765,29.499182,34.156097,13.26141
1965-11-01,38.310135,66.12876,51.758343,41.12754,35.03244,12.298252
1965-12-01,44.30859,77.17562,65.93547,34.78346,54.146587,41.11935
1966-01-01,45.73655,72.63739,69.352554,28.251902,52.522907,25.328218
1966-02-01,58.124035,78.6046,77.1288,31.095146,58.64442,40.921745
1966-03-01,53.8329,78.044815,74.17721,31.208416,35.762207,45.15378
1966-04-01,40.654163,73.2612,65.41273,23.450232,55.543446,20.863075
1966-05-01,43.952133,60.963997,51.15053,31.361086,17.56675,23.538877
1966-06-01,28.61141,69.11945,41.56361,38.0588,28.396362,42.148018
1966-07-01,36.53704,61.30545,38.022682,24.760225,14.488754,28.430836
1966-08-01,31.79775,58.40639,36.855507,29.685015,24.930952,34.20105
1966-09-01,23.54052,57.9845,45.667603,31.453014,21.29974,9.265194
1966-10-01,20.524906,58.00584,65.94132,38.011192,35.172874,19.372505
1966-11-01,26.79088,63.95006,68.037636,33.043724,40.58686,33.168484
1966-12-01,45.73983,67.75693,75.87462,29.839325,34.5622,37.362762
1967-01-01,42.77969,67.002754,79.36343,16.654724,55.829506,35.6028
1967-02-01,49.31304,67.9706,78.2537,27.044243,63.763103,29.224842
1967-03-01,55.023815,71.65447,72.46523,31.819265,42.63781,32.572594
1967-04-01,55.064354,76.209915,65.78493,27.748589,46.56829,49.326553
1967-05-01,42.499302,75.15256,50.05286,37.70908,50.309597,46.419655
1967-06-01,41.465588,67.76959,28.968102,33.628265,10.335884,30.3447
1967-07-01,34.66874,71.32848,38.44045,35.87474,19.76094,32.7415
1967-08-01,30.778793,66.009575,37.090874,26.689535,24.921072,52.787476
1967-09-01,33.668804,65.86432,46.742268,21.934784,25.225105,24.598457
1967-10-01,34.59442,62.291916,49.46337,29.907228,31.05918,21.509136
1967-11-01,45.156223,74.514084,62.606083,22.370564,43.708683,21.218613
1967-12-01,51.00212,79.48504,76.870346,24.260643,55.807545,23.47691
1968-01-01,58.491455,72.124596,76.09865,19.266006,47.98895,35.158993
1968-02-01,63.706493,75.22142,70.95765,16.34462,58.641148,36.70419
1968-03-01,61.372604,76.45114,72.68634,24.87539,59.191624,38.27353
1968-04-01,50.379177,77.639015,70.878784,27.01291,55.014763,49.806168
1968-05-01,38.793423,71.44052,75.05725,28.58064,35.14129,11.245472
1968-06-01,19.088951,63.403893,63.640503,46.84615,39.95876,14.4356575
1968-07-01,41.211014,63.3717,66.260895,42.471313,17.579166,21.070343
1968-08-01,47.959976,59.67128,57.104,32.22634,27.787119,37.209595
1968-09-01,16.211025,56.659756,40.705605,26.578325,34.90468,31.774048
1968-10-01,18.844296,61.18589,48.565178,33.164726,35.43101,14.929798
1968-11-01,34.87088,73.55229,62.554035,32.11206,38.854588,32.87339
1968-12-01,40.87783,75.9892,70.69851,25.52244,27.684107,32.921677
1969-01-01,45.8474,75.66072,70.587105,29.319729,49.24652,27.481462
1969-02-01,40.96096,67.32001,72.85152,19.334606,53.875607,24.302937
1969-03-01,55.13064,66.81198,71.310715,24.974737,48.08173,40.852333
1969-04-01,48.72512,68.33941,64.73474,30.516272,30.100155,55.078835
1969-05-01,30.718481,73.2576,42.381435,34.062454,43.795227,51.66802
1969-06-01,24.777542,64.784874,40.88743,38.34394,15.572849,34.664066
1969-07-01,32.57847,60.476646,40.025116,34.86293,17.905773,45.705353
1969-08-01,40.081932,61.800198,40.68856,29.535307,27.145561,28.56437
1969-09-01,28.708088,59.981987,36.537422,16.08255,27.329388,14.802448
1969-10-01,22.705315,55.282715,43.975716,29.29466,43.96903,25.57468
1969-11-01,39.37838,72.35017,49.019245,25.046598,24.829348,28.56604
1969-12-01,47.493484,73.95949,64.70299,22.419548,40.825596,36.93683
1970-01-01,53.292736,75.34154,67.066826,20.915443,35.19925,34.53231
1970-02-01,66.57199,72.63405,70.111916,22.270844,40.49838,53.31425
1970-03-01,61.23977,70.92615,76.33615,28.06645,34.974182,41.390392
1970-04-01,47.5534,77.25961,73.693214,31.897642,38.186424,30.131819
1970-05-01,35.806618,73.68328,70.57199,34.92784,33.5079,13.886902
1970-06-01,46.90466,57.80411,54.89803,39.596436,18.826908,47.043674
1970-07-01,34.75738,57.742878,47.007267,33.44336,13.89518,45.564156
1970-08-01,31.952255,63.65433,38.663048,29.645266,24.013496,46.624973
1970-09-01,21.14217,55.290253,45.01968,30.878197,31.929085,19.800014
1970-10-01,16.276642,55.747017,52.102833,28.721807,32.241867,28.116098
1970-11-01,23.098312,71.76355,66.793755,27.813244,39.47893,54.219505
1970-12-01,35.862885,80.36429,74.01427,25.592312,46.484306,36.06479
1971-01-01,50.891083,72.45542,76.940384,22.437847,48.95205,32.854866
1971-02-01,60.021606,73.366615,76.82374,19.891918,37.169086,51.902016
1971-03-01,47.557365,68.39647,73.11304,18.061077,60.620052,28.508526
1971-04-01,43.70635,77.64365,56.88061,23.296635,42.7698,47.89885
1971-05-01,35.76257,75.96834,60.02499,29.106972,43.787495,40.115673
1971-06-01,46.96737,59.815365,63.1271,33.111824,28.2634,34.37127
1971-07-01,32.57424,74.23047,37.951797,33.078014,16.859116,56.507008
1971-08-01,16.497341,59.083366,42.87461,34.846306,30.947954,48.60718
1971-09-01,13.400299,63.037506,47.47453,36.428635,24.287283,26.11305
1971-10-01,25.360767,60.92942,63.338417,35.88767,27.84922,32.68412
1971-11-01,33.58179,64.78889,74.50772,28.655602,44.406227,22.848648
1971-12-01,35.755806,78.85575,71.403915,33.9199,46.068012,27.39616
1972-01-01,41.920345,72.99277,74.42303,23.352959,30.431126,31.728111
