,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6
1965-01-01,0.030992925,0.015916348,0.033251762,-0.060937166,0.018858135,-0.052899837
1965-02-01,0.0012075305,0.010190427,0.027263165,0.026947975,-0.09702629,-0.03587967
1965-03-01,0.023165703,0.014550567,0.030257463,0.059622526,0.01901573,-0.032885373
1965-04-01,0.03924036,0.058939636,0.002573371,-0.045125186,-0.002942443,-0.02537334
1965-05-01,0.026475191,0.018910646,0.033304274,-0.04118532,0.0066708326,-0.020277798
1965-06-01,0.009139836,0.03719163,0.029994786,0.016756892,0.011451185,-0.0036253333
1965-07-01,0.015233457,0.037716925,0.040396035,0.03792703,0.028891623,0.022167623
1965-08-01,0.01738727,0.05363393,0.036088467,0.05972761,0.008456886,0.02742076
1965-09-01,0.022692919,0.046857417,0.031360626,0.04228717,0.04491371,0.029101789
1965-10-01,0.024373949,0.0015752912,0.02847141,0.022430241,0.023901165,0.018542945
1965-11-01,0.022692919,0.019751191,0.007879078,0.016599298,0.033671975,0.010663211
1965-12-01,0.036403656,0.0257923,0.023270786,0.02038157,0.005410075,-0.021486044
1966-01-01,0.026201606,-0.0038433075,0.029621005,-0.0073083043,0.0134359,-0.03165424
1966-02-01,-0.011320353,0.025517702,0.034499288,0.021460056,0.009925365,-0.054495692
1966-03-01,-0.012368977,0.052735984,0.021551251,0.019362867,-0.021624088,-0.10925132
1966-04-01,-0.005074322,-0.006897986,0.0064148307,0.012478471,0.04621637,-0.021487296
1966-05-01,0.030441642,0.024149954,0.02784288,0.031718194,0.016034663,0.0017188787
1966-06-01,-0.011913061,0.00851202,0.03974235,0.06942254,-0.009223163,0.006278038
1966-07-01,0.023967624,0.03787309,0.03823781,0.03691566,0.009560645,0.020183504
1966-08-01,0.023511708,0.015487552,0.037234783,0.055152297,0.020548224,0.011293113
1966-09-01,0.0012173653,0.023602843,0.031854987,0.034499288,0.029210627,0.019590795
1966-10-01,0.0008981824,-0.027550995,0.029438615,0.03126228,0.018633366,0.0073722005
1966-11-01,0.016946495,-0.003296256,0.029666543,0.018040657,0.01097399,-0.05376625
1966-12-01,0.019545197,-0.023402154,0.031946182,0.00025993586,0.024058819,-0.060650587
1967-01-01,0.021726131,0.010792494,0.019162714,-0.016724706,0.028631568,-0.07479334
1967-02-01,0.02240616,0.037106454,0.022615433,0.005717993,0.023400128,-0.055750966
1967-03-01,0.020418227,0.036426365,0.030305624,-0.007936001,0.015866935,-0.034616113
1967-04-01,0.036060154,0.05703807,-0.0014489889,-0.038434982,0.0005389452,-0.032575846
1967-05-01,0.028631568,0.027532995,0.036426365,0.047046125,-0.009714603,0.016547024
1967-06-01,0.03354907,0.012728095,0.033444464,0.0735693,0.017750263,0.022510827
1967-07-01,0.02884084,0.019319654,0.043070257,0.04364568,0.0008004904,0.012361884
1967-08-01,0.023347855,0.066559255,0.03564167,0.046522975,0.040559173,0.013669729
1967-09-01,0.026015878,0.021202981,0.01994741,0.030462563,0.014402151,0.014611423
1967-10-01,0.026015878,0.03197968,0.020627499,0.03496158,0.032450497,0.013774395
1967-11-01,0.023295522,0.008438349,-0.028181434,-0.016358495,0.03250277,0.0082291365
1967-12-01,0.011838794,0.017540991,0.025231123,-0.062237978,0.010635495,-0.11973107
1968-01-01,0.00676316,0.06605291,0.018330991,0.017438293,0.008622944,-0.06770241
1968-02-01,-0.016707242,0.04481426,0.0268116,0.060547978,0.0017045736,-0.001271069
1968-03-01,0.021901757,0.041801393,-0.027531147,-0.04828632,-0.002572924,-0.072761
1968-04-01,0.0035643578,0.0317958,-0.018678606,-0.046686888,0.024728626,-0.02291891
1968-05-01,-0.021282315,-0.004804671,0.024951816,0.016434014,0.023575574,-0.05803156
1968-06-01,0.0076930523,0.025509745,0.030754328,-0.014289528,0.03949529,-0.020129234
1968-07-01,0.021120667,0.04314044,0.031981766,0.047231972,0.012268126,-0.035751373
1968-08-01,0.019595653,0.025807291,0.035701334,0.040016025,0.03190738,0.010371149
1968-09-01,0.022980452,0.039569676,0.028411001,0.032539696,0.04492584,0.024505466
1968-10-01,0.02353838,0.042508125,0.026997566,-0.020166427,0.023054838,0.023240805
1968-11-01,0.02714634,0.015429735,-0.014475524,-0.033519655,-0.0037259758,0.0012954175
1968-12-01,0.018219411,-0.006515652,-0.0049906373,0.0061308444,-0.028163493,-0.027642757
1969-01-01,0.034967005,0.009554386,0.033133626,-0.008372009,0.015818417,-0.017335176
1969-02-01,0.04153657,-0.009899795,0.030027032,0.01057291,-0.00012177229,-0.04677105
1969-03-01,0.022948205,0.026614964,0.01658231,0.008739531,0.02121669,-0.041627407
1969-04-01,0.028957605,0.0068042874,0.01495266,0.025392711,0.0027301311,0.0043088794
1969-05-01,0.008535802,0.048666358,0.021267593,-0.014483213,-0.16278297,0.015207291
1969-06-01,0.021063864,-0.01972872,0.03827727,0.029721498,0.0053274035,-0.025432587
1969-07-01,0.029008508,0.0060403943,0.030077994,0.03349012,-0.022529721,0.02350837
1969-08-01,0.01658231,0.04342091,0.029619634,0.09791291,0.008383036,0.024934351
1969-09-01,0.012100697,0.022235215,0.029874265,-0.060317636,0.045763552,0.016531348
1969-10-01,0.01632768,-0.0029227734,0.02676773,0.03303176,0.032878995,0.009809017
1969-11-01,0.020147204,0.023915827,0.009758055,-0.0019551516,-0.0010893941,0.01240629
1969-12-01,0.026564002,0.0060403943,0.019077718,0.0006930232,0.018517554,-0.06576681
1970-01-01,-0.054187596,0.013710082,0.022332013,-0.035102606,-0.033890128,-0.048035502
1970-02-01,-0.007799864,0.017122924,0.027990103,-0.0007945299,-0.04251206,-0.020014226
1970-03-01,0.029651642,0.02354443,0.025610149,0.03400749,0.017347455,-0.07695484
1970-04-01,-0.007440567,0.017527044,0.008725524,0.0027979612,0.026912391,-0.066536725
1970-05-01,-0.0257622,0.017302513,0.035848677,0.05475402,0.02731657,-0.030207872
1970-06-01,0.0142938495,0.031627476,0.043347955,0.07033634,0.0047737956,-0.04062605
1970-07-01,0.02857393,0.0142938495,0.032076538,0.015461385,0.033109426,-0.03330636
1970-08-01,0.03504038,0.036881506,0.034770906,0.043617368,0.004594207,-0.014894962
1970-09-01,0.017931223,-0.0019620657,0.02605915,0.039800346,-0.0089674,-0.010673821
1970-10-01,0.033693194,0.03948605,0.035758853,0.004324734,0.020939887,-0.01799345
1970-11-01,0.037285626,0.045458496,0.024218023,-0.0054198503,0.008051932,-0.030028224
1970-12-01,0.02749616,0.029022992,0.02480179,-0.008069277,0.02354443,-0.07479936
1971-01-01,-0.010980308,0.017793357,0.02036661,-0.061837077,-0.0030733943,-0.039894283
1971-02-01,-0.0503276,0.019290507,-0.0048980713,-0.02754265,-0.03049022,-0.050514758
1971-03-01,0.010635018,0.046005487,0.017091513,0.0093717575,0.021255493,-0.031238794
1971-04-01,0.03454286,0.022004128,0.008155346,-0.06291312,0.00024843216,-0.0060676932
1971-05-01,0.005582094,0.0077810287,0.028881669,0.055175662,0.00020164251,-0.02337867
1971-06-01,0.002821684,0.0009970069,0.03875363,0.05405277,0.012600064,-0.03044343
1971-07-01,0.023688436,0.0401572,0.041747928,0.045163333,0.010026813,-0.009904206
1971-08-01,0.029022038,0.041794717,0.04399371,0.059105694,-0.0032605529,-0.02071184
1971-09-01,0.025653422,0.045350492,0.033466756,0.052368462,0.032531023,-0.028010547
1971-10-01,0.00473994,0.021395862,0.03164208,0.020506918,-0.028759122,-0.023097932
1971-11-01,0.002821684,0.0048335195,-0.0030733943,0.01325506,0.03159529,-0.04157859
1971-12-01,0.024858057,0.001511693,0.029536724,-0.054023743,0.013535798,-0.04878366
1972-01-01,0.02588886,0.026710868,0.021984398,0.018696368,0.0040032268,-0.06858927
1972-02-01,-0.03442508,0.040582,0.025066853,0.0032325983,0.024707258,-0.038226783
1972-03-01,0.021727502,0.029793322,0.019980788,0.049623966,0.034828067,-0.018653035
1972-04-01,0.027686954,-0.007812977,0.026453972,0.009551704,0.004671097,-0.001853466
1972-05-01,-0.007350564,0.033646464,0.030820847,0.028149366,0.01448369,0.003386736
1972-06-01,0.026916325,0.025169611,0.03457117,-0.06062615,-0.023276746,0.030050218
1972-07-01,0.016076267,0.040273786,0.02922821,0.0003556013,0.03385192,0.035547316
1972-08-01,0.020083487,0.05799806,0.044332385,-0.0061689615,0.010887444,0.021419227
1972-09-01,0.028817236,0.02927959,0.029998839,0.03585553,-0.0046277046,0.03405744
1972-10-01,0.018747747,0.0003042221,0.027841091,0.022395372,-0.051019073,0.020751357
1972-11-01,0.020340383,-0.02307123,-0.012385309,0.03472531,0.031077683,0.014226794
1972-12-01,0.0062123537,0.022755027,0.022292614,0.0074967146,0.026813626,-0.025331736
1973-01-01,-0.014612794,0.038815558,0.021354318,-0.054211497,0.022995949,-0.049634755
1973-02-01,-0.0020765662,0.02404064,0.036775887,-0.034909606,0.012399852,-0.054261267
1973-03-01,-0.017100155,0.04354149,0.02687627,0.028169692,0.02617979,-0.085054696
1973-04-01,0.020807087,0.035084486,0.022995949,0.02428937,-0.011429012,-0.0752545
1973-05-01,-0.09286499,0.003246367,0.031900704,0.02593106,0.0129470825,-0.035854816
1973-06-01,0.017125845,0.054436147,0.037223637,0.067171395,0.013693273,-0.006454289
1973-07-01,0.00832057,0.0430938,0.04189986,0.022249758,0.005037248,-0.021378398
1973-08-01,0.019115686,0.045531392,0.04299432,0.04518318,1.2814999e-05,-0.013667643
1973-09-01,0.017673016,-0.004762888,0.036427677,0.032099664,0.013345063,-0.023567319
1973-10-01,0.015782654,0.032845914,0.030706763,0.013593793,-0.004961908,-0.0009821057
1973-11-01,0.019314706,0.0248366,0.019563437,0.005037248,0.022299528,-0.032820225
1973-12-01,0.005385518,0.032746375,0.02498585,0.019314706,0.018319726,-0.047943354
1974-01-01,-0.0030304193,0.046455503,0.01802826,0.024621189,0.02338016,-0.0035345554
1974-02-01,0.009108365,0.015468657,0.03323084,0.01438272,0.00693655,-0.09804648
1974-03-01,-0.032737494,0.0607661,0.0042605996,-0.0022159815,0.020975709,-0.027230442
1974-04-01,0.015856445,0.0110474825,0.012017012,-0.0018669367,0.023961902,-0.03913653
1974-05-01,0.03210616,0.029042363,0.036953866,0.022992373,0.023341417,-0.002642572
1974-06-01,0.03365743,-0.0073352456,0.029042363,0.065885305,-0.0072188973,-0.038244545
1974-07-01,0.022992373,0.050100982,0.030438483,0.053513825,0.0152359605,0.0047259927
1974-08-01,0.014576614,0.03152442,0.044632733,0.046106458,0.018105805,0.015119612
1974-09-01,0.011396527,0.016515732,0.0270257,0.023496509,-0.0075291395,-0.011446118
1974-10-01,0.019812226,0.047231138,0.027413487,0.011784315,0.021363497,-0.031457663
1974-11-01,0.018222153,0.002903223,0.009418607,-0.010709286,0.04684329,-0.028549016
1974-12-01,0.027646184,-0.0009749532,0.012521207,-0.0005095601,0.0270257,-0.08807945
1975-01-01,0.024402142,0.0065110326,0.014157772,0.00054728985,0.011084437,-0.05415064
1975-02-01,0.022609413,0.02659738,0.016206622,-0.03999138,0.03354895,-0.05118704
1975-03-01,-0.0012454987,0.0050475,0.02809751,0.011450291,0.02564615,-0.054370165
1975-04-01,0.0016083121,0.024036288,0.022316694,0.00032776594,0.025353432,-0.09275019
1975-05-01,0.019572675,-0.035527706,0.019938529,-0.004794419,0.019682407,-0.056675136
1975-06-01,0.013572335,0.030658603,0.025975406,0.072111905,0.035305142,-0.033369064
1975-07-01,0.020670295,0.041122556,0.04163474,0.0147797465,0.023853362,-0.014087617
1975-08-01,0.021328866,0.03084153,0.035927176,0.060074747,0.012986958,-0.019612253
1975-09-01,0.018182337,0.034975886,0.019609213,0.027219415,0.015950501,-0.006696999
1975-10-01,0.005193889,-0.0075750947,0.027731597,0.03285384,-0.025210142,-0.035015523
1975-11-01,0.023853362,0.029085338,-0.015038848,0.014157772,0.02184105,-0.07881045
1975-12-01,0.016389549,0.034756362,0.019609213,0.008633077,0.02579248,-0.052577376
1976-01-01,-0.014290988,0.035195827,0.029004157,0.013036132,0.020484746,-0.016013503
1976-02-01,0.0016304255,0.019414008,0.026257455,0.025233269,0.030912817,-0.03240049
1976-03-01,-0.04403895,0.03608036,0.0120584965,0.015317261,0.013641357,-0.03207463
1976-04-01,0.032449126,0.022160709,-0.006097555,0.010335982,-0.047158062,0.0060064793
1976-05-01,0.021741748,0.010801554,0.027467847,-0.01205641,0.014432728,-0.011451244
1976-06-01,0.01797086,0.021508932,0.031983614,0.012105048,0.013920665,-0.005957842
1976-07-01,0.013082683,0.007216871,0.031983614,0.015596628,0.018203616,0.02993524
1976-08-01,0.02756095,0.0652231,0.028911054,0.010335982,0.029469669,0.02951622
1976-09-01,0.01601559,0.0020959377,0.020158887,0.016155243,0.0233711,0.018669188
1976-10-01,-0.0069820285,0.023929775,0.023231447,-0.034960985,0.04036331,0.007356584
1976-11-01,0.017086327,0.0043305755,0.0029339194,0.006146133,0.022160709,-0.046599448
1976-12-01,0.031983614,-0.01010114,-0.0018145442,0.028864443,0.025838494,-0.05558437
1977-01-01,0.025096685,0.03125754,0.010254651,0.015995443,0.019542605,-0.025823623
1977-02-01,-0.0011335611,0.013755143,0.03121087,-0.049206823,0.007314265,-0.050513685
1977-03-01,0.0050272644,0.046332926,-0.0010868907,0.01674223,0.033217818,-0.014108688
1977-04-01,0.015202016,-0.0008535385,-0.03347799,-0.04089901,0.021082819,-0.022556514
1977-05-01,0.029623985,0.018702477,0.020802766,-0.0030004978,-0.00547415,0.01688224
1977-06-01,0.030790806,0.03811848,0.024069875,0.03788513,0.019962668,-0.016815722
1977-07-01,0.019169211,0.0019468665,0.036531597,0.032704413,0.018189073,0.027243644
1977-08-01,0.03018406,0.024069875,0.03256437,0.037185013,0.02019602,0.013055056
1977-09-01,0.016975582,0.02238965,0.023323119,0.059728116,0.019915998,0.03130421
1977-10-01,0.039565355,-0.00547415,0.023136437,0.0013400912,0.015388697,0.029623985
1977-11-01,0.033824563,0.010394692,-0.032591224,0.015575379,-0.009394705,0.0027402937
1977-12-01,0.02897057,0.027290314,-0.011728346,0.0092745125,0.025003344,-0.05462089
1978-01-01,-0.0031957626,0.00412786,0.0069406033,0.009275675,0.025408745,-0.068418264
1978-02-01,0.021640897,-0.02362752,0.015007138,0.038092375,0.031936407,-0.04872942
1978-03-01,-0.08205712,-0.0064860582,-0.00616765,0.04748571,-0.0426265,-0.11151075
1978-04-01,-0.028934479,0.030981064,-0.0053715706,-0.039601445,0.03766787,-0.04267955
1978-05-01,-0.015985489,0.019252658,0.020950913,-0.007600546,0.030503511,-0.050639987
1978-06-01,-0.03466606,-0.006114602,0.035438895,0.035757422,0.048122525,-0.04368782
1978-07-01,0.0038625002,0.049237013,0.038888454,0.022277713,0.021800041,-0.021398664
1978-08-01,0.013998866,-0.010200977,0.027478456,0.02976048,0.011716843,-0.022990704
1978-09-01,0.021746993,0.023922801,0.030662656,0.016386986,0.047273517,-0.012323737
1978-10-01,0.013043523,0.016333938,0.018032074,0.00051915646,0.029601336,0.0073651075
1978-11-01,0.03262627,-0.011262298,0.007842779,0.00035989285,0.010549307,-0.032437086
1978-12-01,0.031034112,0.022967577,0.010708451,-0.03997302,0.023869753,-0.07016957
1979-01-01,0.024664521,0.042200446,-0.008232355,-0.00211519,0.010391057,-0.02821517
1979-02-01,0.016236365,0.03300202,-0.0010730028,0.060959816,0.025072336,-0.05757767
1979-03-01,0.02072233,0.044601977,-0.0031120777,0.009983242,0.0016004443,-0.04289645
1979-04-01,0.0296942,0.025480151,-0.013805807,-0.017385483,-0.011993289,-0.007190168
1979-05-01,-0.020466745,-0.0020698905,0.0050895214,0.009575427,0.024845779,-0.04543394
1979-06-01,0.01827544,0.023758233,0.027836382,0.028470755,0.024211347,-0.0017526746
1979-07-01,0.024664521,0.02316916,0.03286606,0.03549421,0.0070379376,0.024075449
1979-08-01,0.008623898,0.01668948,0.027564526,0.022444189,0.0024160743,0.034995735
1979-09-01,0.0056785345,0.0073551536,0.026159823,0.028380096,0.020405114,0.019589484
1979-10-01,0.017958224,0.032276988,0.02566135,0.022761405,0.032684803,0.009983242
1979-11-01,0.022716045,0.019589484,-0.017974555,-0.023185492,0.03771448,-0.008232355
1979-12-01,0.032594204,-0.020194888,-0.0018886328,0.022987962,0.025842607,-0.06564331
1980-01-01,-0.10051596,0.056650996,0.019290924,0.0059739947,0.014700413,-0.046248376
1980-02-01,0.015654862,0.041834235,0.019063652,0.044652164,0.0040650964,-0.04056704
1980-03-01,0.016200304,0.02619934,0.014973104,0.013518751,0.014836788,-0.021477938
1980-04-01,0.010291755,0.041470647,0.009019136,-0.0026615858,0.0136550665,-0.04397583
1980-05-01,0.033744097,0.028744578,0.027017415,0.00056540966,-0.006024897,-0.006161213
1980-06-01,0.017609239,0.07778537,0.035289407,-0.037703693,0.031017065,-0.0046613812
1980-07-01,0.018609166,0.0067011714,0.029062688,0.052651405,0.013291478,0.026017547
1980-08-01,0.019654512,0.02251786,0.024108648,0.046742857,0.021699786,0.0075193048
1980-09-01,0.022245169,0.056060135,0.024744928,0.033834994,0.010291755,0.016609311
1980-10-01,0.0076556206,0.03274417,0.023699582,-0.034522176,0.033107758,0.009609997
1980-11-01,0.026472032,0.006064892,-0.003616035,0.0051104426,0.026153862,-0.0032524467
