,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6
1965-01-01,-3.642197e-05,-5.7306774e-05,-8.363011e-05,-8.0425154e-05,-5.5145442e-06,-6.616046e-05
1965-02-01,-4.502758e-05,-5.6481214e-05,-7.934077e-05,-8.978454e-05,-3.5762655e-06,-4.9003076e-05
1965-03-01,-5.275379e-05,-4.8306327e-05,-7.235936e-05,-7.45475e-05,1.9155327e-06,-5.915213e-05
1965-04-01,-3.8557675e-05,-5.812337e-05,-7.967278e-05,-9.358932e-05,-8.852696e-06,-6.580151e-05
1965-05-01,-3.9804992e-05,-4.9822855e-05,-7.2251685e-05,-9.1274145e-05,-1.0952501e-05,-5.955594e-05
1965-06-01,-3.3299188e-05,-6.62803e-05,-8.948982e-05,-9.434309e-05,-1.3393301e-05,-5.9475176e-05
1965-07-01,-3.4788794e-05,-5.498263e-05,-6.876996e-05,-7.995853e-05,-1.3913765e-05,-6.48234e-05
1965-08-01,-2.3060395e-05,-5.459677e-05,-6.0218186e-05,-9.005375e-05,-7.1566988e-06,-8.068859e-05
1965-09-01,-4.2721385e-05,-6.588546e-05,-7.9924044e-05,-8.304542e-05,-1.1042235e-05,-7.1194605e-05
1965-10-01,-3.4761873e-05,-6.316649e-05,-7.2888804e-05,-8.155582e-05,-5.0927933e-06,-6.375555e-05
1965-11-01,-2.9108549e-05,-6.284344e-05,-7.540139e-05,-8.211218e-05,-9.121899e-06,-5.4189775e-05
1965-12-01,-2.7304875e-05,-6.368695e-05,-6.761237e-05,-9.0637026e-05,-1.2002407e-05,-5.8847036e-05
1966-01-01,-4.0900628e-05,-6.4505555e-05,-7.056202e-05,-7.47077e-05,-2.7793299e-06,-6.458921e-05
1966-02-01,-4.0126684e-05,-6.479069e-05,-6.230931e-05,-8.416614e-05,5.3104436e-06,-5.9570775e-05
1966-03-01,-4.4754066e-05,-5.7931087e-05,-6.2659616e-05,-8.4451276e-05,-2.763039e-06,-5.7338555e-05
1966-04-01,-4.1552372e-05,-5.5861798e-05,-7.161295e-05,-7.704583e-05,-1.1463822e-05,-5.579066e-05
1966-05-01,-4.533249e-05,-5.3686603e-05,-7.770676e-05,-8.550221e-05,-1.269399e-05,-6.10372e-05
1966-06-01,-3.2933058e-05,-6.0098137e-05,-8.3906474e-05,-9.48466e-05,-1.3842689e-05,-7.182357e-05
1966-07-01,-3.516528e-05,-5.7352663e-05,-7.655806e-05,-7.750205e-05,-1.269399e-05,-6.8059744e-05
1966-08-01,-2.8932976e-05,-5.5666274e-05,-7.0170965e-05,-8.810919e-05,-8.449506e-06,-7.694791e-05
1966-09-01,-3.6664293e-05,-5.830584e-05,-7.96457e-05,-9.187301e-05,-6.005464e-06,-7.9530444e-05
1966-10-01,-4.5642068e-05,-5.3531814e-05,-8.07781e-05,-7.998683e-05,-1.0388447e-05,-7.704567e-05
1966-11-01,-4.466445e-05,-4.914883e-05,-8.083513e-05,-9.006442e-05,-1.0714319e-05,-7.034085e-05
1966-12-01,-4.2969918e-05,-5.64891e-05,-8.65216e-05,-8.2194616e-05,-1.1064631e-05,-7.762409e-05
1967-01-01,-4.078068e-05,-4.3706765e-05,-7.639001e-05,-7.488854e-05,-4.626099e-06,-6.0622628e-05
1967-02-01,-5.5273635e-05,-5.961132e-05,-6.505711e-05,-7.741499e-05,-2.236005e-06,-6.417569e-05
