,vws600-250_cluster1,vws600-250_cluster2,vws600-250_cluster3,vws600-250_cluster4,vws600-250_cluster5,vws600-250_cluster6
1965-01-01,12.13958826414458,5.689069955343321,15.290040205804933,10.04097260897818,13.236776685983923,13.304845840365022
1965-02-01,12.820647837254382,14.737064921744762,18.493774212396204,8.848677448508765,17.20798387020804,12.789823444122893
1965-03-01,5.980706019672184,8.011105006518129,15.769036047774978,11.279711332339803,23.919234333477824,19.390012092976512
1965-04-01,20.154789007084357,4.920742722877623,14.467188341568159,19.580264966320282,24.272530237808272,11.95214710723865
1965-05-01,18.005644675214516,11.796472232755843,23.188537905429452,22.879769471648657,38.708717311812684,15.041698041666113
1965-06-01,14.671793313722338,25.47912535154417,29.648052434811284,22.702687140448152,47.454597861746805,16.14048007020432
1965-07-01,13.948390014467344,21.69591183084846,23.912769023421266,25.72285533696366,52.23368033989569,21.226376207984693
1965-08-01,13.871688299500072,17.456954303026535,20.550894040606767,27.88165449953071,49.12979456207111,14.294289270854046
1965-09-01,15.139660362085756,12.183831038639466,19.17777542585189,24.67347412090587,42.81672974622594,17.423584152560174
1965-10-01,18.241559237978503,9.397516710867178,20.462945939096805,23.832079631472066,31.87146356385421,14.417353954206387
1965-11-01,17.05247463578038,8.358195906735196,13.378516404433231,23.110496454406633,30.144223543446685,14.230664988882689
1965-12-01,13.108013579655303,8.697893058444802,14.235636380635812,15.28071712077842,21.641439036731597,11.802707833545401
1966-01-01,8.134164684789827,4.678906934434704,17.665455453848285,8.139354664579631,19.756064043952435,17.11240660698734
1966-02-01,7.576347250315757,8.912952011127585,14.693630657746574,11.744810799154669,19.7236691165883,13.748829225471955
1966-03-01,11.530305740967874,6.780079758174169,14.89184566112318,13.12816151158024,20.426139181923684,12.979844551164657
1966-04-01,20.756229519614877,5.738756505969488,19.12646762842208,20.520408729371596,26.718763394579753,10.840061484816323
1966-05-01,24.176471559325627,10.642724239907785,19.955225957369674,28.13253524766567,33.183916348057984,8.925675862860153
1966-06-01,14.908968039238372,14.9916397081653,23.771529753127943,27.839811311137264,50.397490086694305,15.883341256934074
1966-07-01,14.846394181068577,18.56516424647669,27.587208761944883,22.801528395987496,47.72678846239041,17.547796066626493
1966-08-01,17.312923116451934,16.338527667752313,27.460848907987618,22.475084874369983,48.853581108610484,14.013394285949326
