,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6
1965-01-01,-2.8684874e-05,5.1273673e-06,9.4728006e-05,-4.1319603e-05,-0.00012920628,1.9691397e-05
1965-02-01,-4.312327e-05,4.1582243e-06,3.6373174e-05,-3.0039875e-05,-0.00014823017,-5.3447366e-06
1965-03-01,-2.5445435e-05,3.7723585e-06,0.00012122682,-1.1868491e-05,-0.00012513233,-5.3447366e-06
1965-04-01,-3.701231e-05,6.406044e-07,-0.00010376635,-1.1491604e-05,-5.0544382e-05,1.6748076e-05
1965-05-01,-2.992322e-05,-4.9006485e-07,-0.00015282462,6.813945e-05,-1.5098958e-05,1.7044207e-05
1965-06-01,-1.893963e-05,-1.0374497e-06,-0.00013515574,5.001293e-05,2.4555044e-05,5.3333133e-05
1965-07-01,-3.2507596e-05,-3.1641757e-06,-0.00018014899,4.9375813e-05,-1.2976816e-06,8.9640016e-05
1965-08-01,-1.7746148e-05,5.059992e-07,-0.00021099995,3.4973305e-05,4.9478913e-06,8.204841e-05
1965-09-01,-3.0766736e-05,-4.3622276e-07,-0.00020232255,6.64973e-05,-3.928261e-05,7.7884695e-05
1965-10-01,-2.0124135e-05,2.157125e-06,-0.00018935581,-3.7474529e-06,-5.556955e-05,2.9472536e-05
1965-11-01,-3.9722312e-05,1.2687451e-06,-0.00012972674,-1.1545446e-05,-6.27394e-05,-4.357651e-06
1965-12-01,-1.1751836e-05,7.5725984e-07,-3.7416117e-05,-1.51528e-05,-7.820078e-05,-8.638024e-06
1966-01-01,-7.00049e-06,2.083194e-06,3.2201926e-05,-4.9200928e-05,-0.00012688068,-4.2305765e-06
1966-02-01,-4.621623e-06,3.1422787e-06,8.530278e-05,-2.7587455e-05,-0.00012284803,-1.7338782e-05
1966-03-01,-4.7376045e-05,1.2277815e-06,2.337079e-05,-5.2489268e-06,-0.00010071315,-9.6482e-06
1966-04-01,-4.1257794e-05,1.0974327e-06,-3.8887076e-05,-6.9353155e-06,-9.196349e-05,2.6453235e-06
1966-05-01,-2.6210648e-05,-1.5910118e-06,-0.0001584251,5.7237048e-05,-7.220453e-06,3.5810957e-05
1966-06-01,-1.122868e-05,-8.333591e-07,-0.00015910943,2.3696663e-05,-1.3547542e-06,4.1961794e-05
1966-07-01,-2.6365436e-05,-3.595127e-06,-0.0002232818,7.311517e-05,1.5924612e-05,8.110718e-05
1966-08-01,-7.5870594e-06,-4.178728e-07,-0.00021406775,3.419789e-05,-1.2801014e-05,7.0288224e-05
1966-09-01,-1.6597423e-05,-4.178728e-07,-0.00021124081,3.5452496e-05,-5.0577735e-05,7.0166025e-05
