,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6
1965-01-01,7.433562e-06,4.328722e-06,2.1427695e-08,8.357834e-06,8.469942e-07,6.7605433e-06
1965-02-01,-1.1720476e-06,5.154281e-06,4.310772e-06,-1.0015501e-06,2.785273e-06,2.3917924e-05
1965-03-01,-8.898256e-06,1.3329169e-05,1.1292177e-05,1.4235491e-05,8.277071e-06,1.3768869e-05
1965-04-01,5.2978576e-06,3.5121266e-06,3.9787556e-06,-4.8063303e-06,-2.491157e-06,7.119488e-06
1965-05-01,4.05054e-06,1.1812641e-05,1.1399854e-05,-2.491157e-06,-4.590962e-06,1.3365061e-05
1965-06-01,1.0556345e-05,-4.644804e-06,-5.8382793e-06,-5.560105e-06,-7.031762e-06,1.3445824e-05
1965-07-01,9.066738e-06,6.6528664e-06,1.4881582e-05,8.824456e-06,-7.5522257e-06,8.097602e-06
1965-08-01,2.0795138e-05,7.038725e-06,2.3433353e-05,-1.2707605e-06,-7.951603e-07,-7.767587e-06
1965-09-01,1.1341472e-06,-4.249967e-06,3.727495e-06,5.7375655e-06,-4.6806963e-06,1.7263956e-06
1965-10-01,9.093659e-06,-1.5309924e-06,1.0762735e-05,7.227165e-06,1.2687451e-06,9.165451e-06
1965-11-01,1.4746984e-05,-1.2079472e-06,8.25015e-06,6.670809e-06,-2.76036e-06,1.8731225e-05
1965-12-01,1.6550657e-05,-2.0514562e-06,1.6039172e-05,-1.8540377e-06,-5.640868e-06,1.4073965e-05
1966-01-01,2.9549046e-06,-2.8700597e-06,1.3089524e-05,1.4075289e-05,3.5822086e-06,8.331794e-06
1966-02-01,3.7288482e-06,-3.1551972e-06,2.1342235e-05,4.6168498e-06,1.1671982e-05,1.33502235e-05
1966-03-01,-8.985335e-07,3.7044083e-06,2.0991924e-05,4.3317123e-06,3.5984995e-06,1.5582447e-05
1966-04-01,2.3031607e-06,5.773698e-06,1.20385885e-05,1.17371565e-05,-5.1022835e-06,1.713034e-05
1966-05-01,-1.4769576e-06,7.948893e-06,5.944781e-06,3.2807766e-06,-6.3324514e-06,1.18838e-05
1966-06-01,1.0922475e-05,1.5373589e-06,-2.5493864e-07,-6.0636085e-06,-7.4811505e-06,1.0974327e-06
1966-07-01,8.690251e-06,4.2828324e-06,7.0934802e-06,1.1280936e-05,-6.3324514e-06,4.8612565e-06
1966-08-01,1.4922556e-05,5.969221e-06,1.3480572e-05,6.7379733e-07,-2.087967e-06,-4.026908e-06
1966-09-01,7.19124e-06,3.3296565e-06,4.0058403e-06,-3.0900228e-06,3.5607445e-07,-6.6094435e-06
1966-10-01,-1.786535e-06,8.1036815e-06,2.8734357e-06,8.79616e-06,-4.026908e-06,-4.1246676e-06
1966-11-01,-8.0891914e-07,1.2486664e-05,2.8164068e-06,-1.2814344e-06,-4.35278e-06,2.5801492e-06
1966-12-01,8.85615e-07,5.146394e-06,-2.8700597e-06,6.588376e-06,-4.7030917e-06,-4.7030917e-06
1967-01-01,3.0748524e-06,1.792873e-05,7.2615294e-06,1.3894445e-05,1.7354396e-06,1.2298373e-05
1967-02-01,-1.1418102e-05,2.024175e-06,1.8594428e-05,1.1368e-05,4.1255335e-06,8.745312e-06
1967-03-01,-2.1224005e-06,1.2314416e-05,1.1223634e-05,1.2843764e-05,4.269903e-06,1.45120175e-05
1967-04-01,8.199924e-06,-1.2565026e-05,8.657087e-06,2.1765627e-06,-7.832961e-06,1.7760301e-05
