,r300_cluster1,r300_cluster2,r300_cluster3,r300_cluster4,r300_cluster5,r300_cluster6,r300_cluster7,r300_cluster8,r300_cluster9,r300_cluster10,r300_cluster11,r300_cluster12
1965-01-01,49.240692,21.186192,24.820974,14.584938,59.53242,46.108784,46.972023,28.393513,28.008575,68.82004,25.61214,47.29144
1965-02-01,29.495905,26.214935,9.844486,12.996052,39.258553,57.93371,57.537304,14.599682,14.84211,79.82267,17.53994,52.975395
1965-03-01,37.0767,15.951054,18.393353,17.462952,51.848434,26.445898,69.005135,31.373085,27.201029,69.3999,25.359884,51.938526
1965-04-01,41.836807,23.674355,26.639185,17.371223,54.06141,50.706726,62.493977,33.36165,34.85553,69.84544,32.993095,49.38484
1965-05-01,18.340935,70.97896,57.196594,18.021519,54.407032,74.09122,63.12789,28.25428,8.863308,62.477596,67.66032,40.875286
1965-06-01,7.1564827,69.65379,84.15198,46.89831,33.671238,76.95612,73.27056,50.203854,21.544918,67.355644,91.003845,14.589851
1965-07-01,21.233692,58.962387,85.39688,55.229324,16.946976,69.98304,57.47506,70.51704,60.769135,54.194088,82.736725,39.02595
1965-08-01,12.35067,50.26774,79.91932,52.115433,14.522694,89.419876,76.816895,68.82332,58.07294,46.084213,78.241974,29.004498
1965-09-01,17.892117,33.13069,62.046795,35.484535,38.998104,83.832565,75.37707,55.699436,30.162582,60.70525,79.73258,30.16422
1965-10-01,22.568686,36.878494,32.01519,16.873264,69.80941,76.548256,70.44496,24.947102,11.380955,66.58741,78.56631,54.855854
1965-11-01,30.906248,35.006233,37.609055,27.078176,64.31874,56.22197,62.087746,28.95208,25.235395,67.609535,47.614132,45.058807
1965-12-01,24.773472,37.374817,39.627106,17.320446,53.938557,63.406357,75.88813,22.599808,15.415417,59.308014,50.461025,28.821037
1966-01-01,38.65798,26.034103,26.877886,21.345703,65.96922,47.598118,67.7126,27.769272,26.992796,63.767845,44.822178,42.30397
1966-02-01,22.058159,21.027233,9.572174,14.396824,63.807243,37.879868,59.757423,18.246368,13.228008,71.99389,24.614122,53.74754
1966-03-01,29.272974,22.130386,16.699986,10.3831215,49.743683,38.359215,58.926777,24.843946,19.553082,72.1367,19.546513,49.80114
1966-04-01,37.912697,36.397507,14.652916,16.58179,72.967354,60.474804,59.294495,33.480385,25.600723,77.37997,29.143288,53.67531
1966-05-01,23.197426,45.52314,40.439114,30.6355,63.67756,79.81609,69.295105,24.494287,18.666618,65.77716,66.30247,41.05307
1966-06-01,15.678913,67.32026,85.56168,55.35959,16.355251,62.635143,61.612427,60.69642,49.899635,53.19432,90.168,31.712387
1966-07-01,17.512577,67.591125,87.41997,50.82878,14.646347,79.91952,65.15828,73.91784,65.12216,43.530243,85.88344,39.661
1966-08-01,24.625614,43.76499,82.00598,48.323704,9.769165,84.11708,78.4191,72.772,58.092846,42.372917,78.277916,43.541733
1966-09-01,11.858917,43.730515,82.05195,33.288322,30.236591,78.6046,69.18347,55.392418,28.622902,57.0176,74.40211,33.385174
1966-10-01,29.148212,40.183025,69.720276,34.765755,59.724594,71.57528,64.588646,19.930649,14.6496315,67.92929,37.763313,45.14229
1966-11-01,44.026005,15.166733,49.247925,17.066063,46.68539,62.234592,70.85133,29.468325,24.752018,50.82057,29.066133,21.923546
1966-12-01,30.35807,36.625687,31.912663,20.482224,63.171944,53.54234,73.98843,18.387547,11.668491,68.919174,36.453316,34.40132
1967-01-01,29.017086,19.806545,19.470417,13.112728,48.634033,36.938858,80.31606,16.007809,17.56514,59.43231,34.249847,30.32781
1967-02-01,35.185596,32.922234,18.048214,12.8897705,49.872128,51.312912,53.427635,17.387787,19.26604,74.38571,21.1899,43.54315
1967-03-01,29.677515,19.04646,18.090443,15.47406,60.496426,40.825428,40.51126,45.289658,22.628994,72.40949,28.555967,54.71978
1967-04-01,59.401905,20.610546,31.599686,28.990059,65.03835,35.612934,56.8666,34.23127,33.62658,71.40618,23.487045,48.64079
1967-05-01,25.329828,47.608765,65.19882,12.785049,46.71693,79.13033,71.52948,33.36477,13.09584,70.92479,58.234753,39.077232
1967-06-01,10.920307,78.93102,75.81636,42.63781,15.07037,64.25462,51.875374,50.863617,45.70855,63.52494,81.63185,11.827343
1967-07-01,36.307144,57.680733,88.190544,54.348183,7.108059,77.48517,64.79175,72.965195,68.27463,37.938793,83.52869,36.389908
1967-08-01,31.751701,52.96652,81.486595,50.176163,7.5826874,83.34627,70.96195,73.75062,64.23098,36.33586,79.339775,41.798336
1967-09-01,9.368046,25.140652,67.806755,38.950554,28.875202,72.46016,68.91817,54.33467,51.6389,44.625854,79.6134,23.73365
1967-10-01,35.21769,36.22776,65.02484,31.640223,61.82911,75.93629,79.26715,22.39928,16.669926,73.40774,61.128143,45.83692
1967-11-01,47.618896,37.940483,41.22743,36.376396,62.62973,60.15354,73.00404,20.95174,28.927565,65.23429,16.029766,52.09833
1967-12-01,33.8242,29.510296,35.60449,10.05212,57.479733,61.656822,53.86004,29.991682,15.982471,73.0733,32.077694,49.617077
1968-01-01,34.220608,24.080257,20.964111,11.016911,56.1125,48.771206,55.23045,20.764523,14.495213,77.33319,17.14458,44.958115
1968-02-01,30.290014,33.711983,16.351059,19.40765,67.73688,33.62667,43.66723,21.078392,15.927738,75.35502,12.129131,46.718994
1968-03-01,26.700653,37.39309,17.899471,12.362518,51.58958,53.03176,57.503174,29.509369,14.021996,76.138885,12.199951,37.65384
1968-04-01,45.978584,22.593006,27.9352,37.62648,65.121315,34.297867,60.66278,50.16832,37.370556,68.94568,35.540462,46.07677
1968-05-01,52.00968,39.165237,38.946335,13.814362,55.34151,71.157234,80.74872,29.985806,17.666084,77.4362,43.326,50.730064
1968-06-01,12.938747,44.520306,82.44682,47.9133,28.640196,62.362495,67.95418,70.48926,33.56068,61.253494,85.434204,20.317062
1968-07-01,11.887695,42.33289,86.46272,58.55745,4.855442,78.03014,61.905373,74.57598,67.32966,36.453094,81.972,42.989597
1968-08-01,19.528366,18.351765,69.111465,41.178818,8.232338,82.007416,77.526344,66.53452,56.249313,33.015034,81.22194,30.854977
1968-09-01,6.5648155,29.1617,73.18692,33.66852,23.471836,75.284195,73.56517,56.60181,43.065247,45.18989,71.2522,13.382992
1968-10-01,21.65945,36.482067,49.970345,26.657194,49.149456,60.13001,70.57618,28.107426,11.174648,61.483665,54.362885,42.044773
1968-11-01,41.489468,28.570984,40.02314,19.444668,67.81736,45.057907,49.273396,29.301733,27.563387,64.67063,29.361288,33.544586
1968-12-01,42.71919,37.433327,15.947052,12.319061,68.10387,36.594738,68.142494,21.604725,19.340046,75.73166,32.99894,49.695107
1969-01-01,26.71942,29.080753,20.11169,21.874756,55.546757,34.732582,42.20095,26.888205,26.11112,75.07581,23.676254,40.668507
1969-02-01,29.938053,21.933247,17.58324,20.240372,56.185135,25.507835,58.70523,27.92599,32.618576,71.421005,16.812843,53.671726
1969-03-01,39.893093,17.880707,21.961655,23.575985,74.582825,34.923096,72.10785,27.427986,35.329185,72.58914,32.894318,44.960022
1969-04-01,61.953945,14.613609,30.230505,12.624939,58.614986,47.389874,63.35604,34.64234,26.976776,68.90927,39.859673,62.710976
1969-05-01,26.849768,29.812717,49.416977,40.36937,52.162678,74.0397,73.21582,34.836197,17.646744,64.43226,72.126236,39.98668
1969-06-01,8.856495,45.558292,77.45386,40.471313,29.503555,79.65309,70.99654,54.29005,11.924728,62.47367,83.88779,28.26022
1969-07-01,18.621025,42.98305,82.55922,55.630314,14.078842,70.25789,71.45443,66.21538,53.116905,47.11079,84.45264,33.16003
1969-08-01,20.514439,39.91983,69.865166,35.765354,19.202587,67.23812,74.07814,67.90993,59.308514,33.98391,81.715294,47.562
1969-09-01,14.520023,16.07085,52.32478,26.017536,39.614014,59.888405,68.03024,48.569706,37.373,50.825756,65.826,21.119396
1969-10-01,25.315653,19.485012,43.5362,13.246609,68.491486,62.47534,68.56836,24.344715,7.8604927,65.47005,56.41074,47.50518
1969-11-01,35.262337,30.125223,46.48745,18.301838,52.22785,61.800198,71.59982,21.594002,22.949303,65.16255,34.90471,32.484886
1969-12-01,50.64193,23.992102,47.231113,13.2967415,57.590572,59.219944,71.40931,25.377485,26.020878,68.74216,38.516068,40.32592
1970-01-01,37.966316,27.392889,22.674648,16.713547,62.148335,51.96051,67.040344,26.332071,24.94192,70.068886,31.990318,54.840107
1970-02-01,27.273733,21.607208,16.10949,14.98082,61.20336,38.89308,41.31923,25.34076,17.638657,74.19466,21.019707,48.145866
1970-03-01,28.718498,22.398273,15.464062,13.656868,63.07841,45.128906,72.78796,29.284487,18.44627,73.64191,19.214165,56.559593
1970-04-01,34.20132,24.079693,41.166973,28.594378,65.962975,52.749916,65.574066,39.560024,27.325035,67.62123,30.907986,46.78054
1970-05-01,18.732574,39.000656,63.624542,36.607605,50.78881,71.07344,54.106968,27.672573,15.384628,68.00517,78.32374,46.39163
1970-06-01,6.2245216,42.639874,85.51612,45.67338,10.231136,64.95512,71.03372,64.622475,34.408188,54.737503,82.82518,18.23278
1970-07-01,8.999859,47.219097,86.502464,52.78136,16.47358,74.414764,66.94767,68.16239,61.653507,50.959267,84.93193,35.52362
1970-08-01,29.332481,53.35066,77.50951,50.88314,5.9580727,80.9402,70.754036,72.82106,64.21039,35.530243,82.262505,47.131386
1970-09-01,15.945652,41.357292,52.779705,28.64899,13.057777,68.610886,71.23563,66.636536,44.64401,31.152918,81.2414,28.465292
1970-10-01,10.677971,18.995712,48.488438,16.27333,33.218285,64.7466,85.90172,25.35731,10.927868,57.305973,57.681644,16.69534
1970-11-01,29.069345,17.848835,19.924133,13.934898,56.738327,60.19716,74.03082,13.872009,12.579498,68.309685,48.068085,27.5981
1970-12-01,45.969616,28.044935,21.44337,14.762367,58.859962,44.22365,56.877342,11.846359,18.831871,73.04117,35.109886,35.93901
1971-01-01,28.660673,23.95763,18.340015,14.399403,53.78019,45.689335,62.359604,20.625607,16.113594,67.26382,25.063234,35.258793
1971-02-01,29.724012,28.549097,11.520435,13.711357,69.58998,43.462914,54.98046,5.7895546,9.026913,76.24389,14.531261,43.276955
1971-03-01,45.51352,25.088593,24.873896,22.365158,66.49632,33.566578,67.64419,15.559101,35.262177,69.591675,22.740452,36.264656
1971-04-01,50.3349,15.244663,18.754192,14.377422,56.515457,50.04582,62.655445,58.741882,32.016365,60.459454,18.657833,58.76386
1971-05-01,39.04895,25.668444,31.67995,26.909288,62.417084,53.289936,83.22069,42.13416,23.14787,74.54322,54.850292,51.547005
1971-06-01,13.555828,29.997879,71.66763,44.825478,6.222328,66.27317,73.527214,67.191124,57.7394,41.13844,87.45883,30.909071
1971-07-01,24.30588,21.553703,65.00866,37.349976,7.5679893,81.65188,74.1375,69.054085,61.145805,43.51532,82.5225,49.413563
1971-08-01,31.537947,33.625748,70.62458,42.859394,8.244198,79.45927,87.24245,74.92359,66.09059,48.58013,76.808525,43.961617
1971-09-01,6.6246758,29.269262,62.47287,27.583809,17.601257,77.54897,77.77043,58.528873,33.953705,49.269867,67.76591,17.462631
1971-10-01,12.3657,16.901379,50.111748,19.420261,33.047585,60.016537,79.809204,34.298576,14.879509,54.772526,49.09236,21.080357
1971-11-01,35.4363,17.369656,16.644417,26.353106,68.90701,41.4309,55.991394,18.953674,30.71466,70.75307,35.772713,45.369827
