,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10,vo500_cluster11,vo500_cluster12
1965-01-01,-3.364936727688045e-05,2.2606933713620026e-05,-4.2079211998893496e-07,0.006627570110140368,1.7657589896622145e-06,7.044360747135341e-05,-1.8240916688228026e-05,0.02207970683230087,0.006488205690402538,-7.281870983371681e-05,-4.148384687141515e-05,0.01693249068921432
1965-02-01,-6.342016764820608e-05,-1.0133995552629082e-05,2.0186784556995995e-05,0.007764516340103,3.063451749469215e-06,6.549466418399444e-05,-2.026683791306093e-05,0.02497187233529985,0.006889322685310617,-7.027429091976956e-05,-6.96500046615256e-06,0.018682327936403453
1965-03-01,-4.1760773349190404e-05,-3.541155107283172e-06,1.6574584981793557e-05,0.006414224480977282,4.615855978678812e-06,4.276562322047539e-05,-1.947447588104873e-05,0.019613780023064464,0.004130861270823516,-4.294351211600852e-05,-3.5695256883627735e-06,0.013499220949597657
1965-04-01,-2.9785111537956467e-05,1.4238838883938041e-05,9.474696644642592e-06,0.0042186275095446035,-6.996329927057903e-08,1.7933347533408812e-05,-1.5052433220364653e-05,0.019296116079203784,0.005047058220952749,-4.260328255027575e-05,-4.659897240344435e-05,0.015231111319735646
1965-05-01,-3.2876374354921555e-05,-2.8375524306210463e-05,2.1263780502561964e-05,0.0043711774196708575,-1.96821511948298e-06,-5.563570006227659e-06,-2.0511621446722775e-07,0.015572104894090444,0.0014029101293999702,-4.776736452847465e-05,-7.929132152639795e-06,0.008510838233632967
1965-06-01,-6.083267662153743e-06,-3.713125438111633e-05,4.176483205652482e-06,0.001266787057829788,-9.162060551403318e-06,2.2923691646830213e-05,9.153816944503055e-06,0.004862203422817402,-0.0014354154700413346,-3.042199704271876e-07,-2.122576734109316e-05,0.007245571759995073
1965-07-01,6.333376030156881e-06,-2.2842355188127055e-05,-5.1148909417110105e-06,0.00030258197512011975,-5.073815518550024e-06,-1.1304627903506305e-05,1.0317654401583689e-05,-0.0014345183444675058,-0.0016077072359621525,-7.01240155236023e-06,3.787710966207669e-06,-0.0009185408998746425
1965-08-01,-2.2029911071834194e-06,-1.2345521640413239e-05,3.7984156496468526e-06,0.0006269747245823964,-2.9237505676989163e-06,-2.2520625548324838e-05,3.2756124198039942e-06,-0.0013501673493010458,-0.001632833300391212,-3.7574422280654702e-06,-9.553050404065289e-06,0.001794155832612887
1965-09-01,-6.389557390374487e-06,-3.051091216794039e-05,-4.452309284537794e-07,0.002039182982116472,-7.268873246846584e-06,1.1539130135698261e-05,4.348309540917808e-06,0.0032218435080721974,-0.00030026494641788304,-4.836056591143874e-05,-1.090487785404548e-05,0.006159774784464389
1965-10-01,-4.1416029382483376e-05,-4.6180606217161324e-05,-3.1251263605910302e-06,0.0027644682631944306,-1.2665176856272842e-06,2.184184142669406e-05,-2.9314810810422094e-06,0.007541698141722009,0.0012467710803321097,-3.478134699848438e-05,-2.819136716425419e-05,0.00895502817002125
1965-11-01,-2.548480123925187e-05,-1.2395418486227533e-05,-1.8307306588568557e-06,0.005536613753065467,1.6027034562881217e-07,2.2333238277873348e-05,-1.4015497815218087e-05,0.01452579308534041,0.0039621590985916555,-4.4283768312942065e-05,-5.15515603183303e-05,0.01715862308628857
1965-12-01,-3.5898882047417027e-05,4.968513634151817e-06,2.037878284286505e-05,0.006817135727033019,4.5087437579464585e-06,3.584011273201684e-05,-1.706696014185633e-05,0.020885327830910683,0.007145068229874596,-0.00011260177746986632,-4.179280222160742e-05,0.019010758842341602
1966-01-01,-1.6486611082869142e-05,-6.611279221377461e-06,3.1249155456506466e-06,0.006640950596192852,7.85674825744879e-08,1.6930375593425385e-05,-1.9998914864681608e-05,0.020560662960633636,0.0048414061893709,-7.127725687248379e-05,8.069209798122756e-06,0.012830975174438208
1966-02-01,-4.1797714883988886e-05,2.3992013027325173e-05,1.259584619022106e-05,0.007112650200724602,4.8757443925647065e-06,3.304060336286684e-05,-1.7234633816488115e-05,0.026419840287417173,0.007683011062908918,-8.18700341782956e-05,-4.3146155803697184e-05,0.017599297279957682
1966-03-01,-4.1991760928580974e-05,1.5074866078558026e-05,7.508960765256273e-06,0.00488144469272811,3.465463463005078e-06,5.017707986427985e-05,-1.4195377933530426e-05,0.017627811757847667,0.005359542774385773,-7.589123098031533e-05,-4.757133501698263e-05,0.016572800814174116
1966-04-01,-2.5793518515831022e-05,1.2755105205075312e-05,5.268540185763571e-06,0.005605287879006937,2.1306088114193163e-06,2.9124165503789897e-05,-1.4862296307577528e-05,0.020405056420713663,0.0041301900637336075,-6.544525852157015e-05,-2.0949315512552857e-05,0.01145742426160723
1966-05-01,-2.088729348435984e-05,-2.7110046003882246e-05,3.763350180278117e-06,0.004739079304272309,-5.998398513779126e-06,4.4551770456721365e-05,-2.6473060989048183e-06,0.016825352213345468,0.00239166256505996,-5.6775062065836124e-05,-3.3445667213527486e-05,0.011296118464088067
1966-06-01,-5.4624215007446335e-06,-2.560605886124855e-05,-6.789151069350065e-06,0.0011946092854486778,-3.217070483231987e-06,-1.2614481388952519e-05,6.2541422382092215e-06,0.0071681330155115575,0.0002384625986451283,-4.4861384263971225e-06,-1.0121944796992466e-05,0.0010229997315036599
1966-07-01,7.490840449891573e-06,-1.5537523575256125e-05,-6.465164342048608e-06,0.0009848291483649518,-5.954687980589802e-06,3.5200698754312635e-06,1.0093255798598017e-05,-2.0605511963367462e-05,-0.0023750311811454594,-2.0933504691294562e-05,-1.1795802492997609e-05,0.002118744669132866
1966-08-01,6.495277455756235e-06,-1.2685745172643078e-05,-6.650277654167122e-06,0.00041557127588021103,-6.990025898720306e-08,9.259144525427036e-06,1.189533564607239e-06,-0.0008409886504523456,-0.0020475301425904036,3.7121462913670587e-06,-7.936445399536751e-06,-0.0008996456017484888
1966-09-01,-2.416390496845826e-06,-3.374965229807925e-05,4.46034984792198e-06,0.0013990939805808011,-5.81541861660686e-06,1.0571453646568037e-05,4.7680612009520396e-07,0.003534659117576666,6.900918378960341e-05,-3.209399479105328e-05,-1.918069074235973e-06,0.003478446160443127
1966-10-01,-3.542037548493895e-05,-1.929639758010445e-05,7.807918593797417e-06,0.004446201637620106,-3.5567352109060044e-06,5.391110758425604e-05,-6.173640428296238e-06,0.015699464711360633,0.005853238690178841,-5.965305883199273e-05,-4.585774149745703e-05,0.015515346603933722
1966-11-01,-1.4037601324483094e-05,7.73073753481259e-06,1.877989708863543e-05,0.007539135549450293,-2.94116235919751e-07,-3.0684134344483027e-06,-1.2280995345553121e-05,0.019367154163774103,0.007455714512616396,-0.00014046378386079925,-4.554001134238206e-05,0.017213955288752913
