,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6,mgu200_cluster7,mgu200_cluster8,mgu200_cluster9,mgu200_cluster10,mgu200_cluster11,mgu200_cluster12
1965-01-01,-1.6551605,1.166336,-1.2816986,1.5766236,-0.787986,1.7447789,-1.8783901,0.7247642,-0.64589995,-2.6015255,1.8177769,-1.2657303
1965-02-01,-1.6499466,0.94082487,-2.8941684,4.220839,-1.9246658,3.9268928,-2.5796916,-0.3666191,3.445237,-4.553566,3.4788032,-1.2983185
1965-03-01,-1.4948257,0.56117094,-1.5107944,2.5761065,-2.4969177,2.8850439,-2.3000839,-0.7048851,1.4087937,-3.531922,2.851152,-0.9303967
1965-04-01,-2.1299725,0.385194,-0.85609514,2.4271781,-0.0205307,1.3286259,-1.4599568,0.8358906,-0.63742673,-1.7535775,2.1270394,-0.78342324
1965-05-01,0.14306259,0.11014862,-0.3170845,2.5741515,-0.82187766,1.5508782,-1.4417073,2.6891885,2.34864,-1.1177791,2.4571595,-1.3550224
1965-06-01,2.9169803,0.24669342,0.55497855,2.653993,2.9479394,1.1265777,2.275968,2.9557605,2.5184257,0.33044547,1.6193135,0.17206612
1965-07-01,3.3266156,0.160009,1.1220157,1.2732261,3.4742408,0.87336653,3.5729835,2.6367207,2.1273658,2.594356,1.4821167,2.2766197
1965-08-01,1.5987829,-0.1528389,0.9548376,2.244032,3.1428177,0.7964584,2.9648855,2.3199623,1.3931507,2.0364442,1.6691738,2.0895634
1965-09-01,1.4902637,0.018249512,-0.23202896,3.1398845,2.4574854,1.1161499,2.2818336,3.0111606,3.0153975,-1.0222957,2.377318,1.2904972
1965-10-01,1.9878876,-0.3356598,-0.67066765,2.4180532,1.1529747,2.1195445,-1.535236,2.0149357,3.6785698,-2.3434258,3.3334594,-0.4656872
1965-11-01,0.15218735,0.18673095,-0.5667114,1.5515296,0.10917129,2.2870483,-1.7030655,0.812101,1.3387283,-0.9062813,2.173315,-1.22695
1965-12-01,-1.461586,0.28612596,-2.3170295,2.9375114,0.031936646,2.8860219,-2.8759193,2.7077637,1.0170807,-1.4843982,4.196072,-3.3119507
1966-01-01,-0.6200264,0.6377506,0.3521908,0.5806389,-1.4153274,2.5112872,-1.589946,-0.04135742,-0.9354553,-1.1245155,2.565445,-1.4786758
1966-02-01,-2.8483796,0.4972683,-1.4619362,3.478909,-0.33840483,1.9664255,-1.9913712,1.083815,0.91379243,-2.038636,3.0968494,-1.1241878
1966-03-01,-1.480973,0.569479,-1.3880844,2.9166512,0.3876396,2.098374,-0.89705276,0.61149216,1.3690475,-2.592031,2.7883134,-1.163903
1966-04-01,-2.0872142,0.39453238,0.11619339,1.1786743,-1.4501202,2.6632576,0.09584312,-0.7769203,-1.4599663,-1.5938845,1.4425709,0.31838304
1966-05-01,0.28884238,-0.030854035,-0.3265888,2.2506726,0.1349022,1.5032933,-0.5195877,3.2068067,1.4898357,-1.112043,2.7696042,-0.7227623
1966-06-01,2.2037356,-0.7831566,2.344218,1.920145,2.639625,0.8806404,1.1005547,2.9950986,1.0713425,1.9953095,1.3319572,0.20908241
1966-07-01,2.7571313,-0.17625885,2.0602994,1.8587662,3.2222335,0.07483673,4.097951,2.9120555,1.6509964,2.8257313,1.2390678,3.02989
1966-08-01,2.3819644,-0.25864488,1.416312,1.8741935,3.5107472,0.39650115,3.3682957,2.2382,1.9368851,2.6944394,0.8248421,3.293459
1966-09-01,2.001218,0.024617767,0.6013176,2.1318536,1.0148871,1.2922417,1.6854607,2.0950913,2.0616124,0.47888756,2.0409336,1.1356758
1966-10-01,-1.66511,-0.018709565,-2.095092,4.0536394,-0.33085555,1.8764908,-2.0954201,2.9038498,2.5864518,-1.6368824,3.8576863,-1.3526351
1966-11-01,-1.2942104,-0.7637909,-2.436779,2.6504567,0.19628143,1.882399,-3.6170936,5.2497096,-0.55733454,0.047265243,4.172787,-3.906264
1966-12-01,-1.6798805,0.29081193,-1.5505584,2.862493,-1.0664184,3.2993672,-2.7305443,2.9773743,1.2879746,-1.9293358,4.1054993,-1.5761604
1967-01-01,-1.4501832,-0.10808639,-3.4345908,4.4014883,-0.3327484,2.3785472,-3.693866,2.1617217,2.8644454,-3.5452888,4.1670294,-2.9937565
1967-02-01,-2.1244957,0.74419403,-2.4160995,3.4316516,-0.14171982,2.6985607,-2.069963,0.75464404,1.1187401,-3.083229,3.5972095,-1.3440559
1967-03-01,-4.2718496,0.65798604,-2.0350227,4.2914424,-1.2895234,2.8455052,-1.2473984,-0.35168839,1.0514724,-2.9545708,1.3603824,-0.46761093
1967-04-01,-2.3896496,0.48981628,-1.5285527,2.5013275,-0.45258942,1.898201,0.058778,-0.20931473,0.65080184,-2.942489,1.3225037,-0.47055015
1967-05-01,-0.34580994,0.84281045,-2.754399,2.667539,0.86534196,1.8067684,-1.0165317,2.038288,2.3501377,-2.0480843,2.4069564,-1.1484559
1967-06-01,3.0675552,0.31446227,1.8531373,1.7698689,2.6884372,0.7183968,2.0503705,2.4970827,2.5865557,0.60084116,1.8005645,0.47740707
1967-07-01,2.9705718,0.13388291,3.6863563,1.2264992,3.3643837,0.061717223,3.968164,2.0575547,2.1613955,3.8179536,1.5582688,2.6988864
1967-08-01,2.4183855,-0.03755188,3.1331906,2.115026,3.3983445,0.64753723,4.021064,1.8978745,1.9491413,3.59623,0.5244293,3.8166473
1967-09-01,2.695948,-0.17208862,2.384425,2.2048256,2.8899155,1.2989922,3.2468276,3.0597181,2.354383,1.1677215,1.5265934,2.1708653
1967-10-01,-0.2550308,0.26450044,-1.1559662,3.1047814,-0.18547706,1.8972213,-1.4253647,3.0300026,2.4046702,-2.1659672,3.4296925,-1.6438229
1967-11-01,-1.5638199,0.23347893,-2.5738206,3.1531093,-1.7610519,2.918651,-1.1700077,-0.6341484,0.39609757,-1.681702,2.600923,-1.3440555
1967-12-01,-1.7061932,0.2488266,-1.8537906,1.6572113,-2.416427,3.5495346,-3.6589265,1.7826042,-0.74027556,-1.3182586,3.9384484,-2.7060707
1968-01-01,-2.816037,0.54373395,-2.2008262,4.3225183,-2.58629,2.9651897,-2.5815492,0.097732544,1.9958786,-3.7244473,3.7040253,-1.8270324
1968-02-01,-3.6157742,0.7523285,-2.2248955,3.0793335,-2.7664406,3.6128564,-3.3481002,1.0127083,-2.3215346,-1.6523521,4.3976417,-2.3146057
1968-03-01,-0.74357605,1.0345886,-1.9707153,3.0946496,-0.24178085,2.4367726,-1.467461,-0.17686844,2.5844665,-4.2025394,2.1873333,-0.9109634
1968-04-01,-1.6392238,0.55722654,-0.19327888,1.2953335,-0.37160605,1.60385,0.37270012,-1.1877533,-0.88251877,-0.5692608,1.8686054,1.3967133
1968-05-01,-1.7154411,0.15425797,-1.0630337,2.560763,-0.98791045,1.5323731,0.06381874,2.0359924,0.2979412,-0.5626968,1.8726171,-0.70966184
1968-06-01,3.406449,0.06892395,1.7201824,2.3984818,2.2726676,0.13493042,2.3353925,2.3401332,2.7040808,0.079135135,1.4561554,1.1217468
1968-07-01,2.4914742,0.04850235,2.9035594,1.9050735,2.683659,-0.11560287,3.4461987,2.6657898,2.0505795,2.9396622,0.9277382,2.5443523
1968-08-01,1.6406826,-0.020057678,1.7333103,2.193168,2.8324466,1.0991371,3.085898,2.5789967,1.6366711,2.9035592,0.87996596,2.517366
