,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,msl_cluster12
1965-01-01,1150.8250843394887,4248.215738932292,6842.233072916667,10180.408325195312,5378.5047029194075,2209.833825152853,1990.4457241881128,2368.1695982467295,12753.753662109375,17013.889567057293,14579.461669921873,1367.598580025338
1965-02-01,1149.348310990767,4236.851247151693,6811.956787109375,10134.805908203125,5354.303620990954,2208.005026112432,1983.630251416973,2359.022273573765,12682.82470703125,16850.631713867188,14492.640904017855,1364.5841856260558
1965-03-01,1150.594815340909,4234.757741292318,6772.9736328125,10156.456298828125,5368.508429276316,2205.585645592731,1982.7534993489583,2356.020763308503,12705.746459960938,16937.688191731773,14528.437151227678,1366.2437645164696
1965-04-01,1148.3646046031606,4214.282989501953,6715.724690755209,10135.41748046875,5329.459742495888,2199.7275974439535,1976.5541226256128,2350.876351289971,12646.182250976562,16897.512817382812,14500.065394810266,1364.035941459037
1965-05-01,1147.3316539417613,4210.152689615886,6717.21435546875,10119.515380859375,5327.0218698601975,2191.514653744905,1970.1651778875612,2339.155897983285,12672.731018066406,16899.72127278646,14501.867675781248,1361.6701693148227
1965-06-01,1147.9841058904474,4193.104807535808,6683.463134765625,10086.078491210938,5308.252595600329,2182.276319420856,1965.5709060968136,2327.4513422056684,12641.007232666016,16864.25984700521,14442.132568359373,1363.909252269848
1965-07-01,1147.2516146573153,4179.474131266276,6674.254964192709,10096.892700195312,5291.5389211554275,2174.843166185462,1967.3659380744484,2326.4341842296512,12616.045379638672,16843.217976888023,14410.052490234373,1363.881539009713
1965-08-01,1147.5286310369318,4197.421010335287,6687.6416015625,10120.885009765625,5310.3348581414475,2179.918902853261,1971.9958735447303,2334.5923135446947,12639.338684082031,16877.667236328125,14453.18865094866,1363.5479076488598
1965-09-01,1148.880282315341,4216.718292236328,6733.878580729167,10144.806518554688,5340.654232627467,2189.666880731997,1974.392879710478,2342.4790493277615,12688.762664794922,16935.65165201823,14496.258544921873,1364.7126068940033
1965-10-01,1149.7705632990057,4229.951477050781,6775.099283854167,10221.100463867188,5354.3286775287825,2201.299518087636,1982.1242388556984,2353.3065441042877,12748.45199584961,17054.012044270836,14585.270472935266,1365.3683224239865
1965-11-01,1150.3385370427911,4244.639587402344,6820.71533203125,10269.5703125,5361.660284745066,2210.559612771739,1988.8675465303309,2363.772228152253,12798.480987548828,17131.772867838543,14604.412841796873,1366.5178453600086
1965-12-01,1150.252879749645,4248.145802815756,6874.385579427084,10214.003295898438,5364.066676089638,2213.755864682405,1987.3326918658088,2364.9050690406975,12822.3388671875,17091.7236328125,14574.535260881696,1364.9955130912163
1966-01-01,1151.7343000932174,4250.553639729818,6843.90625,10243.0419921875,5365.629176089638,2213.8257897418475,1990.749463848039,2368.6516340388807,12798.089599609375,17080.069986979168,14595.306396484373,1367.833730336782
1966-02-01,1149.9749617143111,4235.271708170573,6808.520914713542,10177.308959960938,5354.186048005757,2208.9246666949725,1984.789560355392,2360.5737020803053,12728.282928466797,16970.64107259115,14517.824009486605,1365.7750310124577
1966-03-01,1149.2079994895241,4225.385030110678,6743.626302083334,10139.293212890625,5346.517462479441,2205.2947998046875,1978.3641142003676,2353.5577818404795,12641.9677734375,16884.742228190105,14486.265345982141,1364.2862680796031
1966-04-01,1147.9771700772371,4217.881520589193,6730.206298828125,10139.483642578125,5335.680188630757,2197.23656695822,1975.5009669883577,2347.9812976925873,12641.304779052734,16880.484008789062,14494.28274972098,1363.1012787690033
1966-05-01,1148.5554088245738,4214.534250895183,6730.972900390625,10116.093139648438,5337.41455078125,2192.995950450068,1970.0015797334559,2339.438221066497,12675.017547607422,16885.530598958336,14491.999162946428,1363.2929621516048
1966-06-01,1146.5780778364701,4187.613423665365,6684.174397786459,10112.850341796875,5304.169343647204,2180.381973930027,1968.744135837929,2328.8222202034885,12640.203857421875,16883.953857421875,14456.486293247766,1363.4104960673565
1966-07-01,1145.0463034889915,4178.960673014323,6674.502360026042,10079.280395507812,5288.83056640625,2172.6583729619565,1966.3337258731617,2325.9698912154795,12605.219268798828,16807.650756835938,14372.315325055803,1361.6182894320102
1966-08-01,1146.2953740900214,4185.962422688803,6682.8173828125,10099.625854492188,5293.680612664473,2175.9642227836275,1969.5480047487745,2330.7761968568316,12613.813018798828,16834.47977701823,14413.490513392855,1362.6435150971283
1966-09-01,1148.1741471724076,4211.7706298828125,6742.506510416667,10146.925048828125,5333.337081106086,2188.704382854959,1975.5877326516543,2343.9528354378635,12708.431243896484,16946.295166015625,14508.689662388391,1364.1402785842483
1966-10-01,1148.9405545321379,4237.306213378906,6790.049235026042,10211.444091796875,5367.861456620066,2200.790670643682,1983.1365847120098,2355.2251771438955,12761.537170410156,17065.52225748698,14585.058593749998,1365.0299072265625
1966-11-01,1149.1304570978339,4264.262390136719,6850.286458333334,10186.5234375,5403.090306332237,2211.0298488451085,1984.3888825061274,2360.988457258358,12824.220275878906,17079.022216796875,14599.10452706473,1364.2845360008446
1966-12-01,1149.3012861772017,4244.243876139323,6842.674153645834,10164.219970703125,5365.043238589638,2210.9138820482335,1985.1722866881128,2362.5935399255086,12751.153564453125,17000.175984700523,14537.523542131696,1364.3448288376267
1967-01-01,1151.307539506392,4256.292215983073,6909.53369140625,10180.487060546875,5373.753919099507,2216.9107188349185,1989.0955307904412,2369.0003860828488,12824.247741699219,17040.555826822918,14567.608642578123,1366.2768389727619
1967-02-01,1149.7808976606889,4239.739735921225,6829.166666666667,10144.044189453125,5374.390612150493,2208.4371815557065,1984.2350978477327,2359.4222667605377,12721.636962890625,16958.071899414062,14504.199218749998,1365.361806508657
1967-03-01,1148.0920271439986,4218.711853027344,6763.557942708334,10142.885131835938,5342.858565481086,2200.3468389096465,1981.8774653416053,2353.0807140261627,12674.694061279297,16938.496907552086,14493.370710100446,1364.8317079286319
1967-04-01,1148.1421730735085,4215.485127766928,6729.486490885417,10147.314453125,5331.778757195723,2198.3359958814535,1977.150831035539,2349.247422329215,12660.25619506836,16934.503173828125,14494.750976562498,1363.7662320523648
1967-05-01,1146.5907010165129,4212.407430013021,6707.777506510417,10114.725952148438,5329.941277754934,2191.3952371348505,1969.857608570772,2338.102544740189,12646.622467041016,16871.066284179688,14477.069963727678,1361.3781078441723
1967-06-01,1144.6782892400568,4191.6595458984375,6686.208089192709,10089.425659179688,5310.019402754934,2180.8182426120925,1965.9413057215072,2327.9180482376455,12638.555145263672,16854.87060546875,14416.108049665178,1361.1507106471706
1967-07-01,1144.5710615678267,4173.576863606771,6667.2021484375,10085.45654296875,5292.464406866777,2170.8888841711955,1965.822706035539,2324.3484851925873,12604.810333251953,16825.61747233073,14384.985351562498,1361.266512484164
1967-08-01,1146.1316888982599,4181.648000081381,6686.246337890625,10093.57666015625,5296.903590152138,2175.2012833305025,1966.6293275122548,2328.2030682231107,12614.213562011719,16820.361328125,14403.632463727678,1363.0109632337417
1967-09-01,1147.5451382723722,4203.3966064453125,6725.414225260417,10128.112182617188,5326.623856393914,2185.3984003481655,1972.9346181832107,2339.3489394077037,12674.263000488281,16900.261433919273,14464.081682477678,1364.3313846072635
1967-10-01,1149.9155217950995,4239.440409342448,6790.150146484375,10186.216430664062,5367.1142578125,2202.8098728345785,1982.369576248468,2355.795642941497,12750.537872314453,17030.037434895836,14557.978166852678,1365.5387259818413
1967-11-01,1149.4515158913352,4239.7349039713545,6848.968912760417,10206.3525390625,5363.815146998355,2207.783972698709,1987.7184101179535,2361.7914244186045,12794.463348388672,17076.517740885418,14576.681954520089,1365.9013902818836
1967-12-01,1150.728399103338,4244.185384114584,6871.81640625,10223.936767578125,5358.3508943256575,2213.7159264605975,1990.6102797564338,2366.3517441860467,12809.982299804688,17110.809326171875,14612.189592633928,1366.5363208667652
1968-01-01,1150.2727161754262,4236.9761149088545,6834.918619791667,10182.736206054688,5344.421065481086,2211.3875679347825,1987.8924201516543,2364.8108194040697,12742.706298828125,16992.844645182293,14546.346609933034,1366.0097689241977
1968-02-01,1150.7802789861505,4248.712921142578,6840.18310546875,10141.58935546875,5373.7564890008225,2211.6237474524455,1986.1758961397059,2363.593522892442,12757.218170166016,16959.16748046875,14526.388985770089,1367.17999432538
1968-03-01,1148.187255859375,4227.473704020183,6750.985107421875,10140.800170898438,5352.728271484375,2201.6685154127035,1979.5108570772059,2352.8544581213664,12661.23275756836,16918.223063151043,14490.720912388391,1363.5019663217906
1968-04-01,1148.3006564053621,4223.130544026693,6760.494384765625,10181.97509765625,5353.379420230263,2198.7688147503395,1978.7372663909314,2348.9976040152615,12699.639892578125,17005.928548177086,14529.662214006696,1364.2067574165962
1968-05-01,1147.8420604359019,4215.392303466797,6710.872802734375,10115.066528320312,5333.435379831414,2193.106477156929,1970.5919452742035,2339.4937204760176,12650.446319580078,16872.245279947918,14470.822579520089,1362.4623066670185
1968-06-01,1146.234824440696,4191.072336832683,6689.273681640625,10108.214721679688,5309.696558902138,2181.248540463655,1967.389155369179,2328.0216660610467,12644.51675415039,16878.74959309896,14430.740792410714,1362.223362278294
1968-07-01,1146.2985645640981,4182.722473144531,6680.91064453125,10096.846313476562,5300.283010382402,2173.389202615489,1966.8689204197303,2325.1234897347385,12624.114227294922,16847.6806640625,14409.755161830355,1362.65869140625
1968-08-01,1148.1640208851206,4186.048634847006,6687.8173828125,10107.18994140625,5298.44681589227,2178.5234534222145,1967.7936628753064,2330.514171511628,12630.718994140625,16859.446207682293,14427.509416852678,1364.035941459037
1968-09-01,1148.4271656383169,4210.3515625,6745.6689453125,10134.588012695312,5328.02734375,2188.6295484459915,1974.1352156096814,2341.884453352108,12695.552062988281,16927.442423502605,14465.855189732141,1364.2263876425254
1968-10-01,1149.444580078125,4234.851328531901,6781.050211588542,10207.811279296875,5362.542082134046,2201.4970862347145,1982.8083113128064,2355.5412824763807,12741.781616210938,16995.406087239586,14563.106863839284,1365.399829761402
1968-11-01,1150.8139176802201,4250.959014892578,6827.495930989584,10245.9033203125,5377.608128597862,2210.6189230213995,1989.9211808746936,2367.713253997093,12794.76089477539,17068.235270182293,14615.143694196428,1367.370028109164
1968-12-01,1150.3952026367188,4245.8221435546875,6829.69482421875,10199.536743164062,5373.210706208882,2210.5095904806385,1988.241636986826,2366.700212345567,12732.650756835938,16943.1386311849,14540.186418805803,1366.0038303684544
1969-01-01,1149.2749994451349,4249.650319417318,6836.178385416667,10142.803344726562,5395.285516036184,2208.5296630859375,1985.7192095588234,2362.851448946221,12703.45687866211,16859.7412109375,14498.64065987723,1365.201877903294
1969-02-01,1150.4914717240767,4249.676767985026,6842.9345703125,10125.608520507812,5400.832648026316,2211.2085757048235,1984.8164876302083,2361.9379087936045,12692.092895507812,16843.51704915365,14503.098842075891,1366.3407609269425
1969-03-01,1149.6713118119674,4222.029368082683,6766.969401041667,10158.223876953125,5354.496363589638,2201.6415803328805,1981.192435470282,2354.6610987463664,12679.545593261719,16893.352254231773,14536.614990234373,1365.469030431799
1969-04-01,1148.2104214754972,4218.5923258463545,6748.7744140625,10153.553466796875,5343.608655427632,2198.2555886973505,1978.152884689032,2348.3047840207123,12680.510711669922,16904.778035481773,14514.427839006696,1364.17236328125
1969-05-01,1146.8290155584161,4209.3536376953125,6709.218343098959,10127.891235351562,5332.5150339226975,2190.32274329144,1971.499214920343,2340.139415652253,12662.542724609375,16888.595581054688,14493.69158063616,1361.466526340794
1969-06-01,1146.4976224032316,4190.725199381511,6700.1171875,10096.131591796875,5301.785438939145,2181.119570524796,1966.7545094209559,2328.9880087209303,12649.15771484375,16869.010416666668,14442.09507533482,1362.3274519636825
1969-07-01,1146.1995211514559,4179.905446370443,6677.162679036459,10093.128051757812,5298.792467619243,2174.341881793478,1966.4861940870098,2326.648942814317,12619.464111328125,16836.265055338543,14415.994698660714,1362.949515677787
1969-08-01,1147.1633217551491,4195.829264322917,6697.454427083334,10119.43359375,5312.840833162007,2178.9765731148095,1972.341739430147,2334.1324207394623,12645.524597167969,16881.046549479168,14445.907156808034,1363.9308620143581
1969-09-01,1148.3281222256746,4216.208140055339,6744.412841796875,10140.614013671875,5338.77884714227,2189.4426428753395,1973.2733034620098,2341.5389659792877,12698.406982421875,16934.4482421875,14487.459891183034,1363.8677648595863
1969-10-01,1148.9897988059304,4231.5032958984375,6767.496744791667,10208.471069335938,5357.480340254934,2200.455109969429,1982.9149433210785,2355.9141646984012,12733.944702148438,17016.395060221355,14580.83060128348,1365.0148958773227
1969-11-01,1149.8122475363991,4252.885945638021,6849.026692708334,10199.432983398438,5382.305586965461,2210.016930621603,1987.0405608532476,2363.259532839753,12790.052795410156,17024.516805013023,14570.569719587053,1365.7488848711994
1969-12-01,1150.6342801180754,4246.873219807943,6870.138346354167,10200.006103515625,5364.068924753289,2213.291997494905,1991.3187662760417,2369.1761105559594,12804.490661621094,17051.519775390625,14587.19744001116,1366.9693405563767
1970-01-01,1150.7640491832387,4247.996012369792,6867.118326822917,10164.20166015625,5377.301346628289,2211.7078698199725,1989.4881902956495,2365.7355729923693,12771.808624267578,16974.703979492188,14520.861816406248,1367.3428922086148
