,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12
1965-01-01,217.97106816218448,198.3105523245675,85.40171384811401,129.8454103015718,273.66976737976074,116.78036776455966,406.8800735473633,163.66068522135419,324.15173053741455,199.24066983736478,116.37108325958252,464.5405960083008
1965-02-01,220.0957811795748,200.80325262887135,87.09514141082764,130.38025810605004,232.58848190307617,118.74628067016602,387.50804901123047,165.15238444010419,334.2830181121826,203.5380143385667,117.89373556772868,468.896484375
1965-03-01,219.0387725830078,202.86500113351002,88.87706995010376,133.01141829717727,259.2890739440918,120.82642641934481,411.3542175292969,170.7160822550456,341.6279077529907,212.65340951772836,119.65473492940268,487.07672119140625
1965-04-01,222.44761540339542,210.46484538487024,92.38959550857544,138.3932840256464,300.1880407333374,129.18291091918945,447.50755310058594,181.56129201253256,361.26387119293213,221.7328878549429,123.62532615661621,506.9089126586914
1965-05-01,220.94080998347354,210.8807836260114,92.20553040504456,141.35288965134393,437.576961517334,133.45150514082476,526.5298843383789,190.72240193684897,355.46324253082275,226.61232581505408,121.73033555348715,559.1548538208008
1965-06-01,218.2207254263071,204.8732212611607,89.50246572494507,138.14676375616165,559.4605922698975,126.07656825672497,592.1131896972656,191.09800974527997,332.1258068084717,225.4935337946965,119.43076451619467,582.4558639526367
1965-07-01,217.84945267897385,201.0806219918387,88.31630349159241,133.3525158110119,640.0067329406738,120.12154839255594,625.0637054443359,184.61565653483075,318.85178089141846,220.92496431790866,117.99342632293701,588.0410003662109
1965-08-01,217.1132307786208,200.64856665475025,88.06425333023071,130.87581452869233,639.5666122436523,117.1516158364036,655.7978057861328,176.85943603515625,323.24719429016113,218.35450392503003,117.0961062113444,562.3882293701172
1965-09-01,218.26669252835788,203.8628714425223,89.31955099105835,132.94029235839844,612.3907089233398,121.94079485806552,656.4667510986328,180.0767771402995,330.0788879394531,224.28644620455228,118.88850529988608,571.5074920654297
1965-10-01,216.97311401367188,206.56867708478654,90.24606943130493,138.87059347970145,544.5231914520264,128.2665339383212,629.5711517333984,190.68626403808594,340.3249740600586,225.81546490009015,120.2089786529541,573.0144500732422
1965-11-01,218.1618176973783,207.93924331665036,89.84580039978027,138.3369899931408,432.0934295654297,127.7686899358576,555.984001159668,187.35921223958334,356.5187454223633,218.2241439819336,120.7092841466268,545.6507110595703
1965-12-01,218.88140164888821,203.8905552455357,88.15925121307373,134.1445287068685,354.8370838165283,122.57447676225142,475.50487518310547,174.6646499633789,344.5317506790161,207.28378295898438,118.90231768290202,511.4919662475586
1966-01-01,219.73105210524338,204.7619683401925,87.79330253601074,132.5295130411784,314.24896717071533,120.10371468283914,425.1933288574219,166.86968485514325,338.7073278427124,204.1145471426157,118.4592088063558,488.99627685546875
1966-02-01,224.59886991060696,207.03169958932057,88.56126070022583,134.12754422142393,267.9647445678711,121.73885865644975,416.3124465942383,167.32062021891278,341.6951656341553,203.9977587186373,120.6578254699707,478.7643051147461
1966-03-01,225.8872839120718,209.3799454825265,91.05762243270874,135.23398808070593,313.91711235046387,123.95287427035245,444.0711212158203,170.75145721435547,352.83968448638916,214.54701056847205,122.45856920878093,485.28953552246094
1966-04-01,225.9936846219576,216.31443841116766,93.95610094070435,140.01524788992745,341.3919687271118,131.04378960349342,476.69288635253906,183.41946919759116,373.0215549468994,223.33729083721454,124.18883641560873,516.5513229370117
1966-05-01,225.54535498985877,212.71784646170477,92.92601346969604,141.84104374476843,462.7472400665283,133.41926227916372,547.3990249633789,191.26407623291016,358.1122159957886,229.30189279409555,122.43618170420329,561.1444091796875
1966-06-01,223.56642209566556,208.91036987304685,91.34629368782043,139.2229261852446,575.0834941864014,128.3505006269975,600.9049224853516,191.2268829345703,338.33141326904297,229.29031665508563,120.20366191864014,593.8254547119141
1966-07-01,224.72050006573016,205.6514739990234,89.87268209457397,134.73262786865234,666.5425300598145,121.95713736794211,633.5337448120117,186.39537811279297,328.80749702453613,219.7692430936373,120.02666791280112,597.9847717285156
1966-08-01,218.77862490140475,200.93093599591936,89.00983333587646,131.7472912016369,690.2124404907227,117.9481246254661,671.5070343017578,178.23885599772137,323.6363649368286,221.14461752084586,118.73257160186768,583.1611251831055
1966-09-01,217.69737830528845,202.80846187046595,88.86599540710449,133.88976142519996,642.1170234680176,122.52679304643111,662.2187042236328,183.84428660074872,327.1826982498169,223.10653099646933,118.79808108011882,574.8740768432617
1966-10-01,218.400265620305,206.63359505789617,88.94944787025452,137.13867550804503,566.3033962249756,126.4415827664462,615.0727844238281,192.18760172526044,339.6082639694214,223.20311619685245,118.92663637797038,576.1970138549805
1966-11-01,217.08500201885516,202.7015549795968,89.17744159698486,134.8667508079892,503.8151741027832,125.26363026012073,554.3350982666016,180.5227788289388,351.95255279541016,217.04177856445312,118.53021780649821,534.1793441772461
1966-12-01,214.61561643160306,202.26434980119976,87.44096159934998,132.23089490618025,400.5667209625244,119.48885484175248,476.9820785522461,169.92869059244794,339.34712409973145,208.4263434776893,118.76997152964275,488.62491607666016
1967-01-01,220.52147205059345,195.7512855529785,86.65735721588135,129.12754785446893,311.4966869354248,116.75885807384144,414.60514068603516,161.75554911295575,324.8758554458618,201.07036003699668,116.40382607777914,465.18604278564453
1967-02-01,222.2168702345628,197.98624856131414,87.25179433822632,130.7768322172619,246.93748950958252,117.25804589011453,393.90541076660156,163.2681401570638,328.14276218414307,201.36617513803336,117.29933420817058,460.2892303466797
1967-03-01,223.83791116567758,204.5263017926897,88.93051743507385,135.18534160795667,259.5184564590454,124.40892999822444,405.90538024902344,175.56396484375,345.5296993255615,210.0379356971154,120.50731182098389,485.3810501098633
1967-04-01,225.9111844576322,214.1414097377232,92.71160960197449,140.6325930640811,325.84118843078613,131.06094707142222,444.6012878417969,182.50101725260419,368.15359592437744,224.69051067645734,124.57372347513835,514.6955871582031
1967-05-01,226.9505133995643,216.19915281023296,93.86574625968933,143.12124706449964,452.1486282348633,136.05681332674894,521.6655349731445,193.14144134521484,370.4429626464844,229.99159005972055,123.2927163441976,565.4684066772461
1967-06-01,225.06973560039813,208.18693978445867,91.21264219284058,139.09431639171783,583.1315517425537,130.51027818159625,581.3784408569336,194.54139709472656,338.9796018600464,228.45501532921423,120.5439567565918,594.0591812133789
1967-07-01,222.87534567025992,202.73968832833424,89.32849168777466,133.2107180640811,639.7390842437744,118.83137442848899,633.5182952880859,186.6725285847982,324.149489402771,223.1542733999399,119.3166971206665,601.7363357543945
1967-08-01,221.2923343365009,199.2519106183733,87.32185959815979,129.22731127057756,663.1137371063232,115.3438308022239,667.9689788818359,177.02073415120444,327.05538272857666,216.41434889573316,117.16418266296387,577.1067428588867
1967-09-01,217.60799701397235,199.6827125549316,88.36283087730408,131.8424588158017,629.6695232391357,118.25161847201261,658.9909362792969,181.7748260498047,324.2591142654419,220.5357918372521,118.9045270284017,569.8612594604492
1967-10-01,214.98961815467246,202.45283671787806,87.92245388031006,135.15520549955824,530.4100036621094,125.23522810502486,619.8653030395508,188.13639322916669,338.72363567352295,220.85205958439752,118.13361644744873,564.3203353881836
1967-11-01,217.72749974177432,202.46902193341936,88.02294135093689,134.3953813825335,460.7874870300293,123.48405664617366,564.721794128418,180.72551727294922,346.5514659881592,213.7302985558143,117.60750611623129,537.133674621582
1967-12-01,217.74751223050632,199.81137684413363,87.42234706878662,133.11551411946616,379.18217182159424,119.33794021606445,472.01000213623047,172.5212605794271,333.1580638885498,207.63276907113882,118.10016632080078,500.7343292236328
1968-01-01,218.885744535006,196.25344957624162,86.49288415908813,130.5568059285482,308.90703201293945,116.08650034124202,407.2339630126953,162.93416341145834,323.37279319763184,201.67581118070163,116.89538955688477,470.5493927001953
1968-02-01,220.08727147028995,199.23996244158062,86.27162575721741,129.40283275785902,278.2679319381714,117.00328480113636,378.8288116455078,160.65516153971356,334.76271629333496,201.67220189021182,118.00706386566162,451.1537170410156
1968-03-01,221.9173871553861,202.86741256713864,88.59296441078186,132.8417914254325,274.1908311843872,121.06488834727894,407.96974182128906,168.64477793375653,346.8083620071411,213.63930335411658,119.18960412343344,474.56687927246094
1968-04-01,225.25047889122595,213.89927182878765,92.39212274551392,139.01710510253906,312.16628551483154,130.19593845714223,463.74034881591797,181.57665252685547,366.9370174407959,224.87191420335034,123.29709529876709,513.4523010253906
1968-05-01,225.05108759953424,212.60275159563335,92.34039187431335,140.93293689546132,478.20096015930176,134.1933944008567,542.1443557739258,189.9587376912435,362.322998046875,230.9891627385066,121.02746963500977,564.234504699707
1968-06-01,222.39878727839542,206.93298067365373,91.01555943489075,137.9442850748698,547.7187156677246,129.2104027488015,583.3007049560547,191.95176442464194,342.3717975616455,228.80893120398886,118.64060560862224,586.3406753540039
1968-07-01,222.0170387854943,203.15404619489397,90.39262533187866,132.30477287655785,598.6804008483887,121.41517292369495,620.5631637573242,185.81737518310547,322.8745698928833,224.26589085505557,117.29268232981364,586.1928939819336
