,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11,ssta30_cluster12
1965-01-01,2.745514,2.7874146,2.0863953,2.3273926,-13.4487915,-0.18838501,-3.8113403,-0.79263306,0.11248779,0.98965454,2.3128967,-2.3533936
1965-02-01,2.6004333,2.7955322,2.2791138,2.1558533,-15.856689,-0.14486694,-5.1808777,-0.902771,0.8111572,1.1100464,2.8129883,-2.4405823
1965-03-01,2.467804,2.960785,2.8425293,2.5675964,-14.820251,0.23843384,-4.567566,-0.061431885,1.5382385,2.1414795,3.047577,-1.3702087
1965-04-01,2.7210693,3.6705933,3.6246948,3.2799072,-13.1519165,1.8957825,-3.7689514,1.1872559,2.9006958,3.3083496,3.5648193,-0.86499023
1965-05-01,2.619751,3.7444153,3.287384,3.9000854,-7.3285522,3.4799805,-0.19488525,2.678131,2.5618896,3.7339478,2.8792114,2.3977356
1965-06-01,2.3383179,3.5014038,2.410675,3.608673,-1.8659363,1.6312866,3.5218506,3.0902405,0.6548157,3.4884338,2.7783813,4.432953
1965-07-01,2.887085,3.4055176,2.6685486,2.7718506,1.450592,-0.031829834,6.0724792,2.568756,0.07144165,3.3695984,2.666565,5.267151
1965-08-01,2.6381226,3.1879883,2.7673645,2.38266,1.0614014,-0.967865,7.8852234,1.4790344,0.52401733,2.88562,2.5787354,3.524292
1965-09-01,2.5216064,3.5344849,2.6203918,2.696228,-0.40881348,-0.07598877,7.487274,1.7327576,0.8236389,3.3244324,3.1797485,4.0030212
1965-10-01,2.7399597,3.4604492,2.85672,3.7593384,-2.9172668,2.403656,5.9672546,2.855713,1.6157837,3.4320068,3.0717773,3.1880188
1965-11-01,2.5558472,3.2374268,3.1081848,3.5343018,-7.318634,2.1531677,2.8113098,2.413147,2.7918396,2.7868652,3.1141663,1.4571228
1965-12-01,2.4890137,2.6930847,2.6411743,2.7230225,-10.813812,0.6188965,-0.8390808,0.37838745,1.6507568,1.4905701,2.7669373,-0.13604736
1966-01-01,2.5309753,3.119995,2.4916382,2.4371948,-12.617493,-0.19876099,-3.1302185,-0.78826904,0.98483276,1.4664307,2.6131897,-1.1175842
1966-02-01,3.2285461,3.3768005,2.4206543,2.5310974,-14.560394,-0.027191162,-3.783142,-0.9338989,1.2920532,0.9960327,3.1201172,-1.9041443
1966-03-01,3.0069885,3.493103,2.9167175,2.602539,-12.799103,0.39169312,-3.190277,-0.48272705,2.2061462,2.2273254,3.2096863,-1.4494629
1966-04-01,2.948639,4.2446594,3.9925232,3.199768,-11.633514,2.0777283,-2.4135132,1.302124,3.6944885,3.1226196,3.363678,-0.221344
1966-05-01,3.0821838,3.8986206,3.4891357,3.6787415,-6.055603,3.1825256,0.8612671,2.4815674,2.3721313,3.802826,3.0206604,2.672699
1966-06-01,2.8913574,3.564087,2.7627563,3.5317993,-1.2383118,1.7753601,3.7920227,2.9306946,0.86105347,3.6084595,2.8726807,5.049713
1966-07-01,3.6223145,3.5557556,2.7110596,2.703003,2.186615,-0.016662598,5.802887,2.7373047,0.5673218,2.724701,3.239563,5.4942627
1966-08-01,2.7683105,3.3951416,2.6205444,2.6049194,2.9281616,-0.6871033,8.201569,1.6548157,0.47225952,3.1596375,3.3941345,4.7224426
1966-09-01,2.9633179,3.5881348,2.787323,2.97995,1.105011,0.6153259,7.85495,2.6683044,0.5941467,3.6340332,3.3148193,3.9426575
1966-10-01,2.7821655,3.7282104,2.6490173,3.455902,-2.0595703,1.7155762,5.5144043,3.2450867,1.510315,3.4110107,2.8169556,3.571869
1966-11-01,2.54245,2.7628174,2.831421,2.8294067,-4.459656,1.5157166,2.8137512,1.4698181,2.5656433,2.8223267,2.6523743,1.3235779
1966-12-01,2.260315,2.635498,2.4801636,2.3424988,-8.699493,-0.21426392,-0.5531616,-0.15274048,1.4070435,1.7948303,2.8911743,-1.1759644
1967-01-01,2.6896667,2.0255737,2.587494,1.9444275,-12.220398,-0.4850769,-3.1489563,-1.3394775,0.05783081,1.2593079,2.1282349,-2.2680054
1967-02-01,2.9310608,2.510376,2.292511,2.2679749,-15.087616,-0.38638306,-4.450592,-1.2623291,0.29522705,0.92626953,2.2729797,-2.8674927
1967-03-01,2.9993591,2.9788208,2.3487854,2.745453,-14.747864,1.0591736,-4.769928,0.53079224,1.7523193,1.581543,2.854126,-1.8716431
1967-04-01,3.0806274,4.2270203,3.6019897,3.544403,-12.186005,2.1956787,-3.9574585,1.3873291,3.5639343,3.2609253,3.466278,-0.26889038
1967-05-01,3.164856,4.3748474,3.780365,3.992218,-6.630768,3.595581,-0.6904907,3.0837402,3.6276245,3.7663574,3.1628723,2.609436
1967-06-01,3.2499695,3.6486511,3.0751953,3.50589,-0.94644165,2.6670227,2.553833,3.742279,1.1580505,3.7032166,3.1072388,4.812561
1967-07-01,3.4620667,3.584259,2.7188416,2.7293396,1.4051514,-0.22851562,6.076355,3.0784302,0.5617676,3.4064636,3.4475403,5.6456604
1967-08-01,3.4334412,3.2236023,2.4042664,2.1843872,2.2039185,-1.3158569,8.344543,1.7732239,1.048523,2.5575256,3.1539917,4.2322693
1967-09-01,2.78302,3.1942139,2.8411255,2.607727,0.67404175,-0.47735596,7.8007812,2.2861938,0.36254883,2.9357605,3.3594666,3.4110718
1967-10-01,2.5672913,3.334076,2.77063,3.2404175,-2.9978638,1.8811646,5.9198303,3.0536194,2.040924,3.202362,2.8948364,2.8848267
1967-11-01,2.8202515,3.1027222,2.889862,3.2649841,-5.8775635,1.4785461,3.593048,1.6007385,2.3695068,2.493225,2.7736816,1.4515076
1967-12-01,2.9006653,2.8951416,2.7454224,3.0053406,-9.242828,0.36950684,-0.8470154,0.54730225,0.9274292,2.0367432,2.9362183,-0.40579224
1968-01-01,2.876648,2.4908752,2.6219482,2.560608,-12.193634,-0.53515625,-3.8822021,-0.76763916,0.018310547,1.0174255,2.527954,-1.9670715
1968-02-01,2.8417664,2.7185974,2.3634949,2.071167,-13.742035,-0.4444275,-5.6769104,-1.2625122,1.001831,0.84106445,2.8605652,-3.0574646
1968-03-01,3.0571594,2.934021,2.7925415,2.5561218,-14.006409,0.5687866,-4.76709,-0.30618286,2.1208801,2.4305115,2.9577637,-1.920105
1968-04-01,3.321106,4.0625305,3.6228333,3.3532715,-12.297211,2.3922424,-3.0801392,1.2645264,3.4813843,3.6510315,3.510559,-0.2850952
1968-05-01,3.1261292,3.7824707,3.310608,3.7384644,-5.1734314,3.5950317,0.4423828,2.6488342,3.0811157,4.1791687,3.013855,2.7344055
1968-06-01,3.0038452,3.3085327,2.5779724,3.2234497,-1.8166199,2.4508667,2.784729,3.2704468,1.455719,3.7417908,2.6170654,4.274994
1968-07-01,3.037445,3.211029,2.796051,2.1976013,0.30670166,0.2621765,5.3067017,2.8450317,0.110321045,3.3059998,2.6194763,4.513855
1968-08-01,2.5885925,2.9580688,2.5213318,2.0455017,2.1053467,-0.7480469,6.4129333,1.3134766,0.66207886,2.764679,2.6914673,3.5847473
1968-09-01,2.6447449,2.9855347,2.8430786,2.276764,0.41357422,-0.2546692,6.773773,1.6916199,0.75335693,3.2348328,2.653656,2.7441711
