,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6,zgu600_cluster7,zgu600_cluster8,zgu600_cluster9,zgu600_cluster10,zgu600_cluster11,zgu600_cluster12
1965-01-01,-0.32946777,-0.40181428,-0.0013038635,0.091573335,0.13621902,0.10526047,-0.07299767,0.22094879,-0.022159958,-0.6918503,-0.0032588958,0.19944039
1965-02-01,-0.43309897,-0.48426247,0.028351974,0.0032588958,-0.2522335,-0.23789482,0.19552994,0.0844038,0.09678726,-0.7703878,0.023463821,0.23235473
1965-03-01,-0.004562378,-0.4233223,0.098090746,0.08016739,-0.30013847,-0.30144197,0.28938445,0.051815413,0.0573555,-0.46079865,-0.0019550323,0.229422
1965-04-01,-0.14632149,-0.4330986,0.21573487,0.055400085,-0.044319917,-0.23235473,-0.1189476,0.34804344,-0.064851,-0.54715765,0.3571678,0.15218735
1965-05-01,0.34054795,-0.41941148,0.8042797,0.07984142,-0.65991366,-0.34771746,0.4210411,0.41159058,-0.13654518,-0.1547947,0.7309559,0.051815413
1965-06-01,-0.25027847,-0.36661834,0.9538601,-0.004562378,-0.2610321,-0.24147949,0.2652691,-0.15512009,0.29427242,-0.38910446,0.05507431,-0.15186158
1965-07-01,0.036499023,-0.21508293,0.45200005,0.2597286,-0.23789462,-0.16000862,0.40507278,-0.53901064,0.5963661,-0.014990616,-0.05377083,-0.23398438
1965-08-01,0.125465,-0.3086113,0.35749358,0.21149807,-0.5947369,-0.36335945,0.66545373,-0.09548378,0.55921555,0.11699219,0.13491555,-0.21280174
1965-09-01,0.24636765,-0.3431549,0.7306301,0.16945915,-0.2564701,-0.21671256,0.4578659,-0.45623666,-0.1482769,-0.43603173,0.061265945,-0.1440403
1965-10-01,-0.17923585,-0.24147949,0.19161911,-0.15316506,-0.4122421,-0.17662868,-0.08701096,0.03454361,0.019226838,-0.91833895,0.2587513,-0.01401329
1965-11-01,-0.24767151,-0.03519554,0.1557724,0.08831444,-0.18216857,-0.21573468,-0.2815628,0.3324009,0.06680603,-0.5999508,0.11405907,0.013360977
1965-12-01,0.10232735,-0.12513924,0.08375206,-0.10395698,-0.25093,-0.04627552,-0.26461715,0.16163826,0.122206494,-0.5031635,0.15642396,0.024767304
1966-01-01,-0.16575584,-0.1414669,0.0009845734,0.029540634,-0.19004516,-0.24846992,0.239608,-0.033807755,-0.028227996,-0.26816368,-0.3610527,-0.04037247
1966-02-01,-0.58851624,-0.20908241,0.070897676,-0.008534241,-0.225494,-0.18610612,-0.10700302,0.36367875,0.12144508,-0.18348046,0.10930061,0.08698082
1966-03-01,-0.24321823,-0.34365693,0.15492478,-0.055470657,-0.0498909,-0.010503387,0.14671859,0.19956398,0.053829573,-0.60000455,-0.08238564,0.20776978
1966-04-01,-0.13588715,-0.4322788,0.51039773,0.239608,-0.37713623,0.12899438,0.23402786,0.37057152,-0.15065727,-0.35383186,0.17724419,0.20645675
1966-05-01,-0.2448597,-0.43326378,0.45459825,0.12899438,-0.01641121,-0.2865448,0.32035255,0.20054856,-0.0498909,-0.2881859,0.04824982,0.05612717
1966-06-01,-0.010831833,-0.26324004,0.67845154,-0.2159752,-0.2419056,-0.27801055,0.55569303,-0.46346053,0.34201545,-0.18479347,0.19070129,-0.10733108
1966-07-01,0.019693756,-0.29540712,0.5067871,-0.16870995,-0.3745106,-0.19792251,0.5494572,-0.24748573,0.6416893,-0.13752861,-0.14442101,-0.24289016
1966-08-01,0.2307457,-0.2589733,0.41521072,0.1473751,-0.8300934,-0.4116005,0.48643646,-0.21203652,0.5123669,-0.2701332,-0.15000114,-0.23927955
