,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10,ssta20_cluster11,ssta20_cluster12
1965-01-01,1.6515198,1.6934204,0.9924011,1.2333984,-14.542786,-1.2823792,-4.9053345,-1.8866272,-0.98150635,-0.1043396,1.2189026,-3.4473877
1965-02-01,1.4602051,1.655304,1.1388855,1.015625,-16.996918,-1.2850952,-6.321106,-2.0429993,-0.32907104,-0.030181885,1.67276,-3.5808105
1965-03-01,1.2341614,1.7271423,1.6088867,1.3339539,-16.053894,-0.99520874,-5.8012085,-1.2950745,0.30459595,0.9078369,1.8139343,-2.6038513
1965-04-01,1.3308716,2.2803955,2.234497,1.8897095,-14.542114,0.5055847,-5.159149,-0.2029419,1.510498,1.9181519,2.1746216,-2.255188
1965-05-01,1.216919,2.3415833,1.884552,2.4972534,-8.731384,2.0771484,-1.5977173,1.2752991,1.1590576,2.3311157,1.4763794,0.99490356
1965-06-01,1.0847473,2.2478333,1.1571045,2.3551025,-3.1195068,0.37771606,2.26828,1.8366699,-0.5987549,2.2348633,1.5248108,3.1793823
1965-07-01,1.8060913,2.324524,1.5875549,1.6908569,0.3695984,-1.1128235,4.9914856,1.4877625,-1.009552,2.2886047,1.5855713,4.186157
1965-08-01,1.5841675,2.1340332,1.7134094,1.3287048,0.007446289,-2.02182,6.8312683,0.42507935,-0.52993774,1.831665,1.5247803,2.470337
1965-09-01,1.395813,2.4086914,1.4945984,1.5704346,-1.5346069,-1.2017822,6.3614807,0.6069641,-0.30215454,2.198639,2.053955,2.8772278
1965-10-01,1.5198364,2.240326,1.6365967,2.539215,-4.13739,1.1835327,4.7471313,1.6355896,0.3956604,2.2118835,1.851654,1.9678955
1965-11-01,1.2618103,1.9433899,1.814148,2.240265,-8.612671,0.85913086,1.517273,1.1191101,1.4978027,1.4928284,1.8201294,0.16308594
1965-12-01,1.2554321,1.4595032,1.4075928,1.4894409,-12.047394,-0.61468506,-2.0726624,-0.8551941,0.4171753,0.25698853,1.5333557,-1.3696289
1966-01-01,1.3320312,1.921051,1.2926941,1.2382507,-13.816437,-1.3977051,-4.3291626,-1.9872131,-0.21411133,0.26748657,1.4142456,-2.3165283
1966-02-01,2.0050964,2.1533508,1.1972046,1.3076477,-15.783844,-1.2506409,-5.006592,-2.1573486,0.068603516,-0.22741699,1.8966675,-3.127594
1966-03-01,1.6963806,2.182495,1.6061096,1.2919312,-14.109711,-0.9189148,-4.500885,-1.793335,0.89553833,0.9167175,1.8990784,-2.7600708
1966-04-01,1.5376587,2.8336792,2.581543,1.7887878,-13.044495,0.66674805,-3.8244934,-0.1088562,2.2835083,1.7116394,1.9526978,-1.6323242
1966-05-01,1.6767578,2.4931946,2.0837097,2.2733154,-7.461029,1.7770996,-0.54415894,1.0761414,0.9667053,2.3974,1.6152344,1.267273
1966-06-01,1.5742493,2.2469788,1.4456482,2.2146912,-2.55542,0.45825195,2.4749146,1.6135864,-0.4560547,2.2913513,1.5555725,3.732605
1966-07-01,2.4349365,2.3683777,1.5236816,1.515625,0.99923706,-1.2040405,4.615509,1.5499268,-0.62005615,1.537323,2.052185,4.306885
1966-08-01,1.6908875,2.3177185,1.5431213,1.5274963,1.8507385,-1.7645264,7.1241455,0.5773926,-0.6051636,2.0822144,2.3167114,3.6450195
1966-09-01,1.877594,2.502411,1.7015991,1.8942261,0.01928711,-0.47039795,6.769226,1.5825806,-0.49157715,2.5483093,2.2290955,2.8569336
1966-10-01,1.6001282,2.546173,1.46698,2.2738647,-3.2416077,0.5335388,4.332367,2.0630493,0.3282776,2.2289734,1.6349182,2.3898315
1966-11-01,1.2690125,1.4893799,1.5579834,1.5559692,-5.7330933,0.24227905,1.5403137,0.19638062,1.2922058,1.5488892,1.3789368,0.05014038
1966-12-01,1.0181274,1.3933105,1.2379761,1.1003113,-9.941681,-1.4564514,-1.7953491,-1.394928,0.16485596,0.5526428,1.6489868,-2.4181519
1967-01-01,1.5549622,0.89086914,1.4527893,0.8097229,-13.355103,-1.6197815,-4.283661,-2.4741821,-1.0768738,0.12460327,0.9935303,-3.40271
1967-02-01,1.8275146,1.4068298,1.1889648,1.1644287,-16.191162,-1.4899292,-5.554138,-2.3658752,-0.8083191,-0.17727661,1.1694336,-3.9710388
1967-03-01,1.7947083,1.7741699,1.1441345,1.540802,-15.952515,-0.1454773,-5.974579,-0.67385864,0.54766846,0.3768921,1.6494751,-3.076294
1967-04-01,1.7045593,2.8509521,2.2259216,2.168335,-13.562073,0.8196106,-5.3335266,0.011260986,2.1878662,1.8848572,2.09021,-1.6449585
1967-05-01,1.7363281,2.9463196,2.3518372,2.5636902,-8.059296,2.1670532,-2.1190186,1.6552124,2.1990967,2.3378296,1.7343445,1.1809082
1967-06-01,1.97995,2.3786316,1.8051758,2.2358704,-2.2164612,1.3970032,1.2838135,2.4722595,-0.111968994,2.433197,1.8372192,3.5425415
1967-07-01,2.3369446,2.459137,1.5937195,1.6042175,0.2800293,-1.3536377,4.951233,1.9533081,-0.5633545,2.2813416,2.3224182,4.5205383
1967-08-01,2.4112854,2.2014465,1.3821106,1.1622314,1.1817627,-2.3380127,7.3223877,0.7510681,0.026367188,1.5353699,2.131836,3.2101135
1967-09-01,1.7700195,2.1812134,1.828125,1.5947266,-0.33895874,-1.4903564,6.787781,1.2731934,-0.65045166,1.92276,2.346466,2.3980713
1967-10-01,1.5271301,2.2939148,1.7304688,2.2002563,-4.038025,0.8410034,4.879669,2.0134583,1.0007629,2.162201,1.8546753,1.8446655
1967-11-01,1.6888123,1.971283,1.7584229,2.133545,-7.0090027,0.34710693,2.461609,0.46929932,1.2380676,1.3617859,1.6422424,0.32006836
1967-12-01,1.7509155,1.7453918,1.5956726,1.8555908,-10.392578,-0.7802429,-1.9967651,-0.6024475,-0.22232056,0.8869934,1.7864685,-1.555542
1968-01-01,1.7852478,1.3994751,1.5305481,1.4692078,-13.285034,-1.6265564,-4.9736023,-1.8590393,-1.0730896,-0.07397461,1.436554,-3.0584717
1968-02-01,1.6755676,1.5523987,1.1972961,0.90496826,-14.908234,-1.6106262,-6.843109,-2.428711,-0.16436768,-0.32513428,1.6943665,-4.2236633
1968-03-01,1.8353882,1.7122498,1.5707703,1.3343506,-15.22818,-0.6529846,-5.988861,-1.5279541,0.8991089,1.2087402,1.7359924,-3.1418762
1968-04-01,1.9814758,2.7229004,2.2832031,2.0136414,-13.636841,1.0526123,-4.4197693,-0.07510376,2.1417542,2.3114014,2.170929,-1.6247253
1968-05-01,1.7712402,2.4275818,1.955719,2.3835754,-6.5283203,2.2401428,-0.9125061,1.2939453,1.7262268,2.8242798,1.6589661,1.3795166
1968-06-01,1.7518005,2.056488,1.3259277,1.971405,-3.0686646,1.198822,1.5326843,2.018402,0.20367432,2.489746,1.3650208,3.0229492
1968-07-01,1.9334412,2.1070251,1.6920471,1.0935974,-0.79730225,-0.8418274,4.2026978,1.7410278,-0.99368286,2.2019958,1.5154724,3.409851
1968-08-01,1.5690308,1.9385071,1.50177,1.02594,1.0857849,-1.7676086,5.3933716,0.2939148,-0.3574829,1.7451172,1.6719055,2.5651855
1968-09-01,1.5663147,1.9071045,1.7646484,1.1983337,-0.66485596,-1.3330994,5.695343,0.6131897,-0.32507324,2.1564026,1.5752258,1.665741
1968-10-01,1.227478,1.8397827,1.557373,1.6266174,-4.0510254,0.08590698,3.5447083,1.3491516,0.41085815,2.0494995,1.4089966,1.3357849
1968-11-01,1.1503601,1.9402466,1.311615,1.7849426,-7.6413574,0.2694702,1.1365051,0.2664795,1.1463928,1.0380859,1.2967529,0.09484863
1968-12-01,1.1460266,1.7261963,1.278595,1.2954102,-11.508087,-0.19485474,-1.6519775,-0.82647705,0.46743774,0.03366089,1.2593079,-1.3745117
1969-01-01,1.8163147,1.6671143,1.1374207,0.6923523,-13.19342,-1.109436,-4.24646,-2.2626038,-0.2864685,-0.5628357,1.3553467,-3.1845398
1969-02-01,1.8422852,1.614624,1.4269714,0.6829529,-15.750671,-1.7264404,-6.0766296,-2.8319397,-0.48199463,-0.33944702,1.5479736,-4.1891785
