,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7,zgv850_cluster8,zgv850_cluster9,zgv850_cluster10,zgv850_cluster11,zgv850_cluster12
1965-01-01,0.26609144,-0.30744752,0.16012582,-0.58472425,0.0069172145,0.07903266,0.2802202,0.054748915,0.3595472,0.5595574,-0.063137844,-0.78311545
1965-02-01,0.0596056,-0.0038265705,0.23665652,-0.18382092,-0.16615996,0.08962927,-0.5776598,0.010007858,0.08477251,-0.1305438,0.2788956,-0.559263
1965-03-01,0.12745309,0.044741057,-0.15585777,-0.13540053,-0.028110337,-0.09698801,-0.58457696,0.0039736987,0.25564206,-0.72895515,0.23503765,-0.48729467
1965-04-01,-0.06151893,0.24386807,-0.045918465,-0.28596005,0.37558925,-0.14791036,-0.44196495,0.017955279,0.05548477,-0.24887204,-0.24077745,0.017808115
1965-05-01,-0.041503213,0.02060442,-0.006622839,-0.47125268,0.29214135,0.012657022,-1.1322132,-0.017955303,0.28257504,0.7494124,0.23312435,-0.12244916
1965-06-01,0.14732161,-0.03826537,-0.58163357,-1.1732749,0.4922986,-0.51202,0.06343231,-0.035469033,-0.12642288,0.75323886,0.7787002,0.87539375
1965-07-01,0.08727455,-0.16454105,-0.6193102,0.0559263,0.89732283,-0.75058985,0.6546322,0.039148428,-0.27462754,1.1373643,0.27374452,0.74588025
1965-08-01,-0.13746099,0.21281429,-0.6254915,-0.23518482,0.77134144,-0.819026,0.5463117,0.00029435157,-0.35469046,0.6268161,0.33408603,0.5283564
1965-09-01,-0.12892485,0.40134478,-0.6574284,-0.1458499,0.39869565,-0.33894283,-0.08477249,0.026491404,-0.4531502,0.47493201,0.26314795,0.90188515
1965-10-01,-0.16542411,0.37264577,-0.07550049,-0.12701158,0.43460625,-0.06534548,-1.1622368,-0.0013245821,0.07417593,0.65698683,0.2242939,0.26079312
1965-11-01,0.23959999,-0.10258059,0.29640943,-0.43166274,-0.16836758,-0.15791821,-0.41017523,0.0023547648,0.04680147,0.45859566,-0.2578497,-0.04842038
1965-12-01,0.40266928,0.09551625,0.049156286,-0.6659645,-0.55999887,-0.10817318,0.068436146,0.04842043,0.15261993,1.2428883,0.23680373,-0.55455333
