,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,msl_cluster12
1965-01-01,1012.818,1018.8404,1028.5845,1016.31323,1021.80664,1016.4509,1015.14795,1017.2571,1021.0829,1017.5182,1020.0441,1011.1758
1965-02-01,1011.97955,1015.8041,1022.7356,1016.973,1016.4894,1015.61804,1011.8046,1012.99164,1013.9696,1008.927,1013.623,1009.1832
1965-03-01,1013.10693,1016.3108,1015.7297,1019.21185,1019.59705,1014.3356,1011.0846,1010.8205,1015.06915,1014.4279,1016.35046,1010.79565
1965-04-01,1010.7969,1011.1206,1006.2492,1016.0943,1011.52185,1011.5758,1008.15063,1008.5544,1009.4034,1013.5305,1015.8332,1009.4982
1965-05-01,1009.6632,1011.3879,1006.0346,1013.27563,1011.1621,1006.0017,1004.60077,1002.4532,1012.30444,1015.21924,1018.2234,1007.73206
1965-06-01,1010.2859,1007.73206,999.9607,1009.7544,1007.3692,1000.6609,1000.97845,997.957,1010.0229,1013.48584,1016.2072,1010.09674
1965-07-01,1009.6769,1004.1691,999.3883,1010.9091,1004.1394,996.7297,1002.4054,997.962,1007.373,1012.0118,1013.65955,1010.12463
1965-08-01,1009.9813,1008.5388,1000.99023,1013.0338,1008.41724,999.9378,1005.3376,1001.7648,1009.5398,1013.57764,1016.3815,1009.4213
1965-09-01,1011.26013,1013.2453,1008.9761,1015.716,1014.16125,1004.8315,1006.4563,1004.66406,1013.0772,1017.47235,1019.6615,1010.444
1965-10-01,1011.7333,1015.11194,1015.9908,1022.923,1016.7319,1011.0282,1010.1066,1009.3544,1018.68164,1024.1633,1023.07794,1010.47687
1965-11-01,1011.9838,1018.699,1024.8126,1028.2477,1018.36475,1015.6149,1013.98755,1014.60095,1024.6538,1025.7136,1023.37134,1010.83344
1965-12-01,1012.1997,1018.9043,1033.8695,1022.9471,1018.65314,1017.65344,1013.33575,1015.7644,1027.7391,1022.83673,1021.35956,1009.3854
1966-01-01,1013.7571,1019.94836,1029.3279,1025.3867,1019.04083,1018.1283,1015.31555,1017.06805,1025.1332,1021.62195,1022.22656,1011.4732
1966-02-01,1012.45026,1016.5285,1022.09265,1019.32623,1016.5623,1016.2888,1012.12354,1013.55365,1018.6766,1014.57764,1015.56146,1010.07623
1966-03-01,1011.7918,1013.7696,1011.10583,1015.6166,1015.31055,1014.27155,1009.00665,1010.1495,1010.1482,1010.3116,1013.28455,1009.4328
1966-04-01,1010.4317,1012.3307,1008.65295,1015.5334,1013.3446,1010.29846,1007.78546,1006.5068,1009.64435,1011.927,1014.3454,1008.70306
1966-05-01,1010.81537,1012.3357,1008.5754,1013.4179,1013.56555,1006.6758,1004.5979,1002.35596,1011.497,1014.5394,1016.5179,1009.2432
1966-06-01,1008.7851,1006.37476,1000.3424,1013.18,1006.69147,999.71967,1003.0926,998.84717,1009.1838,1014.3498,1016.6838,1009.73517
1966-07-01,1007.52325,1004.22546,999.39044,1009.33203,1004.1666,996.0132,1002.46045,997.6618,1006.63196,1010.4217,1010.6821,1008.4609
1966-08-01,1008.9127,1006.2089,1000.27234,1011.6347,1005.06104,997.9115,1004.1322,1000.23724,1007.36993,1011.44885,1012.7463,1008.7926
1966-09-01,1010.6333,1011.81055,1009.8616,1015.6629,1012.8959,1004.233,1006.7046,1006.0393,1015.8832,1018.31537,1019.54346,1009.8603
1966-10-01,1010.7954,1017.3297,1018.25903,1022.8606,1019.7068,1010.592,1010.9419,1010.08813,1020.9454,1024.3947,1023.0797,1010.0681
1966-11-01,1011.04767,1023.2824,1028.67,1020.18365,1026.8851,1015.75867,1011.9364,1013.2138,1026.7086,1025.0074,1024.8303,1009.25757
1966-12-01,1011.3374,1018.0851,1029.3735,1017.6113,1019.6961,1016.2249,1012.31384,1014.73596,1021.10876,1018.5101,1018.93005,1008.7212
1967-01-01,1013.40674,1020.027,1041.1931,1019.36084,1020.4645,1019.61914,1014.49945,1017.78925,1027.1943,1020.2896,1021.1233,1010.1169
1967-02-01,1012.1529,1016.4803,1026.1996,1015.4645,1021.02826,1015.7859,1012.1754,1013.0402,1019.12213,1015.1568,1015.70825,1009.59955
1967-03-01,1010.7547,1011.5826,1014.9261,1016.9613,1014.3311,1012.07886,1010.9085,1010.2751,1013.17084,1014.48126,1014.7062,1009.7236
1967-04-01,1010.6632,1011.88586,1008.86597,1017.4729,1012.18555,1011.02673,1008.202,1007.69196,1011.0507,1015.56165,1015.52905,1009.3267
1967-05-01,1009.154,1011.4802,1004.0553,1013.6193,1011.8641,1006.2604,1004.78815,1001.9946,1010.3831,1013.15784,1016.8452,1007.9858
1967-06-01,1006.9387,1006.8234,1000.70233,1010.25616,1008.19476,1000.1473,1002.65344,998.2622,1010.17346,1012.6027,1014.5887,1008.1164
1967-07-01,1007.27686,1003.09827,998.34424,1010.0617,1004.4906,995.15594,1002.1833,997.2297,1007.5344,1010.9578,1011.8409,1008.09174
1967-08-01,1008.59534,1004.8484,1001.6253,1010.595,1006.02094,997.0998,1001.6986,999.2084,1008.30865,1010.43976,1011.9359,1009.4573
1967-09-01,1010.06244,1009.8825,1007.7972,1014.02344,1011.44904,1002.94366,1005.3897,1003.834,1012.8262,1015.2598,1015.9027,1010.209
1967-10-01,1011.90326,1017.7283,1018.1332,1019.15845,1019.48206,1011.40405,1010.2431,1010.5442,1018.62946,1022.6978,1020.50946,1010.57544
1967-11-01,1011.2597,1017.2378,1029.2506,1022.343,1018.6694,1014.6816,1013.39435,1014.02783,1023.9741,1024.2158,1021.558,1010.1408
1967-12-01,1012.8175,1017.96484,1033.1927,1023.2065,1017.515,1017.3887,1015.30994,1016.3235,1026.9171,1023.9473,1023.3197,1010.2547
