,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9,abs_vo600_cluster10,abs_vo600_cluster11,abs_vo600_cluster12
1965-01-01,3.4731709347006376e-05,0.00237970998568926,3.0259269482546913e-05,0.006416934047592804,0.002817138738464564,0.02198569563915953,5.6685283384584364e-05,0.027790959575213492,9.275332722404784e-05,-0.003474165714578703,-0.0035918514186050743,0.023202793090604246
1965-02-01,3.403161748773068e-05,0.002557954576332122,3.2301286641302146e-05,0.008461102697765455,0.0024469805794069543,0.02530500350985676,5.572170406454601e-05,0.028090670821256936,8.913880316122027e-05,0.004340875966590829,-0.0016104982933029532,0.03133280551992357
1965-03-01,3.533418993190211e-05,0.0025293436920037493,3.639975302113749e-05,0.007576312782475725,0.004368212103145197,0.01777890865923837,5.685890359111512e-05,0.02445998543407768,9.033086662588829e-05,0.0001161410182248801,0.0008805523975752294,0.028942260541953146
1965-04-01,3.816760429907189e-05,0.002436827708152123,2.8530480179497163e-05,0.006252045568544418,0.004035070014651865,0.021543301409110427,5.385936674429104e-05,0.023761842749081552,8.956953985197993e-05,0.0014729382201039698,0.0032926356652751565,0.023665826302021742
1965-05-01,4.4620279485600126e-05,0.0025958755941246636,2.417966620900404e-05,0.0052795403462368995,0.0044521144445752725,0.015267218986991793,5.8766808927966616e-05,0.02516799431759864,8.348287429838452e-05,0.00801912319730036,0.008462282858090475,0.01991668832488358
1965-06-01,4.653362945343057e-05,0.0012178374163340777,1.9801012258848446e-05,0.00898358630365692,0.004271522630006075,0.0226299962378107,6.860291017428375e-05,0.010280919377692044,8.265581864895027e-05,0.008841996168484911,0.0007585127605125308,0.017637413111515343
1965-07-01,4.286132455598162e-05,0.0015364581486210227,1.8559195900629905e-05,0.006656527693849057,0.00316912482958287,0.009434427920496091,8.022281503937661e-05,0.00029338698368519545,8.17791475087739e-05,0.007753507816232741,0.0058940604503732175,0.01574400084791705
1965-08-01,4.34128069368902e-05,0.0015069746041262988,2.015574602286876e-05,0.007478277257177979,0.0035361419577384368,0.009915409464156255,7.129329811178673e-05,0.0018502934835851192,8.369680380270806e-05,0.00788900870247744,0.006227875564945862,0.017709203530102968
1965-09-01,4.755646479816766e-05,0.001543989492347464,1.681656782639655e-05,0.008631600212538615,0.003695197665365413,0.00969286702456884,6.930714358205501e-05,0.006631387077504769,8.005085414317384e-05,0.008273074490716681,0.0037655408959835768,0.02152833330910653
1965-10-01,4.397535190281648e-05,0.0013898770703235641,2.39306232442224e-05,0.008750499546295032,0.002711699744395446,0.015172101848293096,6.165599841505098e-05,0.009913901885738596,7.617860585137197e-05,0.002127108018612489,-0.0018832928617484868,0.017309881513938308
