,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12
1965-01-01,28.170197,28.212097,27.511078,27.752075,11.975891,25.236298,21.613342,24.63205,25.53717,26.414337,27.73758,23.07129
1965-02-01,28.282959,28.478058,27.96164,27.838379,9.825836,25.537659,20.501648,24.779755,26.493683,26.792572,28.495514,23.241943
1965-03-01,28.24704,28.74002,28.621765,28.346832,10.958984,26.01767,21.21167,25.717804,27.317474,27.920715,28.826813,24.409027
1965-04-01,28.865753,29.815277,29.769379,29.424591,12.992767,28.040466,22.375732,27.33194,29.04538,29.453033,29.709503,25.279694
1965-05-01,28.662659,29.787323,29.330292,29.942993,18.714355,29.522888,25.848022,28.721039,28.604797,29.776855,28.92212,28.440643
1965-06-01,28.078888,29.241974,28.151245,29.349243,23.874634,27.371857,29.26242,28.83081,26.395386,29.229004,28.518951,30.173523
1965-07-01,28.357788,28.87622,28.139252,28.242554,26.921295,25.438873,31.543182,28.03946,25.542145,28.840302,28.137268,30.737854
1965-08-01,28.027985,28.57785,28.157227,27.772522,26.451263,24.421997,33.275085,26.868896,25.91388,28.275482,27.968597,28.914154
1965-09-01,27.992065,29.004944,28.09085,28.166687,25.061646,25.39447,32.957733,27.203217,26.294098,28.794891,28.650208,29.47348
1965-10-01,28.404205,29.124695,28.520966,29.423584,22.746979,28.067902,31.6315,28.519958,27.28003,29.096252,28.736023,28.852264
1965-11-01,28.345337,29.026917,28.897675,29.323792,18.470856,27.942657,28.6008,28.202637,28.58133,28.576355,28.903656,27.246613
1965-12-01,28.265503,28.469574,28.417664,28.499512,14.962677,26.395386,24.937408,26.154877,27.427246,27.26706,28.543427,25.640442
1966-01-01,28.374237,28.963257,28.3349,28.280457,13.225769,25.6445,22.713043,25.054993,26.828094,27.309692,28.456451,24.725677
1966-02-01,29.221466,29.36972,28.413574,28.524017,11.432526,25.965729,22.209778,25.059021,27.284973,26.988953,29.113037,24.088776
1966-03-01,29.071198,29.557312,28.980927,28.666748,13.265106,26.455902,22.873932,25.581482,28.270355,28.291534,29.273895,24.614746
1966-04-01,29.225494,30.521515,30.269379,29.476624,14.643341,28.354584,23.863342,27.57898,29.971344,29.399475,29.640533,26.055511
1966-05-01,29.200287,30.016724,29.607239,29.796844,20.0625,29.300629,26.97937,28.59967,28.490234,29.920929,29.138763,28.790802
1966-06-01,28.800385,29.473114,28.671783,29.440826,24.670715,27.684387,29.70105,28.839722,26.77008,29.517487,28.781708,30.95874
1966-07-01,29.285492,29.218933,28.374237,28.36618,27.849792,25.646515,31.466064,28.400482,26.2305,28.387878,28.90274,31.15744
1966-08-01,28.176575,28.803406,28.028809,28.013184,28.336426,24.72116,33.609833,27.06308,25.880524,28.567902,28.802399,30.130707
1966-09-01,28.336426,28.961243,28.16043,28.353058,26.478119,25.988434,33.228058,28.041412,25.967255,29.007141,28.687927,29.315765
1966-10-01,28.337952,29.283997,28.204803,29.011688,23.496216,27.271362,31.07019,28.800873,27.066101,28.966797,28.372742,29.127655
1966-11-01,28.20279,28.423157,28.49176,28.489746,21.200684,27.176056,28.47409,27.130157,28.225983,28.482666,28.312714,26.983917
1966-12-01,27.93805,28.313232,28.157898,28.020233,16.978241,25.46347,25.124573,25.524994,27.084778,27.472565,28.568909,24.50177
1967-01-01,28.330109,27.666016,28.227936,27.58487,13.420044,25.155365,22.491486,24.300964,25.698273,26.89975,27.768677,23.372437
1967-02-01,28.703705,28.28302,28.065155,28.040619,10.685028,25.386261,21.322052,24.510315,26.067871,26.698914,28.045624,22.905151
1967-03-01,28.929077,28.908539,28.278503,28.67517,11.181854,26.988892,21.15979,26.46051,27.682037,27.511261,28.783844,24.058075
1967-04-01,29.198029,30.344421,29.71939,29.661804,13.9313965,28.31308,22.159943,27.50473,29.681335,29.378326,29.58368,25.84851
1967-05-01,29.25061,30.460602,29.86612,30.077972,19.454987,29.681335,25.395264,29.169495,29.713379,29.852112,29.248627,28.69519
1967-06-01,29.015717,29.414398,28.840942,29.271637,24.819305,28.43277,28.31958,29.508026,26.923798,29.468964,28.872986,30.578308
1967-07-01,28.874512,28.996704,28.131287,28.141785,26.817596,25.18393,31.4888,28.490875,25.974213,28.818909,28.859985,31.058105
1967-08-01,28.661133,28.451294,27.631958,27.412079,27.43161,23.911835,33.572235,27.000916,26.276215,27.785217,28.381683,29.45996
1967-09-01,28.072174,28.483368,28.13028,27.896881,25.963196,24.811798,33.089935,27.575348,25.651703,28.224915,28.64862,28.700226
1967-10-01,27.889862,28.656647,28.0932,28.562988,22.324707,27.203735,31.242401,28.37619,27.363495,28.524933,28.217407,28.207397
1967-11-01,28.247955,28.530426,28.317566,28.692688,19.55014,26.90625,29.020752,27.028442,27.79721,27.920929,28.201385,26.879211
1967-12-01,28.348633,28.34311,28.19339,28.453308,16.20514,25.817474,24.600952,25.99527,26.375397,27.48471,28.384186,25.042175
1968-01-01,28.34665,27.960876,28.09195,28.03061,13.276367,24.934845,21.5878,24.702362,25.488312,26.487427,27.997955,23.50293
1968-02-01,28.431732,28.308563,27.95346,27.661133,11.847931,25.145538,19.913055,24.327454,26.591797,26.43103,28.450531,22.532501
1968-03-01,28.67804,28.554901,28.413422,28.177002,11.614471,26.189667,20.85379,25.314697,27.74176,28.051392,28.578644,23.700775
1968-04-01,29.309662,30.051086,29.61139,29.341827,13.691345,28.380798,22.908417,27.253082,29.46994,29.639587,29.499115,25.70346
1968-05-01,29.08017,29.736511,29.264648,29.692505,20.78061,29.549072,26.396423,28.602875,29.035156,30.13321,28.967896,28.688446
1968-06-01,28.836823,29.14151,28.41095,29.056427,24.016357,28.283844,28.617706,29.103424,27.288696,29.574768,28.450043,30.107971
1968-07-01,28.654816,28.8284,28.413422,27.814972,25.924072,25.879547,30.924072,28.462402,25.727692,28.92337,28.236847,30.131226
1968-08-01,28.025665,28.395142,27.958405,27.482574,27.54242,24.689026,31.850006,26.75055,26.099152,28.201752,28.12854,29.02182
