,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5,mgu250_cluster6,mgu250_cluster7
1965-01-01,1.6864456,0.71857226,-1.0226212,-0.16359329,-0.2779785,-0.692828,-2.606414
1965-02-01,3.5381138,-1.7809517,-2.7484994,0.18314628,2.9955184,-0.10851898,-4.3098054
1965-03-01,2.8977535,-2.2208939,-2.2834637,-0.23137704,1.3745759,-0.10134964,-2.764141
1965-04-01,2.8169343,0.4458084,-2.5066934,-0.021834183,-1.2673595,0.08831444,-0.5246719
1965-05-01,1.6212689,1.8343967,-1.5238297,-0.37215844,1.8793685,-1.0082824,-0.28091127
1965-06-01,1.5948722,2.597615,2.2766201,0.056052398,2.2186131,-1.2031605,0.12872353
1965-07-01,0.7299782,2.383836,3.0571105,0.35032502,1.8793682,1.4576759,1.6036713
1965-08-01,1.621595,1.9983158,2.0071146,-0.32588348,1.0760663,0.96168137,1.3514378
1965-09-01,2.1009686,2.5441704,1.2416149,-0.634169,3.0998008,0.6344948,-0.8098198
1965-10-01,0.8251362,0.35977516,0.11177788,-0.3519539,3.2399306,0.61233485,-1.2047905
1965-11-01,1.9598615,0.6185261,-0.7733204,-0.0009773255,1.1458054,-0.7772312,-0.22779235
1965-12-01,3.0587397,1.9377015,-1.980719,-0.25093,0.7322594,-3.2246144,-1.9875618
1966-01-01,1.0624802,-1.1698112,-0.9751709,0.15459633,-1.3683903,-0.31313133,0.102407455
1966-02-01,3.0485995,0.5763718,-2.3497977,-0.21564713,0.27111816,-0.20448723,-1.8118293
1966-03-01,1.8909328,0.26750717,-0.72801435,0.19037361,1.1465065,-0.88753355,-2.1252887
1966-04-01,2.4141312,-1.0158714,-1.096288,0.1316204,-1.9378693,1.1688267,-0.0065647126
1966-05-01,2.3882012,2.22704,-0.93381387,0.025273895,1.383489,0.5993477,-0.12899438
1966-06-01,1.401542,2.3159902,0.9958498,0.019037629,1.0283444,0.186763,3.279017
1966-07-01,0.4867653,2.712164,2.6031919,-0.29114,1.6526375,1.8499038,2.1840417
1966-08-01,0.5855621,2.01566,3.323,-0.33709183,1.6618283,2.6626012,1.4484787
1966-09-01,2.354065,1.6654387,1.0398325,-0.3298706,1.5951974,0.5855621,0.4526291
1966-10-01,3.5166554,1.1491325,-2.224414,-0.14507751,1.6962925,-0.23731041,-1.3296592
1966-11-01,3.5685158,4.657911,-3.784491,-0.36433563,-0.9558056,-2.8043962,-0.6377508
1966-12-01,3.3682957,1.9953095,-2.198812,0.033151247,0.5921265,-0.6525215,-1.248587
1967-01-01,3.683091,2.3125854,-2.9150589,-0.844117,2.4784698,-2.250215,-3.248787
1967-02-01,3.4757347,-0.094371036,-1.8289734,0.028409576,0.7941559,-0.8673016,-2.8644452
1967-03-01,3.5178592,-1.0455945,-2.0360024,0.50875586,0.117882535,0.39675102,-1.8848126
1967-04-01,2.2041728,-0.74190825,-0.9012615,0.12833175,0.6560272,-0.18906899,-1.7718283
1967-05-01,1.9040787,0.89244497,-2.0853105,0.06563568,1.7159894,-0.90779245,-1.8528111
1967-06-01,0.89277154,1.9341205,2.664273,-0.022531891,2.5956988,-0.42777252,0.50581664
