,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7
1965-01-01,3.344523405849686e-05,5.20329957085085e-05,8.739177933513967e-05,0.028813941753469408,0.004875454760622233,0.0001664425412254443,0.00011154023013659753
1965-02-01,3.6217442285181565e-05,5.241846554868278e-05,9.649394291491077e-05,0.03170610871165991,0.005295919254422188,0.00015974266098741933,8.624701877124608e-05
1965-03-01,3.90316436488915e-05,5.0023790252106705e-05,0.00010141241601763332,0.026348014944233,0.004463899313122965,0.00015919380667531546,0.00010215292604698334
1965-04-01,3.367514614019587e-05,5.5912600406112946e-05,8.900209724408935e-05,0.026030349545180798,0.004071953298989683,0.00015815506076422643,0.00011792613804573193
1965-05-01,3.3848352535864804e-05,7.857877270518137e-05,0.00010232542990706861,0.02230633981525898,0.0034705251891864464,0.00013933664754489964,0.00010567106073722243
1965-06-01,2.7425221887562868e-05,8.772858044332159e-05,0.00011657459105421998,0.011596437252592295,0.002431732900731731,0.00012513454113911203,0.00011955859008594416
1965-07-01,2.9482407462768502e-05,7.121699690330951e-05,0.000129230124448255,0.005299715849105269,0.0016730076822568662,0.000130765816583386,0.00013496138308255468
1965-08-01,3.145341465268293e-05,7.021235173202252e-05,0.00011897193741918142,0.005384066753322259,0.0019210390746593475,0.00013964277316534996,0.0001271351175091695
1965-09-01,2.737895134461017e-05,6.617022812688014e-05,0.0001089913058997493,0.009956077701644972,0.002630191193020437,0.00013252202682812118,0.00011700900358846411
1965-10-01,3.2462108972120785e-05,6.758014067253542e-05,0.00010536957920614478,0.014275932335294783,0.003081827162532136,0.00012154772741509214,9.203748959407676e-05
1965-11-01,3.2765153015696985e-05,5.172227767096566e-05,9.375081780100507e-05,0.0212600250961259,0.004457426621229388,0.00014299670133282834,0.00010977185411320534
1965-12-01,3.7394492334615874e-05,5.6481006876787256e-05,7.770277265155193e-05,0.027619561296887696,0.005092312858323567,0.0001622844412747138,0.00010658834980858956
1966-01-01,3.338577862319758e-05,4.735835838281283e-05,9.995692751693483e-05,0.02729489642661065,0.004523871029959992,0.00014691851112798277,0.00012619832887139637
1966-02-01,3.7026206522856726e-05,4.978591581069243e-05,8.603094510344447e-05,0.033154073753394186,0.005113134466228075,0.00016841416100022506,0.00010621959518175572
1966-03-01,3.544293426359558e-05,5.236992538335644e-05,8.697327070783975e-05,0.02436204522382468,0.00434178946306929,0.00016423471366441896,0.00010492011824680958
1966-04-01,3.5239078223633265e-05,5.293045736228426e-05,9.3491273998682e-05,0.027139292797073722,0.004133117909077555,0.0001585774232396188,0.00011752191312552895
1966-05-01,2.7879599551754006e-05,7.444243584316046e-05,9.137084464095913e-05,0.02355958567932248,0.0037966550735291094,0.0001376329614772057,0.00011240796084166504
1966-06-01,2.993890649063589e-05,7.450306016142436e-05,0.00012007325012189317,0.013902367209084332,0.00213258208532352,0.00012795272544641398,0.00012454124771466013
1966-07-01,2.7949612977346676e-05,7.399889000225812e-05,0.00012105681110239987,0.006713628681609407,0.0019857856386806816,0.0001329693334827305,0.0001370887184748426
1966-08-01,3.366974392978225e-05,7.016187737463042e-05,0.00012359506603834048,0.005893245543120429,0.0016756001059547998,0.00013696825470037335,0.00013298276826390065
1966-09-01,2.9644387814841526e-05,6.756812668061771e-05,0.00011215861191811535,0.01026889294735156,0.0023254795451066457,0.00012910260131389323,0.00012482575584726874
1966-10-01,3.1167595882592484e-05,7.003688335230219e-05,9.123488075137899e-05,0.02243369963252917,0.004196862937533297,0.00014365034316279836,0.00010142320206796285
1966-11-01,3.506276433320721e-05,5.50818921987056e-05,7.144074942869115e-05,0.02610138908494264,0.00518320084665902,0.0001586334206568042,0.00012294228326936718
1966-12-01,3.5100324010717676e-05,5.6850821281495014e-05,7.422817621513138e-05,0.03285264247097075,0.0054312808060785756,0.0001601596419998216,9.874099305307027e-05
1967-01-01,4.3176727257618725e-05,5.344422139127606e-05,7.918630328685121e-05,0.03221952065359801,0.005525784217752516,0.0001635923976175276,7.691443897783756e-05
1967-02-01,3.867422793460039e-05,5.061694017578182e-05,8.344535189633238e-05,0.03481734893284738,0.005542811777559109,0.00016496802036615333,8.936263839132152e-05
1967-03-01,3.56863343480157e-05,4.5713115382351955e-05,9.946447140204588e-05,0.029098763479851186,0.004862624336965382,0.00016872352648104698,9.579842298990116e-05
1967-04-01,3.641973877073979e-05,5.7188760062369205e-05,9.330745955111878e-05,0.024387548910453916,0.0037533463910222054,0.00015908966438387925,0.00010484154699952342
1967-05-01,3.464811244883605e-05,7.186322320540923e-05,9.877828920345602e-05,0.023649667855352163,0.0037074278225190938,0.0001460973026213359,9.591460184310563e-05
1967-06-01,2.737989666293419e-05,7.892684758796045e-05,0.00011070587788708508,0.013607261644210666,0.002511442835384514,0.00013008816409328916,0.00012445862921595108
1967-07-01,2.9013952587238306e-05,6.756005210003682e-05,0.00012581563633106346,0.00456420166301541,0.0016638034139759839,0.0001181611123512376,0.00014597330846299883
1967-08-01,2.7315942500424807e-05,6.74520526358503e-05,0.0001290100490037656,0.002656939068401698,0.001497235643910244,0.00013136619291233143,0.00013576061974163167
1967-09-01,2.868462602792998e-05,6.536247383337468e-05,0.00011619016806100856,0.006719297380186617,0.0019492485080263577,0.00012556523664520596,0.0001313855955231702
1967-10-01,3.0101995330271245e-05,6.685889578269173e-05,9.465023010436977e-05,0.018719496438279748,0.0037185036489972845,0.0001397753877890349,9.369413419335615e-05
1967-11-01,3.624521720647333e-05,5.1821265341935765e-05,0.00010083494998980314,0.029470911249518394,0.004738101051771082,0.00014966441634690987,9.164559742202982e-05
1967-12-01,3.6784366647153426e-05,4.8591129944681944e-05,8.391481450027121e-05,0.0374761235434562,0.004988924411009066,0.0001716074003302053,0.00012120040082663763
1968-01-01,4.026528684256545e-05,4.87845924605305e-05,9.328300342419926e-05,0.033474009251222014,0.00511522994202096,0.00016864207694043386,8.470035936625209e-05
1968-02-01,3.35000772433265e-05,4.789867532616925e-05,8.876754412883703e-05,0.044307627831585705,0.006103291525505483,0.0001762517676293358,0.0001241403788299067
1968-03-01,3.606257267675711e-05,5.858317655067713e-05,9.87641085105549e-05,0.029828064725734293,0.004564025948639028,0.00015372786020754643,8.653253644297365e-05
1968-04-01,3.346763412782625e-05,5.398184709650065e-05,0.00010241515434356596,0.021514410036616027,0.0034196022170362994,0.00015482057175897763,0.00011100976735178847
1968-05-01,3.713980028459178e-05,7.118358639889353e-05,9.701474556670885e-05,0.024345185374841094,0.0036718825867865235,0.00015434911716202238,0.00010272367035213392
1968-06-01,3.034556520884612e-05,7.898150042386814e-05,0.00011991332754331204,0.005314233567332849,0.0019755145331146196,0.0001222730305634509,0.00012297087778279092
1968-07-01,2.8491398316880075e-05,7.572837819766607e-05,0.0001255918635121946,0.0044171705667395145,0.0017488340745330788,0.00013137311193617588,0.00013462583410728257
1968-08-01,3.1959386838974e-05,7.276171735221786e-05,0.00012717793317872802,0.005518957550521009,0.0017512547856313176,0.00013496166914437878,0.00012635575330932625
1968-09-01,2.7676098599134114e-05,7.157013723848476e-05,0.00010492714901207661,0.010218302486464381,0.002549548116803635,0.00012804087435932092,0.0001302615783060901
1968-10-01,3.3210508525162174e-05,5.953762627628055e-05,9.642658091140721e-05,0.017575337551534176,0.0036201599868945777,0.00013507148119146532,0.00010491496141185053
1968-11-01,3.285199421978884e-05,5.4840319145504115e-05,9.0171321359349e-05,0.02247940719826147,0.004314610123401508,0.0001465469293454486,0.00010927169569185935
1968-12-01,3.749522443449547e-05,4.9113992385433184e-05,8.664467955264738e-05,0.02628354704938829,0.00459234943264164,0.00016410623123553,0.0001054415861290181
