,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7
1965-01-01,1.8568726,-1.3998718,1.6338196,0.51416016,-13.4487915,2.7844238,-3.8113403
1965-02-01,2.0455933,-1.3927612,1.5516052,1.3375549,-15.856689,2.7780762,-5.1808777
1965-03-01,2.375,-0.65319824,2.1534424,1.9873047,-14.820251,2.7686768,-4.567566
1965-04-01,3.3472595,0.3500061,2.8118591,2.9585571,-13.1519165,3.394165,-3.7689514
1965-05-01,3.8676758,2.1801758,3.6461182,3.0473633,-7.3285522,2.792389,-0.19488525
1965-06-01,3.1790771,3.1211853,3.3167725,1.4466553,-1.8659363,2.4620667,3.5218506
1965-07-01,2.9389954,3.0881653,2.5922241,0.4701233,1.450592,2.6635742,6.0724792
1965-08-01,2.8980713,1.7943726,2.0992432,0.86779785,1.0614014,2.4999084,7.8852234
1965-09-01,3.5868835,1.7147827,2.271637,1.3919678,-0.40881348,2.3145447,7.487274
1965-10-01,3.638092,2.8237915,3.416565,2.2874146,-2.9172668,2.8841553,5.9672546
1965-11-01,2.89563,2.0603638,3.1296387,3.3112793,-7.318634,2.9245605,2.8113098
1965-12-01,2.3767395,0.098968506,2.1781616,1.9007263,-10.813812,2.8891602,-0.8390808
1966-01-01,2.2097473,-1.2628174,1.8199463,1.305542,-12.617493,2.649994,-3.1302185
1966-02-01,2.0126953,-1.6641235,2.1463318,1.7918091,-14.560394,2.938568,-3.783142
1966-03-01,2.7381897,-1.3067627,2.2636414,2.6065674,-12.799103,3.2858582,-3.190277
1966-04-01,3.628418,0.45541382,3.0031128,3.848297,-11.633514,3.2794495,-2.4135132
1966-05-01,3.9167786,1.9737549,3.7150574,3.2470703,-6.055603,2.601593,0.8612671
1966-06-01,3.8404236,2.7662964,3.4637146,2.1717224,-1.2383118,2.5867615,3.7920227
1966-07-01,3.4796143,3.1291199,2.7297363,1.1180115,2.186615,2.897644,5.802887
1966-08-01,3.4369812,2.0804443,2.3179626,0.6205139,2.9281616,2.6487732,8.201569
1966-09-01,3.343048,2.699585,2.6319885,1.1105347,1.105011,2.7485046,7.85495
1966-10-01,2.9384766,3.148285,3.1568298,2.0171509,-2.0595703,2.712555,5.5144043
1966-11-01,2.7648315,1.0724487,2.6367493,2.6801147,-4.459656,2.6342163,2.8137512
1966-12-01,2.292572,-0.6691284,1.900238,1.666748,-8.699493,2.723236,-0.5531616
1967-01-01,1.8948364,-1.7877197,1.2818298,0.34881592,-12.220398,2.5489197,-3.1489563
1967-02-01,1.9524536,-2.0932007,1.6078796,0.6488037,-15.087616,2.7467651,-4.450592
1967-03-01,2.233612,-0.3972168,2.3207397,2.1144104,-14.747864,3.0414429,-4.769928
1967-04-01,3.3180237,0.12927246,3.3470764,3.8423767,-12.186005,3.3190308,-3.9574585
1967-05-01,4.039795,2.1697083,3.96167,4.476532,-6.630768,3.1608582,-0.6904907
1967-06-01,3.658142,3.4618225,3.4823608,2.2598572,-0.94644165,2.8888855,2.553833
1967-07-01,3.2546997,3.7234802,2.6066284,0.6925049,1.4051514,2.9442139,6.076355
1967-08-01,2.6842346,2.5810547,2.0191345,0.86221313,2.2039185,2.6822205,8.344543
1967-09-01,3.1651611,2.6307678,2.4003906,0.5713806,0.67404175,3.0119019,7.8007812
1967-10-01,2.7070312,2.9689636,3.062622,1.9698181,-2.9978638,2.8106995,5.9198303
1967-11-01,2.6575012,1.5596924,2.9589844,2.4396362,-5.8775635,2.6810303,3.593048
1967-12-01,2.7398987,0.18017578,2.465454,1.0386047,-9.242828,3.182129,-0.8470154
1968-01-01,2.1619568,-1.4289246,1.8572693,0.15136719,-12.193634,2.8005066,-3.8822021
