,vws500-250_cluster1,vws500-250_cluster2,vws500-250_cluster3,vws500-250_cluster4,vws500-250_cluster5,vws500-250_cluster6,vws500-250_cluster7
1965-01-01,69.09912885475515,25.084629237164243,13.438156843088777,34.40490840477257,13.161584188294283,31.37182064561259,48.3679242811639
1965-02-01,65.31006687913867,14.356684592022173,9.493267701849582,43.22119767497823,10.370389482822823,36.50159122562178,74.6825468709733
1965-03-01,52.67242086132807,18.661575014801205,11.353419030997365,39.64974273707111,10.681963701660626,26.645149537316065,53.134942863370426
1965-04-01,48.61220111500522,12.20054327576757,4.926949683769512,29.957613894556644,5.81305741412644,22.449868624440636,43.913434743778296
1965-05-01,57.8999033900371,8.898253309760936,18.067218542225998,20.844736412869494,16.838689297815186,23.901987245365067,35.70114231010943
1965-06-01,59.119697700610836,24.30049510156582,40.71821862779538,9.642665356060615,35.2963126865389,42.684795099913394,38.34342738535238
1965-07-01,36.884412649748626,29.76440703898805,39.35704826543685,10.487908010683084,36.2260553659414,40.89791740027558,19.387139548428177
1965-08-01,38.65063256165627,22.641743748954077,22.6795610114633,9.043463462451504,31.005187381611975,35.42953168053747,25.13618259714007
1965-09-01,56.55335289076882,17.256548853210106,25.38664645870936,12.95498048473301,17.066978516755082,37.58562657268983,44.04559088517427
1965-10-01,55.02470298955523,7.572452462579236,11.734155629529667,22.224026811480496,7.634560740493353,34.62398309987418,50.998063493607226
1965-11-01,58.601425502213026,15.227664512485484,5.083977587104267,29.929700565529085,8.621624300497553,30.0751465893176,46.97774192626497
1965-12-01,92.05819807774887,12.227333880805402,10.49718387697433,33.63592654514773,7.700771359534341,32.02932411031976,59.13095295883286
1966-01-01,72.718338980003,24.688969200223674,11.42870621438907,38.7156017033885,12.633717085089074,31.37356253835381,37.7837612644214
1966-02-01,67.9364517143002,14.11214551589871,10.365776525737997,39.682219858087905,5.805133970581203,32.110284422438845,61.204849164521626
1966-03-01,69.30056282823317,13.643879721188378,7.882871655954595,33.51774271739663,7.4236827361853495,36.14533140766927,61.540318835602555
1966-04-01,44.38569262929354,18.12607730480566,5.734492813851762,32.09206898706282,6.269407207654243,24.64832431557768,31.631944957348793
1966-05-01,63.75525860553233,9.665728423741268,16.16995827648754,22.955370046218693,7.75067679067799,33.64785924186038,33.91411437210198
1966-06-01,54.74963876701419,21.166830916591646,28.86845639711815,9.060369989254074,26.12120819937567,39.61801112994701,24.42982450139764
1966-07-01,39.43351011608272,25.991312339447504,31.652640710563894,11.43130255385191,32.08524229792857,42.72528425545408,17.54180146544847
1966-08-01,31.440936734653672,25.53589232043638,28.600413729206807,12.781201407130771,26.23693269292272,43.69961503833362,22.75613404585884
1966-09-01,42.07923418589227,15.91597546807899,24.275419245247537,10.163869396743188,19.67628381028768,38.488689163717446,29.482062842894738
