,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7
1965-01-01,74.10634358723959,159.61526234944662,69.2326545715332,132.17096328735352,273.66976737976074,48.17894245016164,406.8800735473633
1965-02-01,75.75353516472711,161.1134974161784,69.80173211348684,135.30621528625488,232.58848190307617,48.749575121649386,387.50804901123047
1965-03-01,78.0574533674452,166.8238957722982,71.29037756668893,137.68770217895508,259.2890739440918,49.21310359034045,411.3542175292969
1965-04-01,81.32841322157118,175.99260965983075,75.23538187930458,145.30206680297852,300.1880407333374,50.71389428500472,447.50755310058594
1965-05-01,82.10556242201064,188.08901468912762,77.71853396767064,144.76630210876465,437.576961517334,50.303330914727574,526.5298843383789
1965-06-01,80.31842443678114,191.29507700602215,75.08395345587479,135.91924667358398,559.4605922698975,49.46290049059638,592.1131896972656
1965-07-01,78.84203592936198,188.32940419514975,71.80469914486534,131.38894081115723,640.0067329406738,48.9677067460685,625.0637054443359
1965-08-01,78.39087380303278,180.20034790039062,69.93767085828279,131.62724494934082,639.5666122436523,48.6622481510557,655.7978057861328
1965-09-01,80.1990138159858,183.15780639648438,71.77858352661133,134.55933570861816,612.3907089233398,49.23406469410864,656.4667510986328
1965-10-01,80.88351355658638,190.4692586263021,75.78339827688117,139.59299087524414,544.5231914520264,49.450048907049776,629.5711517333984
1965-11-01,79.46269777086046,185.28428395589194,75.22041421187551,143.43338012695312,432.0934295654297,49.59896021875842,555.984001159668
1965-12-01,76.93697081671822,172.21782684326172,72.28405601099918,138.9720344543457,354.8370838165283,49.04136657714844,475.50487518310547
1966-01-01,76.27612749735515,164.16306813557944,70.83409961901214,137.43993759155273,314.24896717071533,49.02215497247104,425.1933288574219
1966-02-01,76.62144766913521,163.11683654785156,71.56068902266652,139.4313907623291,267.9647445678711,49.84900704745589,416.3124465942383
1966-03-01,79.61104710896811,166.1892064412435,72.50715054963764,142.51338958740234,313.91711235046387,50.47042780909045,444.0711212158203
1966-04-01,82.49495824178061,178.2091522216797,76.1530223645662,149.58882331848145,341.3919687271118,51.28755240604796,476.69288635253906
1966-05-01,82.88370238410103,188.49892934163412,77.90464602018658,145.52546501159668,462.7472400665283,50.78009243669182,547.3990249633789
1966-06-01,81.95340368482802,192.50325520833334,75.91099488107781,138.77140998840332,575.0834941864014,50.1267827790359,600.9049224853516
1966-07-01,79.66435220506456,190.4555638631185,72.64616614893863,134.473237991333,666.5425300598145,49.98805276278792,633.5337448120117
1966-08-01,79.43408754136827,183.43736012776694,70.47228562204461,131.1444854736328,690.2124404907227,49.16233194285426,671.5070343017578
1966-09-01,79.65258492363824,186.45899454752606,72.40793328536184,133.77328872680664,642.1170234680176,49.1752525855755,662.2187042236328
1966-10-01,79.70762782626682,192.0882797241211,74.9391706366288,138.55904579162598,566.3033962249756,49.22962517573916,615.0727844238281
1966-11-01,78.95498275756836,178.91775767008465,73.30087862516704,141.04243278503418,503.8151741027832,48.88585518146384,554.3350982666016
1966-12-01,76.71728663974338,166.47099812825522,70.68180285002056,137.26214408874512,400.5667209625244,48.62647221006196,476.9820785522461
1967-01-01,75.05278587341309,158.50126902262372,68.84286278172543,131.92219734191895,311.4966869354248,48.33884074770172,414.60514068603516
