,zgv250_cluster1,zgv250_cluster2,zgv250_cluster3,zgv250_cluster4,zgv250_cluster5,zgv250_cluster6,zgv250_cluster7
1965-01-01,0.16895637,-0.19765525,0.16248055,0.11832833,-0.07888565,0.24607563,-0.3102438
1965-02-01,0.5561724,0.47537357,-0.5184957,-0.07299852,1.0484709,-0.6652287,0.23018093
1965-03-01,0.20383663,0.12171328,-0.23209414,0.10773168,1.02404,-0.5439568,0.66022474
1965-04-01,0.30288506,-0.19338727,0.60562295,0.15791824,-0.34939224,0.04959781,0.7382272
1965-05-01,-0.47125262,0.19382878,-0.21796541,0.058428288,1.6826458,-1.4614425,0.26152915
1965-06-01,-0.7065847,0.6546321,-0.13142678,0.3183384,-0.07770815,-0.8099011,-0.05695648
1965-07-01,-0.60974383,-0.31112686,-0.16292214,0.31230432,0.023106407,-0.9831254,0.9519245
1965-08-01,-0.6515414,-0.61857426,-0.1258342,0.100961685,-0.19706662,-0.7822324,1.036697
1965-09-01,-0.5482249,0.023842335,-0.22605999,-0.048420332,0.49877435,-0.6902483,0.5873734
1965-10-01,-0.38309518,0.6761195,-0.5808976,-0.023106385,1.1367757,-1.422294,-1.038463
1965-11-01,0.6160723,0.19868545,0.6434468,-0.16880913,-0.22694305,-0.5782486,-0.3039153
1965-12-01,-0.13319302,0.07697227,0.09227838,0.042533398,0.37500063,-0.30833054,0.09551625
1966-01-01,-0.19370899,0.36600724,-0.13786736,0.030524706,0.71364176,-0.85527056,-0.15696354
1966-02-01,0.12976618,0.06336403,-0.25027364,-0.031103373,0.031392716,-0.13323823,-0.19255161
1966-03-01,-0.05916872,-0.252733,0.37526584,0.11963949,0.22871833,-0.15016422,0.6242375
1966-04-01,0.15826555,0.15956756,-0.054105423,0.1860416,-0.072912075,-0.0028933287,0.14958556
1966-05-01,-0.22379963,0.12441349,0.8995385,0.15407029,0.3307085,-0.79219574,0.51877534
1966-06-01,-0.9707147,-0.1886456,0.1487175,0.089404106,-0.13844617,-0.7242023,-0.027486706
1966-07-01,-0.42966047,-0.543224,-0.03269472,0.18343773,0.256639,-0.8340044,0.5119761
1966-08-01,-0.698741,-0.50734675,-0.025171995,0.10256882,0.057288073,-0.49808803,0.66676956
1966-09-01,-0.4241632,-0.0928761,-0.15956755,-0.06538925,0.18690959,-0.83950174,0.4419573
1966-10-01,0.05598607,0.6138215,0.19414286,-0.027631378,0.29757977,-0.54698545,-0.30698314
1966-11-01,-0.22394428,0.023146678,0.1762042,-0.027920723,-0.22307643,-0.7858304,0.6609829
1966-12-01,-0.18965816,0.34372848,0.7207303,0.058445405,0.27964097,-0.55870336,0.18806687
1967-01-01,0.09092426,0.5548717,0.073938474,-0.036636163,0.37035847,-0.713906,-0.6206502
1967-02-01,0.39966744,0.09375534,0.24096617,-0.0869277,-0.46494645,0.38517952,-0.7075779
