,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7
1965-01-01,-4.2948377e-06,3.5345147e-07,3.9377483e-08,-4.913554e-05,-1.8347375e-05,5.393436e-05,2.3971766e-05
1965-02-01,-4.2724423e-07,2.758352e-06,2.9059753e-05,4.0864325e-06,-1.6821876e-05,0.00010321695,2.444278e-06
1965-03-01,-2.9488074e-06,1.0444128e-06,5.8636488e-05,3.8787053e-05,-1.7064158e-05,0.00010381818,-1.0396834e-05
1965-04-01,-2.0514562e-06,-5.349284e-07,7.795649e-05,1.7663377e-05,-1.01455735e-05,0.00010974071,1.4841135e-06
1965-05-01,1.3015095e-05,2.4891488e-06,8.268553e-05,0.00010090179,7.56816e-06,6.157083e-05,-1.2604323e-05
1965-06-01,5.2888863e-06,5.486305e-06,6.600375e-05,0.00012799285,7.559189e-06,-1.5341247e-05,-1.978314e-05
1965-07-01,3.2967655e-06,3.2518947e-06,4.3202028e-05,0.000107039676,6.0785605e-06,-9.597734e-05,-3.9354396e-05
1965-08-01,8.348856e-06,3.9338847e-06,5.921977e-05,0.00010851133,7.218194e-06,-7.929555e-05,-3.5639358e-05
1965-09-01,8.47449e-06,4.041569e-06,5.4903503e-05,9.566125e-05,-1.3066528e-06,-4.6335794e-05,-2.5786423e-05
1965-10-01,8.0258105e-06,4.965841e-06,3.1581312e-05,2.0005464e-05,-6.636925e-06,2.9826915e-06,-1.5475845e-05
1965-11-01,3.0096126e-06,4.911999e-06,-1.3044024e-05,-8.853385e-06,-1.5960417e-05,4.5921006e-05,4.911999e-06
1965-12-01,1.04396895e-05,2.7493807e-06,-1.9612642e-05,5.468355e-06,-2.1622713e-05,1.4693142e-05,5.1497045e-07
1966-01-01,3.805144e-07,3.989546e-06,-1.3656427e-05,-1.9065905e-05,-2.2177985e-05,1.4213783e-05,1.3822737e-05
1966-02-01,1.3418357e-06,1.512919e-06,9.895979e-06,-6.014725e-06,-2.0450861e-05,6.522906e-05,5.2930372e-06
1966-03-01,4.836813e-06,-5.9710146e-07,5.5053704e-05,2.2482789e-05,-1.7721679e-05,0.000121499026,-2.935234e-06
1966-04-01,5.341917e-06,-7.4374475e-07,5.266669e-05,3.3114367e-05,-6.821261e-06,0.00012558872,-8.279538e-06
1966-05-01,9.431613e-06,2.1320775e-06,2.7159052e-05,7.5355536e-05,-4.7845606e-06,6.214957e-05,-1.0837633e-05
1966-06-01,-1.8272694e-06,4.4294757e-06,5.0442613e-05,0.000102476246,4.160629e-06,-5.0765113e-05,-3.2581447e-05
1966-07-01,5.472266e-06,4.9671617e-06,4.742015e-05,0.00011780852,1.3008059e-05,-7.945001e-05,-4.490756e-05
1966-08-01,1.0262585e-05,5.2767427e-06,7.544515e-05,0.000110264584,1.1549779e-05,-7.255781e-05,-3.55143e-05
1966-09-01,4.437621e-06,3.5984995e-06,8.221514e-05,7.388911e-05,4.3317123e-06,-9.57488e-06,-1.973394e-05
1966-10-01,9.847099e-06,4.0384293e-06,4.14404e-05,4.3672622e-05,-1.8354149e-06,4.2695006e-05,-2.5550755e-05
1966-11-01,1.3806444e-05,6.295093e-06,-1.6654449e-05,4.6939487e-05,-1.8503772e-05,5.9404098e-05,-3.5880905e-05
1966-12-01,1.0050768e-05,3.5251796e-06,-8.7409353e-07,9.529373e-06,-2.0271633e-05,3.9281495e-05,2.9141702e-06
1967-01-01,4.269903e-06,4.165635e-06,-1.6815866e-05,2.2246859e-06,-1.492304e-05,1.3517481e-05,1.5041369e-05
1967-02-01,2.4412366e-06,4.4543704e-06,1.5410309e-05,-1.0591997e-05,-1.5676964e-05,6.0228595e-05,-7.913164e-06
1967-03-01,-4.1996973e-06,1.9199106e-06,3.684898e-05,-1.8460058e-05,-1.5885493e-05,7.860345e-05,3.1149575e-06
1967-04-01,-2.4512374e-06,1.3023346e-06,4.7139216e-05,-1.8416831e-06,-1.2925946e-05,5.2785614e-05,-6.6267603e-07
1967-05-01,7.6144315e-06,3.1582022e-07,5.8472113e-05,7.533912e-05,1.029639e-06,4.440424e-05,-1.4858877e-05
1967-06-01,-1.7454367e-06,2.4251967e-06,4.7869078e-05,9.838991e-05,8.175863e-06,-4.138251e-05,-2.6336143e-05
