,mgv250_cluster1,mgv250_cluster2,mgv250_cluster3,mgv250_cluster4,mgv250_cluster5,mgv250_cluster6,mgv250_cluster7
1965-01-01,0.13804966,0.861265,-1.1328019,0.24607582,0.37352887,0.30538708,0.09787102
1965-02-01,-1.4183204,0.050480843,0.4265116,-0.38294792,-0.6196046,0.58531284,0.32422537
1965-03-01,-0.6584586,0.20133457,-0.3446825,0.42342106,-0.5461646,0.28125042,0.4669846
1965-04-01,0.64432985,-0.16910353,-0.10876193,0.27580497,-0.12539263,0.096987985,0.65860575
1965-05-01,-0.7511785,0.27860126,0.21840692,0.13289852,-0.087127306,-0.8019537,0.77546215
1965-06-01,-0.059899997,-0.46153918,0.25740814,0.026785756,0.39001235,0.27035952,0.47552067
1965-07-01,0.025313998,-0.5143748,0.34203354,0.28139758,-0.050922345,-0.20015731,0.30538702
1965-08-01,0.15085383,-0.8181429,0.27315578,0.21222559,-0.009566355,-0.2482833,0.19176832
1965-09-01,-0.14997077,-0.39972585,0.18897204,0.27874845,0.15924278,-0.020751571,-0.37588358
1965-10-01,-1.2259634,0.5741276,0.1901495,0.51040107,0.19382878,0.33467475,-0.14334793
1965-11-01,-0.18941355,-0.16704305,-0.672293,0.1551219,0.07800245,0.4839096,-0.17631502
1965-12-01,-0.3359993,-0.5127559,-0.0030906678,0.27212563,-0.24901922,-0.43475336,-0.14099316
1966-01-01,-0.50517666,0.33982235,-0.3482132,0.3683218,0.21613216,-0.56796205,0.8487606
1966-02-01,-0.07117615,0.2968564,-0.6868783,0.020108605,0.5445261,0.42271653,-0.33186573
1966-03-01,-0.37700185,0.2217743,-0.06900606,0.08578749,-0.25678363,0.22278698,0.2599663
1966-04-01,-0.06466608,0.17461291,-0.11689083,0.123979494,-0.25389034,0.31161243,0.7111823
1966-05-01,0.15233421,0.012586022,0.1886456,0.19906163,-0.6980176,-0.1066195,0.78554106
1966-06-01,0.16390757,-0.14090553,0.08868082,0.40506727,-0.20108695,-0.62582874,1.4572293
1966-07-01,-0.089838125,-0.6353769,-0.10575142,0.11819287,0.09982014,-0.7320143,-0.04947605
1966-08-01,-0.0031826973,-0.8381998,-0.18430558,-0.021410704,0.16839223,0.21367292,-0.00057868956
1966-09-01,-0.025461365,-0.19472161,0.038481377,0.21700034,-0.1873436,-0.10546212,0.49071002
1966-10-01,-0.26097903,-0.7859751,0.57071084,0.24347433,0.10705347,0.3532765,-0.4371833
1966-11-01,0.5799696,-1.85,0.29526505,0.4037652,-0.08246021,-1.2386377,-0.5594267
1966-12-01,-0.38278857,-0.042242717,0.14727096,0.3784485,-0.4384853,-0.14278622,0.27587974
1967-01-01,-0.52473,0.42747766,0.23563728,0.15886784,0.12489607,0.108742855,-0.11873455
1967-02-01,-0.12955895,0.14038324,-0.7730235,-0.12289772,0.28809363,1.1312253,-0.254788
1967-03-01,-0.3643635,0.54887664,0.07393851,-0.23846821,0.3646965,0.26211524,0.12539569
1967-04-01,0.010324717,0.46311465,0.6173197,0.064113334,-0.14637819,-0.0031640052,0.39766902
1967-05-01,-0.48742777,-0.2929229,0.50641197,0.052955937,0.5410498,0.17718592,-0.6094929
1967-06-01,-0.14454642,0.22514601,0.032972574,0.50957596,0.29075807,0.31290627,0.30774394
1967-07-01,-0.10807674,-0.020816017,-0.08792682,0.5225652,0.10324743,-0.016652822,0.6434646
1967-08-01,-0.16902602,-0.110241614,-0.18451314,0.5811831,0.2910911,0.012656117,0.39850178
1967-09-01,0.010990858,0.09159045,0.09908421,0.32223186,0.041798554,-0.221982,0.387844
1967-10-01,-0.39200714,-0.27560395,0.6807669,0.27293956,-0.08159876,-0.31074148,-0.106244944
1967-11-01,-0.46144933,-0.45961753,0.30524606,0.038967587,0.31923437,-0.16519585,-0.9866789
1967-12-01,-0.55903494,0.17651978,-0.29691964,0.4036641,-1.1806843,-0.34021693,0.54088336
1968-01-01,-1.0862248,0.26741534,0.26161137,-0.07460451,-0.24703017,0.1441127,0.6453927
1968-02-01,0.29771012,-0.8198002,-0.57956517,0.039071847,0.10277577,0.09116755,-0.38845307
1968-03-01,-0.54275835,0.17780505,-0.79035485,-0.023358155,0.13845012,0.4150672,-0.03185196
1968-04-01,0.07800207,-0.026047897,-0.057050515,0.021234702,0.6233087,-0.0062288283,-0.47891283
1968-05-01,-0.2473133,-0.23867777,0.33579105,0.25566554,0.5850862,-0.3473994,-0.11169443
1968-06-01,0.060589623,0.24745479,-0.10036926,0.27874056,0.27930683,0.11820638,0.43021458
1968-07-01,0.0218009,0.2618944,-0.16959426,0.28610194,0.03454175,-0.58975786,0.37344724
1968-08-01,0.2950205,-0.23754533,0.020809984,0.18417546,-0.08918564,-0.47891283,0.99420774
1968-09-01,0.3189449,-0.32602313,0.07686953,-0.016279912,-0.04487597,-0.3275803,0.47169304
1968-10-01,-0.21432872,-0.6749798,0.86028767,-0.11169442,-0.7316055,-0.22409663,0.15784445
1968-11-01,-0.19535907,-0.08224902,0.3951066,0.4351694,0.024773788,-0.2575059,0.22650328
1968-12-01,-0.3154058,-0.040204335,0.07432137,0.16478118,-0.27421048,-0.16265765,0.06554441
1969-01-01,0.1520203,0.2233366,-0.7508653,0.28041992,0.31827354,0.9259006,-0.6447236
1969-02-01,0.5216235,-0.18396881,-0.22061118,-0.1255227,0.023317838,0.5237433,0.13082227
1969-03-01,-0.30616045,0.72043085,-0.9640571,0.3488593,0.20183572,0.018321132,0.69544744
1969-04-01,-1.3743907,0.7491997,-0.049512576,0.37626535,0.7065007,-0.08554926,0.53752196
1969-05-01,0.15868254,-0.052843712,0.016352843,0.5323739,0.34189427,-0.4559095,0.031191444
1969-06-01,-0.004845238,-0.24241483,0.25770774,0.24574597,0.34492254,-0.48028725,-0.11022983
1969-07-01,-0.14066419,-0.3452254,0.12113173,0.26103884,0.075253084,-0.34310558,0.42759496
1969-08-01,-0.1053846,-0.08706341,-0.055417728,-0.0910002,0.17306694,-0.29525858,0.090243146
1969-09-01,-0.040881943,-0.11446947,-0.11280391,-0.07570732,0.18684569,-0.42138696,-0.50511926
1969-10-01,-0.44107085,-0.04315319,0.63382167,0.22515354,-0.06737957,0.10402186,0.08766909
1969-11-01,0.56750214,-0.9897976,-0.72315633,0.22424507,-0.16716175,-0.20622675,-0.8953148
1969-12-01,-0.7864475,0.4132107,-0.36248666,0.69272196,-0.3994318,-0.047544193,0.78629625
1970-01-01,-0.34050795,-0.14694229,-0.19985199,0.4510421,-0.29165822,0.40062076,0.07870972
1970-02-01,0.09848537,0.027371597,0.029074192,-0.44881573,-0.09874735,-0.025145149,0.002881217
1970-03-01,-0.210722,-0.058541156,-0.09403248,0.16842051,-0.04086094,-0.24686833,-0.11446309
1970-04-01,-0.44514877,0.29231304,-0.29742068,0.21412715,-0.34299636,-0.09848547,0.57270825
1970-05-01,0.144454,0.11289148,0.13698892,0.15309763,0.29388466,0.14707325,0.56838655
1970-06-01,-0.2194967,-0.15846719,-0.103593014,0.023966502,0.066530034,-0.28825313,0.60597324
1970-07-01,-0.16095552,-0.58750725,-0.055398036,-0.15087125,-0.062863015,0.2937537,-0.06666098
1970-08-01,-0.09115138,0.06351783,-0.13594127,0.11839201,0.060243726,-0.3826786,0.810671
1970-09-01,-0.10071178,-0.29859933,0.17614742,0.10136662,0.076614335,-0.3904055,0.6485368
1970-10-01,0.033526994,0.22041345,0.44239855,-0.024359416,-0.121797085,0.3820238,0.40101367
1970-11-01,-0.4162055,-0.1510022,0.71519786,0.07648335,-0.44004115,-0.36918926,-0.5203225
1970-12-01,0.059981823,-0.3771781,-0.32466125,0.19120836,0.6421195,0.5648504,-0.6778728
1971-01-01,-0.10840063,-0.41618323,0.088534355,0.29396266,-0.29252312,-0.5268871,-0.23134089
