experiment,model,n_clusters,clusters_type,n_folds,n_vars,n_idxs,R_mlp,R_mlp_noFS,R_lgbm,R_lgbm_noFS,R_xgb,R_xgb_noFS,R_S_mlp,R_S_mlp_noFS,R_S_lgbm,R_S_lgbm_noFS,R_S_xgb,R_S_xgb_noFS,R_Y_mlp,R_Y_mlp_noFS,R_Y_lgbm,R_Y_lgbm_noFS,R_Y_xgb,R_Y_xgb_noFS
msfm_fitlgbm_AC7_nf3_nv8_nd10,lgbm,7,AC,3,8,10,0.8408823631966909,0.8323653144790593,0.8501522462024147,0.838725187580858,0.8379420300870024,0.8413186614126098,0.9868377301374052,0.9956598903165552,0.9960974619569946,0.9965310293583448,0.9948880748019382,0.9965845006525084,0.5876353444616559,0.4551719621165335,0.390588212549034,0.4295623797967359,0.3323744499372244,0.5202665129746852
msfm_fitall_NC8_nf3_nv8_nd10,all,8,NC,3,8,10,0.8436099835594357,0.8472921613338535,0.8447375629148371,0.8661160639765909,0.8485460831274108,0.8634340306313022,0.9883721048994834,0.9975161588493124,0.9884010345483908,0.9982984396493776,0.9903020472070356,0.9988135255056656,0.4936654782619959,0.3862987076583983,0.3699435843916813,0.3276034992358541,0.3878768404963238,0.4352949104052852
msfm_fitlinreg_NC8_nf3_nv8_nd10,linreg,8,NC,3,8,10,0.8801202124721812,0.8461480909341059,0.8529885208146823,0.8661160639765909,0.8553652901860496,0.8634340306313022,0.998640224430164,0.9975193820773062,0.9966483911133458,0.9982984396493776,0.9956722014941528,0.9988135255056656,0.5988838092004972,0.3525487488657186,0.2761528156969,0.3276034992358541,0.3101751534249443,0.4352949104052852
msfm_fitlgbm_NC8_nf3_nv8_nd10,lgbm,8,NC,3,8,10,0.8695535231684755,0.8536200537617642,0.875900263638508,0.8661160639765909,0.8767958165746703,0.8634340306313022,0.9973700894144794,0.9970991940343584,0.996955350526709,0.9982984396493776,0.9967865016168824,0.9988135255056656,0.7464645514977205,0.5562784460946213,0.4345683721227067,0.3276034992358541,0.5600810831690068,0.4352949104052852
msfm_fitall_AC8_nf3_nv8_nd10,all,8,AC,3,8,10,0.8568237024878689,0.8475917364519732,0.8462793989882111,0.8452176490881025,0.8278666925231482,0.824345531123013,0.9982345192365584,0.9942082878362192,0.9964811081201436,0.9968629797415994,0.9982110399243234,0.9970104166642644,0.536106981978963,0.6274329268872735,0.1412612374165664,0.3344709094616763,0.1455017003769163,0.141547531302958
msfm_fitlinreg_AC8_nf3_nv8_nd10,linreg,8,AC,3,8,10,0.8424523055378119,0.8398559416142906,0.8347221492455932,0.8452176490881025,0.8228464299420852,0.824345531123013,0.9925793993051534,0.9965768977271544,0.9976806280139116,0.9968629797415994,0.996722600285171,0.9970104166642644,0.1761746970779191,0.4321223613413162,0.1562142465607293,0.3344709094616763,0.1569312126039766,0.141547531302958
msfm_fitlgbm_AC8_nf3_nv8_nd10,lgbm,8,AC,3,8,10,0.8575295706554018,0.8278371094936192,0.8445116918478224,0.8452176490881025,0.8362069075239144,0.824345531123013,0.9962021788527262,0.99633284866932,0.9975204140884952,0.9968629797415994,0.9981595905560304,0.9970104166642644,0.6237139856420361,0.2267026746477757,0.15673711890547,0.3344709094616763,0.1749772926656285,0.141547531302958
msfm_fitall_NC9_nf3_nv8_nd10,all,9,NC,3,8,10,0.8431556753720097,0.8529498093295349,0.8430183144772366,0.8652174394201668,0.8388620189713396,0.856291980248462,0.9846751255202064,0.9974627114828326,0.9977019337237903,0.997676497745777,0.9975388269679716,0.9991248134804775,0.4158415877812152,0.6298552423866054,0.340796825350965,0.4821542352934904,0.3314010053133885,0.3906470915206919
msfm_fitlinreg_NC9_nf3_nv8_nd10,linreg,9,NC,3,8,10,0.8750050834520104,0.8524881415586478,0.8375013875031976,0.8652174394201668,0.8356536158285488,0.856291980248462,0.9988389266443336,0.9971383043954478,0.9979406410356444,0.997676497745777,0.9981077338120824,0.9991248134804775,0.647083324539228,0.4879072082799182,0.2545727909479688,0.4821542352934904,0.3102739624206276,0.3906470915206919
msfm_fitlgbm_NC9_nf3_nv8_nd10,lgbm,9,NC,3,8,10,0.8597084653078537,0.8545989760861149,0.8672985444654335,0.8652174394201668,0.8690922888053152,0.856291980248462,0.996243317729999,0.9971081219752332,0.9947019933447526,0.997676497745777,0.9963060506081868,0.9991248134804775,0.5025233965982205,0.5534587873141505,0.3596208476879956,0.4821542352934904,0.3597449917881955,0.3906470915206919
msfm_fitall_AC9_nf3_nv8_nd10,all,9,AC,3,8,10,0.8363165936892258,0.8512678146722565,0.8271728666979572,0.8298408403504078,0.8141527681282346,0.8224839027607268,0.9909224690118226,0.9967078249136982,0.9957154863125642,0.9944280850216274,0.99504793019565,0.9936050942294083,0.3899597762726861,0.6197194409285515,0.1003864711939933,0.1112803171595287,0.0422051140308039,0.1861859691375907
msfm_fitlinreg_AC9_nf3_nv8_nd10,linreg,9,AC,3,8,10,0.8647519739222749,0.8231792778584381,0.8051360002701144,0.8298408403504078,0.7993663446232504,0.8224839027607268,0.9986496056760992,0.9971084937200434,0.997172881087857,0.9944280850216274,0.9943408273248384,0.9936050942294083,0.5159635679184804,0.0896429004965717,0.0513929053053688,0.1112803171595287,0.0046991176945504,0.1861859691375907
msfm_fitlgbm_AC9_nf3_nv8_nd10,lgbm,9,AC,3,8,10,0.858902895184448,0.8272656992664958,0.8503205282414588,0.8298408403504078,0.8558820438493213,0.8224839027607268,0.998420709449549,0.9977266881354496,0.9968338457467096,0.9944280850216274,0.9988182289152304,0.9936050942294083,0.3584428814381391,0.1488254613918261,0.2332627958908495,0.1112803171595287,0.2887842607232384,0.1861859691375907
msfm_fitall_NC10_nf3_nv8_nd10,all,10,NC,3,8,10,0.8599002840162278,0.8512486503486207,0.8467034510758984,0.8476396113313204,0.850636698990726,0.8627378131347152,0.9888326900524296,0.9977194520837014,0.9974118534667084,0.9986330748380297,0.9987201574632988,0.9986779174532692,0.5133241807493435,0.4697530325207735,0.2551490723443861,0.2524152317222758,0.2352946645929401,0.4104619181823966
msfm_fitall_NC5_nf4_nv8_nd10,all,5,NC,4,8,10,0.8749520984863534,0.8584764945409007,0.8539976544745395,0.8455888268069709,0.8540173111117434,0.843562933587843,0.9950222962735148,0.9983167582451108,0.9968490844406372,0.9976204275018992,0.9976963958287318,0.998191544570992,0.7390792079555849,0.5740186487009669,0.5391800780065308,0.4250168659167714,0.5194674493668098,0.4418395484873391
msfm_fitlinreg_NC10_nf3_nv8_nd10,linreg,10,NC,3,8,10,0.873814786595865,0.8543395988392584,0.8364837834700455,0.8476396113313204,0.8419077877821278,0.8627378131347152,0.997605263615661,0.9980950592467026,0.9995399601481216,0.9986330748380297,0.999359026485901,0.9986779174532692,0.542410125120071,0.5174063355144006,0.1003633490342224,0.2524152317222758,0.2359844255673488,0.4104619181823966
msfm_fitlinreg_NC5_nf4_nv8_nd10,linreg,5,NC,4,8,10,0.8616630578539446,0.8600139245001363,0.8446732115136949,0.8455888268069709,0.8405900240620077,0.843562933587843,0.9946292510794832,0.9983894946239344,0.9938501797886018,0.9976204275018992,0.9948010205169464,0.998191544570992,0.5378659125839862,0.662852106945086,0.4415114668020689,0.4250168659167714,0.4333500377545943,0.4418395484873391
msfm_fitlgbm_NC10_nf3_nv8_nd10,lgbm,10,NC,3,8,10,0.8764951076147214,0.8519336051328252,0.8545775526847417,0.8476396113313204,0.8553764716316414,0.8627378131347152,0.996737769510328,0.996875918632937,0.9962205693832832,0.9986330748380297,0.9977074582551514,0.9986779174532692,0.6097178973065737,0.4580819917620193,0.3452644543103857,0.2524152317222758,0.2846232544706096,0.4104619181823966
msfm_fitlgbm_NC5_nf4_nv8_nd10,lgbm,5,NC,4,8,10,0.8692337429191449,0.8591060407737293,0.8539868195669028,0.8455888268069709,0.8536444357629193,0.843562933587843,0.99366482110704,0.9981924997378876,0.9971422500602762,0.9976204275018992,0.997999058524372,0.998191544570992,0.6545524129251565,0.6265935035887716,0.5211044785660801,0.4250168659167714,0.4701427103034828,0.4418395484873391
msfm_fitall_AC10_nf3_nv8_nd10,all,10,AC,3,8,10,0.8558935708249855,0.8423197430973806,0.8474427272494183,0.8388411108648552,0.8324466658881474,0.8456920528109093,0.9963131125247232,0.9967373649251112,0.9961222025779068,0.9947519597895856,0.9977094183315164,0.9946750328360596,0.3708553248371334,0.351519604849877,0.3225064294015101,0.193110777809735,0.2057028787491376,0.2427332943991033
msfm_fitlinreg_AC10_nf3_nv8_nd10,linreg,10,AC,3,8,10,0.8633892864736277,0.8485063237703179,0.8341953331302076,0.8388411108648552,0.8240774868813479,0.8456920528109093,0.9982362355047985,0.9954712941842574,0.9953995008756902,0.9947519597895856,0.9955594846618512,0.9946750328360596,0.4499738597496805,0.4974781184221062,0.1414743910204651,0.193110777809735,0.1164185903816425,0.2427332943991033
msfm_fitall_AC5_nf4_nv8_nd10,all,5,AC,4,8,10,0.8195877557486002,0.8490583527703776,0.8168039589706534,0.8297442736422188,0.8290303071519424,0.8197394147082235,0.9695715185074444,0.9971961509553248,0.99089436575753,0.9961167995091372,0.9924042758455852,0.9947126681061552,0.4339589197348387,0.4505501214570885,0.0998373591644648,0.3269458679391802,0.210564588667736,0.2773004845650707
msfm_fitlgbm_AC10_nf3_nv8_nd10,lgbm,10,AC,3,8,10,0.8492931119844724,0.8337096363711297,0.8578205103829434,0.8388411108648552,0.8492738263194466,0.8456920528109093,0.9961307336894244,0.9964207848404024,0.9982529077670708,0.9947519597895856,0.9985448322723792,0.9946750328360596,0.2052277581065365,0.2308117727898095,0.3559297167023227,0.193110777809735,0.342911550295075,0.2427332943991033
msfm_fitlinreg_AC5_nf4_nv8_nd10,linreg,5,AC,4,8,10,0.8498483609643814,0.8468738785052046,0.8034312382594737,0.8297442736422188,0.7999144775416942,0.8197394147082235,0.9937674344460988,0.9977487880043308,0.9974192260858858,0.9961167995091372,0.994858372120815,0.9947126681061552,0.6537296794002433,0.4501391058846353,0.0625698761634488,0.3269458679391802,0.2519111773324219,0.2773004845650707
msfm_fitall_NC11_nf3_nv8_nd10,all,11,NC,3,8,10,0.8565200505608532,0.8480828215699994,0.8543477982125581,0.8408664901988085,0.8579481756164269,0.8512106134555895,0.9846866886227614,0.9976538155855484,0.9966577110269907,0.9978649002154416,0.9969167315065884,0.998351641691369,0.5179044510515806,0.4941675715166481,0.3602798303185517,0.2617185999167634,0.4410085933933176,0.4189920881916233
msfm_fitlinreg_NC11_nf3_nv8_nd10,linreg,11,NC,3,8,10,0.8901360156092968,0.8466809209898579,0.8391507281225727,0.8408664901988085,0.8508458159746866,0.8512106134555895,0.9991475317339028,0.998152015279116,0.9980301101328548,0.9978649002154416,0.9989527081825188,0.998351641691369,0.6595363687990391,0.3434607929102137,0.2361848735688047,0.2617185999167634,0.2800870789866684,0.4189920881916233
msfm_fitlgbm_AC5_nf4_nv8_nd10,lgbm,5,AC,4,8,10,0.8593140810860818,0.8441810357302342,0.8483953174219215,0.8297442736422188,0.8505582702944827,0.8197394147082235,0.9914897432429414,0.9961745467482448,0.995133423099301,0.9961167995091372,0.9948689572008572,0.9947126681061552,0.578253930414502,0.5443364411151727,0.3423564353291694,0.3269458679391802,0.3859818954100496,0.2773004845650707
msfm_fitlgbm_NC11_nf3_nv8_nd10,lgbm,11,NC,3,8,10,0.8774338644562988,0.8342252703544748,0.8566836734666894,0.8408664901988085,0.8605450518005535,0.8512106134555895,0.998662642411424,0.9976074384307684,0.99886771220589,0.9978649002154416,0.997893884295355,0.998351641691369,0.543163658063776,0.1747826729529055,0.3163260283405125,0.2617185999167634,0.3605202795419982,0.4189920881916233
msfm_fitall_NC6_nf4_nv8_nd10,all,6,NC,4,8,10,0.8762612233906497,0.8623430283245042,0.8644438817770843,0.8516273747155763,0.8511513845156128,0.8450477493531844,0.9912668253560284,0.9978798723039122,0.9964457659256524,0.9985837147422404,0.99603950156193,0.9985720671641312,0.6742989807543875,0.5964396267471336,0.4377552825123492,0.4891983027669311,0.4241853338730743,0.4186341630261989
msfm_fitall_AC11_nf3_nv8_nd10,all,11,AC,3,8,10,0.8677378596245876,0.8482947664772806,0.8497572105845628,0.8394532022288902,0.8498905975994318,0.8247559449719493,0.9968794884181472,0.9965189916929896,0.9985519798431176,0.9971454242085598,0.9975614898613248,0.9932255086415016,0.4678946823013412,0.6341576165017979,0.2354594104771506,0.2899104928711326,0.2188836815701927,0.1908862173304284
msfm_fitlinreg_AC11_nf3_nv8_nd10,linreg,11,AC,3,8,10,0.875069872270553,0.8511666470413763,0.8427597335444947,0.8394532022288902,0.8321854415366849,0.8247559449719493,0.9987744794542528,0.99674497400474,0.997075045098627,0.9971454242085598,0.9964484834431124,0.9932255086415016,0.5979648889789871,0.5938237200153135,0.323690896471218,0.2899104928711326,0.3176893393869662,0.1908862173304284
msfm_fitlinreg_NC6_nf4_nv8_nd10,linreg,6,NC,4,8,10,0.874962502811774,0.8528976272024534,0.8612155450349808,0.8516273747155763,0.8516304362130034,0.8450477493531844,0.9984230048078472,0.9976363628057484,0.9983455755434546,0.9985837147422404,0.9981582424473778,0.9985720671641312,0.591971038432209,0.4505347789699538,0.4803629544239631,0.4891983027669311,0.4040897545577228,0.4186341630261989
msfm_fitlgbm_AC11_nf3_nv8_nd10,lgbm,11,AC,3,8,10,0.8638975047872539,0.8430649493791547,0.850891081258793,0.8394532022288902,0.8584159933297897,0.8247559449719493,0.9944005164710324,0.9969062746675926,0.9984134058684822,0.9971454242085598,0.998112051821102,0.9932255086415016,0.5523561599332449,0.4521254494763856,0.3003720237786766,0.2899104928711326,0.3680708628933838,0.1908862173304284
msfm_fitall_NC12_nf3_nv8_nd10,all,12,NC,3,8,10,0.8578265589236393,0.8488494848824147,0.8501026073957216,0.8398846864623681,0.8506263811732704,0.8348005571246622,0.991953164174256,0.9975616053225388,0.9982712419298054,0.9967184220990224,0.9983926205301916,0.997400938624162,0.3946727841054156,0.3642668893499977,0.2844276114338188,0.3059683633191634,0.3205505214432637,0.3877619623552805
msfm_fitlinreg_NC12_nf3_nv8_nd10,linreg,12,NC,3,8,10,0.8712007349409921,0.8439745199912783,0.8480467941247558,0.8398846864623681,0.8531316724714348,0.8348005571246622,0.9969695243684882,0.997794057755208,0.9968688804733816,0.9967184220990224,0.998417656507438,0.997400938624162,0.6160114721133162,0.4008328935884009,0.3668577481580292,0.3059683633191634,0.4935702686267016,0.3877619623552805
msfm_fitall_AC6_nf4_nv8_nd10,all,6,AC,4,8,10,0.8465049522610366,0.8500062399173937,0.8158574300453025,0.8057861601043147,0.8250813113067689,0.8178784080795902,0.9892192423457404,0.9975433171201576,0.9903567160432326,0.997616580091725,0.9913238978578336,0.995926803788414,0.4024061101507987,0.577380099801927,0.0135726285826744,0.1404804827662009,0.241511206251958,0.2438615408619425
msfm_fitlgbm_NC12_nf3_nv8_nd10,lgbm,12,NC,3,8,10,0.86540542321212,0.8444748336547243,0.8562647150875985,0.8398846864623681,0.854486494171244,0.8348005571246622,0.9977142247311298,0.9978624081386532,0.9958417254309416,0.9967184220990224,0.9959262047069652,0.997400938624162,0.5309031966619979,0.3495301360794949,0.2451194316691946,0.3059683633191634,0.2607098517119139,0.3877619623552805
msfm_fitlinreg_AC6_nf4_nv8_nd10,linreg,6,AC,4,8,10,0.823079634060994,0.841200194399285,0.8077466715023822,0.8057861601043147,0.810700992235725,0.8178784080795902,0.9824769358758648,0.9972446590504952,0.9833640774735712,0.997616580091725,0.9874138073116469,0.995926803788414,0.3184233496392561,0.3826326023036859,0.0417806095231782,0.1404804827662009,0.0297071106371837,0.2438615408619425
msfm_fitlinreg_AC12_nf3_nv8_nd10,linreg,12,AC,3,8,10,0.8652656359531399,0.8415132833208752,0.8106194736669803,0.8329704467403478,0.8141964018296404,0.8236912264310458,0.9957419092955272,0.9966946000381852,0.9901313245543688,0.9976425836302176,0.9905757316790434,0.9965435777141608,0.5999640677976776,0.3309222234704986,0.1362270664689583,0.1099474475680988,0.2225208797726277,0.0709387725051695
msfm_fitlgbm_AC6_nf4_nv8_nd10,lgbm,6,AC,4,8,10,0.8490886543983346,0.8457174900133122,0.8250223314123117,0.8057861601043147,0.829042089172231,0.8178784080795902,0.9907870996720808,0.9978329515806132,0.9915918642876932,0.997616580091725,0.9910246593801866,0.995926803788414,0.5045750415421976,0.3757554217486969,0.1659012857329976,0.1404804827662009,0.2956950801474772,0.2438615408619425
msfm_fitlgbm_AC12_nf3_nv8_nd10,lgbm,12,AC,3,8,10,0.8535225284677666,0.8408861815652884,0.8616866572909031,0.8329704467403478,0.860617671285383,0.8236912264310458,0.993620403414516,0.9969463720396629,0.9988969033563976,0.9976425836302176,0.9987228896511582,0.9965435777141608,0.5544872087666778,0.5688912577362475,0.2811277511161466,0.1099474475680988,0.3614418498579717,0.0709387725051695
msfm_fitall_NC7_nf4_nv8_nd10,all,7,NC,4,8,10,0.8929967360668738,0.8585602772225527,0.8571565490498381,0.8446006739411913,0.8578437765532241,0.8315567247694631,0.9961231124916256,0.9975594710573958,0.9996153144765768,0.999333952074769,0.9997996171525252,0.9995713559071328,0.7564233657716761,0.5262938072416359,0.4946202075328364,0.3872801995665277,0.5527885291609712,0.4343685690023797
msfm_fitlinreg_NC7_nf4_nv8_nd10,linreg,7,NC,4,8,10,0.8870271518537345,0.8648078117242672,0.8546829322384075,0.8446006739411913,0.8454814340719297,0.8315567247694631,0.999276911416016,0.9978877483441247,0.9991903417178278,0.999333952074769,0.9990371801876422,0.9995713559071328,0.6681955606767386,0.5839479919731211,0.3929526391446388,0.3872801995665277,0.3980368911665995,0.4343685690023797
msfm_fitlgbm_NC7_nf4_nv8_nd10,lgbm,7,NC,4,8,10,0.8775903852544269,0.858982423795527,0.8575711022518482,0.8446006739411913,0.862771051894939,0.8315567247694631,0.9905271432355736,0.99791092277975,0.9931963986853514,0.999333952074769,0.9954079965338164,0.9995713559071328,0.6951585384737402,0.4886231974310632,0.4948018298180795,0.3872801995665277,0.5417176978746137,0.4343685690023797
msfm_fitall_AC7_nf4_nv8_nd10,all,7,AC,4,8,10,0.8342994544897797,0.8512361179902141,0.8171098473178422,0.8236292842205424,0.818681461111486,0.8247649613771524,0.9837413223243644,0.997671683007204,0.9904248096654332,0.9963816404464804,0.99051178504299,0.9962143108421804,0.2953917236408078,0.5046522759059665,0.0593557377897375,0.346194173161773,0.0896563855422534,0.3501354644947275
msfm_fitlinreg_AC7_nf4_nv8_nd10,linreg,7,AC,4,8,10,0.8704055742237153,0.8490585496070403,0.8383249304464986,0.8236292842205424,0.838760254173427,0.8247649613771524,0.9974531324640205,0.9968722006192832,0.9952636180416397,0.9963816404464804,0.9948080453464674,0.9962143108421804,0.6578661795593891,0.5620465660129179,0.1718989713355682,0.346194173161773,0.2517251008172543,0.3501354644947275
msfm_fitlgbm_AC7_nf4_nv8_nd10,lgbm,7,AC,4,8,10,0.8476366564025802,0.8503532001993535,0.8456744339441937,0.8236292842205424,0.8448480720629866,0.8247649613771524,0.9891391489801964,0.9974210853976232,0.99551728678107,0.9963816404464804,0.9965320386867048,0.9962143108421804,0.6907395233882604,0.4309465548275468,0.4504535456983754,0.346194173161773,0.4290950349810021,0.3501354644947275
msfm_fitall_NC8_nf4_nv8_nd10,all,8,NC,4,8,10,0.8616350703506572,0.84696780434162,0.8450887939359861,0.8509271627912494,0.8444283609919129,0.8490941857682699,0.9920215551961022,0.9980147957427729,0.9905439268498886,0.9968262396333352,0.9907647998754372,0.997311083244324,0.5793068952423192,0.3044777893605291,0.2773689837744172,0.3377728330002991,0.3233147430684084,0.3126999471090572
msfm_fitlinreg_NC8_nf4_nv8_nd10,linreg,8,NC,4,8,10,0.8785625004650824,0.8630764182454896,0.8474313278408151,0.8509271627912494,0.8523757495191417,0.8490941857682699,0.9990138957626444,0.9978055540503202,0.9976617921113546,0.9968262396333352,0.9965897225385808,0.997311083244324,0.5928963334700852,0.5905668555370861,0.1359021694489208,0.3377728330002991,0.2035554992175612,0.3126999471090572
msfm_fitlgbm_NC8_nf4_nv8_nd10,lgbm,8,NC,4,8,10,0.8660729789974818,0.857175491304307,0.8714975329279522,0.8509271627912494,0.861559670296064,0.8490941857682699,0.9963843323918564,0.9980751382580292,0.997435653040358,0.9968262396333352,0.9966613584456028,0.997311083244324,0.7520920210407018,0.5926137930566538,0.5057663660176025,0.3377728330002991,0.4722149270392666,0.3126999471090572
