experiment,model,n_clusters,clusters_type,n_folds,n_vars,n_idxs,R_mlp,R_mlp_noFS,R_lgbm,R_lgbm_noFS,R_xgb,R_xgb_noFS,R_S_mlp,R_S_mlp_noFS,R_S_lgbm,R_S_lgbm_noFS,R_S_xgb,R_S_xgb_noFS,R_Y_mlp,R_Y_mlp_noFS,R_Y_lgbm,R_Y_lgbm_noFS,R_Y_xgb,R_Y_xgb_noFS
msfm_fitlinreg_NC5_nf4_nv8_nd10,linreg,5,NC,4,8,10,0.8064521949776087,0.8201278157678467,0.7924247152462632,0.7950722435113137,0.7925991163013364,0.795070804114723,0.993974840644152,0.9976107046172568,0.9924034214884596,0.991658681265974,0.995448305731834,0.9933817595176498,0.3242665632548387,0.6536835867737235,0.3346168038476206,0.5236986867294778,0.5001333195206243,0.5598280899230617
msfm_fitall_AC7_nf3_nv8_nd10,all,7,AC,3,8,10,0.7491785956975909,0.8064428559053267,0.805920302247202,0.7756549491570661,0.7961880405117723,0.7687154107323808,0.9418157717332551,0.9939508906532832,0.9948753917608107,0.9902085238005996,0.9956407127978956,0.994537362299892,0.4923499914563126,0.5938853088780016,0.514953041689696,0.4901506065430164,0.538054225801169,0.4252179454965999
msfm_fitlgbm_NC5_nf4_nv8_nd10,lgbm,5,NC,4,8,10,0.7991701691025039,0.8195640831000477,0.8038658266913943,0.7950722435113137,0.801009865639865,0.795070804114723,0.9816757143395248,0.9965627140808856,0.9954624037908164,0.991658681265974,0.9972671619665368,0.9933817595176498,0.5019321643545571,0.7328474147964483,0.4242781780059463,0.5236986867294778,0.4581421251983624,0.5598280899230617
msfm_fitlinreg_AC7_nf3_nv8_nd10,linreg,7,AC,3,8,10,0.8130157546175587,0.8181169049922897,0.784799030012141,0.7756549491570661,0.788665926609414,0.7687154107323808,0.992762497733272,0.9954286369051618,0.9941528643385958,0.9902085238005996,0.9953569673399414,0.994537362299892,0.5472259454881581,0.7240970374440333,0.5248881461825077,0.4901506065430164,0.6203772678097806,0.4252179454965999
msfm_fitlgbm_AC7_nf3_nv8_nd10,lgbm,7,AC,3,8,10,0.809624175939269,0.8141780078588665,0.7989283822165152,0.7756549491570661,0.8001577197171668,0.7687154107323808,0.9754381189312712,0.9947829354919692,0.988337969072511,0.9902085238005996,0.9956855278765512,0.994537362299892,0.6406227587340182,0.716810204390157,0.5933485014962205,0.4901506065430164,0.5432126681692928,0.4252179454965999
msfm_fitall_AC5_nf4_nv8_nd10,all,5,AC,4,8,10,0.7673695542055203,0.8148926090500546,0.7783115012533541,0.7757661428422763,0.7868751769212525,0.7852962088309364,0.9524621806335736,0.9965870413606532,0.964597345265524,0.98995406255028,0.9706012858152052,0.9928796630685056,0.716189307573951,0.6750885887654008,0.6549886645716464,0.6137737731012393,0.6541197581294755,0.6853728729944847
msfm_fitall_NC8_nf3_nv8_nd10,all,8,NC,3,8,10,0.7745556310287502,0.7977297279416543,0.7810680847888336,0.7764367150538711,0.7964385545325452,0.7729810553965013,0.9623039262806204,0.9946627042184478,0.9790009125397572,0.9870404332004004,0.9863860949735648,0.9889603050114484,0.7247097353571306,0.3389986345893935,0.5941701677252511,0.5179989025888575,0.6728944755015029,0.5365714691929787
msfm_fitlinreg_AC5_nf4_nv8_nd10,linreg,5,AC,4,8,10,0.8166751478355648,0.8129663606408285,0.7902568619323036,0.7757661428422763,0.7949920038081919,0.7852962088309364,0.9940638658272396,0.9946986684520815,0.9939110259309012,0.98995406255028,0.9920327679168184,0.9928796630685056,0.5437562280323425,0.6995201165318674,0.7342011119823039,0.6137737731012393,0.6586496824608061,0.6853728729944847
msfm_fitlinreg_NC8_nf3_nv8_nd10,linreg,8,NC,3,8,10,0.8146594416784645,0.814644045792942,0.7838782415674747,0.7764367150538711,0.779586677226042,0.7729810553965013,0.9899688240831658,0.9969073620164528,0.9824782528540555,0.9870404332004004,0.982604156658374,0.9889603050114484,0.5717850719508797,0.5917741146694853,0.5833991299711838,0.5179989025888575,0.6604617171480551,0.5365714691929787
msfm_fitlgbm_AC5_nf4_nv8_nd10,lgbm,5,AC,4,8,10,0.7957847913481174,0.8118202830855757,0.8144753328181707,0.7757661428422763,0.8169119619399271,0.7852962088309364,0.9702956876734744,0.9953189476969392,0.995989838132272,0.98995406255028,0.9954138128285877,0.9928796630685056,0.6623104626956309,0.6678408794337054,0.5604475664557954,0.6137737731012393,0.5506840208636529,0.6853728729944847
msfm_fitlgbm_NC8_nf3_nv8_nd10,lgbm,8,NC,3,8,10,0.8066907352467843,0.8091594827432572,0.7936480607220564,0.7764367150538711,0.821776214500501,0.7729810553965013,0.9853542499179876,0.9973909197655488,0.9866643535258524,0.9870404332004004,0.9915026836981672,0.9889603050114484,0.6710986625402164,0.5950772041943719,0.6110146788300059,0.5179989025888575,0.6866649614880399,0.5365714691929787
msfm_fitall_AC8_nf3_nv8_nd10,all,8,AC,3,8,10,0.7249399750951393,0.7801069141651036,0.7158349991528649,0.7764823945843864,0.688807461064563,0.7741814847432786,0.8842802734332902,0.9924407377215464,0.891727000384619,0.9939478129451144,0.9001758813704132,0.9923350003212158,0.77787826896568,0.15920722752435,0.6807770354216147,0.4587828522133058,0.5999548831821567,0.3965713484728788
msfm_fitall_NC6_nf4_nv8_nd10,all,6,NC,4,8,10,0.8033337108821932,0.8211578862812905,0.8046004915890899,0.8034456088853401,0.8034525444623541,0.7906547006241778,0.9931748976489052,0.9978680912023876,0.9968398642864612,0.9963601995606052,0.9972895265899488,0.9955530608211824,0.281241278170976,0.759828449251102,0.5039925720281448,0.5978180623005316,0.4601603658132098,0.5992522701343854
msfm_fitlinreg_AC8_nf3_nv8_nd10,linreg,8,AC,3,8,10,0.8139301051208933,0.7985999506272535,0.7868627400889197,0.7764823945843864,0.7825978648066539,0.7741814847432786,0.9947368070603564,0.9947147961005918,0.9905071120807628,0.9939478129451144,0.9915108462326372,0.9923350003212158,0.6977666139834963,0.5109959152433344,0.5319489088589405,0.4587828522133058,0.5542089547692308,0.3965713484728788
msfm_fitlinreg_NC6_nf4_nv8_nd10,linreg,6,NC,4,8,10,0.8366379653788063,0.8163137092037902,0.7970471003884639,0.8034456088853401,0.8102174656082388,0.7906547006241778,0.9981516118088364,0.9976000830775008,0.998487516946038,0.9963601995606052,0.99733710438299,0.9955530608211824,0.7620470627012735,0.6319011183556328,0.5422674624184395,0.5978180623005316,0.6529700409461082,0.5992522701343854
msfm_fitlgbm_AC8_nf3_nv8_nd10,lgbm,8,AC,3,8,10,0.7831741285664071,0.7975465499662105,0.783642622115841,0.7764823945843864,0.777577676050504,0.7741814847432786,0.9673607934884164,0.9943672968663634,0.9936703196843856,0.9939478129451144,0.9951411791079888,0.9923350003212158,0.6013568660827074,0.5931305179628198,0.3156912035718998,0.4587828522133058,0.3010417353120854,0.3965713484728788
msfm_fitlgbm_NC6_nf4_nv8_nd10,lgbm,6,NC,4,8,10,0.8105072862050346,0.8177340176384558,0.7990310408943209,0.8034456088853401,0.797148556780536,0.7906547006241778,0.9816439471813388,0.9969127559290442,0.992078843380504,0.9963601995606052,0.9968956627440412,0.9955530608211824,0.594270711895388,0.7346852113543232,0.506806675910584,0.5978180623005316,0.4690671011783802,0.5992522701343854
msfm_fitall_NC9_nf3_nv8_nd10,all,9,NC,3,8,10,0.7782964361162756,0.82336690009676,0.7682152069093846,0.767776601215752,0.7854800595302355,0.7672210964456614,0.9652207019112956,0.997316967502372,0.9829878912900952,0.9870183478511324,0.9897182603843292,0.9804686150621792,0.3765241345023566,0.7176173550518838,0.3461591960399343,0.4469165985865193,0.3162109340762502,0.4875982206386542
msfm_fitlinreg_NC9_nf3_nv8_nd10,linreg,9,NC,3,8,10,0.8325728165795891,0.8238791432564304,0.7908164274097588,0.767776601215752,0.7878976317372506,0.7672210964456614,0.9928859787195284,0.9968128804667212,0.9930135010462714,0.9870183478511324,0.993487305817562,0.9804686150621792,0.6612293374809018,0.7474804284212321,0.3084440247288203,0.4469165985865193,0.3749970148738983,0.4875982206386542
msfm_fitall_AC6_nf4_nv8_nd10,all,6,AC,4,8,10,0.7739762678447726,0.8129144437931658,0.8134001089528213,0.7982021127619934,0.8250035294940353,0.7785530334154347,0.9411141221224532,0.996624416162518,0.9909106172360944,0.9947952560822246,0.9955327818176668,0.9940550256887464,0.7145041660423573,0.674530957584778,0.6220619398773566,0.6333752276683818,0.646461721320377,0.6101381924567234
msfm_fitlgbm_NC9_nf3_nv8_nd10,lgbm,9,NC,3,8,10,0.7843283737458002,0.8263566310082615,0.8079479605892343,0.767776601215752,0.795510909143099,0.7672210964456614,0.977412644790638,0.9988238997963678,0.9850960658817038,0.9870183478511324,0.9882703863156918,0.9804686150621792,0.4468714605555609,0.7104424227668686,0.4343934263619371,0.4469165985865193,0.2936875929740598,0.4875982206386542
msfm_fitlinreg_AC6_nf4_nv8_nd10,linreg,6,AC,4,8,10,0.8146037401395592,0.8153906863016496,0.7914185055000874,0.7982021127619934,0.7864804293554366,0.7785530334154347,0.9928651300213596,0.9963730038974866,0.9948795700914131,0.9947952560822246,0.996662160118164,0.9940550256887464,0.6652998031012478,0.6800417108083711,0.5366677694317978,0.6333752276683818,0.5270998020978854,0.6101381924567234
msfm_fitall_AC9_nf3_nv8_nd10,all,9,AC,3,8,10,0.7977951595361289,0.8140403563230576,0.8152806501375717,0.7852201760057442,0.7986977858776876,0.7794434595367131,0.9890616396438096,0.9971307501707252,0.9961679949898228,0.9907833438005113,0.9967274460582868,0.9945838183650348,0.5045031847625139,0.582640615572317,0.4884581470270431,0.4084279923079236,0.4443537970070703,0.3978169272299074
msfm_fitlgbm_AC6_nf4_nv8_nd10,lgbm,6,AC,4,8,10,0.7875046821915691,0.8054774208690145,0.817819168136081,0.7982021127619934,0.8145855050341957,0.7785530334154347,0.9654218315558144,0.996649624419894,0.996159322719952,0.9947952560822246,0.9947398703863476,0.9940550256887464,0.5564776707473067,0.5360905232581186,0.5909380291463131,0.6333752276683818,0.5777817764775535,0.6101381924567234
msfm_fitlinreg_AC9_nf3_nv8_nd10,linreg,9,AC,3,8,10,0.8330231402609617,0.817309252930702,0.797199999122749,0.7852201760057442,0.7850475453662915,0.7794434595367131,0.996529991152176,0.9970550058740858,0.9942048361782896,0.9907833438005113,0.996723277125175,0.9945838183650348,0.6639061068085181,0.7515782770547154,0.3123445919896881,0.4084279923079236,0.3200023884353664,0.3978169272299074
msfm_fitall_NC5_nf5_nv8_nd10,all,5,NC,5,8,10,0.7682830102737249,0.8115437339159427,0.792525915938628,0.7947691533400065,0.8039167676452528,0.7960449746125164,0.9610593575216232,0.9977548725967744,0.9950357060597628,0.9908951417652332,0.9970765226163604,0.9920692317788218,0.54850369390812,0.5098861459847367,0.5219346893246507,0.5890888214463355,0.5998506083244433,0.6246984448225322
msfm_fitall_NC7_nf4_nv8_nd10,all,7,NC,4,8,10,0.7432371430203668,0.8177100102573919,0.7921814598754142,0.7993236196621124,0.7938267197934102,0.7997789472755332,0.939682568203166,0.9980232491647704,0.983871420816979,0.995367674997198,0.9801753051322424,0.9940734543574072,0.3888120343834714,0.6055372419319559,0.6466756411726625,0.7216487165660781,0.6699932989298805,0.6973449355161112
msfm_fitlgbm_AC9_nf3_nv8_nd10,lgbm,9,AC,3,8,10,0.8089281357717752,0.8236469836022039,0.7993301580833837,0.7852201760057442,0.793699167241968,0.7794434595367131,0.9892145573350724,0.9967361059391454,0.9956240272535906,0.9907833438005113,0.9969523706837006,0.9945838183650348,0.5744180041720799,0.7575907011909633,0.4149227659375358,0.4084279923079236,0.3637615684573089,0.3978169272299074
msfm_fitlinreg_NC5_nf5_nv8_nd10,linreg,5,NC,5,8,10,0.8249424165115438,0.8255365572481758,0.7903282675870906,0.7947691533400065,0.7987405452568064,0.7960449746125164,0.9960290749060658,0.9977011462102316,0.994871942889945,0.9908951417652332,0.9972826932389648,0.9920692317788218,0.5553672007072391,0.753951458968764,0.3630222990429249,0.5890888214463355,0.4383512877076793,0.6246984448225322
msfm_fitlinreg_NC7_nf4_nv8_nd10,linreg,7,NC,4,8,10,0.8248679922079903,0.8168889234792808,0.8041560800480054,0.7993236196621124,0.7955072082650787,0.7997789472755332,0.995375558848822,0.997946726165188,0.9847370647177256,0.995367674997198,0.9881832680944662,0.9940734543574072,0.6608187711095906,0.6721965227363216,0.7246969331678134,0.7216487165660781,0.6729791045855207,0.6973449355161112
msfm_fitlinreg_NC10_nf3_nv8_nd10,linreg,10,NC,3,8,10,0.8124950728608415,0.8201849109461463,0.7768505593038134,0.7915568828209927,0.7614121686092825,0.7886962701072816,0.9902771290229632,0.9977928799740348,0.99572957369948,0.9938915651407776,0.997861798173824,0.9937681409536996,0.4328824103493084,0.602313237983127,0.0886139983763366,0.4354000213769997,0.0852998649565826,0.3938555476123099
msfm_fitlgbm_NC7_nf4_nv8_nd10,lgbm,7,NC,4,8,10,0.7856757674251449,0.8311567555101346,0.805172832784572,0.7993236196621124,0.8045810739870077,0.7997789472755332,0.977434597439612,0.9985238840128634,0.9950701895507436,0.995367674997198,0.9933927598087964,0.9940734543574072,0.4804489140923763,0.7635473774202876,0.6576071062937032,0.7216487165660781,0.6171029946589427,0.6973449355161112
msfm_fitlgbm_NC5_nf5_nv8_nd10,lgbm,5,NC,5,8,10,0.8043818767894311,0.819362122272677,0.7996329194784231,0.7947691533400065,0.7977056845615975,0.7960449746125164,0.9828358473568602,0.9972070794178748,0.994573725089163,0.9908951417652332,0.9973660945109134,0.9920692317788218,0.6174096147357684,0.6772836177478782,0.5206767717100633,0.5890888214463355,0.5667172997724634,0.6246984448225322
msfm_fitlgbm_NC10_nf3_nv8_nd10,lgbm,10,NC,3,8,10,0.668585501406479,0.826671770213197,0.703402886080047,0.7915568828209927,0.7120772168894527,0.7886962701072816,0.8532525925782467,0.9976793453625784,0.9177800534570614,0.9938915651407776,0.9157604606199132,0.9937681409536996,0.0207858998408697,0.6933895558779416,0.0118274848549211,0.4354000213769997,0.089892817296636,0.3938555476123099
msfm_fitall_AC7_nf4_nv8_nd10,all,7,AC,4,8,10,0.7581053701396883,0.8095728368008501,0.7954479204555431,0.7957297185347694,0.7936972529857822,0.7938368795575947,0.943044565970176,0.9973695116188612,0.9948667508714756,0.994247977282464,0.995892674972096,0.9955822240395747,0.5284959610543286,0.7026978585837687,0.557442804797685,0.6154783571306722,0.5343467078604563,0.6660901838040679
msfm_fitall_AC10_nf3_nv8_nd10,all,10,AC,3,8,10,0.7511215900356626,0.8031975353302221,0.7438960948153802,0.7970367099487714,0.7441744613409595,0.7765631530352524,0.9696683953820388,0.9950817948852094,0.987446913616972,0.9903346778857318,0.9931670008857364,0.9899798360288016,0.2580814945880504,0.3893778928424896,-0.0603596698375202,0.5930195907662974,0.0396561440173915,0.3696119516654507
msfm_fitall_AC5_nf5_nv8_nd10,all,5,AC,5,8,10,0.7789601925142725,0.8175184408301368,0.7781917707582582,0.7966180010962056,0.7687514502080988,0.7849871935033765,0.9554415254373874,0.997125796397906,0.9662811353499764,0.9956029026104276,0.965098906054232,0.9947429353125804,0.7225591963710606,0.6224271621186164,0.6926096135552902,0.6720604172583498,0.6767085951125138,0.6763572762340849
msfm_fitlinreg_AC7_nf4_nv8_nd10,linreg,7,AC,4,8,10,0.8232175319468266,0.8153332519361439,0.7811992622636715,0.7957297185347694,0.7943220521679902,0.7938368795575947,0.9960870870018608,0.9972842460350376,0.995462562860852,0.994247977282464,0.9963327417634702,0.9955822240395747,0.5329195647671542,0.7028603544308004,0.6328971610780207,0.6154783571306722,0.7016300433190856,0.6660901838040679
msfm_fitlinreg_AC5_nf5_nv8_nd10,linreg,5,AC,5,8,10,0.8252177248874829,0.8179344473031066,0.7849085508551081,0.7966180010962056,0.7855802427974092,0.7849871935033765,0.9939374531836176,0.9973580763540548,0.9916784742079676,0.9956029026104276,0.9951553949686112,0.9947429353125804,0.6368013458793998,0.6992529396621466,0.5755387981186553,0.6720604172583498,0.5099814315445017,0.6763572762340849
msfm_fitlgbm_AC10_nf3_nv8_nd10,lgbm,10,AC,3,8,10,0.7992966753791434,0.8113901178809703,0.8036187505692781,0.7970367099487714,0.8036843236565142,0.7765631530352524,0.9770508515869089,0.9963899480902436,0.9935643865018096,0.9903346778857318,0.995658155279204,0.9899798360288016,0.6626224484537695,0.6582166728598062,0.4037901507571678,0.5930195907662974,0.4112709035814343,0.3696119516654507
msfm_fitlgbm_AC7_nf4_nv8_nd10,lgbm,7,AC,4,8,10,0.8233848558014092,0.8123498193757781,0.8122230682337185,0.7957297185347694,0.817119671999904,0.7938368795575947,0.9818500257896856,0.9960732220995938,0.9945914961252,0.994247977282464,0.9972888187943674,0.9955822240395747,0.6968007552829826,0.7187262531848261,0.6942144888246947,0.6154783571306722,0.6869853611454505,0.6660901838040679
msfm_fitall_NC11_nf3_nv8_nd10,all,11,NC,3,8,10,0.7782694315671754,0.8307312268790952,0.7977115724536635,0.7632334924875522,0.7859519252786573,0.7770033610043684,0.973529617018868,0.9972662134518732,0.9860607179959432,0.9908726801775584,0.9889277038100048,0.9914466117253816,0.4751860748516255,0.8037911822502507,0.4348564312020817,0.236325569725754,0.4762506802493382,0.3554131916289124
msfm_fitlgbm_AC5_nf5_nv8_nd10,lgbm,5,AC,5,8,10,0.8022039069508174,0.8178367589610465,0.8252610329193866,0.7966180010962056,0.8051666462666607,0.7849871935033765,0.9688993899403564,0.9971775043166934,0.9932905639051242,0.9956029026104276,0.9934695593627548,0.9947429353125804,0.7205830468083447,0.6707927947458459,0.6755189271941774,0.6720604172583498,0.6141356831876743,0.6763572762340849
msfm_fitall_NC8_nf4_nv8_nd10,all,8,NC,4,8,10,0.7915261782361458,0.8260328812557817,0.7894865991475549,0.7981851968246961,0.7934279966863067,0.7849641027703103,0.973893009052436,0.9986554288048244,0.992619457240906,0.9926294862332374,0.9956527232910108,0.992595488232622,0.749207931690943,0.6318315221729583,0.5907741234132841,0.6068706971627695,0.5571486761429593,0.5941276693247832
msfm_fitlinreg_NC11_nf3_nv8_nd10,linreg,11,NC,3,8,10,0.8159075407334212,0.8274812124316155,0.7715092239297081,0.7632334924875522,0.7686659955468487,0.7770033610043684,0.9950853811942996,0.9977226022906858,0.9906945847863085,0.9908726801775584,0.9837523290020276,0.9914466117253816,0.5621170137230473,0.6828139290144967,0.0946651207126277,0.236325569725754,0.1680704480121195,0.3554131916289124
msfm_fitall_NC6_nf5_nv8_nd10,all,6,NC,5,8,10,0.80678941995759,0.825467594365339,0.7991254071974639,0.789333744979562,0.8009119509063104,0.7909721408824432,0.9921011118110442,0.997597504464742,0.9936738195298558,0.9956924732652072,0.9942619284491016,0.9947583524760042,0.4003576431465874,0.7378608397031847,0.5656569794243427,0.6382870058420704,0.5557136571844634,0.6665433404580822
msfm_fitlinreg_NC8_nf4_nv8_nd10,linreg,8,NC,4,8,10,0.8259032100400209,0.821519028118176,0.7955599412776861,0.7981851968246961,0.7687932941031708,0.7849641027703103,0.9941489136006396,0.9962866796828048,0.9916797342209877,0.9926294862332374,0.9910563924552984,0.992595488232622,0.6314230361838016,0.6883151178788838,0.6022609295841506,0.6068706971627695,0.5703845136160915,0.5941276693247832
msfm_fitlgbm_NC11_nf3_nv8_nd10,lgbm,11,NC,3,8,10,0.8072754586814426,0.8227241788030936,0.8046396655991284,0.7632334924875522,0.7929375680798489,0.7770033610043684,0.9884227794101867,0.9965797593425592,0.9887069002463929,0.9908726801775584,0.9920913541961596,0.9914466117253816,0.5250587329075007,0.7235873704885174,0.3550107507148609,0.236325569725754,0.3535018871675804,0.3554131916289124
msfm_fitall_AC11_nf3_nv8_nd10,all,11,AC,3,8,10,0.7876245551090784,0.8152945126866175,0.782944943784551,0.7715983155821303,0.8093826879144757,0.7553425949803836,0.9505933532228056,0.9956751593043556,0.9839300547677668,0.986933369066345,0.98540433310891,0.9816833788300467,0.7334530511214294,0.6758649639668954,0.5979062639746586,0.4854628701085006,0.7051452776914252,0.5090281752793553
msfm_fitlinreg_NC6_nf5_nv8_nd10,linreg,6,NC,5,8,10,0.8408525817630648,0.8203060177603099,0.7947442995369532,0.789333744979562,0.795706111968461,0.7909721408824432,0.99800651213063,0.9978755422986154,0.9964652019754894,0.9956924732652072,0.9973171490885672,0.9947583524760042,0.7669335327987343,0.737796125124073,0.6092061444554929,0.6382870058420704,0.6395696981418817,0.6665433404580822
msfm_fitlinreg_AC11_nf3_nv8_nd10,linreg,11,AC,3,8,10,0.8260806404354033,0.8184875801879015,0.7834008564856054,0.7715983155821303,0.7909297606953142,0.7553425949803836,0.995289420520802,0.9955017603124996,0.9812267671708176,0.986933369066345,0.9837068974213028,0.9816833788300467,0.6497450639358447,0.7781266169032895,0.5248784071940735,0.4854628701085006,0.559653414762845,0.5090281752793553
