experiment,model,n_clusters,clusters_type,n_folds,n_vars,n_idxs,R_mlp,R_mlp_noFS,R_lgbm,R_lgbm_noFS,R_xgb,R_xgb_noFS,R_S_mlp,R_S_mlp_noFS,R_S_lgbm,R_S_lgbm_noFS,R_S_xgb,R_S_xgb_noFS,R_Y_mlp,R_Y_mlp_noFS,R_Y_lgbm,R_Y_lgbm_noFS,R_Y_xgb,R_Y_xgb_noFS
msfm_fitlgbm_NC5_nf4_nv8_nd10,lgbm,5,NC,4,8,10,0.7291906389483571,0.7997012357838771,0.7974669800977435,0.7953551426701987,0.7977034198344122,0.7991238585897613,0.8922609790651262,0.9957769561027914,0.9925041087180893,0.9950068106141404,0.9948611492919908,0.9948679387297982,-0.2119191612645972,-0.4369586147851464,-0.07675659456388,-0.2311647724679247,-0.2074407740470268,-0.1675993446038798
msfm_fitall_AC6_nf3_nv8_nd10,all,6,AC,3,8,10,0.7169936226794409,0.8063492838686728,0.7879157907917499,0.795413603393158,0.7815005594764847,0.7819020535678913,0.8698737091632408,0.9918895132628212,0.9719832117496228,0.993668625124831,0.9734108201774884,0.9941996111863232,0.1287264360121094,0.2277071888049758,0.0163088208870984,0.004413741444678,0.0486899343055561,-0.043076290438367
msfm_fitlinreg_NC5_nf5_nv8_nd10,linreg,5,NC,5,8,10,0.786381932723087,0.810630759139348,0.8111278397813251,0.791427966971184,0.811369726441522,0.7910810506166226,0.9572943579713667,0.9966284444439784,0.9966880988581364,0.996329253004953,0.9960160224843848,0.9959501758533956,-0.1111941555339489,-0.3626935364106957,0.0045529274118034,-0.3786067082797812,-0.0647546143179714,-0.3237377897942296
msfm_fitlinreg_AC6_nf3_nv8_nd10,linreg,6,AC,3,8,10,0.723080805089435,0.8110530919838537,0.7944185560506427,0.795413603393158,0.7882066861044935,0.7819020535678913,0.9113148433675452,0.9949661534836708,0.9871987373138748,0.993668625124831,0.9881403883603948,0.9941996111863232,-0.0755146687950261,0.2454554235310779,-0.1742941220961264,0.004413741444678,-0.0450571932295974,-0.043076290438367
msfm_fitlinreg_AC5_nf4_nv8_nd10,linreg,5,AC,4,8,10,0.7314222468796151,0.8066413497640055,0.7845091644013944,0.8048682912220773,0.7919805429355179,0.7865721108055723,0.9157781345620344,0.9935910749649188,0.9864806124474538,0.9913139997453734,0.9866213491330778,0.9924489129805656,0.0974794836660333,-0.0571755930678805,-0.0882401374720313,0.077127312732036,0.0041585422829493,-0.0555036452414173
msfm_fitlgbm_NC5_nf5_nv8_nd10,lgbm,5,NC,5,8,10,0.7371257325698366,0.8090248704390173,0.8056765444708995,0.791427966971184,0.8120179169146857,0.7910810506166226,0.8979711572658009,0.9962785942129389,0.9921769194728036,0.996329253004953,0.9928978023886048,0.9959501758533956,-0.2923915367791727,-0.3375783388964466,-0.2581812754269029,-0.3786067082797812,-0.2750869104707072,-0.3237377897942296
msfm_fitlgbm_AC6_nf3_nv8_nd10,lgbm,6,AC,3,8,10,0.7102215679422526,0.8051497626114095,0.79651275177943,0.795413603393158,0.7926924305327118,0.7819020535678913,0.8776526605235985,0.9967653914506232,0.9881310738242084,0.993668625124831,0.9871488897989588,0.9941996111863232,0.1756567833955475,0.2011091961182904,0.1815247016607289,0.004413741444678,0.2026685662597032,-0.043076290438367
msfm_fitall_NC6_nf4_nv8_nd10,all,6,NC,4,8,10,0.7231585844612365,0.8103908438140116,0.8108641142886829,0.7978519395831729,0.8075516164830958,0.7969507623785863,0.8806689051500324,0.9952685867250034,0.993459491662507,0.9961074751859028,0.9936128495494329,0.9954357514199372,0.1446163593047317,-0.280360640909283,0.1425778833728342,-0.020962857968026,0.1797440312489251,0.0968808996940774
msfm_fitall_NC7_nf3_nv8_nd10,all,7,NC,3,8,10,0.398110209714919,0.8152442488339479,0.5393558498737157,0.7858024919550064,0.5411962499310474,0.7835233416350194,0.5065622613225989,0.9966435462332568,0.7756634602764163,0.995772598711236,0.8054584647462916,0.9960593315897376,-0.0462435866264282,0.0446049659456517,-0.1866101078092771,-0.0419806359056871,-0.208229788116874,-0.0797655632155435
msfm_fitlinreg_AC5_nf5_nv8_nd10,linreg,5,AC,5,8,10,0.7453224099452187,0.8149289958767271,0.7845921899805326,0.7978194719978354,0.7874077253372905,0.7899946072535382,0.9251915986905276,0.9955501057142416,0.9873988297449504,0.992257435977532,0.989086207889501,0.9922893545900316,0.1606639381416519,0.1329836276036181,-0.0504565632738667,0.0021178059188002,0.0040372483588342,-0.0144741539225368
msfm_fitlinreg_NC6_nf4_nv8_nd10,linreg,6,NC,4,8,10,0.772800873758339,0.8094418759842121,0.8138228233115167,0.7978519395831729,0.8050679516102188,0.7969507623785863,0.9346067654593538,0.9964497412076916,0.9948579972682876,0.9961074751859028,0.9938878789261152,0.9954357514199372,0.1239855349518695,-0.2615989462300967,0.162267794446013,-0.020962857968026,0.1444313454782093,0.0968808996940774
msfm_fitlinreg_NC7_nf3_nv8_nd10,linreg,7,NC,3,8,10,0.7812038565004302,0.8102079789899215,0.8070475517262088,0.7858024919550064,0.8055054930409111,0.7835233416350194,0.9507420681415956,0.9952097392876802,0.9940717392695594,0.995772598711236,0.9934538070641664,0.9960593315897376,0.0190892539136688,0.0273360918184342,0.0856199059925562,-0.0419806359056871,0.1643395889629958,-0.0797655632155435
msfm_fitlgbm_NC7_nf3_nv8_nd10,lgbm,7,NC,3,8,10,0.7627410183682308,0.8121000751711258,0.8151089112751236,0.7858024919550064,0.8130314065442947,0.7835233416350194,0.9342119993748158,0.99512931911174,0.9950521078555212,0.995772598711236,0.9945869866653988,0.9960593315897376,0.0889992766930971,-0.0313540097940233,-0.0162521352780999,-0.0419806359056871,-0.0101614313036294,-0.0797655632155435
msfm_fitlgbm_NC6_nf4_nv8_nd10,lgbm,6,NC,4,8,10,0.7398478898077947,0.8124180170592534,0.8111970756436699,0.7978519395831729,0.8125063530444634,0.7969507623785863,0.9051411410705048,0.9956477141889823,0.9935195846275224,0.9961074751859028,0.9941142891418132,0.9954357514199372,0.1394802255015212,-0.2865745753362918,0.0505816713310065,-0.020962857968026,0.176439293457967,0.0968808996940774
msfm_fitall_NC6_nf5_nv8_nd10,all,6,NC,5,8,10,0.7388460419786027,0.8159104284683886,0.8195221114819851,0.7950167621916775,0.8143941139214472,0.7927616907821284,0.8976123756000738,0.9968901576340794,0.9962791132047988,0.9966214361238342,0.9962174330174592,0.9963560252644152,0.1691762745777142,-0.2085689437296566,0.0672684104367704,-0.3353205080498537,0.0893795983529415,-0.379117430446671
msfm_fitall_AC7_nf3_nv8_nd10,all,7,AC,3,8,10,0.7314715108591611,0.8060769731126638,0.8003573659796308,0.8032796975826603,0.7981039955993554,0.7876200246775908,0.8922120949663004,0.996665754690438,0.9823556326426686,0.9937691450817918,0.9852093044203744,0.9926237884902388,0.0478421667019312,0.1413971756022363,-0.0299044742394601,0.0024409677112353,0.0241341805554532,-0.0561980932292894
msfm_fitall_AC6_nf4_nv8_nd10,all,6,AC,4,8,10,0.7173726399853615,0.8124187979911184,0.7939021765565006,0.7860954807164892,0.7853285678515716,0.7619076081007993,0.8713685436160425,0.9956930199146872,0.9745661000848423,0.9914332707772456,0.9735811355608008,0.9916339558110664,0.0714980801036885,0.1469696787603281,-0.1181693561500435,-0.2747816437240753,-0.0538401600654617,-0.2121771789164404
msfm_fitlinreg_NC6_nf5_nv8_nd10,linreg,6,NC,5,8,10,0.7804317988262641,0.8178240873422274,0.817540504739692,0.7950167621916775,0.8154382109010766,0.7927616907821284,0.9434013983688428,0.996903814672197,0.996302586802417,0.9966214361238342,0.9964642226768952,0.9963560252644152,0.1780580608850501,-0.2759202213178692,0.0553353885939495,-0.3353205080498537,0.0741866897268673,-0.379117430446671
msfm_fitlinreg_AC7_nf3_nv8_nd10,linreg,7,AC,3,8,10,0.7561711634026648,0.8075157980702565,0.8036211568770888,0.8032796975826603,0.7923794397391375,0.7876200246775908,0.9264428401157904,0.9978011281515944,0.986589554591702,0.9937691450817918,0.9864952249655776,0.9926237884902388,0.1246969239491573,0.1633855134529665,0.112190255296795,0.0024409677112353,0.1322727616261106,-0.0561980932292894
msfm_fitlinreg_AC6_nf4_nv8_nd10,linreg,6,AC,4,8,10,0.7609621979341159,0.8127606437881696,0.7976892405356648,0.7860954807164892,0.7909182588580289,0.7619076081007993,0.9453056481961912,0.9957923691236532,0.9887328569033152,0.9914332707772456,0.987368310437388,0.9916339558110664,-0.1608848851777574,0.2167742156294086,-0.2154591082760207,-0.2747816437240753,-0.1582199406293016,-0.2121771789164404
msfm_fitall_NC8_nf3_nv8_nd10,all,8,NC,3,8,10,0.7732187544337261,0.8210089595777705,0.7742362094332012,0.8065529258558157,0.7820187276805465,0.8013664459461642,0.9447980402006544,0.9963708601194754,0.9908091232685796,0.9972695140886596,0.9916445705365188,0.9973032074410968,0.1462898373480553,0.1512544376183158,-0.1582638719451618,-0.1458162085680847,-0.152097111657883,-0.0811084198987892
msfm_fitlgbm_NC6_nf5_nv8_nd10,lgbm,6,NC,5,8,10,0.7775655676200415,0.8190821431132744,0.8075642203115376,0.7950167621916775,0.8032372896119385,0.7927616907821284,0.9378016918447284,0.9972229889555104,0.9957587715872356,0.9966214361238342,0.9946132545874632,0.9963560252644152,0.2173921913112508,-0.167969194491523,-0.3064943484845227,-0.3353205080498537,-0.334967921047876,-0.379117430446671
msfm_fitlgbm_AC6_nf4_nv8_nd10,lgbm,6,AC,4,8,10,0.7150340435456921,0.8075277174513915,0.8058632309002369,0.7860954807164892,0.7973556292135761,0.7619076081007993,0.8801977113678018,0.9932913168987736,0.991563536678412,0.9914332707772456,0.9904757498890502,0.9916339558110664,0.163120562391214,0.1782875815484902,0.0882851914297338,-0.2747816437240753,-0.0044937299787612,-0.2121771789164404
msfm_fitlinreg_NC8_nf3_nv8_nd10,linreg,8,NC,3,8,10,0.8178486825529736,0.8106281320201991,0.8092972085071881,0.8065529258558157,0.8058525343699758,0.8013664459461642,0.99046621855584,0.9965297244491113,0.9980999195595424,0.9972695140886596,0.9974094861869536,0.9973032074410968,0.1383695388657607,-0.046171691384236,-0.0392381100112456,-0.1458162085680847,-0.0214473754273748,-0.0811084198987892
msfm_fitall_AC6_nf5_nv8_nd10,all,6,AC,5,8,10,0.7118655676205496,0.8217265029052154,0.7857501414631708,0.7808639705555209,0.7767997396562443,0.7724526937673473,0.868841039477649,0.996645561927018,0.9728012666348532,0.9947374463524244,0.9723522704238674,0.9952209725329968,0.0446795528466258,0.2884587834607615,-0.0751053132975354,-0.165980613904621,-0.1251928375958055,-0.1904436801422845
msfm_fitlgbm_NC8_nf3_nv8_nd10,lgbm,8,NC,3,8,10,0.7732812124386116,0.8119762938242654,0.8214361929609032,0.8065529258558157,0.8143993552129043,0.8013664459461642,0.966428121986579,0.9964148510155068,0.996206301225184,0.9972695140886596,0.9951980141311094,0.9973032074410968,-0.1552348879857596,0.0130562387986376,-0.0108278955328208,-0.1458162085680847,-0.0551598931941711,-0.0811084198987892
msfm_fitall_NC7_nf4_nv8_nd10,all,7,NC,4,8,10,0.3988427697871683,0.8076063902302719,0.5375486415945092,0.798720008049866,0.5148040132013099,0.7924235407223126,0.5056350405514134,0.9959579313148406,0.7993655211404564,0.995799732356648,0.7839079641998548,0.9952585919369114,-0.0473788595533321,-0.2924909140645972,-0.309513093252191,-0.1282396420262093,-0.3411309600469048,-0.0510100250288794
msfm_fitall_AC8_nf3_nv8_nd10,all,8,AC,3,8,10,0.7828052368611261,0.8209112154240196,0.7969956961911715,0.80330709047835,0.774694565141927,0.7995208415501546,0.9509068512368192,0.9986376683349928,0.9787699300995716,0.9958526061621494,0.977304350185088,0.995174930640312,0.3745066115547893,0.3617273656571865,0.0792178989992815,0.0515674477036529,0.0354573362306813,0.0263726354968152
msfm_fitlinreg_NC7_nf4_nv8_nd10,linreg,7,NC,4,8,10,0.7885305962996538,0.809054428951965,0.807337853256566,0.798720008049866,0.8056957593796148,0.7924235407223126,0.9660485899882028,0.9964716949630008,0.9948686784084938,0.995799732356648,0.9951480774834072,0.9952585919369114,-0.1426460275471603,-0.3167762440099086,-0.0091449147086598,-0.1282396420262093,0.0960794842691039,-0.0510100250288794
msfm_fitlinreg_AC6_nf5_nv8_nd10,linreg,6,AC,5,8,10,0.7548679358686748,0.8189980601205222,0.790351192986938,0.7808639705555209,0.7851087431521171,0.7724526937673473,0.9431382840930742,0.9973393789306106,0.9899441581422642,0.9947374463524244,0.9894682222166972,0.9952209725329968,-0.1863313983014962,0.2544486068485658,-0.0813983951180732,-0.165980613904621,-0.0520141551044479,-0.1904436801422845
msfm_fitlinreg_AC8_nf3_nv8_nd10,linreg,8,AC,3,8,10,0.7814699870249049,0.8187457955285011,0.7970197703814521,0.80330709047835,0.7884552967614462,0.7995208415501546,0.9658453735427318,0.9982006885744806,0.988395031328478,0.9958526061621494,0.9871181748637632,0.995174930640312,0.4352025939333082,0.2572413461620821,-0.1055829075132619,0.0515674477036529,-0.0181087669505996,0.0263726354968152
msfm_fitlgbm_NC7_nf4_nv8_nd10,lgbm,7,NC,4,8,10,0.770723442237421,0.8070722024397046,0.8146815231377122,0.798720008049866,0.7929925877962533,0.7924235407223126,0.9383738166749492,0.996737814588418,0.9969195276905816,0.995799732356648,0.9951125900722106,0.9952585919369114,0.157130795252235,-0.292583982601123,-0.0244467948869691,-0.1282396420262093,-0.0357767759070244,-0.0510100250288794
msfm_fitlgbm_AC6_nf5_nv8_nd10,lgbm,6,AC,5,8,10,0.7177812347465717,0.8204108829465443,0.8024534093645173,0.7808639705555209,0.7894842365026358,0.7724526937673473,0.8816125641621395,0.9976874832751672,0.9921391263750586,0.9947374463524244,0.991912022424611,0.9952209725329968,0.1726835021297708,0.2642597058264297,0.1021625574630409,-0.165980613904621,0.0314360310995436,-0.1904436801422845
msfm_fitall_AC7_nf4_nv8_nd10,all,7,AC,4,8,10,0.7270362551842035,0.8122658714507045,0.7944104370821923,0.7901897177107171,0.7944026563608791,0.7822602266093017,0.887943915484923,0.9976109334655776,0.982584490361816,0.9932041944032048,0.9848127061494742,0.9927164858761608,-0.0575636325885436,0.1199918554179927,-0.2645639036428823,-0.0814578458700899,-0.121475770623551,-0.2027090191669725
msfm_fitall_NC9_nf3_nv8_nd10,all,9,NC,3,8,10,0.6254404781555083,0.8215875700236273,0.7867086241076898,0.8109796500567015,0.7802033510669946,0.8003244586839254,0.7820587270287918,0.997195068773448,0.9910836512682756,0.9968032693508226,0.9920030547285908,0.9969673847143372,-0.2520546789190295,0.1238827693781913,-0.1609127749785227,0.0556412937297641,-0.2033119121039795,-0.0028172270729186
msfm_fitall_NC7_nf5_nv8_nd10,all,7,NC,5,8,10,0.4028979753630651,0.8178328239586923,0.5354428591928134,0.7971539649586938,0.5191875970655525,0.7855053744709942,0.5062960457039285,0.9970296722780198,0.8075911616661906,0.9941710356167064,0.7984779526050624,0.9941379055466322,-0.0601441259241706,-0.2295134260723861,-0.2264049625122392,-0.2282127567066062,-0.2327782130397848,-0.2738523017071606
msfm_fitlinreg_AC7_nf4_nv8_nd10,linreg,7,AC,4,8,10,0.7654305932784156,0.815902504554266,0.7950531168873465,0.7901897177107171,0.7968661155482823,0.7822602266093017,0.932771925924064,0.9972926255142602,0.9832244206806112,0.9932041944032048,0.9835002267843586,0.9927164858761608,0.2298421505988607,0.2661667485019237,-0.0575585377544181,-0.0814578458700899,0.1357856247421254,-0.2027090191669725
msfm_fitlinreg_NC9_nf3_nv8_nd10,linreg,9,NC,3,8,10,0.8075137301245374,0.8233763613119718,0.786540055728753,0.8109796500567015,0.7766901943411253,0.8003244586839254,0.9679719071525076,0.9964291494758758,0.9958573690579132,0.9968032693508226,0.9954051556602894,0.9969673847143372,0.2781487365765562,0.2113177708705334,-0.1631700077759316,0.0556412937297641,-0.1570970294022377,-0.0028172270729186
msfm_fitlgbm_NC9_nf3_nv8_nd10,lgbm,9,NC,3,8,10,0.7762058838703414,0.8149791693734045,0.8226568529301092,0.8109796500567015,0.8194083960294252,0.8003244586839254,0.9530298740809964,0.9964081792344944,0.9941504339592172,0.9968032693508226,0.99503086852706,0.9969673847143372,0.2588208259492782,0.043714525872239,0.1627154653617055,0.0556412937297641,0.1562893037835542,-0.0028172270729186
msfm_fitall_NC8_nf4_nv8_nd10,all,8,NC,4,8,10,0.7838979468584113,0.814582690468104,0.7673777202016685,0.7951453300566249,0.7798533483963314,0.7950690291319132,0.96165130040034,0.996869404722306,0.9872920891718706,0.9964907155662373,0.9898274128423858,0.9958630620742004,0.1194697526495661,-0.1438371709704372,-0.1789337309665831,-0.1810042484109384,-0.0733883601037365,-0.1627484956261341
msfm_fitall_AC9_nf3_nv8_nd10,all,9,AC,3,8,10,0.7942577184479765,0.8185445773469475,0.8122652209640201,0.7967671041560338,0.7998618108386324,0.790631905859101,0.97335243766656,0.9984104917252348,0.9912949348579606,0.994131754720964,0.990091094648802,0.9949737171599548,0.3364032230787216,0.2889798135911525,0.0962440920817626,-0.1036550107790721,0.0028407238464324,-0.1513047746909658
msfm_fitlinreg_NC8_nf4_nv8_nd10,linreg,8,NC,4,8,10,0.8181924942354604,0.8139993790581269,0.8069018232613498,0.7951453300566249,0.8083691807424227,0.7950690291319132,0.9897705521381702,0.9965182493665083,0.9954329205034356,0.9964907155662373,0.9941232950896454,0.9958630620742004,0.1912072039700809,-0.2909024600214305,-0.0825597786541075,-0.1810042484109384,0.193471916757561,-0.1627484956261341
msfm_fitlgbm_NC7_nf5_nv8_nd10,lgbm,7,NC,5,8,10,0.7631722541197163,0.813207700762837,0.8100500049007118,0.7971539649586938,0.8053560119362061,0.7855053744709942,0.9321396165109004,0.9968129792701272,0.9959017381976168,0.9941710356167064,0.9960631290893592,0.9941379055466322,0.0765731108014917,-0.2424566269780249,-0.3139068659481379,-0.2282127567066062,-0.2619990917059215,-0.2738523017071606
msfm_fitlinreg_AC9_nf3_nv8_nd10,linreg,9,AC,3,8,10,0.8030943100276537,0.8135801606115517,0.8094168454835993,0.7967671041560338,0.7976528293277819,0.790631905859101,0.9791354942520136,0.9985807184907,0.9910798247038128,0.994131754720964,0.9903388742888768,0.9949737171599548,0.3761714608286945,0.272740805687346,0.1310826790181259,-0.1036550107790721,0.1029814865230048,-0.1513047746909658
msfm_fitlgbm_NC8_nf4_nv8_nd10,lgbm,8,NC,4,8,10,0.7616620024148169,0.8130060655774298,0.8266117254664362,0.7951453300566249,0.8208006541773356,0.7950690291319132,0.9595899101100612,0.9967358455252924,0.9956840060650696,0.9964907155662373,0.9955498112581392,0.9958630620742004,-0.1699608521682444,-0.2610956074248632,0.0738712036729113,-0.1810042484109384,0.1133820726360247,-0.1627484956261341
msfm_fitlgbm_AC9_nf3_nv8_nd10,lgbm,9,AC,3,8,10,0.7822919644623343,0.8192741345366676,0.8229613837538634,0.7967671041560338,0.8102106442685097,0.790631905859101,0.9511998313848996,0.9984474655326212,0.9920398433360564,0.994131754720964,0.9914401290313076,0.9949737171599548,0.4849359514178445,0.2802490867967331,0.2856283597369088,-0.1036550107790721,0.0719707213840309,-0.1513047746909658
msfm_fitall_AC7_nf5_nv8_nd10,all,7,AC,5,8,10,0.7296211470431206,0.8159146937518342,0.7953651490301947,0.7874285425456579,0.7917297557348089,0.7770964130373001,0.8912214343995457,0.9981366805572164,0.985457697182565,0.9944502911789784,0.9854274763621456,0.9940363473517166,-0.0663877682610373,0.3055304870412488,-0.0829527821765322,-0.2465509438728386,-0.194587096881887,-0.3008978752178241
msfm_fitall_AC8_nf4_nv8_nd10,all,8,AC,4,8,10,0.7875821312039475,0.8209374916764077,0.7892001973115904,0.7884221924158878,0.7794397196950607,0.783659283311278,0.9626932211162952,0.9972120574909114,0.9783617166313866,0.9954784579102786,0.9796848549391012,0.9939176550040968,0.3323981781436613,0.1817650110679964,-0.0096333759679147,-0.2580554198187381,0.0390113251154004,-0.2723568884640189
msfm_fitlinreg_NC10_nf3_nv8_nd10,linreg,10,NC,3,8,10,0.8140727115344025,0.8190976856145344,0.813900840333185,0.8056534272110891,0.805495207535428,0.7991648281085006,0.9759816596343353,0.9969314148177244,0.9972054599888084,0.9963791139263574,0.9963448855406056,0.9971458731909996,0.4115001420367727,0.1581773098874829,-0.0007438943611002,0.0307206478831884,-0.0133216227964417,-0.0312616791908265
msfm_fitlinreg_AC7_nf5_nv8_nd10,linreg,7,AC,5,8,10,0.764777785657766,0.8195201805552078,0.7961345832366471,0.7874285425456579,0.7966012098773669,0.7770964130373001,0.936290449548141,0.9976636835385856,0.9864014502247076,0.9944502911789784,0.9867993533695744,0.9940363473517166,0.1583671427786958,0.2970866253437161,0.0714468843813579,-0.2465509438728386,-0.02256617256891,-0.3008978752178241
msfm_fitlinreg_AC8_nf4_nv8_nd10,linreg,8,AC,4,8,10,0.802637470771239,0.8233584916236769,0.7991025897229294,0.7884221924158878,0.7905714636304397,0.783659283311278,0.9835130737944164,0.9975493251240476,0.988880394320682,0.9954784579102786,0.9879956574252188,0.9939176550040968,0.4008777116639718,0.3583832583925226,-0.1171817192624913,-0.2580554198187381,0.0183490808819889,-0.2723568884640189
msfm_fitall_AC10_nf3_nv8_nd10,all,10,AC,3,8,10,0.6812839099393009,0.8134227440446582,0.8039189630226589,0.7971770642909208,0.7863253906514631,0.770778602085472,0.8463918532269428,0.9976682546445772,0.9781920090182856,0.9957635560237992,0.9769041592198208,0.9952495775266592,0.1383688648813772,0.123131961569269,0.0843931595477031,-0.2123210954881192,-0.0375309118175983,-0.247135706795452
msfm_fitlgbm_AC8_nf4_nv8_nd10,lgbm,8,AC,4,8,10,0.7808332980433942,0.821721778568093,0.7962232337120337,0.7884221924158878,0.8001810577818719,0.783659283311278,0.947917066782979,0.996526927018255,0.9944828628406316,0.9954784579102786,0.9932717849749702,0.9939176550040968,0.4095746276111577,0.3224808559818856,-0.1518175442399646,-0.2580554198187381,-0.0195078210219535,-0.2723568884640189
msfm_fitlinreg_AC10_nf3_nv8_nd10,linreg,10,AC,3,8,10,0.759629789540415,0.8133041162154087,0.8046852747873596,0.7971770642909208,0.7858580380417004,0.770778602085472,0.9499607784238148,0.9966870115003288,0.986964594043157,0.9957635560237992,0.9859921447196032,0.9952495775266592,-0.0245399053295906,0.1751258558927187,-0.0394641964652875,-0.2123210954881192,-0.0969691679607311,-0.247135706795452
msfm_fitall_NC8_nf5_nv8_nd10,all,8,NC,5,8,10,0.7969770719760997,0.8166897769293933,0.7875212314524337,0.7994550767490335,0.7861236149371689,0.8008260588911092,0.97145945018752,0.996513187047303,0.9929562554830476,0.9964748427176228,0.9935380142818828,0.997393164502977,0.2289200970231032,-0.1955805514155364,-0.223179799959245,-0.1319874769874216,-0.2053779979170807,-0.1058077019983718
msfm_fitlgbm_AC10_nf3_nv8_nd10,lgbm,10,AC,3,8,10,0.728800773049987,0.8131501968620118,0.807080072130306,0.7971770642909208,0.8013997927651496,0.770778602085472,0.9198195998587092,0.9956580219734974,0.99314669267996,0.9957635560237992,0.9943555928492372,0.9952495775266592,-0.0518849465899576,0.1598337585692683,0.1652720707896016,-0.2123210954881192,0.0993104981562014,-0.247135706795452
