experiment,model,n_clusters,clusters_type,n_folds,n_vars,n_idxs,R_mlp,R_mlp_noFS,R_lgbm,R_lgbm_noFS,R_xgb,R_xgb_noFS,R_S_mlp,R_S_mlp_noFS,R_S_lgbm,R_S_lgbm_noFS,R_S_xgb,R_S_xgb_noFS,R_Y_mlp,R_Y_mlp_noFS,R_Y_lgbm,R_Y_lgbm_noFS,R_Y_xgb,R_Y_xgb_noFS
msfm_fitall_AC11_nf3_nv8_nd10,all,11,AC,3,8,10,0.2808568030659122,0.5307022501665328,0.2938080024683209,0.4739194287239108,0.2680748232175678,0.4422419912662239,0.5877863812561367,0.9894642910156372,0.725578106773871,0.9953533853145852,0.714051701064227,0.989209857494958,-0.3147142543624406,0.2862995298265859,-0.4634905702480246,-0.4205917653740713,-0.4759552990437642,-0.2725691051250338
msfm_fitlinreg_AC11_nf3_nv8_nd10,linreg,11,AC,3,8,10,0.4986599538664806,0.5123401470838627,0.4476046008534051,0.4739194287239108,0.3817133973959891,0.4422419912662239,0.9821702396999094,0.99124066620143,0.988642451024302,0.9953533853145852,0.9791994825115622,0.989209857494958,-0.2301246135255529,-0.0385486792388541,-0.4688584709068726,-0.4205917653740713,-0.4905651558571053,-0.2725691051250338
msfm_fitlgbm_AC11_nf3_nv8_nd10,lgbm,11,AC,3,8,10,0.4778300906809747,0.5230439165523904,0.4578773480611491,0.4739194287239108,0.4358731419902536,0.4422419912662239,0.8970975592779417,0.985588334680669,0.9310241647838368,0.9953533853145852,0.923527765530238,0.989209857494958,-0.2445319162365536,0.3120042536449406,-0.3745318313262269,-0.4205917653740713,-0.3491784372520401,-0.2725691051250338
msfm_fitall_NC12_nf3_nv8_nd10,all,12,NC,3,8,10,0.3726356308504012,0.5084214091333568,0.3058895515798117,0.5186449720254503,0.2941498718656332,0.4699580883219604,0.7292059601271683,0.9886543644569196,0.7488630403603578,0.9918185355761706,0.7878452787759618,0.9967123314254892,-0.2604162996206142,-0.0194785002154794,-0.2583117396939043,-0.1935495019044628,-0.2302065719282538,-0.1102124132883339
msfm_fitlinreg_NC12_nf3_nv8_nd10,linreg,12,NC,3,8,10,0.5228929875667834,0.5013843875405004,0.5046046792567913,0.5186449720254503,0.4977271969939863,0.4699580883219604,0.9705268534156384,0.9924852747138936,0.9778301595742304,0.9918185355761706,0.9825938786867806,0.9967123314254892,-0.3746757302788437,-0.3172890428990051,-0.1315297714198509,-0.1935495019044628,-0.0836774417085544,-0.1102124132883339
msfm_fitlgbm_NC12_nf3_nv8_nd10,lgbm,12,NC,3,8,10,0.0396985681602649,0.4560901877616943,0.1814157427892843,0.5186449720254503,0.0971282562994633,0.4699580883219604,0.1319456209067676,0.9893460501606212,0.7266898342119233,0.9918185355761706,0.7009905378114727,0.9967123314254892,-0.3410365321785776,-0.4018113651569971,-0.2880812048949739,-0.1935495019044628,-0.3214625744122384,-0.1102124132883339
msfm_fitall_AC12_nf3_nv8_nd10,all,12,AC,3,8,10,0.2425980769731508,0.5391409024309205,0.2313533108328883,0.5136905653941966,0.2256340681477515,0.3963023215625564,0.538223876484134,0.9909396883349112,0.6767687226882193,0.9930924131417644,0.6274578818011123,0.9899413755778472,-0.291268635242321,0.343719180496515,-0.3305727322907936,-0.0820820818918449,-0.2967179689756751,-0.0258015850176397
msfm_fitlinreg_AC12_nf3_nv8_nd10,linreg,12,AC,3,8,10,0.3826384192002935,0.5259387718750685,0.4115707549624198,0.5136905653941966,0.3653423434201079,0.3963023215625564,0.8463965546849203,0.9825890096534364,0.9394677209985004,0.9930924131417644,0.9156139480858874,0.9899413755778472,-0.4366007748944748,-0.0690329576499807,-0.4075727210659619,-0.0820820818918449,-0.4035997121578204,-0.0258015850176397
msfm_fitlgbm_AC12_nf3_nv8_nd10,lgbm,12,AC,3,8,10,0.2770173242067724,0.5297851640319728,0.286513035426011,0.5136905653941966,0.2787128377801966,0.3963023215625564,0.5985784921945827,0.9895921728012054,0.7378449510991095,0.9930924131417644,0.7065772522772107,0.9899413755778472,-0.3241351924965581,-0.0193278822966196,-0.3735340843986129,-0.0820820818918449,-0.4222709223805493,-0.0258015850176397
msfm_fitlgbm_NC5_nf4_nv8_nd10,lgbm,5,NC,4,8,10,0.3829866327965844,0.4719553779606821,0.4481960958773617,0.5380957950422811,0.4396614954109232,0.5025257772195971,0.9125039795771368,0.9738997353514948,0.9372133414626552,0.98409326676319,0.9491870992088584,0.9742873738958996,-0.2427425375413548,-0.1595593155797835,-0.3095557228311864,-0.0511670234173367,-0.270984225569248,-0.0775235567096237
msfm_fitlinreg_AC5_nf4_nv8_nd10,linreg,5,AC,4,8,10,0.3465617868196753,0.4925195361805438,0.3611262803093076,0.4521065843412243,0.3494759984495816,0.4771901378970088,0.7460363486432293,0.9809181921361794,0.8669467056776771,0.9810293557452594,0.8537274681266456,0.9795250426209516,-0.329052481490318,-0.1830229067403627,-0.2564944972572294,-0.2976344183468362,-0.2479369922480665,-0.2930650168028387
msfm_fitlgbm_AC5_nf4_nv8_nd10,lgbm,5,AC,4,8,10,0.5055389048561756,0.4853074869781514,0.4918802648931202,0.4521065843412243,0.4714273526064628,0.4771901378970088,0.9811620229002764,0.9809272989985938,0.9884298917479064,0.9810293557452594,0.987538737772459,0.9795250426209516,-0.1912806350463568,-0.1199568933398767,-0.4860965086307923,-0.2976344183468362,-0.4734144488102044,-0.2930650168028387
msfm_fitlinreg_NC6_nf4_nv8_nd10,linreg,6,NC,4,8,10,0.4152611793638791,0.5009218933985553,0.4223813626836689,0.5083598464765813,0.3572212745228258,0.4827160934735602,0.9076119115167854,0.9856878555814628,0.9325531754293748,0.9932611902518708,0.9216044517125276,0.9884040319237848,-0.3611827839323888,0.0637482929406857,-0.2762528902591123,-0.0988213630911282,-0.2984278176631022,-0.0327923033538416
msfm_fitlgbm_NC6_nf4_nv8_nd10,lgbm,6,NC,4,8,10,0.3541178872532525,0.5320482160441414,0.4481960958773617,0.5083598464765813,0.4396614954109232,0.4827160934735602,0.9096098011565906,0.9865436048979552,0.9372133414626552,0.9932611902518708,0.9491870992088584,0.9884040319237848,-0.3128552811691065,-0.0175325068495416,-0.3095557228311864,-0.0988213630911282,-0.270984225569248,-0.0327923033538416
msfm_fitlinreg_AC6_nf4_nv8_nd10,linreg,6,AC,4,8,10,0.4813193926904678,0.4707028045946856,0.481532416819957,0.4788133968062606,0.4672679202465764,0.4788106738151249,0.952666611982353,0.9770133694298252,0.9804139080610296,0.9848149103281012,0.9863997998177324,0.984766446216638,-0.0390590078183748,-0.0249849028155129,-0.4579315195103499,-0.0726585980744776,-0.4563995900636807,-0.1161348917028944
msfm_fitlgbm_AC6_nf4_nv8_nd10,lgbm,6,AC,4,8,10,0.2767980019965383,0.5038487549009758,0.2520083530073433,0.4788133968062606,0.2257368449935247,0.4788106738151249,0.6224814071977364,0.9760828251222512,0.728336636831081,0.9848149103281012,0.7127705469917353,0.984766446216638,-0.2584386419680954,-0.0587525992223804,-0.391434247091034,-0.0726585980744776,-0.4917392372760333,-0.1161348917028944
msfm_fitlinreg_NC7_nf4_nv8_nd10,linreg,7,NC,4,8,10,0.2392157974904499,0.5273637137000278,0.259576939187859,0.5040026584554707,0.2049925459230438,0.4665352400322594,0.819424648904771,0.9818627468826284,0.8029361789825203,0.9883857091763338,0.7803700729637895,0.9909109411978728,-0.2963401556286514,-0.0955655590943832,-0.4274113759237274,-0.1743788841774483,-0.4119486641241778,-0.1669676006669461
msfm_fitlgbm_NC7_nf4_nv8_nd10,lgbm,7,NC,4,8,10,0.2587936033898229,0.5091828757035773,0.3013676461094182,0.5040026584554707,0.2641553541946453,0.4665352400322594,0.5258103616615158,0.9876592734170934,0.7180048216060965,0.9883857091763338,0.7260631182838868,0.9909109411978728,-0.2619153471389229,-0.0195988405754388,-0.3234901310536497,-0.1743788841774483,-0.3645861968802104,-0.1669676006669461
msfm_fitall_AC7_nf4_nv8_nd10,all,7,AC,4,8,10,0.3396811924618393,0.5240122088655692,0.3960386587401237,0.5174048075329878,0.3811554339050218,0.4632965032442003,0.825856584614495,0.9833814784010286,0.9370511960330284,0.9913159990675334,0.9296719075974283,0.9855655235471982,-0.2567570597407154,-0.0754811715335949,-0.4675062589199894,-0.1621442659706464,-0.5249069500324052,-0.3750402935391573
msfm_fitlinreg_AC7_nf4_nv8_nd10,linreg,7,AC,4,8,10,0.4880300399216635,0.4953661729964803,0.4093076855102614,0.5174048075329878,0.3415571053968061,0.4632965032442003,0.9730473545356392,0.9805240679739496,0.9355426298340568,0.9913159990675334,0.9506727612712438,0.9855655235471982,-0.4765556422620671,-0.2945707260372019,-0.4073461883607461,-0.1621442659706464,-0.4553677427301396,-0.3750402935391573
msfm_fitlgbm_AC7_nf4_nv8_nd10,lgbm,7,AC,4,8,10,0.323840165862267,0.5364572028724242,0.4084329257091227,0.5174048075329878,0.3928272061085503,0.4632965032442003,0.785916708073907,0.9821300634379602,0.9375671207725949,0.9913159990675334,0.9379589445629916,0.9855655235471982,-0.276072728812909,0.1531580557233019,-0.4939677404572096,-0.1621442659706464,-0.5112788368799854,-0.3750402935391573
msfm_fitall_NC8_nf4_nv8_nd10,all,8,NC,4,8,10,0.1698365043251405,0.5366453222964129,0.1448413070794372,0.5190242781938649,0.1416457525224057,0.4994124281393567,0.4283539689911253,0.989923885518816,0.4978762054692835,0.9911154988241616,0.5206499543737463,0.984057994282233,-0.3764294538381705,0.1861823077424054,-0.3214785475879843,-0.2423824365122303,-0.4644432861757007,-0.0171712719409109
msfm_fitlinreg_NC8_nf4_nv8_nd10,linreg,8,NC,4,8,10,0.4807598942040313,0.530457064385212,0.4285222824270494,0.5190242781938649,0.4359154872045431,0.4994124281393567,0.9447471672583886,0.9876512780001984,0.9750235032171468,0.9911154988241616,0.9781451073108788,0.984057994282233,-0.3740536794299791,0.0825902983088968,-0.3649226497955711,-0.2423824365122303,-0.2713265348724647,-0.0171712719409109
msfm_fitlgbm_NC8_nf4_nv8_nd10,lgbm,8,NC,4,8,10,0.4578328294111154,0.5299295608784553,0.4242197856337341,0.5190242781938649,0.4062930439326676,0.4994124281393567,0.956544489156448,0.9883165657734372,0.9621670942690976,0.9911154988241616,0.9734774702763312,0.984057994282233,-0.4541738499805805,-0.0483782903778527,-0.5241812313577031,-0.2423824365122303,-0.5180964313707251,-0.0171712719409109
msfm_fitall_AC8_nf4_nv8_nd10,all,8,AC,4,8,10,0.2646408644310238,0.5418510121555783,0.3386085758377775,0.4870566643099426,0.3315302230668007,0.4578755676909624,0.5783991286534049,0.9829606619526294,0.7782990719958306,0.986743443567402,0.7493842253092617,0.983893956032308,-0.2665297534064387,0.3068046398695049,-0.4515996897414159,-0.2059663717201459,-0.4814728619551404,-0.1051487739296375
msfm_fitlinreg_AC8_nf4_nv8_nd10,linreg,8,AC,4,8,10,0.507173719864984,0.5038929217272958,0.4558558326899348,0.4870566643099426,0.4455505413254075,0.4578755676909624,0.9345702899488032,0.9796694421944904,0.9781391278937268,0.986743443567402,0.9743897982054494,0.983893956032308,-0.3069456700510436,-0.1593723918738363,-0.3557359942572352,-0.2059663717201459,-0.3893884871663177,-0.1051487739296375
msfm_fitlgbm_AC8_nf4_nv8_nd10,lgbm,8,AC,4,8,10,0.4731167317794458,0.5258759430419255,0.4996424348703611,0.4870566643099426,0.4741942987343868,0.4578755676909624,0.964660953358883,0.9819187360727376,0.9685497588713612,0.986743443567402,0.9704418257894234,0.983893956032308,-0.3212562274269342,0.3015403320474448,-0.4659408388434129,-0.2059663717201459,-0.4537145701926935,-0.1051487739296375
msfm_fitlinreg_NC9_nf4_nv8_nd10,linreg,9,NC,4,8,10,0.4605474492997027,0.518530660996867,0.4688488233528432,0.5110172308879999,0.4597138996109503,0.5046231148150275,0.9460150027598008,0.9877594275805476,0.989754484408158,0.9862076740207648,0.9926319753313548,0.9904411776203838,-0.3852977819009575,0.0551919927251811,-0.4829858747346368,-0.3023233371142005,-0.4045706726160468,-0.1416685216174948
msfm_fitlinreg_AC9_nf4_nv8_nd10,linreg,9,AC,4,8,10,0.4229667661806116,0.4859338293407425,0.4057381730265761,0.4902799011454599,0.3942652739952444,0.4424177201308845,0.8595162321769484,0.9834322014521168,0.9373508569282828,0.9930694835733258,0.9341546249517948,0.9881111141707906,-0.4007067415811832,-0.2285156697306294,-0.3217230443553833,-0.1732514498351322,-0.3953953327246911,-0.0727355186548338
msfm_fitlgbm_AC9_nf4_nv8_nd10,lgbm,9,AC,4,8,10,0.4740190083162963,0.5187060869415783,0.451877262850436,0.4902799011454599,0.4191447917151903,0.4424177201308845,0.9194586319252728,0.9840497478072516,0.9660056445602032,0.9930694835733258,0.9748158652431076,0.9881111141707906,-0.1794194726757179,-0.0635104582331519,-0.4345877498155113,-0.1732514498351322,-0.3501241407626604,-0.0727355186548338
msfm_fitlinreg_NC10_nf4_nv8_nd10,linreg,10,NC,4,8,10,0.4844873112704583,0.5085843105317904,0.442837620562075,0.5022463970856048,0.4203035749659082,0.4723787089557539,0.9682123421897146,0.9799974168228088,0.9820429537157952,0.9761512338187917,0.9839225438031886,0.9831968005831117,-0.4194533341963415,0.0913110559783974,-0.3438288290185339,-0.0823333492063915,-0.2846204286312241,-0.0401388787168222
msfm_fitlinreg_AC10_nf4_nv8_nd10,linreg,10,AC,4,8,10,0.4258083173662954,0.4794210367141179,0.3780318273325074,0.4970544860898565,0.3582035673270706,0.4842639360548897,0.918531026211198,0.9837400168425252,0.9401406655512904,0.9948685926969713,0.923674113709858,0.9905718434607228,-0.3076447730293741,-0.3013648209441001,-0.3682203552239312,-0.1725035033166314,-0.3982156716507063,-0.1883423255945393
msfm_fitlgbm_AC10_nf4_nv8_nd10,lgbm,10,AC,4,8,10,0.4625082368412198,0.5137077075578509,0.4419141147829514,0.4970544860898565,0.4210223124916958,0.4842639360548897,0.936166595411527,0.9834785257940308,0.9795483724525624,0.9948685926969713,0.9825499619504622,0.9905718434607228,-0.3599271276936504,0.1175345514218893,-0.3337622243055498,-0.1725035033166314,-0.3112005015969928,-0.1883423255945393
msfm_fitlinreg_NC11_nf4_nv8_nd10,linreg,11,NC,4,8,10,0.367869199577743,0.498940042307984,0.3195476328265741,0.4944226027702617,0.3295481269123913,0.4604411012965024,0.8608946356935226,0.986711487857209,0.9150633748985711,0.9895423065505092,0.921500348974191,0.9874869987023012,-0.1988710270758072,0.0921634406008383,-0.2679116386446284,-0.2815711260658955,-0.1561297910193879,-0.045329586010989
msfm_fitall_AC11_nf4_nv8_nd10,all,11,AC,4,8,10,0.2551043106186913,0.4586529047573154,0.3356680792539461,0.43357482801808,0.3185702253341911,0.4253679687801963,0.5452900479713575,0.9770153350697852,0.766931916407862,0.9887286519246504,0.7576466402035729,0.9922419567067162,-0.3158269291235613,-0.232695078856166,-0.50364545813418,-0.3918110371392297,-0.5547510809595176,-0.3568617940960469
msfm_fitlinreg_AC11_nf4_nv8_nd10,linreg,11,AC,4,8,10,0.4850678322851834,0.4926448856691728,0.4272974448487095,0.43357482801808,0.3778753202613786,0.4253679687801963,0.981618075371978,0.986508411783314,0.9832875392487802,0.9887286519246504,0.983788160816812,0.9922419567067162,-0.3850048525756675,-0.165201011177164,-0.4429488450368269,-0.3918110371392297,-0.4141688852903972,-0.3568617940960469
msfm_fitlgbm_AC11_nf4_nv8_nd10,lgbm,11,AC,4,8,10,0.4701201029392968,0.5293037105224456,0.4701827072585944,0.43357482801808,0.4568726722541518,0.4253679687801963,0.9111826340286224,0.985528406575823,0.9468687687044834,0.9887286519246504,0.952373938169044,0.9922419567067162,-0.1962927142967239,0.1181426479303688,-0.4759182467444371,-0.3918110371392297,-0.5386497818777526,-0.3568617940960469
msfm_fitall_NC12_nf4_nv8_nd10,all,12,NC,4,8,10,0.3858334588145019,0.5266947224751012,0.3489819853425318,0.4847610877606776,0.335824762562545,0.5075091506432278,0.7435303425321638,0.9902624422657078,0.7776664811974715,0.9902174806550196,0.7942783371386796,0.9908880077842852,-0.2292158648663278,0.2661215384114312,-0.2748862859666473,-0.3347059414282217,-0.2604735609243914,-0.0364807626365274
msfm_fitlinreg_NC12_nf4_nv8_nd10,linreg,12,NC,4,8,10,0.5304464241287733,0.5122186281240314,0.4913680404048848,0.4847610877606776,0.4719545223105353,0.5075091506432278,0.9809052521434922,0.983074076746692,0.9815813889314572,0.9902174806550196,0.9886543445969644,0.9908880077842852,-0.3946832021927738,-0.0782182910931056,-0.194310043254576,-0.3347059414282217,-0.1045472562946751,-0.0364807626365274
msfm_fitlgbm_NC12_nf4_nv8_nd10,lgbm,12,NC,4,8,10,0.0304541062186414,0.4990213428781518,0.1602506239298608,0.4847610877606776,0.1122295034563396,0.5075091506432278,0.1401109571577383,0.9927596399002304,0.7512613442423016,0.9902174806550196,0.7151095890998042,0.9908880077842852,-0.3872199544030407,-0.0230675544877978,-0.3281495628918434,-0.3347059414282217,-0.3366165637857195,-0.0364807626365274
