,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10
1967-12-01,92.19418023655132,24.57833485909729,16.374490302767942,42.04861196336047,13.265198257546228,7.655036388933748,10.934434649005695,22.327337513396962,72.78502769364611,24.43700583582071
1968-01-01,80.72859176698213,25.76171801635055,16.1965121885483,48.301097860382974,12.492497932175631,7.273616820931921,10.699104864970622,21.910254880366175,39.96242125286994,23.125981943045158
1968-02-01,56.41404066672071,26.895689949572837,16.28285966428625,87.28263964511869,11.279101852643354,6.718679567759922,10.581695714485305,20.17816101742728,28.857302471645045,22.672346445190815
1968-03-01,61.63785893953993,27.077569539669952,14.349793542423614,85.34224403916099,10.805531040276232,6.390846056258881,10.632201103211102,18.285556674177037,7.280441189738242,21.10944778779749
1968-04-01,0.0,28.039225170264245,13.21074040129741,71.82636390791549,11.363345983919242,6.352257976548899,10.922962215312713,17.330435324845247,4.199722422696228,16.904581249144087
1968-05-01,0.0,27.340334912680568,12.979535753258771,35.78517903333065,12.211698014589508,6.316391579142277,11.055145348855072,15.624865007555826,9.777028893122964,11.243657653652232
1968-06-01,0.0,25.86936180919203,12.066588297812537,35.99970490767147,12.774702585668907,6.473713689932944,10.94663455488382,13.723551867886497,30.595103033737637,3.630988034329933
1968-07-01,0.0,23.93626644426022,15.132559700205226,35.42646213145333,13.24737908685006,7.57927108137971,10.81523861477729,15.291952999878536,75.87064110655993,4.89881586197479
1968-08-01,0.0,21.794902241379297,17.568687528420128,49.76495143558693,13.738094404426423,8.202187599520313,10.772328231202964,20.89893369366804,89.87901859765806,15.054336542181371
1968-09-01,26.369740456795192,22.482398474203286,18.308393427789863,45.43046674311471,13.970423311503279,8.454724139608683,10.81203054030211,23.54348155418904,97.07225535369639,23.742591269110964
1968-10-01,43.23452863386866,24.418987695574412,17.594483034884558,49.814253219206925,14.314824253321568,8.203849862779746,11.156931524620004,25.46119739435866,102.4806514196132,28.28407642999148
1968-11-01,91.9882325345131,26.100959647341007,15.016369548824079,36.85768846171546,14.103852207820736,7.803058576589124,11.142613776985296,24.575077622205125,101.121945878355,27.927403015567617
1968-12-01,64.21314179947487,25.920165640345036,13.658535448894611,29.31128299183205,13.362580733626638,7.44222736887424,11.079518849560515,23.00381662653932,84.4116949936411,25.800663667548587
1969-01-01,45.19331724818033,26.84849599008627,14.195095165029905,74.09788699590104,12.515955805124527,7.053002913074097,10.956779849538403,21.362660473170806,60.781817390454705,20.797593417099534
1969-02-01,39.26430850887214,27.569576848899086,15.702348183072814,79.47618909027553,11.650587096281502,6.822405378513552,10.899147337607825,19.978680010582135,34.191356173115715,23.309396073461826
1969-03-01,15.14053357583549,28.3731906072845,13.487413213739133,107.86541578173323,11.361557991389617,6.081982520344918,11.004787796266466,17.68645990388896,34.03079734998605,19.09842777574946
1969-04-01,54.62208220624367,28.637842984308836,11.594984068446209,106.92723449551677,11.87770014398229,6.0240822983401126,11.105188473253259,19.68693408095586,19.279710987723,21.532163230371633
1969-05-01,0.0,27.87613034411488,11.056470951834926,90.29547308446033,12.447517755681965,5.792748084994695,11.185162004246259,17.185410859070572,38.48410156352994,15.352724313940444
1969-06-01,0.0,24.245761686296774,10.386159182301899,82.66047834711556,13.10595027412872,6.299078733954203,11.159518652984447,13.656498202274793,54.14914343064442,9.82286366633773
1969-07-01,29.76971262408516,20.258667506278236,14.780595105892964,52.37616965882149,13.544234004454454,7.389998458024245,10.983282124683623,12.930484227737717,90.31264419076756,2.5281158898048988
1969-08-01,42.014917362819446,19.579356746864637,17.370975731608077,50.44392587732128,13.80883054582284,8.223988769090239,10.842857809343464,19.09396623853051,99.46323573552979,11.53478939103516
1969-09-01,43.116051951256026,20.148841973898516,19.576988141919127,33.44602268249929,14.106285268315446,8.510447423352836,10.919284840303838,23.050800948170313,100.22303694770582,25.947792339862783
1969-10-01,47.55561565640289,22.65573220767354,17.06818311714291,51.328627346695356,14.049533337006448,8.27423384363754,11.018313674437879,24.03465075178576,102.13364032467973,26.551321800232795
1969-11-01,84.73409498927623,24.17335628926263,17.46209616612564,51.310874438156766,13.850521173410213,8.003901547359503,11.097783755378282,23.725821576679685,99.89281624859511,27.92710009545616
1969-12-01,74.92362063507034,25.408100346027517,15.372430867800109,62.31142876626449,13.33076237638431,7.422864597690009,11.013944293864578,23.487031733802297,86.20301226145344,25.33550815122201
1970-01-01,39.606879538659804,26.471350804947853,15.605163636778322,79.12234611384643,12.427824799466446,6.69803493437796,11.008601911350004,19.882640788909956,51.54355956139251,21.144082662423777
1970-02-01,17.662723628447083,26.951455871640494,12.591201002975037,93.15162302940936,11.505345432685495,6.182733223112554,10.691495032086012,20.154127519855255,27.002945910473496,20.154230933562474
1970-03-01,48.47035482246103,27.248935495631073,13.966584910535763,88.80131277218692,11.309052540149759,6.22199345679462,10.777360785983674,19.479806354038807,14.086866531496952,20.872496438295595
1970-04-01,0.0,27.82050596430005,10.02364280898652,80.73507814503681,11.670931516254717,5.599387478868174,10.931102330361037,15.563647757054554,35.743857588973825,13.063065882768447
1970-05-01,0.0,26.154678124791296,11.792770390549887,37.74441182762424,12.431896094782221,6.059476285910943,10.976814683203285,14.228201274690035,31.675562117623624,6.538433056409961
1970-06-01,0.0,22.619726895187444,13.042061539010499,27.150823901896793,12.940779614142947,6.887646530002005,10.858808725588766,15.913299799517578,55.3875329688876,10.940235752027224
1970-07-01,0.0,20.57291550847156,16.162934408501147,19.838226531270468,13.283200905553734,7.553033175721623,10.772998412523494,11.52462074481833,85.07775524604455,1.8960067672594512
1970-08-01,29.75141299957044,19.4464832915644,18.9662444476636,15.125807844451492,13.49310513594313,7.984704518064124,10.745219681324771,16.570427716685607,91.93130826075763,10.969817619855771
1970-09-01,0.0,21.408663025481093,19.363970740428844,26.00502382517143,13.941435091910018,8.553214410494677,10.846008369625965,21.611307987722945,97.4556738386383,20.33255735479827
1970-10-01,18.89317032669591,23.369263569551364,17.84784878864807,38.249386092084194,14.040757356870486,8.522607933708981,11.046566914841618,23.863331520950215,101.28950663569589,26.531746240550838
1970-11-01,29.103078150457883,25.35330882534911,16.78859231927975,37.528148968577206,13.948253689525423,7.860390107317039,11.26941038273808,23.447254001731157,95.44251388243954,26.704514364228046
1970-12-01,93.33452042081596,24.940553972237087,16.605319792816786,22.262407622476342,13.181494113643973,7.614766036885413,10.925672752111725,23.023237546007113,84.93452215843436,28.145949969524736
1971-01-01,18.97649073301142,26.566319429845027,14.08163027271017,58.09696289813197,12.350644923322943,6.751275587704525,10.912651128994252,19.289880362942988,49.15993325517675,19.70666058063243
1971-02-01,60.3511360496043,27.28294351452232,13.397006147195853,85.74546127688264,11.559468563689542,6.52328235693223,10.743897350866169,20.383635969589086,28.49018847539439,21.766021682763085
1971-03-01,62.0169434886325,28.159770589827037,12.749184011428142,96.11450034648205,10.712555073247993,6.085113665652054,10.688380942103576,19.496520281692128,15.33455184435295,21.459960465710182
1971-04-01,51.87426834312655,28.809114381672202,12.90585959225147,100.49288233426859,11.113722495495038,6.159697427523317,10.942712064815707,18.598446121313334,0.0,21.41180424652802
1971-05-01,45.416458631082065,28.43965789146625,12.110059914065348,66.08058128818412,12.118870953784109,6.222744139905986,11.114063772490073,17.728088365700305,10.011511501304607,18.406881387457737
1971-06-01,0.0,25.61075915700467,13.275583262994235,58.5973163404821,12.760195618093634,6.8605032110852955,11.039696488810296,11.951366019229457,41.32669623817922,9.875315419219197
1971-07-01,0.0,21.398552951837143,15.906893086616021,50.991294905530026,13.385656198355111,7.73816844148155,10.799281225718149,16.327709792165845,83.43292152501319,5.0529788818737575
1971-08-01,36.65635150733383,19.830092196507934,18.21489784163446,41.92784607698994,13.686182748728697,8.250587994935938,10.729208006595426,18.69939104018866,95.43560073964613,14.458120221775951
1971-09-01,39.92482289972363,21.155267213661983,19.028021140348045,34.15735393138937,13.782029312506065,8.306732113460113,10.756087141143816,22.786285787967145,99.17680298726378,24.063804815814304
1971-10-01,48.88353774547861,23.228194984342082,18.4186028070214,51.128149357284165,14.068097105495111,8.267143070350567,11.059561308053249,25.858118115830862,102.3606829198616,29.459722299850387
1971-11-01,105.85125718337677,24.601315556685673,16.971850378822243,53.271891504850416,14.103830918204277,8.069765519427534,11.174910947484932,24.876649157224882,99.32976595031701,29.601353867863615
1971-12-01,75.6335566177808,25.062547592410365,15.81870682423753,41.583576566768876,13.310520369329454,7.436312221204604,10.936797669963505,22.563531822567654,78.80626263299906,25.39974507582368
1972-01-01,60.166808671532166,26.613289346282144,15.063500929711278,81.5637367120667,12.546976687134206,6.8111338851335015,10.86209766299068,21.38254220994249,39.676270129282855,22.903813713562236
1972-02-01,56.38916003990209,27.6025967253162,13.6323787763,105.17887351239598,11.493852357035317,6.483272177587007,10.567387303147594,18.843736895527723,19.99495778061484,20.2980794293489
1972-03-01,54.471751641799955,27.86840353140732,13.270831850451179,114.86786677582862,10.63298910651203,6.453021808965457,10.504407496879693,18.58287700289787,4.061614615742197,20.30135428973675
1972-04-01,0.0,28.23039346372295,12.392205941171802,109.10930627872439,11.459498189159447,6.12937424627915,10.833433844355627,18.567183191430466,7.335561651748505,14.784937246876789
1972-05-01,0.0,27.167327580908104,12.658281329988952,97.97330440966799,11.932349799284589,6.211709058220955,10.840477009342255,12.595656878631443,6.096064541735227,13.237771733058684
1972-06-01,0.0,24.43850236737265,16.299546739716185,101.3238797725618,12.798149915529665,7.092349638326728,10.872875354921295,14.554405102788797,48.37412858601096,10.710800231490735
1972-07-01,0.0,21.213405079681454,18.154976962379454,86.34065360754752,13.211386993420373,7.598673873508318,10.675998543361567,13.084616084316547,66.08831587963736,3.9403504313197066
1972-08-01,0.0,19.371050372250696,20.059046290271283,86.81856451391735,13.615345368570285,8.180477525945328,10.659992130266255,18.982384091862656,92.70259367863426,9.93989270094699
1972-09-01,24.950571015574862,20.367259264519717,19.626379799876197,75.37202860773104,13.797208150001241,8.458640616968413,10.748768715791734,22.89431880894868,97.76249403534898,24.665548061895084
1972-10-01,27.348098918267816,23.949295136900037,17.251596881134667,81.62254886991701,14.133386626730003,8.23284116597357,11.181858298923364,24.070257113371163,96.71063304497112,27.067516478858497
1972-11-01,77.69128601392221,26.119231134039918,14.71229604973381,83.36175215830548,13.811988624976495,7.6913523523780345,11.07468435804528,23.230072334292142,94.0827391341914,26.086213927244845
1972-12-01,81.38138869064383,26.928684634919687,14.296767319957,92.85267681562841,12.704885301212633,6.906768088544236,10.922481656341562,20.14648132562041,65.8802318213209,23.463561241320026
1973-01-01,42.413286079059176,27.442789767771682,13.92050328369734,98.36885799765248,11.640910181399043,6.485839154544627,10.648406300229306,18.805025538931083,25.878136748546204,20.099941073417405
1973-02-01,54.01856606065283,27.675022317043766,12.139517369847741,93.22544242030068,10.63513243405005,6.387201662377154,10.44782671484866,19.1311243903475,14.696647170922194,18.046330663673587
1973-03-01,0.0,27.912576665958554,11.491373613407035,97.97831040358197,10.303870627693158,5.714423380664607,10.476540088710978,14.561871092467095,0.0,14.875149829360678
1973-04-01,0.0,28.308589804610428,13.345010014280135,73.339463099905,10.851027762834793,5.591846855841133,10.811033985419908,15.653439473189593,0.0,13.978251178480784
1973-05-01,0.0,27.71500858705868,11.923633865009116,55.30292850645262,12.214223100141266,6.0650522962734925,11.009648289085936,14.223367248155954,19.120158522592284,9.319906099699528
1973-06-01,0.0,24.197685050129092,12.437702272408952,38.00053042529049,12.900971851431528,6.882476194191971,10.956795624245832,13.410895804295134,61.894052543841994,8.146333374776205
1973-07-01,0.0,22.110224112222387,17.044220684727726,31.401672506633513,13.41843058281276,7.691074436029223,10.94006199934202,13.603069365048304,86.68125148099124,6.263358859858742
1973-08-01,0.0,21.08802059026868,18.39958383323795,10.095365166488346,13.636591031686853,8.11896394169672,10.778394498636406,17.64623852735025,94.890640280388,6.6664382718007005
1973-09-01,0.0,22.27142092837392,18.933135708127185,10.510484400934201,13.909380678606084,8.541963965292487,10.887349641916957,22.12948663213698,100.15515628469159,22.11079114737376
1973-10-01,0.0,23.67213490210105,19.309046885072295,40.48550541488517,14.043352803503025,8.419690003283957,11.021672290354138,24.51635801981668,99.39124878116333,26.173245712825572
1973-11-01,65.5373129475347,25.07145733370509,17.009718124596873,31.23740117324598,13.741336402139774,8.074253236331451,11.056849850152194,24.034417004597753,93.06811719320021,27.77024737317732
1973-12-01,108.6748913224624,25.96075574735203,16.05475099861375,47.65487164283069,13.380030200798531,7.388703808926837,10.965202642062723,22.710422279301806,81.25942488078552,26.329431350896087
1974-01-01,86.20014663582906,26.80174485146296,14.838063721145362,71.08810028295119,12.155406437380394,6.798815531107158,10.722608606220037,20.782001051057122,42.91814531144759,22.662638304269116
1974-02-01,55.18427594006221,27.806522276007954,13.219857908140703,99.76044054611667,11.175888360267582,6.415848839895888,10.637096381080745,19.260766002903498,20.90350069838764,20.433990637179406
1974-03-01,76.93403191689805,28.20319460554574,13.253067596291464,102.77848844115107,10.279376924169165,6.193550372862478,10.568306664727025,18.739145117350343,18.22541345603739,21.12421825319333
1974-04-01,50.85388180938535,28.236026212316315,12.484039613324008,100.54623966161073,10.179261325589747,5.736535571066848,10.520641212911924,16.675470861057487,4.451360699739651,20.259119364555886
1974-05-01,0.0,27.52874853786806,10.496274646400023,87.36900023027302,11.481320663320055,5.88144865036188,10.718380655815892,13.582276546687897,0.0,8.788982363503248
1974-06-01,0.0,25.387849203848848,12.041913759622405,73.34266603797826,12.429245165648423,6.753912438600534,10.694175569311689,15.752797000823708,29.656194591611996,6.776494335292403
1974-07-01,0.0,22.55677806505622,15.153812840665335,51.04516319288879,13.224535407227004,7.520122225186388,10.752749522315915,12.544265766509767,78.9647305882722,1.9673957984324224
1974-08-01,33.80716019258214,19.962503547558697,18.1271109951365,34.42545741703289,13.446703041977129,8.12463854207688,10.63527135009465,17.231129143235144,94.32449412577472,8.454753319254952
1974-09-01,43.08904221602785,21.89355292942594,17.70322169623768,40.57334877234882,13.803908125758824,8.439648411397732,10.792765089370697,22.047205001571317,101.5267236428999,21.766174736908244
1974-10-01,29.667058636815145,22.739748880256688,18.986202735178537,35.67983684739058,13.985922516086054,8.349532719107513,11.02568240882863,23.873620591305126,104.00986443901733,24.637920896152117
1974-11-01,0.0,24.038257773421673,17.19745844456158,40.26405602176025,13.66383610065487,8.040496686867197,11.01572625932482,23.292463294742316,93.62693023471283,23.998197150578395
1974-12-01,66.00775810791534,24.621788573647166,16.427767232036555,23.971718848512683,13.040410048462858,7.590113335097181,10.86266941872869,22.922047935837195,79.45114999133695,23.80060702645608
1975-01-01,47.50951715578489,26.13460051579756,14.471651014308032,69.06077193949773,12.233359774737611,6.813834774533551,10.7162816309142,21.080270018783672,50.03408020364137,22.783619249949428
1975-02-01,35.86829615735755,27.208594194821742,15.693581411396528,94.68989490839527,11.264156493632665,6.480741802427501,10.532671870774722,19.103648180372446,22.276963767668942,19.95413978302622
1975-03-01,15.762037061266382,27.893340913059536,12.371540804318762,110.73692545954734,10.739217489332217,6.308018987160507,10.553045127280146,16.66665589230323,3.7804882287178954,16.242486574172474
1975-04-01,48.85982226040219,28.254566878468243,12.149967070280733,99.09008159292239,10.751469079297122,6.107081916069679,10.717621621982929,16.49642785337102,4.066725940181208,17.091304901071226
1975-05-01,28.858983710079517,27.43645118601105,12.827866069197775,59.27673818786937,11.638295482570232,6.173993252550386,10.833749219681692,15.43870303393159,0.0,16.533144254530647
1975-06-01,0.0,25.097170425428445,13.860086590859265,49.490153554032965,12.778525496891392,6.856213458627835,10.820327365669023,14.634393344675933,39.86281828988437,10.258950834670586
1975-07-01,0.0,22.170227205782194,17.898075499530954,59.90267963943572,13.352098144570814,7.623992793317484,10.839483209446394,13.93148039136638,84.51092102572731,3.1451946979627508
1975-08-01,42.05342432091235,19.135977444740778,19.93600794783333,39.147152513282165,13.660336000305787,8.326439548068077,10.739704014383085,20.319784865097258,99.28010687816678,17.307396841998
1975-09-01,41.11970210248141,20.359036987103913,19.903077450557205,33.382217194275384,13.847554899196771,8.449777752125355,10.68534720304625,22.553111499092203,96.80465795778325,24.732333353209185
1975-10-01,23.068463439375652,23.184624219168384,19.240986822264205,37.604683004225244,13.97441786309472,8.522222671451242,10.975153744770111,23.78752396053199,100.93511946813635,24.785673183951364
1975-11-01,52.252654561159616,24.989869813249527,17.15087272826676,38.207649657761905,13.806723556926933,8.206180123930995,10.955634108704036,23.872336992292265,94.26319084216202,26.5178827750726
1975-12-01,52.98938591254969,25.37004028525999,16.670301723539815,42.556712725772925,13.240526358102072,7.698530620253945,10.853065005640255,22.67729237151435,69.21046272292043,27.0200992598163
1976-01-01,95.6551478274669,26.055015891692744,15.881905120126822,66.69711106608624,12.243738034164135,7.165442380028756,10.55147745305029,21.130570897792165,43.93974550935917,22.110491319772965
1976-02-01,88.28360138934421,26.83473230984531,13.96047797594551,97.50986136974413,10.473601952737418,6.5594443477409525,10.306317817397268,19.739423104781526,15.707368327890682,21.06426161831102
1976-03-01,60.0922286492798,27.354485493447495,12.652633525470398,105.47508796173763,10.007012730032018,6.396290234575212,10.29871175051078,19.075277180916395,12.945313503875703,19.21775633356274
1976-04-01,37.593257123619146,27.989579503777424,13.398158706463128,105.7651600331863,10.995229445177186,6.338358274599864,10.555063809848253,18.681964783082325,3.8070298307375983,20.086122661567046
1976-05-01,0.0,26.701267257918218,12.618947308929382,99.27763883144833,11.620675702985148,6.320030525268677,10.590477230062763,14.63404758008541,8.978758823583933,13.90740356156055
1976-06-01,0.0,23.84135487040751,14.723023066597959,92.28558317860184,12.538927185275098,7.160105161813002,10.597165334135637,15.881950443449536,38.98271282591648,4.48810547239357
1976-07-01,0.0,20.17272300348682,18.595406907294155,78.22051788155937,13.175118456845055,7.984857393021317,10.390472918079553,20.202453875630663,76.65786588867907,13.44278950414744
1976-08-01,38.72832361336494,19.47566533550592,19.6627858578674,63.49790170834402,13.544499315404968,8.490808119657244,10.522807218812657,23.05522421527897,96.39046791518113,26.343873861381578
1976-09-01,39.18506913957142,20.717262549560044,17.679665344321197,68.58528640625487,13.905449033522691,8.485146942885557,10.703058937976154,25.721480687720533,101.79979758403469,30.273725854331992
1976-10-01,12.301737395833104,21.71971117621933,14.957573645143258,55.73397014894827,14.029147211400735,8.163182048044414,11.037167415390918,24.32826410761573,101.87126427142383,27.35896492557854
1976-11-01,12.78476161193726,23.257796737434415,15.231707892746417,55.24555215691463,13.584400312569834,7.872532545184294,10.957182853865648,23.167316007035318,96.49137870368787,23.328581843050642
1976-12-01,71.93749308016906,24.982099965857014,15.040704317620666,57.75414724485236,12.88269318258377,7.433973541144729,10.699338726088213,22.324445359509347,73.4500157385466,22.852736870752846
1977-01-01,55.910447483651566,25.860241585950032,13.86500616412362,78.2986640935934,11.51144559950738,6.880182371674778,10.549452115262518,19.248151701223936,39.55575783062929,20.073292386584615
1977-02-01,12.471862060695019,26.808445033666413,12.81041331380718,101.12440265501196,10.460296556693526,6.050323315813515,10.277519327908728,16.397916920645017,11.572223958750357,15.405826831877722
1977-03-01,0.0,26.902791712442077,10.84960964744397,107.80113060161034,10.467108723013219,5.774700112371074,10.436600839917105,15.915501991142875,11.818858841421145,12.085890870194858
1977-04-01,0.0,27.19625554515299,11.306781972408828,88.31412576651563,11.302580611229278,6.122380364502219,10.671074735390722,16.578168799141267,17.71699806755105,12.13020339793473
1977-05-01,0.0,26.62547297578126,13.02892646942809,72.25808666829275,12.052048939895995,6.56268970089554,10.764678971360235,18.257229849847874,22.828768619024547,14.801139254344175
1977-06-01,0.0,23.412626783877226,14.364463390516072,45.368398405854606,12.983867225705213,6.877448641325735,10.836832745297011,15.161813052310743,46.964385200164145,11.286900466772774
1977-07-01,0.0,19.86992631833188,17.16435437420514,39.677729958545164,13.151780928044541,7.638612503495416,10.670293959327076,13.695334689264435,68.00238113919212,8.978246920393756
1977-08-01,0.0,18.83926542952602,18.843043284676536,28.88346984953021,13.411707568350431,8.073780306621243,10.608660574560451,14.699917852933329,87.92812838694908,8.972678996297143
1977-09-01,0.0,20.729489488588264,19.659522329865606,25.935235150948838,13.750779743515915,8.530406201208024,10.749831180876015,21.976197184243002,97.18603397758596,18.536757793113335
1977-10-01,17.596374862600708,22.458807425343558,16.766539774189987,43.19734161660885,13.848123538491821,8.197879830568573,10.911611054277392,23.046592245097187,99.33689091876914,25.73238587726566
1977-11-01,19.851374705516175,23.875741064855976,17.422159761521392,43.99986166301495,13.718719989816243,7.988578837714141,11.008619509442692,23.48227856274436,95.69313711737307,26.410769196563784
1977-12-01,43.54109415801292,24.647689921887196,15.677540230732015,44.33196631760484,13.10565390917671,7.322297505757217,10.936848650504901,22.527683651433776,82.38793473338256,24.3199729739173
1978-01-01,85.44197616520545,26.12405639960404,13.870737328858771,77.52412776831252,12.282926689332047,6.9187317930785,10.770298418592219,21.653799470547707,47.46990389225717,24.120959027159707
1978-02-01,15.744026008344877,26.28892961432363,14.382559034567652,95.54534418259885,10.779742731191348,6.3570130406163825,10.346337197732543,16.9221647522443,23.619465680866504,14.78740538231875
1978-03-01,0.0,26.955920488578652,11.65585210371926,83.50586398627505,10.87861379899991,6.019920756079063,10.626460476167717,17.291843036751196,10.474894990665193,14.48023290840469
1978-04-01,14.87723497061604,27.12080927243542,11.835034040341123,68.74224958415037,11.027311647174862,5.959410865051354,10.788816039577235,15.815484952301338,3.8196377756002318,16.51719161095129
1978-05-01,0.0,25.15020670012867,11.739962691378967,27.695874942475083,11.930285849876487,6.0414059817945756,10.8055434151554,14.839076887875047,16.42995500288035,14.69488879127298
1978-06-01,0.0,22.7596726695757,11.733143944914962,30.13737850837408,12.758161576409087,6.698904676355612,10.801637778903256,13.653479525342156,56.3726510137584,12.162404360732879
1978-07-01,0.0,20.168573065015764,15.95371987303617,42.13723601174428,13.161031383460216,7.557595548773015,10.650465106134888,10.440302525730699,84.24449032162612,3.198875890918133
1978-08-01,35.04646003099622,18.043892306306347,19.651983380428465,24.61245614886596,13.595799810814833,8.349393843039024,10.51271311114523,18.145841981358267,93.3055658656661,11.105767771836467
1978-09-01,44.861577055500426,20.53466924522694,20.309736091465638,34.954765061317715,13.844770257546244,8.501295549798973,10.717928223247018,23.903817530494262,99.87234750446072,26.33518862481071
1978-10-01,62.08567492005928,22.167495218203854,18.162476901129022,48.18557821241004,14.10190233007336,8.25360193129098,10.92300709474959,24.301638097381723,102.39869650341325,27.202696901941707
1978-11-01,142.69346635658871,24.189243153511494,16.23729289269335,53.467911771344504,13.79127730566363,7.780931079041132,10.876758770182652,25.368391319274917,103.3138387598743,29.98445223247194
1978-12-01,89.25269274758024,25.283778328511143,14.261582152816496,58.283661124074555,12.99514027040124,7.142726478189216,10.728376493860239,21.405564189589438,84.91349304878118,23.417448494587365
1979-01-01,86.41733003023442,25.939288209493146,14.50296052793499,74.0272731195133,11.914902776828042,6.785941366948661,10.522634914489858,21.12692124173504,48.75819545953838,23.59881059386305
1979-02-01,17.107714241404086,26.68175974704775,12.863233184902462,79.77557601071582,11.244636687193912,6.195533907310164,10.582681826441739,14.961539587828078,37.5501663359972,16.490917038593132
1979-03-01,39.11508622353625,27.310600255940102,12.902555440624914,88.78217504822003,11.005939070672941,6.366826912770816,10.637865571624156,18.925277562707365,18.304082554144536,21.03104080569074
1979-04-01,0.0,27.75234211659565,12.272604751539102,90.98869643365613,11.552162717455605,6.174131007735894,10.828286025545193,16.41507911784474,12.3630725937134,13.825787492467084
1979-05-01,0.0,27.038575689623173,11.390583263262199,66.75393549148174,12.554771695159976,6.20597967620351,10.981612999791693,15.97787100412477,27.17038941363746,8.875381327653363
1979-06-01,0.0,23.61615483660187,13.171805545654209,54.51978265728131,13.228555867511469,7.026619757877833,10.949000452987791,16.595796427713687,50.51460310362269,7.17362443944301
1979-07-01,0.0,20.980019483912724,16.81573006926796,48.14652582090692,13.419929914148918,7.461357782149982,10.736711554943085,16.309250390996787,78.57979152074222,3.409350085158541
1979-08-01,0.0,20.103001606071654,19.09415628722159,41.19115171153875,13.566163025823082,8.051653338828817,10.634587530021067,17.37131080079639,90.84305658301133,8.013320750942583
1979-09-01,37.5120785135327,21.234243852024623,19.566095557687618,44.18199964915631,13.849246796892578,8.336178507644659,10.741504118187391,23.104577604659315,97.98441488502664,24.842261241030556
1979-10-01,21.727844602536628,23.08963194539009,17.38614430797409,50.746539705055845,14.084186225696701,8.377460498706776,11.015984020133109,23.488676785055574,103.46623456251385,25.981749752913306
1979-11-01,49.70012848913753,24.56592213985294,15.407502050914148,47.136195929048085,13.775053025609818,7.910439169847761,11.031674896860112,22.335477514490048,99.21949762288614,20.44943107966083
1979-12-01,104.33401535434838,25.43802971664432,14.447021206536807,52.445107686410175,13.41215643662069,7.388780035426246,11.001697693107106,22.909163522581835,88.89253515682516,23.780042633161333
