,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10
1968-01-01,2.9523327765312195,8.035136617457109,5.515677376625679,3.7010754348888883,7.707262681448802,6.736221348053338,8.419614028419,6.5822232221828685,4.827884393469041,5.584053365390589
1968-02-01,2.6353214797089626,8.586788270870564,5.607119957875662,6.693938172087907,6.676564201091867,6.89903171633078,8.171817923706472,5.95849117527009,3.837441152062643,5.232703388887067
1968-03-01,2.41163664369014,8.763419147575648,5.302865267939965,6.095284149485485,7.029551508447531,6.334350590709484,8.17280126619613,5.764799464866593,0.0,5.592657277922796
1968-04-01,0.0,8.927407097693353,4.903112929481869,4.588473542685023,7.3360501933849,6.329656478701961,8.15847757029402,5.397107052544376,0.0,4.368625736803236
1968-05-01,0.0,8.62760751618163,4.586594265755428,2.240176307112507,7.739091057511527,5.724093281516273,8.29104518525903,4.563038855094802,0.0,2.726373931283635
1968-06-01,0.0,8.271860023428719,3.797354453029783,2.323565034401958,8.157466961448248,6.2757719104683405,8.510841402762386,4.6831931622573,0.0,0.0
1968-07-01,0.0,7.535419460657548,4.9135690024474155,2.3824219158837234,8.20753958564225,7.500895656307431,8.283057953823816,4.890620953763133,6.038630768146064,0.0
1968-08-01,0.0,6.991238845352497,5.9912875975620885,3.8834039812108734,8.599824005447934,7.814868412556833,8.17821447823141,6.455091118877391,7.535691520346284,4.20450591946094
1968-09-01,0.0,7.092953251681086,6.34081874633393,2.6967750044965015,8.413117034667053,7.893706505098917,8.351238732413968,7.153230316800564,7.92904805406389,5.418388638696507
1968-10-01,0.0,7.588065486767084,5.849602191341471,2.829747381798086,8.523669581863114,7.463016103944084,8.58279273473324,7.571722446347756,8.327045835868372,6.472790615063831
1968-11-01,4.080329250934874,8.138636083705908,4.717334895092163,3.222325691205903,8.550938848318893,6.913451910845091,8.522741323788075,7.1158498531713805,8.482612306191243,6.391089012112071
1968-12-01,2.7144409397013316,7.930577554832,4.1687736699394184,4.372500379660765,8.120738349257408,6.491797005775973,8.618658941395605,6.595636142185298,7.322755737135334,6.025855823718218
1969-01-01,2.997388540468694,8.318166824396164,4.9600280779899855,5.679409517337838,7.431711675906297,6.293713245781587,8.391921212067386,6.203316163071526,6.261856338506342,4.585996378437037
1969-02-01,0.0,8.705871225815725,5.545563419185798,6.721170322243561,7.319768129481865,6.659131451168928,8.466219808166663,5.863680572076668,4.031933099545732,5.43449046863962
1969-03-01,0.0,8.871614549165932,4.616850716950028,8.271659914511833,6.388548416420735,5.917340368870232,8.395991907954896,4.756428384452221,4.421767348267485,4.480183494498839
1969-04-01,2.248787443770294,8.942886522994081,3.9399899930321403,7.929960042125078,6.742822383570484,5.324923557537736,8.468604386553803,5.8354666566910565,0.0,5.264821131486184
1969-05-01,0.0,8.308316951625134,3.7203847482485854,6.945512735545786,6.619647605457615,5.1197805250971085,8.473322812643845,4.720713895080465,3.5722260232997067,3.512549382500463
1969-06-01,0.0,6.743167778709718,3.3274928231717316,5.1960667299076695,7.454916223161828,5.775949832023358,8.752923782293916,3.4423790035744433,5.711203019959525,2.6883567847981142
1969-07-01,0.0,6.551166938254514,5.323691672597732,3.4014359903908082,8.028112020482714,7.159949456204305,8.542080764681712,3.8111961819813756,7.391480323221804,0.0
1969-08-01,0.0,6.6654256083562675,6.275019572442267,4.222488349156099,8.130572457960334,7.933761655953546,8.198235595661137,5.035859949589391,8.198714618087605,2.4777464388306196
1969-09-01,0.0,6.75189565166904,6.759189126680739,2.7259898544901966,8.333531891514834,7.740491808467362,8.483258403083745,6.74975055907026,8.071848747955066,6.017666907810232
1969-10-01,1.8180940932000678,7.124816359909237,5.585405847702042,3.680937888084842,8.372938674147669,7.6811345197530025,8.421547001529488,6.948672952655789,8.399691017735217,6.327976958375736
1969-11-01,4.289323007009421,7.308511215057452,5.889337874862848,5.081133865770188,8.364586591450273,7.480219890959661,8.45081661515682,6.511522870675159,8.274764801709459,6.284317676877841
1969-12-01,3.367843261098287,7.197167075580906,5.367807460925606,5.904878997551313,7.637423968857866,6.677723817965757,8.420584155177021,6.662928312982062,7.511644183292725,5.924222544615658
1970-01-01,0.0,7.7103788529455315,5.338802581516952,6.035262407619284,6.691324249015135,6.444251679873943,8.506512174890064,5.517845627078124,5.809746801439062,4.813556317677319
1970-02-01,0.0,8.19325334856612,4.094579156812593,6.990795501281528,6.809302332833801,5.939752852170405,8.174447369055521,5.9553414376131295,3.224966810786382,4.846516583392588
1970-03-01,2.1531865141998523,8.398916586530182,4.908807765786157,6.51380347018359,6.575590763676096,5.976324670772617,8.2885537701316,5.753638502842161,0.0,4.952867716979336
1970-04-01,0.0,8.48315466320649,3.335093913660085,5.548821505173587,6.842090019163198,5.395346359546975,8.253519685122528,3.9480575164182246,4.400875012851678,3.1539263121671217
1970-05-01,0.0,7.935906268047984,4.124205908779466,2.4565672116851975,7.112810754462693,5.624743100270024,8.347341552841161,4.318202993075657,3.5571715346343202,2.29939306603396
1970-06-01,0.0,7.217991619241326,4.283944702635212,2.019229273203538,7.801448622642816,6.4485050270850595,8.26480020209275,5.035064642099124,5.472585728869431,2.92639429677301
1970-07-01,0.0,7.052175768659874,5.668594514386734,2.3806404230239124,8.043121248129108,7.361746653683505,8.31288423027851,3.535219156661878,7.007731284387104,0.0
1970-08-01,0.0,6.445186903371775,6.483435226569253,2.275589063097706,7.996243214484257,7.625703122863458,8.394957622134253,4.912089838975703,7.446286810458102,0.0
1970-09-01,0.0,6.977803449214913,6.762399168339804,2.6039819849474246,8.15797969303095,8.273700283014094,8.492309845248222,6.403702140968219,7.8405619699313025,5.363111872108207
1970-10-01,0.0,7.231904183597122,5.9286335144956945,2.816829614387029,8.373385107378754,8.1314099601744,8.599479052823495,6.9302967039722665,8.256883016095262,6.121108943375698
1970-11-01,0.0,8.37085150146989,5.723457424568968,2.9726940077541792,8.06045300228317,7.437862499063111,8.87608549898786,6.6288535536565805,7.763854073251284,6.228011175143399
1970-12-01,1.6302574623403179,7.836423692769537,5.363322483517014,2.8833208542998796,7.8033245779162055,7.269114998424344,8.733245335008577,6.690099990133792,6.958838824679511,6.4904959299885405
1971-01-01,0.0,8.178872384155014,4.593582955786221,5.603952196722494,7.032539009396456,6.565237546180155,8.75752400756221,5.367527416582666,5.512608470878611,4.1848195534659425
1971-02-01,2.3780434264009602,8.488929038184223,4.090140442416941,6.517963580751522,7.28193613472526,6.244607706824546,8.466790326623283,6.062406651463488,3.0206496342173,5.599136966128764
1971-03-01,2.795030821988542,8.717659354121645,4.195939311962549,6.686475950745884,6.747185697446185,5.738704775424943,8.329903388686798,5.723154733529437,0.0,5.232870582302971
1971-04-01,2.5074787382490573,8.826185059478277,4.397798884155687,7.0746564147350375,7.118271417960473,6.152479680352204,8.301557415174793,5.521616367264709,0.0,5.0885543160208115
1971-05-01,2.3008875185972015,8.863237281083249,4.312933758316016,5.226647502969947,7.492221977002413,5.473831343002029,8.423107619716282,5.114951296992698,0.0,4.515494129706032
1971-06-01,0.0,8.004620016192257,5.105962766163977,4.623277501988691,8.0340211568223,6.208976637016698,8.629884907179553,4.0817549362483065,3.1283463522804955,2.780784944685765
1971-07-01,0.0,6.548298297242819,5.925386924690487,4.186454860397784,8.068853987545982,7.399433099900974,8.366706544043486,4.84646546329798,6.985477192543457,0.0
1971-08-01,0.0,6.183896294223431,6.421217738235544,2.992730728367962,8.257019863442112,7.917026846489438,8.210960336119657,5.184076624330757,7.894944229405902,2.7556298596502846
1971-09-01,0.0,6.611223816070742,6.3670995583149566,2.6971257384650156,7.967917681047433,7.766013065440226,8.265952805721119,6.749646363277794,8.065057417351241,5.610466358773386
1971-10-01,0.0,7.087764029992569,5.831880801201411,3.4300256807311595,8.335393104807574,7.7370057188542525,8.698232692996353,7.780841111759001,8.138695807550821,6.673485714808061
1971-11-01,3.749152428958752,7.656149110392539,5.364547171367518,4.473627601141146,8.227804546201478,7.8023668549713685,8.596008290911435,7.198997514577033,8.28288400684746,6.908554465556726
1971-12-01,2.8293037204267724,7.478242307430944,5.253175635046255,4.061353600641402,7.982497863040872,6.767397938111472,8.542288201720075,6.308398333519554,7.0178076871217145,6.037551097756754
1972-01-01,2.808313451246594,7.947022696049732,5.151832228105754,6.707409491375474,7.408098932396781,6.074906786583885,8.604342211189753,6.077101485548868,4.82504162799765,5.3051912461891515
1972-02-01,2.5584390192449913,8.545002845696146,4.281081028317854,7.819372602599361,6.872601228918178,6.269476936328124,8.301278146386752,5.4174153297239345,0.0,4.927491528863556
1972-03-01,2.4604902374903506,8.490836011848474,3.9975528573547017,8.120086682111946,6.964964201618132,6.430888005076724,7.916631009128476,5.400656725504069,0.0,4.921209793285908
1972-04-01,0.0,8.625760159741008,4.05548812157222,7.592047131333364,6.808910074618409,5.467116937560488,8.002128724075044,5.3123263540184915,0.0,3.714102336862434
1972-05-01,0.0,8.167379802177361,4.407340055250689,6.857206357386827,7.290503612474,6.209257474024857,8.126490511308884,3.417199305520428,0.0,3.153458394693018
1972-06-01,0.0,6.922236071707474,6.2295801321202715,7.006858706356183,7.325319392610609,6.708480843035371,8.346220805403725,4.2479698002913695,4.936813004225796,2.9694995650270433
1972-07-01,0.0,6.135451915887458,6.558075647016997,5.620269775465777,7.7239497747013495,7.654634406525394,8.415762927927114,4.173575194290915,6.799235005752855,0.0
1972-08-01,0.0,6.376557215188185,6.9749595115584535,5.950545756431455,8.043700968442693,7.821698149420191,8.206416682088598,5.918904190112684,8.003473860133717,2.5714697726507394
1972-09-01,0.0,5.850381703040713,6.836253483539323,5.6209610372464285,8.13916226936882,7.982954597103687,8.369768042840729,7.136427892018598,8.210977213613099,5.995465002052344
1972-10-01,0.0,7.077400635229945,5.464838032329895,5.919830501665084,8.317157770468677,7.906560354877253,8.460936096389231,7.09820058717085,8.09689661990825,6.351628798807449
1972-11-01,3.1563022565939645,7.863906683700614,4.5665994320061705,6.11195212667164,8.138305820548274,6.959241447353268,8.2896900587414,6.565709897807441,7.933644075369429,6.235147944513078
1972-12-01,2.9837047166847515,8.083721218015341,4.873206668668189,6.884757917100183,7.5002129963925865,6.114171271523573,8.358655800058697,5.692706900050879,6.221999885787305,5.664227129437867
1973-01-01,0.0,8.338029017556527,4.60761220266801,7.20694866053246,7.06565314869131,6.2622959367452555,8.101372080287721,5.637066029243519,3.835378265653726,5.239153749094121
1973-02-01,2.921910318772553,8.541757483244618,3.706047509579252,7.17360689957461,6.884107198936917,6.766034779627859,7.925286334355459,5.816699702696649,0.0,4.208614886794173
1973-03-01,0.0,8.708656717648445,3.8552112398480416,6.761632817966915,6.701325234473978,6.146303316676697,7.94523758542565,4.517351095898267,0.0,4.076850564715348
1973-04-01,0.0,9.016379642990222,4.6774878950561565,5.458797239092294,6.365897662093005,5.342727282895626,8.34693919018442,4.854785126641379,0.0,3.968365488246448
1973-05-01,0.0,8.614458313423466,3.746214045700134,4.299329402440903,7.026248985346841,5.759469648636779,8.457022478808177,4.065607795766718,0.0,2.780109814046676
1973-06-01,0.0,7.783435368125942,4.008345994610076,2.666285765123809,7.8222835697202715,6.571492618670791,8.371293233404712,3.8391009849597006,5.546703206286002,2.845169992761603
1973-07-01,0.0,6.824614984430114,5.867400837323018,2.5344284420962055,7.867314986858187,7.3642310922577785,8.669639246274745,4.198767260703291,7.1533860062532275,2.312726153094502
1973-08-01,0.0,6.801157695352933,6.250820636747281,2.238838876635967,7.883779897569446,7.858605983551455,8.436958433519045,5.197099954977229,7.822815111014692,0.0
1973-09-01,0.0,7.457195184556557,6.423925629018458,0.0,8.249421107208367,7.961763054086096,8.469492546100955,6.565646181389843,8.3195175377714,5.164773975206113
1973-10-01,0.0,7.9177166542859485,6.426147720145512,2.8059373919702715,8.42502893272564,7.422789976621603,8.516368070695856,7.136099540535098,8.166794511868764,5.9790066544946345
1973-11-01,1.7591859003716257,8.073600533815345,5.607481007393077,2.5845361115395433,8.481652665831154,7.23207643489684,8.560733766292595,7.0296837002086265,7.573676904285634,6.522725653133709
1973-12-01,3.522459063670651,8.303809138092168,5.457134176992808,4.15186209763377,7.880735344562335,6.617203700260521,8.600063698312669,6.728860725487788,6.854453610176144,6.081151670124511
1974-01-01,2.6347227992056306,8.476563956641423,5.183689585808368,5.328191123153367,7.256676595068473,6.217329760028096,8.658731030269825,6.1851461086583,4.608971551124648,5.293557596772255
1974-02-01,2.2035118003458267,8.826394925017215,4.432099423909821,7.2735647987627035,6.55776328896115,6.49750252453861,8.437499533649639,5.885848032773318,0.0,5.056843490317945
1974-03-01,2.891764109921044,8.899818650373762,4.4293569211695045,6.821580604024701,7.019322144770259,6.22779266589822,8.287610920750481,5.609610670807828,2.3883662508265013,5.219123442181631
1974-04-01,2.5223644182294467,8.93899741116443,4.025822843598643,6.566900109215243,6.860851744742767,5.78937953972409,8.042193302651285,5.18906459876106,0.0,4.839043479039723
1974-05-01,0.0,8.703070495529381,3.404404505374257,6.254849557033181,7.219727326736921,4.884579518849195,8.187476808252931,4.513665326698834,0.0,2.590783558080203
1974-06-01,0.0,7.645961554634992,3.995751067600081,5.0171379995978675,8.01865840322564,6.199103477216299,8.268563670100118,5.0540876593205715,0.9674058892533623,2.551714002827657
1974-07-01,0.0,7.107925323528454,5.4033235344967965,3.4983665060383937,7.921487340019974,7.176269140730204,8.124856922530364,3.8345941684193217,6.551540835130625,0.0
1974-08-01,0.0,6.318083402903709,6.231358588701828,2.3971599847603455,7.966585467778593,7.864243778459587,7.960677166380404,4.968532506535606,7.777903564425802,0.0
1974-09-01,0.0,6.777503573882048,5.890413825354443,2.6267554241172686,8.006853352859519,8.02355630461867,8.278900463274724,6.415448319404108,8.1605000724024,5.154563303157291
1974-10-01,0.0,6.894515776753953,6.4017378953292665,2.90395155491783,8.046138675638158,7.838710293203395,8.580245351411445,6.945806020147837,8.461736211104121,5.410770480889273
1974-11-01,0.0,7.4612180623327315,5.743382667854554,1.8429546203044251,7.774701483137813,7.520059955906771,8.512887037851135,6.92514523878997,7.814101979773748,5.634744350056398
1974-12-01,2.051244420029824,7.593673961439497,5.595305818984233,2.268817978959874,8.026709545111897,7.092842926354025,8.516765981602525,6.840876157053418,6.739514949831918,6.063685974860783
1975-01-01,0.0,8.097050069237564,4.755766434178882,5.306802466687257,7.3832548188311655,6.113691894140096,8.418819810418043,6.237686423560024,5.364385576007421,5.671545032187394
1975-02-01,0.0,8.469681448698807,5.282064219412895,6.612911571146064,6.738824438824399,5.989985014478945,8.306307561109271,5.681080295326333,1.6596111567475549,4.959138819610281
1975-03-01,0.0,8.722016299170894,3.6509944217431594,7.7178803294415825,6.915803940881498,6.132781013694071,8.171892794395559,5.186187251815117,0.0,4.410703131538866
1975-04-01,2.3258240792463103,8.933186505757632,3.9674180623806183,7.06897643765793,6.608162388114529,6.300123066505692,8.125767872534881,4.954251705303971,0.0,4.64085140937278
1975-05-01,0.0,8.558821093682885,4.005091246138126,4.690640843469047,7.292701141581857,5.7180953072643135,8.364868925232742,4.79443883135403,0.0,4.431898474479147
1975-06-01,0.0,7.784791636085897,4.876317907449173,3.243329188952175,7.997749207219708,6.64036781356472,8.408836579212224,4.85144984403079,3.009304913662014,3.1376525865298115
1975-07-01,0.0,7.063764380426444,6.127408198013899,5.486098213048639,7.881513241411019,7.061704740112668,8.258770542866174,4.400613099820415,7.0875732257765085,0.0
1975-08-01,0.0,6.480928864083333,6.739350428021115,3.0183902068443773,8.185514084957235,7.806522085658867,8.38614227326663,6.102745087291844,8.157964520597238,4.209886373733761
1975-09-01,0.0,6.7101095594018325,6.756912555020063,2.810345084603471,8.369572141641365,7.740732542971575,8.251241166842787,6.6433273002558115,7.833888935756027,5.789354719514663
1975-10-01,0.0,7.507470818604028,6.5966466036406475,2.8236640786256233,8.39207733626576,7.605152472487144,8.404160446694261,6.8441075864471825,8.13655826593915,5.695464383610264
1975-11-01,0.0,8.251587289693141,5.725202514018682,2.880790543308592,8.344165064980363,7.580170375505372,8.494871017529443,7.020377188506393,7.819323951648084,5.967587640545582
1975-12-01,0.0,7.797711234843343,5.366178971656676,3.644369148792699,7.683624168203051,7.614374940993785,8.400860184458574,6.576627487184665,6.331268106699871,6.236186476322472
1976-01-01,3.2794407533390686,8.205631268325064,5.589535878799198,5.529946612688587,7.252880484066308,6.921932871252226,8.468142754686408,6.173135430262268,4.81201631469821,5.620876533828694
1976-02-01,3.0341202840976043,8.583559987710506,4.939721514923899,6.999893641137136,6.7545939594058115,6.473812472787216,8.267383873206828,5.823448745981032,0.0,5.220770441498639
1976-03-01,2.782775137778639,8.435755881557416,4.541386615651611,7.4246166120281405,6.924524113314216,6.27464531908551,7.909077640611599,5.742571985908938,0.0,4.540637061562887
1976-04-01,0.0,8.44082762668461,4.5023908967509145,7.7846911161974255,6.664243861781918,6.1824547084161745,7.844586248562314,5.60273323466442,0.0,5.092881233856176
1976-05-01,0.0,7.889222430742685,4.037583394642223,7.04990916451669,7.289105737916521,6.178492412292331,7.823722527232601,4.487981484995634,0.0,3.4986637765341215
1976-06-01,0.0,7.027244806988835,5.115259323403474,6.660177391596752,7.697379478022486,6.900418844002902,8.11269984573304,5.3468982306713775,3.7653845792347442,0.0
1976-07-01,0.0,5.983395298677323,6.283442958414499,5.574897394924201,8.22554512883524,7.450169323812904,7.96355117960746,6.4037554852681415,6.431893137241681,3.6769216401205282
1976-08-01,0.0,5.930493924419731,6.236290138749687,5.3137034777472945,8.040083150844183,7.997749850927981,8.116194582213605,7.023847472876082,8.056860976292176,5.8319990170872
1976-09-01,0.0,6.3033511703038805,4.991679295409368,5.725821969501553,8.082816022177186,7.897674597551873,8.074673694903607,7.7330678143416955,8.46795627129428,7.124271317706904
1976-10-01,1.936527504834944,6.426355948518515,3.7721644731401067,4.509111934365534,8.047324334493732,7.5794223486636385,8.41913236386237,6.890640314508591,8.325322358250574,6.353658531234584
1976-11-01,0.0,7.118909125702428,5.0398087296157845,4.912029607394282,8.205261952822173,6.949979430833862,8.467416730053932,6.608497424974391,8.057908210199152,5.369866954449286
1976-12-01,2.9101016794003183,7.6904989131477635,5.016617006940673,5.887219104172312,7.922692818963688,6.443047371955339,8.314247475905924,6.496023049044947,6.551897899077965,5.185894696818258
1977-01-01,2.7767334653987614,7.77612268225343,4.423298133873742,6.2084836363000715,6.913053663735516,6.830094458860429,8.294016379680444,5.532938385537384,4.759852627921354,4.578012726538416
1977-02-01,0.0,8.282313941732319,4.119410850951066,7.82018205737768,6.401315903726837,5.8675195030524625,7.839242604485183,4.737614311321817,0.0,3.536539566848476
1977-03-01,0.0,8.407492160460693,3.754278014316136,7.678929553955897,6.9199327000730335,5.588617215690792,7.995651459071135,4.633613741546739,0.0,3.058946038769213
1977-04-01,0.0,8.59815522064781,3.5243297520142334,6.713322552014309,6.681418086855245,5.788340170843735,8.154815717936257,4.881106972648758,0.0,2.8846089687716883
1977-05-01,0.0,8.144099650996653,4.6005029029230595,5.278719134353679,7.256889088069408,5.847957687685908,8.202609476549723,5.32182777978062,0.0,3.494130570040833
1977-06-01,0.0,7.374384587119648,5.017160130770089,3.541549914264048,8.023748859873967,6.339301871874246,8.545075348067758,4.97275679634785,3.993670368325238,3.2626457659978607
1977-07-01,0.0,6.351792660831539,6.137342846701376,2.9325400418950913,7.9710286219530655,7.4397590836106176,8.487236740341908,4.368681658744831,6.482522249092288,2.794506983608151
1977-08-01,0.0,6.154148849428522,6.525427627065137,2.539539344755944,7.991929830232832,7.809417302523581,8.29273774972993,4.4791500108914,7.434064772448402,2.699970695660936
1977-09-01,0.0,6.974734203468975,6.662589291382983,2.5801132219664957,8.305649078182789,8.031269439541907,8.296209100235851,6.585661212292023,8.044009066385588,5.063352781532405
1977-10-01,0.0,7.113390224280639,5.21003185583759,2.7903405812440956,8.407484640980044,7.618915608254122,8.306973033873167,6.572168988480247,8.25208062584595,6.078128281543388
1977-11-01,0.0,7.339458762448246,5.8004398740173855,3.0287444297882367,8.296828486545781,7.19458715376365,8.41782611278984,6.912768129639017,7.915726217822315,5.97890915961866
1977-12-01,0.0,7.502593937427255,5.167229164496245,3.418161729247321,7.479196904585249,6.725775479819191,8.450759620546732,6.415451168151893,7.065896152509291,5.661358019495015
1978-01-01,3.594682039485841,8.091004097221129,4.2002845083336435,6.938493617911093,6.953779874367877,6.481414133881714,8.28087288628197,6.236238488372645,5.313371348485146,5.693106021629495
1978-02-01,0.0,8.044314441931391,4.3214667230030805,7.719187645504523,6.029696445929281,6.8945299401484474,8.237621110634304,4.724928746932356,3.194342684970975,3.6761362031445897
1978-03-01,0.0,8.160100738971682,3.6295527756378,5.893466512485821,6.398480660580768,5.607981327358236,8.228468095331435,5.002842441408203,0.0,3.6520934036412083
1978-04-01,0.0,8.378465316944578,3.564492230458802,4.8920035609209584,6.593532642433702,5.876799084407122,8.151284104008091,4.610117050461466,0.0,4.134517320333978
1978-05-01,0.0,8.025024594412159,3.9348112734790974,2.3036024664794,7.382639278516025,5.266753742124139,8.324207462004143,4.519756628655064,0.0,3.518304074222623
1978-06-01,0.0,7.190794071059635,3.6629983212391055,2.303825203103554,7.5378841296652785,6.319881341956397,8.500965771828529,4.217978373938273,4.652703522240134,3.2684195789653705
1978-07-01,0.0,6.601478081832799,5.689663748101047,2.9894256303344524,7.586591926811472,7.338424995399328,8.580104606969122,2.5831871286132593,6.826494727700036,0.0
1978-08-01,0.0,6.092650194989836,6.700823487338296,2.297522709346217,8.159575025387547,8.138273195648198,8.524016943578319,5.599122158899204,7.710440906337657,0.0
1978-09-01,0.0,6.807309814264636,6.964943436547218,2.6447934972778544,8.367220245921935,7.806530736065738,8.372127101009125,7.3995336324383665,8.09255600844216,6.103045252212846
1978-10-01,3.7368654646690107,7.276557923528318,6.28356800209917,3.532904156630454,8.726989043346865,7.472130752437435,8.317187973745352,7.092369648106862,8.137875384098782,6.204567621903526
1978-11-01,5.7858386203636885,7.802180186234112,5.334486279418723,4.935353641108493,8.283433312713317,7.173880573466537,8.40393523512924,7.325215603560133,8.321055304610905,6.820840002766228
1978-12-01,3.3991793647238224,8.03198491736477,4.46470403255302,5.537019376286302,7.77377682545931,6.79242977236835,8.223730563833016,5.913702906589027,7.363223915902561,5.1170935973760034
1979-01-01,3.7129067479519913,8.106762145421333,4.857948419406601,6.442906193377784,7.428189714122768,6.38809980006775,8.20062140651197,6.050023674623286,5.479279229813325,5.458007958946066
1979-02-01,0.0,8.28488767570571,4.208798481118327,7.005935846468576,6.435218054078875,6.161963217681941,8.228581465955676,3.9078270713394803,4.7224189290149114,3.7112665265790943
1979-03-01,2.1297138568426925,8.414806675657605,4.301455266380773,6.068392943055581,6.558143273441559,6.2837655957806335,8.110368402060535,5.507293940059843,0.0,4.923320680468452
1979-04-01,0.0,8.458582110313403,4.004460701856969,6.20531983503754,6.672520751752657,5.588323597504907,8.22888890497829,4.594059570433125,0.0,3.1440697752092652
1979-05-01,0.0,8.274429555989508,3.7250849588135924,4.772489795575329,7.049824139790561,5.357472696593917,8.40512256799201,4.454762204188613,0.0,2.5004344544192807
1979-06-01,0.0,7.416228037865092,4.568875739013147,3.190897522643752,7.739593703752183,6.644236628152111,8.331022608557635,5.07904469470641,5.169081468216223,2.736342694911348
1979-07-01,0.0,6.698213528726795,5.812950270496009,2.7796488827310895,7.891339496524577,6.984355868623007,8.342636531729369,5.052363571107474,6.332735696237129,0.0
1979-08-01,0.0,6.71946541399437,6.705977888982806,2.7495783004567698,8.105032504566243,7.9568047042574435,8.175562317518525,5.264085442998862,7.541661497305391,0.0
1979-09-01,0.0,6.791952655870456,6.6008819002891155,2.691501078040038,8.359223371700221,7.895806131535284,8.343782659176899,6.766681907534829,7.823568158908256,5.636281236235685
1979-10-01,0.0,7.1483073007273,5.7288661253069995,2.9810486803229757,8.374023453953466,7.857081060577285,8.416651782374526,6.587579777184308,8.471350000027895,6.063030392246725
1979-11-01,3.010077108559756,7.7739623980860495,5.496002071972969,2.863067084955514,8.148055725297844,7.243157822655064,8.523773613350848,6.339004263863702,8.388531832919483,4.71121257111141
1979-12-01,4.374660945790127,7.781185570959594,4.6524384433481485,4.676971802480862,7.68583888627044,7.01205483404205,8.555132241447959,6.559547506700246,7.540179389610894,5.553696194194653
1980-01-01,3.7494420828122386,7.651531305243608,5.130119979392891,5.824496889393673,7.121854213814528,6.465544129055488,8.504024009946336,6.111080891841929,6.349650306993099,5.556847679574241
1980-02-01,3.9436179053858775,8.106066848033795,4.625887421975072,7.385873706979045,6.451193757629019,6.486102741996001,8.238249401881136,5.922813440174763,5.402825224824701,5.0894945352286864
1980-03-01,2.121483788608591,8.355729867230815,4.573646571030811,7.839117861646624,6.893950794457405,5.88853404371291,8.122800726480154,5.537948152037559,0.0,4.150198708724446
