,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7,zgv850_cluster8,zgv850_cluster9,zgv850_cluster10
1965-01-01,-0.07211552,0.22164473,-0.3055343,-0.14393663,0.31966296,-0.36499268,0.17793393,0.06034155,0.58384115,-1.1180845
1965-02-01,0.042533398,-0.072409846,-0.48994383,-0.16998653,0.48670602,0.18926637,-0.254759,0.18249635,0.67420626,-1.053475
1965-03-01,-0.05710373,-0.007947421,-0.346596,-0.07005505,0.44343668,-0.3577811,0.42710033,0.20383663,0.6335861,-1.0065262
1965-04-01,-0.16601281,0.7915043,-0.124656774,0.08344793,0.2237052,-0.5218806,-0.4254814,0.07520614,0.4818492,-0.46610156
1965-05-01,-0.23547916,0.5071632,-0.38309515,0.043563627,0.092278406,-0.2506382,-0.51672953,0.059016965,0.60621166,-0.09330861
1965-06-01,-0.11288285,0.59914726,-0.1377553,0.17028089,0.053718664,-0.07991572,-0.899089,0.052982807,0.7505897,0.0141287325
1965-07-01,-0.07402873,0.9086553,-0.15938996,0.025166845,0.15468034,-0.051952552,-0.8413965,-0.049303435,0.6898068,0.12686439
1965-08-01,-0.11082234,0.51893723,-0.11052804,0.13495898,0.2793371,-0.21752386,-0.7051129,-0.024872446,0.5585271,-0.06490395
1965-09-01,-0.24592857,0.59296596,-0.21634646,-0.057986736,0.2871374,-0.1643939,-0.71512073,-0.00044150354,0.2687406,-0.043122124
1965-10-01,-0.011626768,0.17631502,-0.28036737,0.0,-0.017955292,-0.068583295,-0.34144476,0.06122458,0.24033591,-0.24548702
1965-11-01,-0.08477251,0.4237153,-0.33658805,-0.11818109,0.029140543,-0.09007077,-0.27021235,0.011626768,0.3262858,-0.42680597
1965-12-01,-0.10876195,0.1988327,-0.42901358,-0.04650717,0.17866981,-0.088599026,-0.48935515,0.013245702,0.6237254,-0.5969397
1966-01-01,-0.11819277,-0.5027174,-0.4797154,0.008824682,0.51964325,-0.026040029,-0.3107444,0.1066195,0.91053313,-0.6563536
1966-02-01,-0.0941781,-0.12152014,-0.20933299,-0.027920675,0.4299499,-0.02502737,-0.12166484,0.15088753,0.6858656,-0.99805677
1966-03-01,-0.041519355,0.18965825,-0.10647488,-0.1471262,0.47277126,-0.2285736,-0.19674695,0.07493744,0.7800437,-0.70438296
1966-04-01,-0.072622776,0.25099698,-0.25099698,0.02835474,0.34589845,-0.09041681,0.2728417,0.16014624,0.5439474,-0.34705582
1966-05-01,-0.10575147,0.53468865,-0.2502737,0.053092767,0.30625978,-0.09793949,-0.4170746,0.101266764,0.42069125,-0.028644014
1966-06-01,-0.07840943,0.67602825,-0.09041679,0.06553409,0.086944796,-0.10907879,-0.9290506,0.0117180105,0.26633173,0.105317496
1966-07-01,-0.043255426,0.90358925,0.1069088,0.13772288,0.14886217,-0.44557396,-0.6647442,-0.10763216,0.483766,0.27139503
1966-08-01,-0.05598607,0.83805525,-0.09765015,0.15190022,0.41895524,-0.12557077,-0.6414529,-0.055552103,0.5135673,0.07204409
1966-09-01,-0.107776836,0.35645917,-0.21945962,0.04716139,0.32318577,-0.10256882,-0.1707069,0.037613392,0.42546526,-0.089838125
1966-10-01,-0.02329135,0.42401853,-0.241883,0.00014467239,0.07942212,0.14958553,-0.33866513,0.060326077,0.15233421,-0.2020996
1966-11-01,0.009548021,0.92210656,-0.22770567,0.022568036,0.118626855,0.027197361,-0.47682196,0.059168745,0.24217233,-0.29656702
1966-12-01,-0.07840943,0.18141222,-0.34531975,-0.13772288,0.17953157,-0.19718091,0.034141373,0.065100096,0.37859315,-0.723045
1967-01-01,-0.048293162,0.059783585,-0.29059157,0.024479628,0.53921795,0.31906787,0.2557872,0.17268965,0.68109995,-1.1272287
1967-02-01,-0.15620336,0.35337263,-0.22081633,-0.029808545,0.37901798,-0.55770266,-0.098751165,0.24462982,0.6857627,-1.1547058
1967-03-01,-0.053955127,0.45062503,-0.10108252,0.12706093,0.24196532,-0.22431335,-0.5915078,0.09991686,0.5307251,-1.1678616
1967-04-01,-0.15753558,0.3490429,-0.30857658,-0.15037489,0.13189025,-0.53438866,-0.6169866,0.033805203,0.49392232,-0.06561208
1967-05-01,-0.08909253,0.5646968,-0.3195674,0.2597838,0.097752,-0.19933414,-0.27460486,0.097918525,0.6103255,-0.22631168
1967-06-01,-0.06444637,0.65462196,-0.19000857,0.385013,0.057785273,-0.15903434,-0.820817,-0.03413825,0.46577913,0.0694422
1967-07-01,0.061448883,0.9830154,-0.06094929,0.2226481,0.22631168,-0.04762702,-0.6296428,-0.06394677,0.46261507,-0.090424754
1967-08-01,-0.014487958,0.8609503,-0.14088276,0.23363893,0.51590407,-0.15337238,-0.5666951,-0.08726072,0.61365604,-0.090258226
1967-09-01,-0.09641977,0.61415565,-0.17019174,0.08642809,0.26527923,-0.3638639,-0.4164868,-0.050791074,0.28143248,-0.042964257
1967-10-01,-0.06511249,0.8452967,-0.30524603,0.090757824,0.34771067,-0.21365556,0.10541229,0.024146605,0.42281485,-0.16552892
1967-11-01,-0.021149075,0.9625324,-0.20083287,0.06944223,0.07077446,-0.30491295,-0.24079964,-0.022148252,0.35820192,-0.4900922
1967-12-01,-0.08259795,0.3104084,-0.22381377,0.035303973,0.3448797,-0.3502086,0.2482934,-0.03097422,0.50990903,-0.7933399
1968-01-01,-0.0651197,0.071773246,-0.27661705,-0.06894195,0.3469747,-0.56937253,-0.30195713,0.087486885,0.6802176,-1.0089304
1968-02-01,-0.18106103,0.37019128,-0.38406458,0.083664656,0.35943228,-0.2398103,-0.34598368,0.15359752,0.6267061,-1.0818361
1968-03-01,-0.0063703777,0.78681564,-0.184317,0.26146966,0.25552398,-0.28808382,-0.12160392,0.1660552,0.7212713,-0.6167967
1968-04-01,-0.14326331,0.44083196,-0.19238618,-0.12924843,0.08762841,-0.20994027,-0.07616167,0.03949652,0.39638072,-0.14298019
1968-05-01,-0.17242563,0.53412306,-0.28907478,0.2290514,0.08154116,-0.61580575,-0.33989638,0.0239244,0.3994951,0.22791891
1968-06-01,-0.106598094,0.6813501,0.029162288,0.1017849,0.14411268,-0.14283867,-0.5739026,-0.23343992,0.36580276,0.25439146
1968-07-01,-0.046857856,0.6945156,-0.011325168,0.278599,0.31356543,-0.055493355,-0.7054161,-0.19252777,0.60688716,0.09569763
1968-08-01,-0.04671631,0.8321163,-0.17653097,0.048698198,0.32305026,-0.26387626,-0.9261152,-0.11608291,0.5247797,-0.078285195
1968-09-01,-0.11820638,0.4381423,-0.26373476,0.14439583,0.39312473,-0.3960976,-0.2099402,-0.070357606,0.31342387,-0.04657471
1968-10-01,-0.013590192,-0.053653,-0.28709286,-0.05308671,0.21305461,-0.2088077,-0.4163413,0.003255987,0.32588157,-0.22607854
1968-11-01,-0.0015572071,0.19323559,-0.261045,0.00084939005,0.146944,-0.24278316,0.37868512,-0.009626389,0.35108006,-0.6313778
1968-12-01,0.051246356,0.45130777,-0.30776128,0.06766784,0.30450532,-0.1276912,-0.082107425,0.058466148,0.6132575,-1.095568
1969-01-01,-0.1795778,-0.12976234,-0.32069626,-0.15989387,0.2431719,0.1963848,-0.083277985,0.06011162,0.6654674,-0.8765394
1969-02-01,0.15262595,0.22712192,-0.35491592,-0.031645678,0.27345484,-0.03997346,-0.2636129,0.078887045,0.7691864,-0.7925042
1969-03-01,0.04451592,0.25922188,-0.29707554,-0.28647652,0.16897877,-0.13581893,-0.012567425,0.008782053,0.55054367,-0.54993796
1969-04-01,-0.10205345,0.8052231,-0.34991926,0.25059122,0.025286246,-0.20516685,-0.18381739,-0.003331113,0.5263173,-0.17579241
1969-05-01,-0.12082888,0.32039338,-0.1975961,0.23832664,0.011204672,-0.08676062,-0.5746185,0.028920198,0.50345373,0.06495689
1969-06-01,-0.030282939,0.4727165,-0.12249446,0.26830676,-0.007722092,0.022257995,-0.53025407,-0.010447597,0.36839184,0.3028293
1969-07-01,-0.07661581,0.65729094,-0.105990246,0.14157268,0.06934786,-0.13127652,-0.9240836,-0.075253084,0.67652065,0.2604332
1969-08-01,0.07222478,0.9634515,-0.12764254,0.12067747,0.29737836,-0.02604332,-0.57068175,-0.06359415,0.256345,0.13915005
1969-09-01,0.05950595,0.97314197,-0.23999223,0.053903602,0.2689124,-0.11946621,-0.6260996,-0.040730525,0.21364608,-0.07964411
1969-10-01,-0.033159815,0.37581116,-0.23196724,-0.11537798,0.10538459,-0.30570617,-0.3961007,-0.07040781,-0.011204672,-0.016504193
1969-11-01,0.07934129,0.7114974,-0.31494245,-0.03633952,0.09720822,-0.43001756,0.06283708,-0.039367795,0.38065642,-0.24059784
1969-12-01,0.009236288,0.40594274,-0.37520555,-0.18714848,0.010901856,-0.2162201,-0.32690424,0.0670767,0.6504773,-0.63276184
1970-01-01,-0.04073,0.01414423,-0.44881576,-0.092461035,0.24018912,-0.05552901,-0.21190076,0.07019703,0.73156834,-0.9026082
1970-02-01,-0.1299169,0.33893648,-0.33330488,-0.10215239,0.41764623,0.061422396,-0.07648335,0.055529,0.877463,-1.0232265
1970-03-01,-0.046099566,0.80386084,-0.38922682,0.18531497,0.22460432,-0.01781118,0.0009167671,0.12834531,0.5907814,-0.5948413
1970-04-01,-0.042301584,0.42956394,-0.55673057,0.117344305,0.28445515,-0.2209373,-0.13895349,0.07464983,0.5991632,-0.259048
1970-05-01,-0.004845691,0.5652433,-0.24542768,0.25276172,0.11996362,-0.18727942,-0.42589694,-0.015322852,0.3919771,-0.01781118
