,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5,mgv200_cluster6,mgv200_cluster7,mgv200_cluster8,mgv200_cluster9,mgv200_cluster10
1965-01-01,-0.5441038,-0.52232206,0.52408826,-0.06431522,0.32113472,-0.84728336,0.9004135,0.49833298,1.2134535,-0.8855488
1965-02-01,-0.13392882,0.3976654,-0.100667335,-0.9470676,0.1632165,-1.5163386,0.72218513,0.08491965,0.78650033,-0.55146277
1965-03-01,-0.5956151,-0.2409246,0.29950005,-0.3970766,0.52217513,-0.9723818,0.31524777,0.5234996,0.9070363,0.45094252
1965-04-01,-1.346352,-0.36146048,0.6241671,-0.02134037,0.7093809,-0.48523426,0.676561,0.36499277,1.0166813,-0.22473545
1965-05-01,-0.76103914,-1.1155825,1.2287595,0.31922144,0.5053971,-0.13334012,-0.6948107,-0.1118526,1.010647,1.1079295
1965-06-01,-0.7527975,-0.16925068,0.8840771,0.036352087,-0.024283743,0.057103682,0.14408381,-1.1650331,0.6425638,-0.41311875
1965-07-01,-0.2675632,-0.12406807,0.71217734,0.07196827,-0.594732,0.48023027,0.93043697,-1.0487653,-0.2906695,-0.6274048
1965-08-01,0.18323222,-0.41768107,0.62195927,0.26152903,-0.44564432,0.78385127,0.80813503,-1.5339994,-0.08418389,-0.073292896
1965-09-01,-0.6593417,-0.005003929,0.5527873,-0.14143467,0.025019694,-0.09581061,0.51820123,-0.6964296,0.4085563,0.51731825
1965-10-01,-0.73940456,0.5872262,0.50775194,0.0011774063,0.35027522,-0.8388945,1.1620897,-0.5588215,0.6297596,-0.7435254
1965-11-01,-0.6243141,-0.40885073,0.35954723,-0.14040446,0.31981015,-0.42916077,0.75265026,0.13348714,0.36749467,-0.07226257
1965-12-01,-1.0309571,-0.87936753,0.5641197,-0.2066329,0.39987305,-0.6394731,0.10979216,0.53291875,1.1743052,-0.108320616
1966-01-01,-0.49201202,-0.32260713,0.5381607,-0.6051415,0.14278622,-0.46524864,0.44644195,0.963626,1.1460508,-0.74286425
1966-02-01,-0.4844893,0.52485144,0.6371129,-0.6372575,0.28687438,-0.86221445,0.10256882,0.536714,0.44673127,-0.21540889
1966-03-01,-0.32694706,-0.3715044,0.5896622,-0.18300352,0.3351931,-0.6379808,0.4315413,0.17794017,0.9140053,-0.41143256
1966-04-01,-0.433856,0.12629418,0.7651431,0.2849937,0.492446,-0.35385513,-0.2780497,0.56029475,0.45685798,-0.35530183
1966-05-01,-0.312191,-0.35588035,0.59559345,0.1999296,0.7440218,-0.05048871,0.9040232,-1.4209179,0.042242624,0.2987371
1966-06-01,0.02661867,0.25982165,0.7266617,0.122098826,-0.025895309,-0.7908936,0.35978645,-0.5909641,-0.17779557,-0.19645758
1966-07-01,-0.10806613,0.037758064,0.6353769,0.4625,-0.46293396,0.12050752,0.762105,-0.6347982,-0.18589687,-0.81621057
1966-08-01,-0.29815838,0.17837429,0.56680477,-0.12340083,-0.24607834,0.17837425,0.36354786,-1.1456169,-0.38814116,0.032839395
1966-09-01,-0.4238739,0.20311232,0.44195724,-0.3807632,-0.2734204,0.02502737,1.212019,-0.7971144,-0.001012659,-0.73100173
1966-10-01,-0.4367493,-0.20528226,0.42662263,-0.36036518,-0.089838125,-0.3636925,0.4704566,-0.26575303,0.23002033,0.015623999
1966-11-01,-0.08173676,-0.56333274,0.58532214,-0.32824913,0.1513215,-0.28832108,0.78279245,-0.09504604,0.52398336,0.21338348
1966-12-01,-0.017070675,-0.285717,0.24521036,-0.23783235,0.68601024,-0.5831521,0.7230449,0.13077879,1.0029755,-0.3816312
1967-01-01,-0.10507923,-0.15503769,0.10208173,0.09542064,0.51723623,-0.27410525,0.3685267,-0.012989188,0.8431319,-0.26944247
1967-02-01,-0.19283953,-0.2589512,0.15037489,-0.61282337,0.8058294,-1.1577034,0.8937564,-0.4482937,1.0249804,-0.28176555
1967-03-01,-0.89175797,-0.5282272,0.14487943,0.4721071,0.58651197,0.07893429,0.080932714,0.48676166,1.0676117,-0.23780212
1967-04-01,-0.99100864,-0.9418829,0.80916005,0.56702816,0.40832695,0.05528736,-0.037635423,-0.46744442,1.2000015,-0.057785414
1967-05-01,-1.0224826,-0.796837,0.83264047,0.6388018,0.1350543,-0.09042482,0.2471277,-1.1132405,0.4561204,0.54554605
1967-06-01,-0.29508775,-0.09558711,0.79700357,0.56819385,0.04796009,-0.24562892,0.022647763,-0.81249064,-0.19267292,0.79117507
1967-07-01,0.06827654,-0.050458014,0.5147384,0.38201547,-0.3252294,0.2048296,1.369194,-0.9197348,-0.8114914,-0.42148262
1967-08-01,-0.3119071,-0.6321407,0.4269781,-0.19567053,-0.47477165,-0.12173204,0.42664498,-1.2134902,-0.71607083,0.5818492
1967-09-01,-0.19916764,0.14238158,0.4139889,-0.15387197,-0.4597841,0.14771043,0.88543,-0.7147386,-0.46744442,-0.55720305
1967-10-01,-0.56502986,-0.22681126,0.47310638,-0.3152377,0.16669464,-0.4912579,0.52839357,0.13588695,0.21315598,0.14388028
1967-11-01,-0.7515413,-0.24729414,0.7225655,-0.33655328,0.47910136,-0.5457126,1.3492106,-0.72522986,1.046296,-0.2088263
1967-12-01,-1.0442978,0.05095768,0.44529614,-0.4706084,-0.1335555,-1.179019,0.68343145,0.8246471,0.509576,0.2188178
1968-01-01,-0.79672515,0.0666769,0.34272772,-0.38448936,0.26854792,-0.62840503,0.37217313,0.33522484,1.0383759,-0.5232225
1968-02-01,-0.33593255,0.109287836,0.6963558,-0.2375453,0.48669887,0.0033975602,-0.12245331,0.70272636,1.9153683,-0.92569053
1968-03-01,-0.83664644,-0.05860777,0.6037728,-0.08366461,0.8005474,-0.31045103,0.88265485,-0.53780365,0.3703328,-0.040912163
1968-04-01,-1.1189262,-0.46928644,0.13207972,0.6368989,0.6889946,0.07771893,1.0089304,-0.32644787,-0.63123626,0.71433467
1968-05-01,-0.40487462,0.23853628,0.8213574,0.548421,1.0471529,-0.09201696,-0.05181265,-0.036806773,1.0031263,-0.2790237
1968-06-01,-0.36198053,0.02010212,0.91719663,0.70484984,0.22791901,-0.2674154,0.35306197,-0.87345314,-0.0067951204,0.40190172
1968-07-01,-0.34117052,-0.028454447,0.61523944,0.52251464,-0.16732931,0.0077860355,0.12415209,-1.1918318,-0.63151944,-0.14835963
1968-08-01,0.19578376,-0.103200555,0.7260845,-0.06511965,-0.4198804,0.35900766,-0.3624052,-0.34258616,0.6640792,-0.26684913
1968-09-01,-0.47452432,0.07686951,0.61000156,0.06497812,-0.63463384,0.2710961,0.1370345,0.2284852,0.4961837,0.599809
1968-10-01,-0.6087276,0.27647552,0.98585546,-0.31625518,0.064128734,-0.8011136,0.37358877,0.7883729,-0.32432443,-0.35108006
1968-11-01,-0.20640108,0.2515602,0.64142895,-0.49731627,0.6772448,-1.0778724,0.54997826,-0.28921643,0.26387626,-0.16138363
1968-12-01,-0.6152395,-0.11735706,0.58452,-0.48542482,0.5007137,-0.8011137,0.69961184,0.43545264,0.71122026,-0.16860338
1969-01-01,-0.6173174,-0.407154,0.16807032,0.5750729,0.7328469,0.19653626,0.16034813,0.6394241,0.69408464,-0.29631844
1969-02-01,-1.0232602,-0.77115476,0.060263015,0.22106533,0.012113142,-0.073133275,0.47211084,0.17654951,0.47816744,0.21864271
1969-03-01,-0.5111758,0.26497564,0.8588239,-0.53888476,0.7519252,-0.5688648,0.8951634,0.6241312,0.7770599,-0.7354209
1969-04-01,-0.5974822,0.041941833,0.7169484,0.4169959,0.32296747,-0.20622674,0.050269663,-0.39307243,1.123648,-0.10296197
1969-05-01,-0.45651513,0.25089404,0.5968765,0.46393448,0.1777608,-0.38277623,-0.35431027,-0.6871198,0.483467,-0.173824
1969-06-01,-0.2733035,0.33795747,0.8551899,0.23560122,-0.25059122,-0.67046404,0.40700254,-1.7320321,-0.19411354,0.68802816
1969-07-01,-0.30025524,-0.01922965,0.57098466,0.16610189,-0.3877729,0.2428691,0.4749878,-1.3363856,0.24892569,-0.13233642
1969-08-01,0.31463966,0.61731756,0.8903181,0.252711,-0.31615382,0.3559758,0.4507614,-0.36248666,-0.4321374,-0.6747037
1969-09-01,-0.5703791,0.1821518,0.70195836,0.07661583,-0.7560134,0.32281604,1.0891255,-0.40291435,0.71664554,-0.55220926
1969-10-01,-0.43244028,0.5249545,0.8296008,-0.09766245,-0.35915554,-0.34946495,0.49240047,-0.90833646,0.48422402,-0.058748912
1969-11-01,0.15943961,-0.14172411,0.019381095,-0.48240703,0.3683918,-0.16216509,0.75828457,-0.75540763,0.2991954,0.21712855
1969-12-01,-0.32205898,0.08812332,0.5329796,-0.023923587,0.15535145,-0.96072596,0.9065194,-0.11658926,1.0995731,-0.6954475
1970-01-01,0.019644737,0.26638204,-0.048194982,-0.3987872,0.22800939,-0.5302757,-0.2782998,0.7269844,1.2338177,-1.3806291
1970-02-01,-0.4575904,-0.47330618,0.15755042,-0.37757102,0.32989988,-0.8795584,1.2534623,-0.12611894,1.0310844,-0.614486
1970-03-01,-0.75003445,-0.31392223,0.55646867,0.013620186,0.2098053,-0.6461794,0.9887829,-0.5792565,0.751344,-0.5837094
1970-04-01,-1.676871,-0.18204084,1.000046,-0.09966402,0.48758125,-0.7409978,0.3905363,0.47841376,0.79089534,0.41803902
1970-05-01,-0.4083476,0.12873821,1.043788,0.41817003,-0.13633415,-0.032348253,0.37835675,-0.122844815,-1.0708977,0.2374388
1970-06-01,-0.37377304,-0.11616559,0.6030921,0.62614185,-0.11655851,0.2310216,0.86881924,-0.93482554,-0.4636147,-0.093246795
1970-07-01,-0.44593447,0.17012306,0.66150224,0.48980767,-0.2432013,0.68573076,-0.017549276,-0.6597997,-0.4062523,-0.2798714
1970-08-01,-0.41070503,0.06102953,0.64683425,0.5277874,-0.51154774,0.5380026,1.1016743,-0.7705957,-0.70458955,-0.5131194
1970-09-01,-0.6355713,0.084210254,0.7641785,-0.0881392,-0.5423244,0.00039291382,0.59837735,-0.26140538,-0.27319223,0.49033147
1970-10-01,-0.7736079,-0.007857847,0.5668149,-0.181386,-0.52032244,-0.1280834,-0.8169573,0.521894,0.60296106,0.5767682
1970-11-01,0.11459406,0.063517764,0.684552,-0.2617982,0.050552346,-0.9367899,1.3815458,-0.1642296,-0.1249402,0.12952402
1970-12-01,0.13397685,-0.6003418,0.48024726,-0.35884303,0.24647538,-0.76653594,0.28471708,0.26415557,1.2518909,-0.15807429
1971-01-01,0.00014390945,-0.6098072,-0.56446016,-0.479093,0.8431634,-0.9017544,0.26430732,0.53624445,0.9537233,-0.3387337
1971-02-01,-0.50299007,0.27452832,0.35658455,-0.7434004,0.851369,-1.178442,1.2626576,-0.5607173,0.69200724,-0.11833372
1971-03-01,-0.4793808,-0.3981886,0.6537145,-0.26876992,0.42741194,-0.68797636,0.9417747,-0.25307846,1.1666375,-0.48110837
1971-04-01,-0.7062591,-0.30763873,0.8792969,0.22111988,0.44137597,0.07140331,0.479093,-0.6909994,0.8816002,-0.0935729
1971-05-01,-0.91298306,-0.36608574,0.6218995,0.46844006,0.9321295,-0.0852232,0.1868577,-1.0317485,0.699637,0.2539423
1971-06-01,-0.53811586,-0.5643163,0.5830308,0.10940824,0.14266261,-0.1782203,0.045346834,-1.4097829,0.50716484,-0.43633738
1971-07-01,-0.78558004,-0.17131028,0.4680082,0.48283586,0.028215814,0.30202436,0.53106195,-0.94335824,-0.6472362,0.48226008
1971-08-01,-0.06118224,-0.16655967,0.49233717,0.31814772,-0.3462196,0.52890253,0.23306847,-0.50140655,-0.6656629,-0.13834381
1971-09-01,-0.11732598,-0.06924391,0.7017964,-0.076009944,-0.41776675,0.08982992,-0.049665593,0.030087257,-0.24012232,0.7706084
1971-10-01,-0.87540996,-0.22831778,0.4705994,-0.14122303,0.36493415,0.24962358,0.8457546,0.26891384,-0.27812737,0.8585669
1971-11-01,-0.4287076,-0.2316288,0.7569324,-0.14726934,0.23263654,-0.96797514,0.95545083,0.14640555,1.4067599,-0.24717626
1971-12-01,-1.0733526,-0.56460416,-0.3675254,-0.3227543,0.23364417,-1.240776,0.35269755,0.3021683,1.0831417,0.12423594
1972-01-01,-1.0966501,-0.19202557,-0.19518217,0.102983475,0.45586348,-0.7008934,0.7592902,-0.36195508,0.44626236,-0.070234105
1972-02-01,-0.17058697,-0.17624244,-0.15782925,-0.85004216,0.06839268,-1.000243,1.1507068,-0.81768703,1.0047147,-0.9991907
1972-03-01,-0.63460505,-0.27962074,0.5479305,0.12547417,0.6944487,-0.45941448,0.8051923,-0.5138657,0.6989206,-0.21675217
1972-04-01,-1.0164204,-0.6636719,0.8839754,0.18597546,0.5428011,-0.16900882,0.6432857,-0.18439713,1.3577261,-0.23345585
1972-05-01,-0.61606026,-0.35669413,0.74666387,0.021043872,0.09456606,-0.4068049,0.12731557,-1.5234468,0.73916703,0.558321
1972-06-01,-0.6890562,0.1370484,0.51228744,0.5082102,-0.08641151,-0.3438047,0.6132983,-1.3736407,0.5356988,-0.57870734
1972-07-01,-0.7074696,-0.28514487,0.80466616,-0.24266246,-0.1629587,-0.2330612,0.6343421,-0.65735877,-0.7106262,-0.18558088
1972-08-01,-0.70510215,-0.0252527,0.47164646,-0.2143847,-0.19439304,-0.11219029,0.8292612,-1.0909946,0.016309023,-0.293957
1972-09-01,-0.42166716,-0.4531015,0.46743765,-0.11837194,-0.46007228,-0.115346886,0.09798565,-0.81216305,-0.08667459,0.44205338
1972-10-01,-0.47743353,-0.4240346,0.73456365,-0.4920327,0.005392504,-0.22214465,1.078763,-1.1609657,0.103904344,-0.1816351
1972-11-01,-0.5216257,-0.10614018,0.4217987,-0.41929966,-0.047348786,-1.0456188,0.717334,0.7807287,0.92579997,0.1676937
1972-12-01,-1.159782,-0.42087784,0.41719532,-0.5065004,0.2108336,-1.3419433,0.7387724,-0.24581909,0.13454953,0.18005696
1973-01-01,-0.86031896,-0.10139327,0.23727687,-0.6211029,0.8201496,-1.2517636,0.60032564,0.3519675,0.9136475,-0.48424977
1973-02-01,-0.64894456,-0.36914352,0.19128975,-0.47718555,0.85824126,-1.2969196,1.3498323,-0.46679696,1.8088725,0.12618752
1973-03-01,-1.3840457,-0.50848997,0.47496924,0.15804596,0.78981465,-0.5197097,0.17896195,0.2532061,0.5150002,0.6949317
1973-04-01,-1.4538574,-0.18865797,0.5217875,-0.2054183,0.87070763,-0.35986298,0.10305548,0.36221772,0.7069825,0.24198636
1973-05-01,-1.4021912,-0.18034704,0.8759713,0.035598468,0.58010244,-0.31165963,0.38604242,-0.6549008,0.0020777225,0.45945555
1973-06-01,-0.5198482,-0.21733062,0.72097254,0.6173631,-0.53106797,0.07604496,-0.027426053,-0.41637722,0.13366735,0.74382764
1973-07-01,-0.3414404,-0.08864985,0.7256821,0.3367309,0.027980138,0.2133137,0.094328985,-0.8227814,-0.6736003,0.076183416
1973-08-01,-0.629968,0.34573442,0.8563021,0.34379518,-0.33534575,0.34434924,0.32038605,-0.30584198,-0.06967324,0.07355167
1973-09-01,-0.49546948,-0.051389195,0.8551939,0.30985892,-0.16926578,0.14765741,0.6590562,-0.36886644,-0.012466383,0.29296002
1973-10-01,-0.121339485,0.31913948,0.5575244,-0.3573697,-0.18962756,-0.5349464,0.14156273,0.19766149,0.8840052,0.2699665
1973-11-01,-0.15361357,-0.26581097,0.07244358,-0.11108937,0.011219787,-0.152921,0.28672677,0.051112186,1.2793281,-0.5615414
1973-12-01,-0.23242883,-0.31595364,0.0048480392,-0.3437952,0.67955637,-0.66279614,0.7776254,-0.27398342,0.3924141,-0.059146117
1974-01-01,-0.53644854,-0.07717667,-0.136673,-0.8255104,0.72714525,-1.3637831,0.31081182,0.10201359,0.09050731,0.39851266
1974-02-01,-0.14845996,0.017119218,0.19925633,-0.8591876,0.6214832,-0.9224726,0.827054,0.22409315,0.7978672,-0.35655656
1974-03-01,-0.32933417,-0.03760605,0.51343584,-0.014032078,0.68925846,-0.47344416,0.60899466,0.015154744,0.6694732,-0.40061745
1974-04-01,-1.0696697,-0.22002383,0.5774223,0.119694136,0.96274483,-0.49940366,0.25089455,-0.5231179,0.3141795,0.3778854
1974-05-01,-0.8445942,0.018943405,0.91685975,-0.29930544,1.0661616,-0.40272227,0.13218269,-0.6721393,0.33298254,0.03227391
1974-06-01,-0.72518075,-0.035361003,0.87686807,0.41913992,0.040693186,0.3575388,0.76208526,-0.7953414,-0.24387848,-0.3641339
1974-07-01,-0.3543114,0.07338806,1.1408126,0.1721743,0.33845505,-0.06328493,0.5855609,-0.3160037,-0.11225708,-0.76390946
1974-08-01,-0.4312075,-0.12923598,0.8910406,0.018382167,-0.29537645,0.15337124,0.44187194,-1.0501649,-0.6561426,0.18269834
1974-09-01,-0.24458008,0.29116678,0.7625063,-0.18017264,-0.3983723,-0.10664425,1.9087913,-0.6221849,0.05276079,0.8328072
1974-10-01,0.25664774,-0.27811688,0.7082019,-0.54416615,0.047147967,-0.3429454,0.51975024,-0.2260577,0.5162422,-0.31923094
1974-11-01,-0.2539816,-0.083631516,0.5354663,-0.30126995,0.38223538,-0.51932937,0.40693188,-0.1407423,1.2452117,-0.19504662
1974-12-01,-1.0275731,-0.5242407,0.24963169,-0.65235406,-0.10117169,-0.75114024,0.91784203,0.26745242,1.0737389,-0.53322107
1975-01-01,-1.0132456,0.529105,0.3466967,-0.04107208,-0.048320103,-1.062371,0.916337,-0.2151587,0.6856085,-0.48185882
1975-02-01,-0.37971544,-0.3866949,0.12321625,-0.36226654,0.5599762,-0.9278801,0.3760914,0.38709766,0.31273842,-0.3309927
1975-03-01,-0.80359,-0.64909995,-0.18442169,-0.14710788,0.65849555,-0.6513818,0.41582125,0.034897827,0.71647966,0.70748675
1975-04-01,-1.5796645,-0.5032001,0.6586298,0.25475425,1.0353923,-0.22415142,0.4505849,0.44910842,1.3289368,0.45139027
1975-05-01,-0.97002584,-0.3336771,0.7413108,0.45380622,0.7011784,-0.32548952,-0.09006329,-0.41837153,0.43514928,0.9179476
1975-06-01,-0.76184684,-0.26428407,0.7210432,0.2715321,0.1426785,-0.18724036,0.08603668,-0.13757806,0.80157673,-0.013153791
1975-07-01,-0.26428407,-0.18858261,0.74466634,0.23475511,0.035166264,-0.095566414,0.8851973,-1.2411554,-0.80963004,-0.25153294
1975-08-01,-0.15193987,-0.4376995,0.42441154,0.28629658,0.015569818,0.108988665,-0.6680254,-0.6920511,0.13368562,0.0008053303
1975-09-01,-0.26857919,0.3693803,0.6190341,-0.42253238,-0.47085246,0.21703772,-0.017717361,-0.8435885,-0.15167141,0.39756718
1975-10-01,-0.22146711,-0.09395573,0.51340103,-0.5505806,0.08617084,-0.14925542,0.4692418,-0.35099182,0.08617096,0.0691246
1975-11-01,-0.115162894,0.12751141,0.3316638,-0.50400543,0.21556135,-0.7937918,0.5772909,0.49232808,0.48789877,-0.037984945
1975-12-01,-0.3363617,-0.53474236,0.10791488,0.061205387,0.3436096,-0.620242,0.77943003,-0.1038882,0.89660627,-0.5742038
1976-01-01,-0.66847974,0.15528584,-0.20543852,-0.3978694,0.4906655,-0.53652704,1.0953144,-0.44761992,1.0140508,-0.7640918
1976-02-01,-0.33792752,-0.31405813,-0.0038888692,-0.1508605,0.73405373,-0.7801836,0.5742086,-0.062489796,0.55194837,-0.42321405
1976-03-01,-0.64984,-0.43863535,-0.030842591,0.23748799,0.71273214,-0.24781361,0.712464,-0.1527379,0.33216134,0.7687852
1976-04-01,-0.8442823,-0.6092083,0.84093,0.3290771,0.6718322,0.061417006,0.021589816,-0.7510843,0.8752592,-0.21697097
1976-05-01,-0.66164076,-0.16400214,0.7072341,-0.28697023,0.31700832,-0.6476945,0.78071994,-0.35576266,0.13610968,-0.39210328
1976-06-01,-0.54832774,0.28790888,0.75095016,0.25760272,-0.28093582,-0.12819791,0.26913518,-1.0360429,-0.39558983,0.43863535
1976-07-01,-0.4575432,-0.5862775,0.19189458,0.1363779,0.23775616,0.35495803,0.69690853,-0.55409396,-0.99112016,-0.7206439
1976-08-01,-0.15072641,-0.4418537,0.17540053,-0.3238473,-0.13101399,0.27905846,0.52673787,-1.4601958,-0.7748197,-0.7471954
