,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9,abs_vo600_cluster10
1965-01-01,9.418519383823303e-05,2.9345336280619868e-05,6.624945358858481e-06,0.0001796937934928932,6.654497209477567e-05,2.4015306128906864e-05,0.00012994804863064062,8.017551347923775e-05,4.065920904238698e-05,0.00019364419013952777
1965-02-01,0.00010445646215597854,2.708111423999071e-05,7.192231422966798e-06,0.00018654749370538272,6.055461199139244e-05,2.6548459572950378e-05,0.0001472451364702826,8.1242144612285e-05,3.586158732838568e-05,0.00016293276031877126
1965-03-01,9.226550901075825e-05,3.14233917519092e-05,9.32169800447323e-06,0.00019057984340738933,5.51341038183583e-05,2.5083648627817943e-05,0.0001427676045476267,7.084726045529048e-05,3.9472633356889407e-05,0.00016217847822249057
1965-04-01,9.60555553319864e-05,2.823694208368229e-05,1.0973076089135472e-05,0.00017705620288884695,6.995988930130432e-05,2.287908197710446e-05,0.00012622320874860243,8.615563274361193e-05,4.106175335329426e-05,0.00018558870755030864
1965-05-01,9.382557005952357e-05,2.712356199014884e-05,4.3793804279360275e-06,0.00016493291835873746,7.754523026318672e-05,3.1797520326411664e-05,0.00012693122871929691,8.652437827549875e-05,3.434052100650445e-05,0.00017451783341746176
1965-06-01,9.298492889348908e-05,3.550497076969641e-05,1.759188100802228e-06,0.0001644637869993368,7.849180559894781e-05,3.1710599917763226e-05,0.0001263269315665913,8.352762476230662e-05,3.5634593098043833e-05,0.00014041652320884168
1965-07-01,9.453320480564511e-05,4.38378218603201e-05,9.491191797291556e-06,0.00017231865897953796,7.349420176230041e-05,2.705787968200942e-05,0.00012485149440296468,8.374485575283568e-05,3.6387948096499484e-05,0.00011024940543011913
1965-08-01,9.362019658223481e-05,4.839275322573928e-05,3.4675295945916252e-06,0.00016680895406842374,7.363370219964589e-05,2.3282968868443277e-05,0.00012984621987145926,8.051678984581183e-05,3.8660890754482516e-05,0.0001378683889690306
1965-09-01,9.58794867313516e-05,4.2854424883933876e-05,3.011644474838141e-06,0.0001633299129585234,7.784536351477179e-05,2.249870552380647e-05,0.0001256552682856896,8.472678988861541e-05,3.853677308827798e-05,0.00014340609683835458
1965-10-01,9.593251505927918e-05,3.582953444819372e-05,1.265465299985579e-06,0.00018025675672106445,7.262883360346998e-05,2.8679526925164588e-05,0.00013151866224934421,8.479223470203578e-05,3.770884734788729e-05,0.00016720730326919546
1965-11-01,9.528640044951125e-05,3.308320325838091e-05,-2.523700792459416e-06,0.00017354043218522117,7.06168654741144e-05,2.835838131431956e-05,0.00012508310083787712,8.703614003024995e-05,3.720916900283066e-05,0.00016047967120914932
1965-12-01,9.010868540683173e-05,3.103901363852529e-05,-1.0020159769026415e-06,0.00016978644383086177,6.799036782467738e-05,2.755847466081226e-05,0.00012213566815406676,8.145091123878956e-05,3.8183368873902625e-05,0.000179877691064781
1966-01-01,9.492943813950803e-05,2.9157765824586535e-05,3.5504890187403723e-06,0.00017966989477057583,6.349290582447258e-05,2.6043035177281126e-05,0.00014224330828125988,7.503661133038501e-05,3.58819091562382e-05,0.000151367308834808
1966-02-01,9.134230487305965e-05,3.301016616975315e-05,7.745169983032197e-06,0.0001842229791621391,6.194742287762518e-05,2.633581061672885e-05,0.00014439897818697823,7.060974894557148e-05,3.5537955863150935e-05,0.0001342977245052856
1966-03-01,0.0001025400898039439,2.5343571253007467e-05,8.210453965112171e-06,0.00018159273447683797,6.953679236603955e-05,2.334394897237265e-05,0.0001402672967829165,9.039700186500947e-05,3.4382142613501714e-05,0.00017574570994193276
1966-04-01,8.891180952655544e-05,2.8317350743469804e-05,5.962149744206753e-06,0.00018437925833635606,6.818265105453867e-05,2.5395158142297685e-05,0.00013298864821932973,7.769815662565331e-05,3.983263678658473e-05,0.00017097707079242794
1966-05-01,9.874797557897277e-05,2.7704488904698967e-05,5.283979616890947e-06,0.0001602676862743325,7.918829664156552e-05,3.177270021600028e-05,0.00012098145874453678,8.993649195569257e-05,3.6118127423168346e-05,0.0001579350341231592
1966-06-01,0.00010037562644452249,4.1524351847608785e-05,5.397507067917302e-06,0.0001713751631681449,7.40404228803099e-05,3.517528663602813e-05,0.00012591841541940258,8.634993961701791e-05,3.4524739647324206e-05,0.00010888643080233447
1966-07-01,0.00010048329146995552,4.335980077321904e-05,7.742357978497581e-06,0.00017581321746827319,7.201894785633639e-05,3.130141521978658e-05,0.00013601671699212776,8.158044268687566e-05,3.60970545287234e-05,0.00011056412580317908
1966-08-01,9.08360705484244e-05,4.889832034211558e-05,3.0789279473610085e-06,0.00016954352479213133,7.35016970686368e-05,2.648240297276061e-05,0.0001265812205106375,7.898220307348917e-05,3.9267556970909e-05,0.0001202774470702054
1966-09-01,9.464497691767879e-05,4.2480748491540835e-05,7.124940296280599e-06,0.0001790842921204435,7.062969469937824e-05,2.4900326328255083e-05,0.00013281809053354202,8.084696795170505e-05,3.978687648971875e-05,0.00013766885169916936
1966-10-01,9.472345194999912e-05,3.610058718969902e-05,2.8422202448571552e-06,0.00017279955780115695,7.612294104867888e-05,2.9748289307462983e-05,0.0001303734034225936,8.250028865101437e-05,3.919779774933172e-05,0.0001532660169158912
1966-11-01,0.00010284924141351917,3.171026736918765e-05,3.838294564912299e-06,0.00018041541457373218,7.656809590544606e-05,2.902387374585184e-05,0.00013711715361014717,8.969942185406883e-05,3.6417955553950236e-05,0.0001586152070705148
1966-12-01,0.00010019150642236989,2.8211914655119657e-05,7.929164363160074e-06,0.00017397122484488555,6.963005837272195e-05,2.7779715310316533e-05,0.00013190427645375685,8.976878598332405e-05,3.727076819882558e-05,0.0001886774923825156
1967-01-01,9.444827714775639e-05,2.757318352217762e-05,1.2202203248703557e-05,0.00017693879411896117,6.346534813500886e-05,2.475688840301397e-05,0.0001322453109813588,7.827217632438987e-05,3.983454183570199e-05,0.00016852546034515985
1967-02-01,9.193536243401468e-05,2.9400059877214237e-05,4.86555419760551e-06,0.0001851388683112768,6.053664679604801e-05,2.2261389555448357e-05,0.00012613953523603932,7.855994529866923e-05,4.32874531402523e-05,0.00019492062781336568
1967-03-01,9.173403860155591e-05,3.152626026675511e-05,5.066821548026193e-06,0.00017468931988472692,7.10393043632126e-05,2.089191336078026e-05,0.00012393546288847805,8.398535040517648e-05,4.525213772731442e-05,0.00020130685316548954
1967-04-01,9.91207056550162e-05,2.2408272716580912e-05,6.064117607622555e-06,0.00018766414331576714,7.528258399414719e-05,2.354709977225866e-05,0.00014156503889281008,8.449319284409285e-05,3.9603929185578896e-05,0.00018802277355139415
1967-05-01,9.664982874375327e-05,2.7838415497591574e-05,6.327200206232921e-06,0.00018342003526273542,7.400967125945231e-05,3.365334729702833e-05,0.00013265689919954017,8.179530656586091e-05,3.436663230600697e-05,0.0001536651853389377
1967-06-01,9.887855029726205e-05,3.5724940225452134e-05,4.7820263392681554e-06,0.00017443603260639624,7.769472444231402e-05,3.532126053566269e-05,0.00013188541670965532,8.967907827657957e-05,3.401386571587414e-05,0.00013140142395822032
1967-07-01,9.237281981193901e-05,4.593745334438072e-05,8.614854931071779e-06,0.00017523030132556762,6.85152479170082e-05,2.7270158777052227e-05,0.0001293398825163465,7.853629843642314e-05,3.9704458666614866e-05,0.00012900225908285187
1967-08-01,9.205516682030927e-05,4.7785453296875436e-05,3.675632563112465e-06,0.00017410878242047216,7.42216156247784e-05,2.22821881834534e-05,0.0001265728242865335,8.266832446679473e-05,3.863545228546906e-05,0.00013190707954157505
1967-09-01,9.67282271870461e-05,4.3181040755604416e-05,-8.766509120388297e-07,0.0001754549745013579,7.360857874600162e-05,2.183018295909278e-05,0.00013420056867679314,8.37206607684493e-05,4.010498448605499e-05,0.0001355581668077878
1967-10-01,9.780796972336248e-05,3.532832357823514e-05,-4.955071663872412e-06,0.00017028698773803905,7.392355281113208e-05,2.6523545481419813e-05,0.0001264100276222009,8.717464515939355e-05,3.6981869651685636e-05,0.00016966845460927055
1967-11-01,9.837899836527772e-05,3.1659743772485315e-05,7.109860919149694e-06,0.00019506817177618638,6.61216558107887e-05,2.9773542943682212e-05,0.00013370717790657803,8.335257492338617e-05,3.8298720184723616e-05,0.00017292222764808685
1967-12-01,9.996006395483978e-05,2.9977728935101855e-05,6.910944972729015e-06,0.00018066692483933785,6.527871472131022e-05,2.282686940210018e-05,0.0001384811184834689,8.41798319015652e-05,4.1007801736404576e-05,0.00017855855994932955
1968-01-01,9.989501114959192e-05,2.7357969091285784e-05,6.54462954765105e-06,0.00016698960770064822,6.71920454752741e-05,2.4049296977561124e-05,0.00013373273615134023,8.406584189894299e-05,3.880065564136271e-05,0.00018575181809043692
1968-02-01,0.00010370692363817637,2.9337022566230586e-05,5.120630766493314e-06,0.00019528142729541287,6.286451453514232e-05,2.175191639253171e-05,0.00014152167187560173,8.303174399770796e-05,3.5256884838153996e-05,0.0001648268915878068
1968-03-01,0.00010336433134446117,2.6485495487950408e-05,1.1969094803945236e-05,0.00019022740721433924,6.856363303514252e-05,2.528850018279627e-05,0.0001389154700547575,8.994454401545227e-05,3.359010377373065e-05,0.00016518175881731536
1968-04-01,9.418111547251771e-05,2.7764538875392947e-05,6.168951730083647e-06,0.00017934502326310254,7.323996589334188e-05,2.7439561260204453e-05,0.00013732399869089326,8.595404021131496e-05,3.7589228257627015e-05,0.00018037036727858527
1968-05-01,9.245912607232305e-05,2.8300317540131986e-05,6.7080731746005265e-06,0.00018505106709199026,7.317251348628333e-05,3.298223418823909e-05,0.0001334457862420037,8.154740013803045e-05,3.979270899122561e-05,0.00017833629117963175
1968-06-01,9.643750481221727e-05,3.731093107862995e-05,4.849909763122762e-07,0.00016390458768000826,7.562446840251248e-05,3.80140045308508e-05,0.00012743888267626366,8.621604259436329e-05,3.587812644063986e-05,0.00013684230291419812
1968-07-01,9.221773660484407e-05,4.552049433233407e-05,2.9571130635484243e-06,0.00016749752551102295,7.264231017496271e-05,3.531872001379573e-05,0.00013022184407057624,8.087031892500818e-05,3.729999329524255e-05,0.00012786844191366747
1968-08-01,9.410691027848148e-05,4.60719932631876e-05,4.6215228115278756e-06,0.0001641266862861812,7.39222474187366e-05,3.0867798462471306e-05,0.00012613026127736602,8.021537117504825e-05,3.692884904442615e-05,0.00012037479234183388
1968-09-01,9.723244147608057e-05,4.325212592867991e-05,2.7909240683098094e-06,0.00016756517792460867,6.952191410271231e-05,2.8476457979801733e-05,0.00013084875443758118,8.112915869181354e-05,3.9888293950528064e-05,0.0001384562628734256
1968-10-01,9.010104565133683e-05,3.561738198279785e-05,-1.8645244714513532e-06,0.00017051475319581534,7.318632710581261e-05,3.078467064672926e-05,0.00013086406859598817,7.973768030448507e-05,3.984861651069975e-05,0.00017038089994926968
1968-11-01,8.902800465492826e-05,3.193751977867065e-05,3.9674216510536665e-06,0.00018483390774165923,6.837757181903511e-05,2.9603976751483668e-05,0.0001298921392484021,7.723757880739868e-05,3.9178758993574604e-05,0.0001712695290822716
1968-12-01,9.222276275977492e-05,2.811850721720988e-05,7.761636339583305e-06,0.00018819172020392635,6.480693841962527e-05,2.755198693193961e-05,0.00013226196483989792,7.940924357778083e-05,3.63119104276261e-05,0.0001879383489722386
1969-01-01,9.649119372050719e-05,2.8715837684919676e-05,4.94026536027449e-06,0.0001785090577099114,6.898690116940998e-05,2.338818982631589e-05,0.00013802894659059505,8.160463767126203e-05,3.765046365574122e-05,0.00016684291861771095
1969-02-01,0.00011219873206420361,2.532741256380597e-05,8.285897451114038e-06,0.00019947062985290989,6.286369598991072e-05,2.2722642825101502e-05,0.00015986233992162086,8.696921092147629e-05,3.154192366124061e-05,0.0001391037761594259
1969-03-01,0.0001049099553615394,2.8390254905948845e-05,1.4574481052603564e-05,0.00019691027633738346,5.545359860715346e-05,2.420856314226209e-05,0.0001541652420114371,8.227290042365591e-05,3.1215389636570524e-05,0.00013274646687111067
1969-04-01,9.877765382713589e-05,2.172013736503103e-05,5.049289011547462e-06,0.00017354497965873004,7.429692713605404e-05,2.5541567083564587e-05,0.00012595808671210848,9.019196537944178e-05,3.845189865152802e-05,0.00019966518589025064
1969-05-01,9.664031255708419e-05,2.8539372392398757e-05,7.73218266883782e-06,0.000170408734098041,7.579570485498098e-05,3.103968386615937e-05,0.00012985431581794742,9.014431270770729e-05,3.3204759670151094e-05,0.00016283141327045497
1969-06-01,9.829611946387511e-05,3.7082489329921555e-05,5.593089626207002e-06,0.00016783865598531868,7.736450296600677e-05,3.445724360062741e-05,0.00013135819851110378,9.144496289081872e-05,3.249973111275223e-05,0.00013347606938858065
1969-07-01,9.456540091808787e-05,4.515145403088238e-05,9.565751452551057e-06,0.00016522094833467584,7.117478162399493e-05,2.6895798631206468e-05,0.000127087523218333,8.242971186215679e-05,3.731404449940929e-05,0.00013640627355104493
1969-08-01,9.572605976197672e-05,4.841687582367553e-05,6.746419857525253e-06,0.00016916086539053,7.323919014786095e-05,2.389908634844081e-05,0.00012984358666775128,8.319634556149443e-05,3.9925264421179486e-05,0.00011874662079442774
1969-09-01,9.686339724698643e-05,4.235291084907471e-05,7.444048894132432e-06,0.00017963424257826633,7.783791100818609e-05,2.3432135094481055e-05,0.00013417009049878706,8.313188057703276e-05,3.86536812975562e-05,0.0001360347302961013
1969-10-01,9.696949219735535e-05,3.553238154078523e-05,-2.0470497024644368e-07,0.0001731179369156822,7.574981282232329e-05,2.8237806570056517e-05,0.00012818858348986222,8.59977153595537e-05,3.8233267860637315e-05,0.00016188380193911614
1969-11-01,0.00010541683111928011,2.991845320092323e-05,3.147934282000873e-06,0.00019041529482749934,6.800841326955431e-05,2.9670291041838937e-05,0.00014329447627200613,8.645841929440697e-05,3.6525236810707755e-05,0.00014918130604670414
1969-12-01,0.00010310952922353815,2.6770514803222166e-05,5.767427153679621e-06,0.0001905079093725922,6.42976802362896e-05,2.6720272217062302e-05,0.00013130063760197826,9.013345697894692e-05,3.4471492155364926e-05,0.00018974647138102522
1970-01-01,9.484621458748159e-05,2.9753832327864635e-05,4.954079324108696e-06,0.000190459300378839,5.9465294137172505e-05,2.939973152630652e-05,0.00014810689858027866,7.333759761725862e-05,3.3894954662349435e-05,0.00014650100755745604
1970-02-01,0.00010251632805815653,2.8499492215744864e-05,6.60142501542981e-06,0.00017304334435791063,6.817732248558005e-05,2.2429214065293006e-05,0.00012940049239818657,9.065759756291906e-05,3.519395954020682e-05,0.0001770063634819141
1970-03-01,0.00010756045268958827,2.509959346916264e-05,6.2253822743694415e-06,0.00019536438720444075,6.208467632806038e-05,2.346623962997304e-05,0.00014987925256025933,8.579401765018702e-05,3.21945966182587e-05,0.00015887350356581832
1970-04-01,9.490846231959662e-05,3.1825987743780926e-05,1.0769128205691519e-05,0.00018305816830923923,6.350931417888632e-05,2.731004011972497e-05,0.00013775933193900283,7.800099653347085e-05,3.6925657011408314e-05,0.00016067309432753153
1970-05-01,9.956860786156827e-05,2.6925595310062934e-05,6.512600250944431e-06,0.00017117129643268595,8.026805945144801e-05,3.4612936966974914e-05,0.00012934944520349658,9.370899836843212e-05,3.219462008908972e-05,0.00016536160405995623
1970-06-01,9.95365074854099e-05,3.6892059795671885e-05,8.790907666498063e-06,0.00017987741347706804,7.284448549719801e-05,3.578393868034861e-05,0.00013205918505610455,8.803027837226789e-05,3.197859064863634e-05,0.00010678761041603021
