,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10
1965-01-01,0.020223975,0.014182806,-0.009298742,0.016441703,0.025266945,0.02542454,-0.000315845,0.007826507,0.018858135,0.0025208592
1965-02-01,0.03624606,-0.008668363,-0.035039127,0.03818971,-0.034986615,0.027578354,0.008246779,0.027368248,0.017807484,-0.09203577
1965-03-01,0.03960806,0.0028360486,-0.009193659,0.03078276,0.053266227,0.012922049,0.024373949,0.016389132,-0.031939805,-0.21175498
1965-04-01,0.030309975,-0.021853745,-0.026476502,0.029732168,0.053949118,-0.009193659,0.02069676,0.025687218,-0.0789029,-0.18743289
1965-05-01,-0.0042032003,-0.11110467,-0.2146442,-0.014079094,0.031728327,-0.03446132,0.012922049,-0.010664523,-0.12329197,-0.41069156
1965-06-01,0.004937291,-0.042656183,-0.28787303,-0.10448575,0.04696244,-0.039714456,0.0032037497,-0.058940947,-0.075330794,-0.214329
1965-07-01,0.015233457,-0.016495526,-0.20681703,-0.085837066,0.05536747,-0.028577805,0.00010442734,-0.0035728216,-0.056787193,-0.32947797
1965-08-01,0.016389132,0.006880939,-0.1985696,-0.08468139,0.04228717,-0.028998017,0.0033613443,0.0139727,-0.030941665,-0.37628347
1965-09-01,0.015706241,0.012029052,-0.17030764,-0.11646289,0.038084626,-0.012030363,0.013289809,-0.019542336,-0.0384537,-0.40932578
1965-10-01,5.185604e-05,0.021852434,-0.079113066,-0.089829445,0.05100739,0.003151238,0.006408155,-0.022904396,-0.03782332,-0.49090713
1965-11-01,-0.002732277,-0.0063569546,-0.10548383,0.0029936433,0.05237317,0.012764454,0.0072486997,-0.02306199,-0.053582728,-0.3193919
1965-12-01,0.023008108,-0.007617712,-0.03924167,0.022535324,0.050061822,0.016441703,0.027525842,0.006986022,-0.0014715195,-0.30846536
1966-01-01,0.01229614,0.0006246567,-0.019800425,0.013891816,-0.024086058,0.029484212,0.012979984,0.043663204,-0.00069749355,-0.37723935
1966-02-01,0.040608585,-0.03940487,-0.040453434,0.024697065,0.013891816,0.028891504,0.03518319,0.029210627,-0.0029770732,-0.2284736
1966-03-01,0.017721534,-0.013144016,-0.013964713,0.018086255,0.010381281,0.017949522,0.018496633,0.019727588,-0.021532893,-0.15288258
1966-04-01,0.015031636,-0.04542297,-0.051988184,0.018633366,0.033633053,-0.013463199,0.019180477,0.026931047,-0.069404185,-0.08709377
1966-05-01,-0.002202034,-0.077929854,-0.15643871,0.0028586388,-0.02577293,-0.011821866,0.021414459,0.005502999,-0.10984403,-0.49988103
1966-06-01,-0.006897986,-0.02595532,-0.25300193,-0.050118923,0.03878492,-0.013599932,-0.00028717518,-0.07013363,-0.07022482,-0.3629691
1966-07-01,0.0021291971,-0.03256607,-0.2171213,-0.021076977,0.069012225,-0.016928136,0.007098675,-0.063340485,-0.065620065,-0.028645217
1966-08-01,0.017858326,0.012888849,-0.16190976,-0.049480617,0.0089223385,-0.027596593,-0.011411548,0.013116777,-0.050620437,-0.33807606
1966-09-01,0.017448008,0.023420513,-0.09160733,-0.032657266,0.03276682,-0.019070983,0.0131623745,0.005730927,-0.0308792,-0.12466133
1966-10-01,-0.0044816136,0.030532837,-0.03904009,-0.12557316,-0.020119548,0.015122831,0.0045911074,-0.012004256,-0.0046184063,-0.16181856
1966-11-01,-0.040088713,0.020001113,-0.096303284,0.0094694495,-0.006533265,0.01325357,0.010244489,-0.0064876676,-0.011958659,-0.054586887
1966-12-01,0.007417798,-0.010362923,-0.0671702,0.03878492,0.04940778,0.022691011,0.0074633956,0.006642759,-0.0187518,-0.105558395
1967-01-01,0.03250277,-0.034511447,-0.0100284815,0.024603367,-0.050205708,0.018534958,0.038518906,0.026329756,0.019005775,-0.046805263
1967-02-01,0.025754273,-0.009557724,0.0006958246,0.022196949,0.09690136,0.014925301,-0.033255935,0.021202981,0.00048661232,-0.15289819
1967-03-01,0.026957512,-0.03456378,-0.044974327,0.03422916,0.032241225,-0.008511424,0.00090515614,0.016965508,-0.028076887,-0.07604885
1967-04-01,0.021726131,-0.044555783,-0.083268166,0.020052075,0.10024947,0.00566566,-0.0063664913,0.026068151,-0.06940496,-0.20479369
1967-05-01,0.015814602,-0.08159411,-0.28206158,0.007025838,0.05253905,-0.0011351109,0.024969578,0.017540991,-0.087976456,-0.3774823
1967-06-01,0.02256316,-0.030431032,-0.33317232,-0.07311928,0.043070257,-0.017927885,0.008909225,-0.105030775,-0.101891994,-0.34321666
1967-07-01,0.0078105927,-0.0069942474,-0.2875545,-0.07275307,0.042913318,-0.043666482,0.0031023026,-0.05460012,-0.052978396,-0.098753095
1967-08-01,0.0413962,0.019162714,-0.21400094,-0.058680534,0.043227196,-0.045654416,-0.014370561,0.011106372,-0.02708292,0.032973647
1967-09-01,0.024603367,0.026015878,-0.1292522,-0.061453223,0.018482625,-0.013899803,-0.005529523,-0.00029814243,-0.027867556,-0.029960155
1967-10-01,0.025649667,0.019476593,-0.05616951,-0.09221387,0.057979763,0.02204001,0.0082291365,-0.043352604,-0.032261968,-0.084994555
1967-11-01,0.012728095,0.018482625,-0.08682549,0.0012190342,0.04641831,0.00932765,-0.013324261,-0.05392003,-0.021275997,-0.03597629
