,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6,zgu600_cluster7,zgu600_cluster8,zgu600_cluster9,zgu600_cluster10
1965-01-01,-0.028677369,0.06908722,-0.45102233,0.05963669,-0.15186158,-0.28417015,-0.19455223,0.42821082,0.020204926,0.40768012
1965-02-01,0.14045563,0.03095894,-0.65111446,-0.016294098,0.06387329,-0.09841671,-0.3213211,0.48230705,-0.0019554137,-0.034869574
1965-03-01,0.05214119,-0.0042366027,-0.52890855,-0.12285767,0.07071648,-0.2564701,-0.22779235,0.26657256,0.06908722,0.0368248
1965-04-01,0.17890969,0.019227218,-0.5126141,0.26070672,-0.18673095,-0.34673995,-0.28645134,0.2046547,-0.11242981,0.5732285
1965-05-01,0.28123704,0.047252655,-0.3496727,0.04334259,0.002281189,-0.24864884,0.19259682,0.16163807,-0.4037693,-0.027048493
1965-06-01,-0.07169418,0.042365264,-0.057029724,0.34348068,-0.0074951174,0.23202857,-0.28971022,0.05442238,-0.17467384,-0.10297928
1965-07-01,0.030307388,0.10917053,-0.050186157,0.5758354,-0.09352799,0.27960777,-0.19944039,0.23072548,-0.060614012,-0.66806066
1965-08-01,0.1440403,0.13621902,0.16196366,0.11373329,-0.13067932,0.34152526,-0.24832305,0.25842553,-0.0941803,-0.11829529
1965-09-01,-0.09580994,0.015642166,-0.04171295,0.3757431,0.032262422,-0.15642396,0.014664841,-0.28938445,-0.16000862,0.36205634
1965-10-01,0.22714043,0.02281189,-0.0821228,0.7938515,-0.063547134,0.13719673,-0.2284443,0.36727047,-0.076582335,0.502512
1965-11-01,0.28938445,0.046601485,-0.03584709,0.24962655,0.013687134,-0.11503677,-0.42136687,0.16913338,-0.19846305,0.025418853
1965-12-01,0.19161911,-0.18347244,-0.28775483,-0.038128663,-0.11927299,-0.2307251,-0.39562225,0.16489716,0.105912015,0.20628433
1966-01-01,0.044311143,-0.028227996,-0.18906021,-0.46707115,-0.053829957,-0.18577823,-0.15197067,0.32166538,0.12046051,-0.017396163
1966-02-01,0.056455612,0.1595192,-0.19168624,-0.26324043,-0.0840271,0.077790454,0.09321747,0.6840311,-0.04824982,0.09584312
1966-03-01,-0.19299927,-0.07122612,-0.37877733,0.090919495,-0.1739624,-0.25405008,-0.22615032,0.06498947,0.0311821,0.12997913
