,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7,vo1000_cluster8,vo1000_cluster9,vo1000_cluster10
1965-01-01,1.43521465e-05,2.4725541e-05,-8.84665e-05,-3.1372547e-06,5.0757735e-05,1.1341472e-06,-2.065357e-05,9.274486e-05,4.3318683e-05,-0.00016304545
1965-02-01,1.2745884e-05,3.8661423e-05,-9.251355e-05,-4.1692037e-06,8.325984e-05,9.726209e-07,-9.499483e-06,8.1393344e-05,-1.728411e-06,-0.00016353899
1965-03-01,1.970934e-05,3.6094996e-05,-7.683681e-05,-5.228081e-06,8.905673e-05,1.2149103e-06,-1.6902639e-05,8.5162224e-05,2.4622277e-06,-0.00017491743
1965-04-01,9.389791e-06,3.7324367e-05,-7.475494e-05,-5.2908945e-06,4.8828428e-05,1.2014061e-07,-9.149509e-06,7.4564494e-05,0.000111014946,-0.00015482571
1965-05-01,6.9400194e-06,2.7686805e-05,-9.4299285e-05,-5.093483e-06,7.246469e-05,2.1884625e-07,-5.349284e-07,4.541849e-05,7.952685e-05,-5.17558e-05
1965-06-01,1.340537e-06,3.126724e-05,-8.506553e-05,-8.270108e-06,0.000109498425,-1.5804108e-07,-3.4961922e-06,3.7521786e-05,9.524847e-05,-3.7784026e-05
1965-07-01,8.7391527e-07,4.8469487e-05,-0.000100275654,-9.257194e-06,0.000114505645,-5.528782e-07,-6.8747613e-07,6.507948e-05,0.00010667177,-5.2545474e-05
1965-08-01,9.13853e-06,4.588511e-05,-9.134699e-05,-7.7316945e-06,9.6415024e-05,3.175519e-07,-4.7973517e-06,4.13804e-05,0.00010501166,-4.4361623e-05
1965-09-01,2.1661035e-06,2.31462e-05,-7.26013e-05,-6.5471904e-06,6.760104e-05,4.4318585e-07,-8.871335e-06,3.7109003e-05,5.593546e-05,-2.5400564e-05
1965-10-01,1.7981874e-06,1.0843498e-05,-6.689414e-05,-2.1322194e-06,3.9558778e-05,-1.1317752e-07,-2.042485e-06,4.3955803e-05,3.7010297e-05,-3.858267e-05
