,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6,mgu50_cluster7,mgu50_cluster8,mgu50_cluster9,mgu50_cluster10
1965-01-01,-1.2129376,0.65567684,-0.38160914,1.3520893,-0.5843086,0.3776989,0.27243844,0.9756943,0.36987743,-0.94375783
1965-02-01,-1.2266243,0.6700157,0.040735435,1.8099554,-0.34706575,0.19096756,-0.18770866,0.5947369,0.067783736,-0.57681334
1965-03-01,-1.2018573,0.2587511,-1.0926864,1.6056265,-0.31871375,0.78342324,0.87271535,1.2201068,-1.1327702,-1.4153106
1965-04-01,-0.87401885,0.33598557,-1.1790453,1.3240635,-0.2942726,0.35977516,-0.019227218,0.3571682,-0.62536967,-1.5753195
1965-05-01,-0.4686199,0.30111617,-0.7909187,0.01108017,-0.209869,0.39985847,0.41778222,0.5087036,-0.7850525,-0.6820736
1965-06-01,-0.28775483,0.6485077,-0.49306145,-0.45069656,-0.06550293,0.40507278,0.80069506,0.6527443,-0.969828,-0.56996995
1965-07-01,-0.10232697,0.76419604,-0.6784889,-0.5989731,0.036499023,0.38617095,0.9499496,0.703582,-0.9114952,-0.65698016
1965-08-01,-0.07201996,0.94212836,-0.74627227,-0.4933876,0.13361207,0.5627998,1.0617272,0.8899872,-0.88379514,-0.72020185
1965-09-01,0.32588348,0.72378653,-0.33207473,-0.21736374,0.4819809,0.7550713,0.9124733,0.7589817,-0.46014708,-0.3962738
1965-10-01,0.67392653,0.72671926,-0.0410614,0.008146668,0.8961784,1.1744835,0.63905716,0.9548378,0.021183014,0.00065231323
1965-11-01,1.0744369,0.6677345,0.28482133,0.1459961,1.2816986,1.2572575,0.11927338,1.3664281,0.085381314,0.4621025
1965-12-01,1.4785324,-0.28025952,0.73551863,0.3930153,1.7288101,1.732069,0.2284439,0.3617304,0.42299652,0.81470793
1966-01-01,1.5393982,-0.10207939,0.90131915,0.60098875,1.7044979,1.9736465,0.70011425,1.0828304,0.7772484,1.0460685
1966-02-01,1.414671,0.6242935,0.71390074,0.53993833,1.5236431,1.3040577,1.0969445,1.2594182,0.6302017,0.89935
