,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10
1965-01-01,-0.09286499,-6.7829285,-10.596497,-3.9288635,0.19055176,-7.98645,-20.517365,-2.2957764,-4.0097046,-2.2783203
1965-02-01,-0.72525024,-8.137329,-11.471405,-4.4050903,0.16339111,-9.304413,-22.75943,-2.691162,-4.8062744,-1.1249084
1965-03-01,-0.881958,-8.501099,-11.135132,-4.8207397,0.93826294,-9.463104,-23.693481,-2.4990845,-5.160553,-0.6409607
1965-04-01,-0.65649414,-7.966797,-11.238495,-5.249939,0.5225525,-9.168793,-23.584808,-2.6408691,-5.0039673,-0.94940186
1965-05-01,-0.3732605,-6.4865417,-9.768707,-4.486206,0.061340332,-7.491455,-19.271454,-2.0672302,-3.1130676,-1.2070312
1965-06-01,0.20358276,-3.7621765,-7.1331787,-3.2023315,-0.28042603,-5.406769,-14.390076,-0.5024719,-0.6616211,-1.5697327
1965-07-01,0.9124756,-1.252533,-5.4927063,-1.980011,-0.5415039,-3.0153809,-7.1936646,0.6175842,1.4283752,-0.82092285
1965-08-01,1.7837524,0.34326172,-3.885437,-1.8646545,-0.8053589,-1.2474365,-3.505249,1.28479,2.3969727,-1.8147583
1965-09-01,2.0325012,-0.3834839,-5.3182373,-1.2915955,-0.45983887,-2.5669556,-6.726288,1.6577759,1.6048889,-2.7535706
1965-10-01,1.4978943,-2.2363586,-7.0263977,-1.1700745,-0.18560791,-4.43927,-11.772522,0.9744568,-0.02444458,-2.7937012
1965-11-01,1.1854553,-4.2626953,-9.103638,-1.9066162,-0.86428833,-6.571411,-14.912048,-0.12231445,-2.1575928,-2.566742
1965-12-01,0.8597412,-5.4256897,-10.153839,-3.0486145,-0.52038574,-7.7104187,-18.494995,-1.0602722,-3.5815125,-2.6499634
1966-01-01,0.06323242,-7.4124146,-10.877899,-3.851593,0.26446533,-8.872345,-21.29712,-1.8182678,-4.794098,-1.2459106
1966-02-01,-0.48712158,-8.54068,-11.590668,-3.8805237,0.3242798,-10.050537,-23.064331,-2.5269775,-6.0635986,-0.47149658
1966-03-01,-0.4579773,-8.952301,-11.7586975,-4.4913025,0.41796875,-10.393555,-23.625214,-3.0606384,-6.835266,-1.7343445
1966-04-01,-0.31311035,-8.648071,-11.367706,-4.2249146,0.33944702,-9.857849,-22.982086,-2.815918,-6.6939087,-3.173462
1966-05-01,-0.066589355,-7.166046,-10.330475,-3.8069458,0.6227722,-8.769684,-20.237305,-2.2562256,-3.6571655,-4.8730164
1966-06-01,0.56869507,-4.5196533,-8.394623,-2.8338013,0.671051,-6.7077637,-13.15918,-1.1267395,-2.0263977,-5.1026
1966-07-01,1.2831421,-2.0124207,-7.0498047,-2.2867432,-0.3795166,-4.2479553,-5.761322,0.0970459,0.817688,-4.1032104
1966-08-01,2.0307617,-0.60113525,-4.723236,-1.3328552,-0.5249939,-2.5956116,-4.4574585,1.394867,2.0852356,-3.8094482
1966-09-01,2.2522888,-0.34735107,-4.148712,-0.72406006,-0.17892456,-2.5561523,-6.5637817,1.9381104,1.6370544,-4.1224976
1966-10-01,1.8714294,-1.5032959,-6.332428,-0.79730225,-0.104888916,-3.9566956,-11.098999,1.3928528,0.21331787,-4.5290527
1966-11-01,1.6593323,-4.104248,-8.911163,-1.5757141,-0.17477417,-6.376587,-13.002502,0.2402649,-1.9811707,-4.206604
1966-12-01,1.1931152,-6.2865906,-10.096008,-2.849823,0.012542725,-7.8760986,-15.23172,-1.1498413,-4.176117,-4.1322327
1967-01-01,0.4671631,-7.465393,-10.69223,-3.7713318,0.77767944,-8.684418,-18.401917,-2.1276245,-4.677307,-2.660492
1967-02-01,-0.3295288,-7.7953186,-11.191925,-4.4808655,0.7006836,-8.935211,-19.958344,-2.6488342,-5.001709,-1.2680664
1967-03-01,-0.3888855,-7.706421,-11.291321,-5.2353516,0.64331055,-9.060669,-21.163086,-2.6966858,-5.6670837,-1.5628052
1967-04-01,-0.23114014,-7.8972473,-11.76062,-4.641388,0.4494934,-8.880371,-21.2818,-2.947113,-5.7321777,-2.330597
1967-05-01,0.041046143,-5.605255,-11.140381,-4.4308167,0.37109375,-8.437408,-20.053558,-2.0899658,-4.510956,-4.0937805
1967-06-01,0.7268982,-3.3658447,-8.818817,-3.6262817,-0.3864441,-6.0482483,-13.276672,-0.76504517,-1.459198,-4.313904
1967-07-01,1.4845276,-0.88186646,-5.34671,-2.406372,-0.7070923,-3.5968323,-7.037018,0.2850647,0.94314575,-4.725708
1967-08-01,2.0096436,0.7821045,-3.4754028,-1.5772705,-0.68078613,-1.6503906,-4.9978943,1.1943054,1.9455261,-4.4119263
1967-09-01,2.3960571,0.572052,-4.0595703,-0.96398926,-0.88183594,-1.559967,-7.7501526,1.7319641,0.96969604,-5.4483643
1967-10-01,2.1902466,-1.1667786,-5.025635,-0.6309204,-0.64242554,-2.5320435,-9.077332,1.5526733,-0.26080322,-4.8498535
1967-11-01,1.4284058,-3.1646729,-8.134369,-1.6877441,-0.50930786,-5.152954,-13.439606,0.59802246,-1.9301453,-3.9554749
1967-12-01,0.9365845,-5.1188965,-9.635834,-2.6903992,-0.39260864,-7.2478943,-16.662903,-0.84484863,-2.9978943,-4.223419
1968-01-01,0.24060059,-6.7645874,-10.368805,-3.4803772,0.26779175,-8.437347,-19.940033,-1.751709,-4.2010193,-3.5075684
1968-02-01,-0.2657776,-7.241272,-11.472656,-4.282501,0.5429077,-9.087158,-21.439575,-2.3832092,-5.267761,-1.5275269
1968-03-01,-0.162323,-7.422241,-12.10321,-4.4575195,0.7897949,-9.298279,-22.253632,-2.7758484,-6.053131,-2.2565002
1968-04-01,0.011932373,-7.2266846,-11.950226,-4.7506714,0.7414856,-9.606262,-20.475342,-2.7079163,-5.587036,-3.7574768
1968-05-01,0.34381104,-6.107422,-10.760712,-4.270935,0.46350098,-8.560669,-16.929016,-1.3418274,-3.852478,-5.0276794
1968-06-01,0.68688965,-4.448639,-8.31897,-3.264038,0.10128784,-6.202545,-11.718933,-0.22021484,-1.1713562,-5.573883
1968-07-01,0.9100952,-1.7998962,-5.459015,-2.0002136,-0.17211914,-3.6487427,-6.01297,0.9273987,1.4595947,-4.7621155
1968-08-01,1.5497437,-0.16705322,-3.7910767,-1.0791321,-0.10571289,-1.7616882,-4.3311768,2.026062,2.8565063,-3.1505432
1968-09-01,1.961029,-0.5975952,-3.9861755,-0.81918335,-0.27166748,-1.4201355,-5.655487,2.017395,1.6983643,-3.7853699
