,vws_u850-200_cluster1,vws_u850-200_cluster2,vws_u850-200_cluster3,vws_u850-200_cluster4,vws_u850-200_cluster5,vws_u850-200_cluster6,vws_u850-200_cluster7,vws_u850-200_cluster8,vws_u850-200_cluster9,vws_u850-200_cluster10
1965-01-01,28.746156692504883,9.473424911499023,23.59720230102539,22.099769592285156,32.00498580932617,12.992963790893555,36.04594039916992,10.459220886230469,29.072038650512695,36.761253356933594
1965-02-01,25.537837982177734,4.203891754150391,12.654045104980469,20.17380142211914,32.61439514160156,11.17453384399414,40.87226867675781,17.763893127441406,36.67163848876953,31.133251190185547
1965-03-01,21.40074920654297,7.826084136962891,23.3055362701416,30.251739501953125,39.43186950683594,15.559293746948242,26.83485221862793,22.15679931640625,36.35063934326172,31.511276245117188
1965-04-01,28.58647346496582,3.824239730834961,11.870296478271484,14.014606475830078,27.830427169799805,12.419408798217773,38.65137481689453,8.712488174438477,28.123720169067383,28.21822738647461
1965-05-01,33.46983337402344,2.789560317993164,9.841672897338867,13.960836410522461,14.738067626953125,12.816986083984375,23.46847915649414,11.606329917907715,17.956165313720703,20.698471069335938
1965-06-01,21.64190673828125,0.8179683685302734,-3.9562225341796875,7.571895599365234,9.82211971282959,11.726907730102539,12.996222496032715,10.381009101867676,7.307929992675781,2.079133987426758
1965-07-01,19.512256622314453,-0.5377063751220703,-13.458976745605469,-3.3533382415771484,10.206663131713867,8.642423629760742,7.9271087646484375,16.779726028442383,-4.577030181884766,-6.594247817993164
1965-08-01,14.157995223999023,-4.047468185424805,-17.44289779663086,-0.9385452270507812,12.442220687866211,2.973684310913086,5.27604866027832,13.589330673217773,-4.64057731628418,-10.444555282592773
1965-09-01,8.881946563720703,-3.529315948486328,-8.52021598815918,5.432472229003906,18.154953002929688,7.982507705688477,15.98131275177002,4.397792816162109,6.108680725097656,-2.1003170013427734
1965-10-01,9.458761215209961,0.5311908721923828,5.074001312255859,10.719927787780762,19.79740333557129,12.882164001464844,20.076034545898438,5.0674848556518555,25.18099594116211,16.297420501708984
1965-11-01,24.4852352142334,1.802133560180664,17.035545349121094,20.47361183166504,32.334129333496094,10.685710906982422,25.22498893737793,12.346084594726562,31.58622932434082,25.11581802368164
1965-12-01,24.97894859313965,10.187108993530273,27.44425392150879,19.812068939208984,31.815975189208984,18.83441925048828,30.538515090942383,8.169891357421875,33.28245162963867,30.703086853027344
1966-01-01,28.815305709838867,8.143383026123047,34.626617431640625,31.19333267211914,37.713619232177734,18.190502166748047,21.846982955932617,18.270919799804688,40.1261100769043,32.3651123046875
1966-02-01,24.075666427612305,4.870931625366211,27.31365394592285,35.58997344970703,37.11952209472656,12.968362808227539,16.592021942138672,29.670345306396484,44.96421432495117,20.263273239135742
