,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10
1965-01-01,1021.3608,1010.7671,1020.4479,1017.46545,1016.9297,1012.5581,1019.48663,1019.6292,1015.2595,1011.59436
1965-02-01,1011.4418,1010.91284,1019.6156,1014.78705,1018.0993,1013.60187,1018.7629,1016.6308,1014.9904,1009.8257
1965-03-01,1019.7279,1011.8766,1017.0506,1015.5957,1019.2205,1010.18414,1021.35706,1016.35046,1015.70044,1010.71313
1965-04-01,1027.5543,1011.38916,1017.2441,1012.78076,1016.37964,1013.2391,1018.34796,1014.8304,1014.5904,1011.0567
1965-05-01,1022.45654,1011.66943,1018.2519,1010.4397,1017.15295,1015.90204,1020.0218,1014.4255,1013.6118,1009.9292
1965-06-01,1025.0706,1014.22943,1017.9554,1011.2558,1019.6503,1020.8454,1022.562,1014.5581,1015.34827,1010.6158
1965-07-01,1026.5732,1014.062,1016.4584,1008.1891,1019.10706,1023.4668,1023.28326,1016.1532,1015.0605,1010.4632
1965-08-01,1023.0588,1013.5839,1016.5637,1008.7664,1017.2075,1019.4122,1019.8178,1015.5988,1014.111,1010.85767
1965-09-01,1022.451,1013.1051,1018.76843,1012.5315,1015.6025,1017.4437,1017.9226,1013.5938,1012.7113,1010.8961
1965-10-01,1019.9331,1011.9907,1017.4258,1013.7879,1014.93585,1017.6453,1018.3957,1017.2621,1012.6481,1011.288
1965-11-01,1021.9561,1011.30725,1020.0386,1017.0215,1014.31256,1017.2335,1015.61865,1017.5889,1012.5848,1011.1435
1965-12-01,1024.0305,1011.33203,1021.6994,1019.92694,1015.61053,1014.27783,1018.1309,1018.8857,1013.44806,1010.1655
1966-01-01,1010.0831,1011.20154,1020.312,1018.47186,1017.03424,1008.1504,1018.1584,1019.4057,1013.6607,1009.49786
1966-02-01,1013.55493,1011.5815,1021.78845,1017.15375,1018.79736,1014.1827,1020.7338,1018.75104,1015.646,1009.9285
1966-03-01,1021.05054,1010.97565,1020.4272,1014.17206,1016.60046,1017.538,1018.853,1019.4458,1014.2159,1009.8616
1966-04-01,1018.132,1011.23914,1017.9843,1010.8342,1017.2834,1014.58325,1018.63586,1014.5182,1014.5119,1010.53436
1966-05-01,1025.8417,1011.8181,1016.2319,1010.4705,1018.5533,1023.97656,1022.4732,1014.16455,1014.32666,1011.40564
