,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10
1965-01-01,26.425812,19.735748,15.92218,22.589813,26.709229,18.532227,6.0013123,24.2229,22.508972,24.240356
1965-02-01,26.097504,18.685425,15.351349,22.417664,26.986145,17.518341,4.063324,24.131592,22.01648,25.697845
1965-03-01,26.13092,18.51178,15.877747,22.192139,27.951141,17.549774,3.319397,24.513794,21.852325,26.371918
1965-04-01,26.878387,19.568085,16.296387,22.284943,28.057434,18.366089,3.9500732,24.894012,22.530914,26.58548
1965-05-01,27.07248,20.959198,17.677032,22.959534,27.50708,19.954285,8.174286,25.37851,24.332672,26.238708
1965-06-01,27.197723,23.231964,19.860962,23.79181,26.713715,21.587372,12.604065,26.491669,26.33252,25.424408
1965-07-01,27.464172,25.299164,21.05899,24.571686,26.010193,23.536316,19.358032,27.169281,27.980072,25.730774
1965-08-01,28.22757,26.787079,22.55838,24.579163,25.638458,25.19638,22.938568,27.728607,28.84079,24.629059
1965-09-01,28.628754,26.212769,21.278015,25.304657,26.136414,24.029297,19.869965,28.254028,28.201141,23.842682
1965-10-01,28.382263,24.64801,19.857971,25.714294,26.698761,22.445099,15.111847,27.858826,26.859924,24.090668
1965-11-01,28.268982,22.820831,17.979889,25.17691,26.219238,20.512115,12.171478,26.961212,24.925934,24.516785
1965-12-01,27.869812,21.584381,16.856232,23.961456,26.489685,19.299652,8.515076,25.949799,23.428558,24.360107
1966-01-01,27.105438,19.629791,16.164307,23.190613,27.306671,18.16986,5.7450867,25.223938,22.248108,25.796295
1966-02-01,26.729248,18.67569,15.625702,23.335846,27.54065,17.165833,4.1520386,24.689392,21.152771,26.744873
1966-03-01,26.91684,18.422516,15.616119,22.883514,27.792786,16.981262,3.7496033,24.314178,20.53955,25.640472
1966-04-01,27.374725,19.039764,16.32013,23.462921,28.027283,17.829987,4.7057495,24.871918,20.993927,24.514374
1966-05-01,27.45694,20.357483,17.193054,23.716583,28.146301,18.753845,7.2862244,25.267303,23.866364,22.650513
1966-06-01,27.79483,22.706482,18.831512,24.392334,27.897186,20.518372,14.066956,26.099396,25.199738,22.123535
1966-07-01,28.133698,24.838135,19.80075,24.563812,26.471039,22.6026,21.089233,26.947601,27.668243,22.747345
