,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10
1965-01-01,0.29477688173453015,-10.33711971775178,-35.44344079905543,-8.408150672912598,0.32875478740722414,-18.950046963161892,-477.7736186981201,-2.033376555110133,-11.490534573066526,-29.568815231323242
1965-02-01,-0.4751773551106453,-11.934827220055364,-38.42870120344491,-9.831163618299696,0.8567710717519125,-20.91605716281467,-533.0036163330078,-2.8402223143466685,-13.702514694958198,-15.894412994384766
1965-03-01,-0.517207927380999,-12.96864478818832,-39.06885015553442,-10.740764405992296,1.783450822981577,-21.770657433403862,-560.8343124389648,-3.087652838507364,-14.116245362816787,-4.095792770385742
1965-04-01,-0.6237294773260753,-13.029590729744204,-38.89107868589204,-11.49240493774414,1.537380332038516,-22.029794057210285,-546.9612121582031,-3.006426400916521,-12.850540440257003,-12.01939582824707
1965-05-01,0.22076642451186976,-10.421619876738518,-33.55349507825128,-9.789873758951822,1.3066092180827307,-19.15254169040256,-442.0928478240967,-2.286239973334379,-8.957321469376728,-12.858963012695312
1965-06-01,1.2879175941149394,-6.227691711918,-26.545756438682822,-7.11391978793674,0.385556145319863,-13.96803961859809,-294.4575548171997,-0.5226154313531033,-1.9982494959017127,-14.734268188476562
1965-07-01,1.6921620070934296,-2.1705202517970914,-19.491966839494378,-4.003052446577284,-0.45479909768180243,-8.474021487765842,-143.16542148590088,0.6878023923829545,2.835594735494474,-12.701797485351562
1965-08-01,1.972526510556539,-0.22551804300277464,-14.635830912096749,-2.1750884585910373,-0.722539330285693,-4.866932762993707,-82.16447234153748,1.464113246562869,4.563365040755854,-27.99839973449707
1965-09-01,2.391288777192434,-1.4429409657755206,-16.817699629684977,-1.2913262844085693,-0.740712218814426,-6.4089992311265735,-142.75624752044678,1.734116881392723,3.475253465698987,-36.16504669189453
1965-10-01,2.1638501683870954,-3.9567228286497054,-23.302190057162584,-1.7821440431806777,-0.36644043903502205,-9.717933866712782,-271.0120439529419,1.036505990250166,-0.35756088611556264,-28.97648811340332
1965-11-01,1.2371797859668732,-6.681650684725854,-30.13262913144868,-3.6608319812350802,-0.19992805189556545,-14.502685334947374,-359.98120307922363,-0.12444875441318334,-4.636986953456228,-33.35580825805664
