,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5,zgu500_cluster6,zgu500_cluster7,zgu500_cluster8,zgu500_cluster9,zgu500_cluster10
1965-01-01,0.41843414,-0.1029789,0.29883498,-0.3627079,-0.12025108,0.06745796,0.42071533,-0.22811833,0.3614048,-0.39888114
1965-02-01,-0.21997146,-0.42397422,-0.084077835,-0.24147949,-0.17434731,0.22485924,0.00586586,-0.48295897,0.7501831,-0.42364827
1965-03-01,0.2675503,-0.116666414,0.23463592,-0.0068431855,-0.23235473,-0.025092889,0.19944039,-0.6113571,0.30470046,-0.4982752
1965-04-01,0.37737313,-0.1169918,-0.09548378,-0.41582718,-0.111126326,0.329142,0.7726692,-0.5318413,0.20856552,-0.3529316
1965-05-01,-0.2770008,-0.179562,-0.28612518,0.4950165,0.1267685,0.16913338,0.14892864,-0.2760231,-0.14143333,-0.2639656
1965-06-01,-0.118621446,0.038780212,-0.07169418,-0.04627533,0.12383537,0.004562378,-0.17891006,-0.19031563,-0.33728904,0.20172158
1965-07-01,-0.026070405,-0.009776687,-0.13100433,-0.24213104,0.0658287,0.18575343,-0.5595417,-0.18705674,0.27863008,0.35032424
1965-08-01,-0.039431762,-0.053770445,-0.014012909,-0.23561363,0.19129333,0.125465,-0.31643257,-0.2088913,0.23202896,0.2382206
1965-09-01,-0.10493431,0.003584671,-0.1492546,0.2932949,-0.029003143,0.19455223,0.4503704,0.062569425,-0.5598671,0.15023232
1965-10-01,-0.01629448,-0.09320259,-0.05572586,-0.48784715,-0.22551116,0.38682327,0.6393827,-0.089292146,0.5673624,0.23268051
1965-11-01,0.1352417,-0.14045563,0.016946029,-0.4774189,-0.19096756,0.5184801,0.3118702,-0.09157314,0.024766922,0.023789596
1965-12-01,0.0042362213,-0.28221473,0.1189476,-0.19324836,0.22779235,0.020204926,0.4480892,-0.49501666,0.4862175,-0.13393822
1966-01-01,-0.33545074,-0.22582245,-0.07713394,-0.06334839,0.18938866,-0.5373125,0.106674954,-0.3347946,0.6384071,-0.4237446
1966-02-01,0.012144471,0.14836006,-0.16641235,0.15919152,0.052845,-0.6288887,0.14639053,0.17330551,0.635125,-0.3535038
1966-03-01,0.085011676,-0.16903839,-0.08140068,-0.16378708,0.031510163,0.09124794,0.2977047,-0.47166634,0.37910575,-0.16542777
1966-04-01,0.09124794,-0.2747284,-0.043982696,-0.017724609,0.16936684,-0.28785762,0.23993607,-0.03216629,0.4303093,-0.35186252
