,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6,vws_u250-50_cluster7
1965-01-01,-34.96767222238357,-11.196711010432017,-20.739186723321755,-25.377453587536795,-26.16701705321808,-0.23728179991301693,7.486492302641199
1965-02-01,-39.016798187792574,-8.148475358184472,-18.907241848386136,-27.40519835336137,-26.06757284930083,2.868629777323863,12.665566935045101
1965-03-01,-35.26541032268417,-9.283440153524143,-19.764153641836955,-23.956832632857743,-26.473288254750035,6.655688088854516,10.472902371624878
1965-04-01,-33.09006898025878,-10.80348722263107,-23.02792134807616,-20.826362274136812,-24.734502741211973,8.458442192141902,9.827988678541644
1965-05-01,-30.68979231142905,-13.133049826593522,-22.268274546236846,-21.773862350105645,-22.004849997871503,2.012790882626457,3.768490618125475
1965-06-01,-31.893747877725595,-12.007930981112171,-21.748905124550046,-17.244204471743558,-21.140722677999193,-0.6588574511662854,0.8386627038601677
1965-07-01,-25.733638507904026,-12.127116444083612,-22.26284132298526,-17.31691913386443,-21.83429925663601,-3.444648534491088,-1.0473547035629207
1965-08-01,-23.14286068644819,-14.219797272982275,-22.176806571302645,-16.458259650491225,-21.128146074988077,-4.8036388636561345,-4.896404267792893
1965-09-01,-26.016704980516966,-17.849355303516038,-22.921295739930915,-21.385683326745212,-18.2810677635835,-9.336206673846577,-7.822843357435439
1965-10-01,-24.596384864165294,-21.556457360855493,-25.653436043492672,-24.248557750788645,-19.594911827768495,-16.515429100233252,-13.408741959099105
1965-11-01,-24.829536753501692,-24.678392969653903,-25.246645637415398,-22.85332739817223,-22.50532147871184,-19.60618365915915,-20.592001549016786
1965-12-01,-24.097250124735524,-24.86233084970161,-22.37443782861752,-24.575007547343382,-23.07271856634103,-25.645186315688413,-22.701797418919053
1966-01-01,-28.201457034881084,-27.727273285253244,-23.720722797376975,-25.669350581509995,-27.321228409720266,-29.564510331841944,-26.18018324431674
1966-02-01,-27.17455113732271,-26.962992670880794,-24.845450867612012,-23.813756304490056,-27.584665406340896,-25.106515764208698,-22.731836459114795
1966-03-01,-35.97566337240839,-27.25413205745436,-25.583741930377975,-22.207386437241826,-22.871896785023278,-27.203570816146694,-21.45219972127694
1966-04-01,-25.91117583098593,-27.12046913304584,-28.623473430102095,-20.28170679344893,-24.6022602204138,-22.542191169613297,-20.545335762418883
1966-05-01,-32.530643530082855,-25.37044522249401,-29.404208444658938,-16.35580768075882,-21.123490249320128,-15.05761071913293,-13.448980251149763
1966-06-01,-32.037750121490625,-12.775922052141135,-22.90911453031663,-19.538787523937586,-21.46466877542121,1.1638121661901943,2.204849750245497
1966-07-01,-26.294161075120968,-7.201805755029974,-20.934577525506803,-20.193487010968205,-20.631437955313242,3.3948652354569506,7.948133277334226
1966-08-01,-21.850973146937793,-4.754312842138884,-19.573025671945402,-15.929840326510979,-19.3674071638676,5.52200684394243,11.952814230492205
1966-09-01,-24.378843460443907,-3.5308982643664533,-19.113025908878488,-17.21452426858352,-19.269001041102012,9.909622516929682,13.882529987908258
1966-10-01,-25.74060246424385,-5.615453509403965,-19.31081654835793,-24.293083362786707,-19.04273697459031,4.91786021098964,11.233165474120025
1966-11-01,-26.95628807678436,-7.368202521789878,-17.314359260993783,-27.251042249960093,-18.75699028117306,2.14745322881961,7.515720844381223
1966-12-01,-33.25785754535024,-4.445306876370573,-14.812677243994878,-23.996160548333645,-20.403324514625048,4.86828364459978,10.841185513752288
1967-01-01,-37.43430478403418,-3.8084757534712237,-12.130673419649696,-27.514338128373485,-21.328873940871652,-3.803025112298822,10.849294705105399
1967-02-01,-35.661048917801494,-5.387373686530881,-16.066998189789597,-24.408541445746923,-22.725117396900515,-0.2851125176565111,11.302696676200199
1967-03-01,-34.187932068001615,-5.174703759847678,-17.86426993045012,-22.88928198833161,-21.546913651671645,-0.1499452405522502,11.269232114459935
1967-04-01,-31.546849463603557,-7.149153002028194,-20.402897610071907,-20.94057524391346,-21.461362858138095,5.738460962811485,12.030483644006685
1967-05-01,-29.87950154441337,-8.999511213324078,-21.913148511252835,-19.249817748890095,-19.512822260295692,8.028774738891364,13.95700139277555
1967-06-01,-30.94283781280165,-4.3569905087856,-18.266088958736965,-22.606893632971854,-16.95955025739987,12.90126805966991,17.633960231859636
1967-07-01,-24.043472510473144,-6.302144533435543,-19.379738671678382,-18.298477867720624,-18.316462588625082,9.132015743006447,17.142951408751006
1967-08-01,-20.27400556538268,-5.3167170792256755,-17.539699769176035,-18.28896223947559,-18.522770466536457,8.004547724427509,16.79892512947756
1967-09-01,-23.37396403081562,-5.176921091533805,-19.310993349745143,-25.99506717461787,-19.053392574586127,15.039083637458873,17.097478446337245
1967-10-01,-26.155862741608388,-10.479601225276804,-19.61470031937959,-25.055917840486778,-21.241693986221087,6.343061400717339,8.982900730695034
1967-11-01,-27.146839740099455,-13.53359774996574,-22.100919305731402,-25.82021123587364,-21.00411792135185,-3.14760618130325,4.363216039113138
1967-12-01,-34.10579897925248,-15.386665240561534,-22.421947653075872,-26.081339795268686,-23.356202064650017,-7.519350540654576,0.25820191403339005
1968-01-01,-37.46881354151461,-14.805709173459588,-20.12722336560435,-26.42616982237071,-25.15581222326268,-9.789532460632573,0.08587720250296313
1968-02-01,-32.19932742887669,-11.612423327192653,-21.30264490195885,-24.006315494642582,-28.640920232938353,-2.570225024155615,3.36933458795065
1968-03-01,-33.021911365548824,-11.845402504858901,-21.43915517123185,-23.022272979511055,-22.891363405276643,-3.3744145130335883,5.86893788090732
1968-04-01,-29.965223681607068,-20.102255315755063,-27.690097388051793,-23.15105341626476,-22.11161260951387,-10.953542375793761,-5.413320577202987
1968-05-01,-29.81276113159862,-18.99539936992637,-26.93255214471487,-21.390164687827344,-22.41385953611756,-12.487629234068152,-5.738007806075743
1968-06-01,-32.914084790307726,-15.372148280982868,-23.480979337605905,-20.386957317165933,-17.599297550028517,-11.907024684294344,-5.168718089517827
1968-07-01,-25.111912862050296,-18.283494669462975,-23.37570044783232,-18.238653183675638,-16.939472854077756,-16.676359148308,-8.130252190198474
1968-08-01,-24.662548449301728,-19.815183472332254,-24.824746899213185,-17.02908672748459,-19.786933207764353,-16.407366327803807,-10.354625100915209
1968-09-01,-23.734501711296218,-20.006010429030724,-24.606301322174982,-21.329970873583186,-20.333513604224102,-15.212546568318734,-11.237159839345033
1968-10-01,-23.710807528350855,-21.781720502877366,-25.239714078709323,-29.22683321953548,-18.983973345543752,-16.911143353712788,-13.322081452678214
1968-11-01,-23.873672708153254,-22.631603028348966,-21.128870132075853,-28.95384908168592,-22.56546612039228,-22.53853334101892,-17.217560292911614
1968-12-01,-24.32785948414354,-22.94939891455431,-22.89527811764046,-25.56253586862104,-25.296817488890753,-28.780279890903078,-18.757672590184505
1969-01-01,-25.937135482018114,-26.535688477437617,-24.206405445302153,-27.51634420801404,-24.322442756909425,-29.9572812672769,-23.79408480871411
1969-02-01,-30.859202929150673,-27.008661760686547,-24.489187718854048,-26.418076127486486,-25.230908015823072,-31.521742060479585,-22.47900645569951
1969-03-01,-28.775037207675137,-26.03809370078205,-26.425786941836893,-22.75866700731492,-27.018413329132372,-27.085211374623103,-21.92584499889961
1969-04-01,-30.343056489554037,-22.39299525897981,-26.991202377323628,-21.10886833098769,-20.607114774947856,-16.57605061334848,-10.916538950664295
