,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7
1965-01-01,0.0037290454,-0.056577027,0.035773277,0.034249842,0.02747327,0.3778056,0.05431688
1965-02-01,0.030730247,-0.090827525,-0.009613931,0.029732168,0.0120815635,0.77342,0.07490921
1965-03-01,0.019068241,-0.043496728,0.00020945072,0.02137965,0.011923969,0.29580396,0.026632786
1965-04-01,0.017860055,0.01770246,0.03650868,0.030415058,-0.03440875,1.5855038,0.051270068
1965-05-01,0.030625165,0.018753052,0.02573973,0.029994786,-0.010874689,2.3857155,0.0053575635
1965-06-01,0.02679038,0.017965078,0.010348022,0.019278407,0.012501836,1.7150464,-0.06703079
1965-07-01,0.032936573,0.028681517,0.020591676,0.024636567,-0.012503147,1.8532567,-0.022484124
1965-08-01,0.022010028,0.032411218,0.031413138,0.016284108,-0.0065145493,1.6763306,-0.012870848
1965-09-01,0.030099869,0.03178084,0.010558188,0.017492294,0.010242999,1.0820423,0.082841456
1965-10-01,0.023218215,0.027000487,0.020223975,0.024268866,-0.084103525,1.5583451,0.0024157763
1965-11-01,0.021642268,0.04023844,-0.0042032003,0.014970779,-0.12786222,1.4667827,0.03650868
1965-12-01,0.023008108,0.005462587,-0.014446795,0.027525842,-0.04255116,1.8349757,0.023218215
1966-01-01,0.02328372,-0.0038433075,0.012660861,0.029575408,-0.03917688,0.38418758,0.028663576
1966-02-01,0.022098362,-0.003296256,0.038329005,0.020092309,-0.1114853,0.6614763,0.031535804
1966-03-01,0.028481185,0.0063236356,0.021824777,0.024560273,-0.064480305,0.80545485,0.04867828
1966-04-01,0.027660549,0.027660549,0.02177918,0.034180164,-0.06999689,1.5265787,-0.0018829107
1966-05-01,0.02214396,0.0054118037,0.015761077,0.029210627,-0.0150132775,1.7239908,0.040836513
1966-06-01,0.021551251,0.02424115,0.012752056,0.02424115,-0.018022358,2.124833,-0.01665461
1966-07-01,0.026383996,0.025061786,0.019818783,0.017356813,-0.113719344,2.127842,0.03313154
1966-08-01,0.023694038,0.02802527,0.027341366,0.028116465,-0.012961686,1.7625613,0.030350447
1966-09-01,0.017812729,0.030715168,0.029028296,0.02250868,-0.01989162,1.0809199,0.04224986
1966-10-01,0.027113438,0.03481841,0.022189558,0.029985726,0.004363179,1.2143668,0.05510676
1966-11-01,0.02250868,0.017675936,-0.0645259,0.014028609,-0.005666971,1.0930017,-0.0123233795
1966-12-01,0.035547912,-0.027550995,0.008192897,0.021642447,-0.023265362,1.7653425,0.045942783
1967-01-01,0.024446428,-0.042620182,0.020575225,0.032398164,0.019528925,0.7301105,0.05342841
1967-02-01,0.021046042,-0.037807226,0.00043427944,0.030462563,0.03354907,0.1345675,0.060124636
1967-03-01,0.033496737,-0.043352604,0.038832784,0.019633532,0.006293416,0.5000334,0.038832784
1967-04-01,0.025231123,0.035850883,-0.0028614998,0.030881047,-0.002129078,0.7309998,0.038152695
1967-05-01,0.032293558,0.025597334,0.015919268,0.030096352,6.8068504e-05,2.727356,-0.017404795
1967-06-01,0.023557127,0.04123926,0.02554506,0.026643634,-0.024781108,1.6245236,0.083299756
