,zgv50_cluster1,zgv50_cluster2,zgv50_cluster3,zgv50_cluster4,zgv50_cluster5,zgv50_cluster6,zgv50_cluster7
1965-01-01,0.019132685,0.0819762,-0.0136872055,0.0086833,-0.009124803,-0.016189193,0.017808128
1965-02-01,0.12244916,0.01898551,-0.023253571,0.015453339,-0.090953805,-0.05121672,0.040767334
1965-03-01,0.063137814,0.045771264,-0.030317951,-0.026197052,0.1193585,0.0048567774,0.09963713
1965-04-01,-0.030759454,0.06166611,0.010890913,-0.047390174,0.01560049,-0.044741057,-0.06725869
1965-05-01,0.025461173,0.007800245,0.03017075,-0.030612301,-0.04106169,0.066228524,0.055631973
1965-06-01,0.018396806,-0.013981581,-0.008094597,0.009566331,-0.009860682,-0.0011773824,0.067847446
1965-07-01,0.013392878,0.01030221,-0.0039736987,0.062107634,0.015453339,0.036057748,0.073292896
1965-08-01,0.014717435,0.049009085,0.00058870314,0.023547936,0.0063284873,-0.020310069,-0.07034938
1965-09-01,0.0030906438,0.04886191,-0.0045624254,-0.045771252,-0.016925072,-0.018102456,0.008977652
1965-10-01,0.08359508,0.05622063,0.0013245821,-0.033850133,-0.021781802,0.14217052,-0.03517468
1965-11-01,0.0088305,0.054454565,-0.011038089,0.012362647,0.041208863,0.027963137,-0.11347153
1965-12-01,-0.073587224,0.04606559,0.01471746,-0.005003929,0.09404449,0.023842264,-0.036646463
1966-01-01,-0.038336705,0.026184702,-0.004484677,-0.013020014,0.025172044,0.12542614,0.0668361
1966-02-01,0.049186707,0.05772209,-0.0007233143,-0.02415936,0.070597455,0.09866281,0.06524477
1966-03-01,0.12976618,0.015479374,-0.0039060116,0.01634736,-0.025316715,-0.09866281,0.052080084
1966-04-01,-0.01634736,0.05801139,0.02054267,-0.048463393,-0.032550048,0.058590077,0.08535347
1966-05-01,0.024159383,0.035298727,-0.0008679867,-0.007956696,-0.027197361,0.014322018,0.26285967
1966-06-01,0.0201087,0.0788434,-0.024448728,-0.0075226785,-0.03341808,0.077252105,-0.19096026
1966-07-01,0.04991007,0.0098373415,-0.086944796,0.07204411,-0.008101344,-0.04123006,0.037902735
1966-08-01,0.057432722,0.09982009,-0.028210044,0.0015913009,-0.023291374,-0.03298404,0.011284018
1966-09-01,0.037758064,0.15667422,-0.09027214,-0.006799364,-0.021266032,0.039928056,0.08607678
1966-10-01,0.059024096,0.07855411,-0.0072333575,0.009403348,-0.035443403,0.021700049,0.034864713
1966-11-01,0.038481425,0.10372615,-0.024593353,0.0021700144,0.063653424,0.0817368,0.023725366
1966-12-01,0.04991007,0.1018455,-0.024593353,-0.021555375,-0.072044134,-0.022278715,-0.092152834
1967-01-01,-0.02298088,0.038467992,-0.023646975,0.025645327,0.04429648,0.07926736,0.044296455
1967-02-01,-0.081598766,0.1084098,-0.049791884,-0.03430481,0.07327236,0.15753558,0.016652811
1967-03-01,0.011823493,-0.0016652823,0.0011656999,0.009325576,0.047793567,0.12489607,0.050458025
1967-04-01,-0.005495429,0.007160711,0.007826805,0.03563702,0.06877611,0.11940066,0.07493764
1967-05-01,0.02298088,0.061282337,-0.020482957,0.022647822,-0.0076602697,0.08642808,-0.10174868
