,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7
1965-01-01,-0.6080017,0.1878357,3.1037598,3.660614,-1.3100586,-7.7865906,0.738678
1965-02-01,0.16500854,-0.25811768,2.7915344,3.69516,-0.7171631,-9.318787,1.0097351
1965-03-01,1.1814575,-0.72058105,2.6608887,3.3878784,0.6281128,-9.284271,0.9210205
1965-04-01,0.872406,-0.6599121,3.0229492,3.433075,1.7620544,-9.417694,1.0006409
1965-05-01,0.49368286,-0.06515503,3.2808838,3.4216003,1.9750977,-8.113922,0.6897888
1965-06-01,-0.24581909,0.48468018,3.949463,3.2728577,1.3323975,-4.6696167,0.20922852
1965-07-01,-0.9723816,1.5843201,3.957367,3.2827759,0.92718506,-1.4284363,-0.34716797
1965-08-01,-1.9573059,1.9615479,3.9868164,2.9030762,0.5145569,0.01159668,-0.10168457
1965-09-01,-2.5358887,2.6154175,3.7939453,3.0724487,0.16052246,-0.16680908,-0.22918701
1965-10-01,-2.5924377,2.333313,3.7338867,3.1960144,0.58444214,-1.3295898,-0.2972107
1965-11-01,-2.7306519,1.6387329,3.7683105,2.8008423,0.58395386,-3.8807678,-0.011810303
1965-12-01,-1.8040771,0.43328857,3.447998,2.9899597,0.6588135,-6.3316345,0.45074463
1966-01-01,-0.77667236,-0.49325562,2.9470215,3.4129944,0.51431274,-8.090942,0.6177063
1966-02-01,0.16494751,-1.0519104,2.64859,3.6697998,0.89920044,-9.465027,0.7156372
1966-03-01,0.5253601,-0.7550659,2.523346,3.8057861,1.3614502,-9.414276,0.90408325
1966-04-01,0.81295776,-0.27682495,2.7287598,3.4428406,1.2789307,-9.901764,0.69647217
1966-05-01,0.523407,0.44421387,3.4255981,3.3786926,0.6706543,-7.6834717,0.3625183
1966-06-01,-0.1409607,0.6482544,3.6724854,3.550476,0.929657,-4.3623962,-0.256958
1966-07-01,-1.0802002,1.4074707,3.8956604,3.6707458,0.7619629,-0.8936157,-0.43371582
1966-08-01,-1.5529785,2.0758972,4.3033752,3.3063965,-0.65686035,0.36080933,-0.521698
1966-09-01,-2.049347,2.3521118,4.3168335,3.0500488,-0.7800598,1.0480042,-0.729126
