,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7
1965-01-01,-0.0260499,0.029729271,-0.03252555,-0.06696441,0.002060461,0.07682508,0.03105383
1965-02-01,-0.008388949,0.076677874,0.05386586,-0.10213909,0.065787,0.2628536,0.039295577
1965-03-01,0.12848334,0.09816537,-0.0008830428,-0.16071454,-0.094338834,0.14423099,-0.00706439
1965-04-01,-0.18485112,0.058722615,-0.10802607,-0.05460174,-0.036793612,0.036646437,0.050628018
1965-05-01,-0.12671721,0.07594204,-0.20324795,-0.09433885,-0.047095846,0.13334009,0.09610496
1965-06-01,-0.013392878,0.23165259,0.16321652,-0.010007858,-0.031642534,-0.016189193,0.021487474
1965-07-01,0.11626784,0.29758677,0.13495898,-0.01457026,0.018838335,0.074911796,0.045771264
1965-08-01,-0.02693293,0.28831476,0.062401988,0.031053806,-0.015747666,0.031495333,0.049744964
1965-09-01,-0.08933492,0.21104817,-0.1240681,-0.015894841,0.020015717,-0.043710828,0.11759238
1965-10-01,-0.16895631,0.2588799,-0.1314268,-0.029876422,0.027080107,0.38898212,0.13628355
1965-11-01,-0.15703516,0.12406812,-0.03988428,-0.0075058937,0.01560049,0.17028086,0.044888236
1965-12-01,-0.009271979,0.013540054,0.025755549,-0.03694079,-0.014275933,0.048714757,0.055631947
1966-01-01,0.026329374,0.05019941,0.029801369,-0.025606012,0.04238739,0.32231778,0.07667341
1966-02-01,0.0370347,-0.046582747,0.011573339,0.001012659,0.01186266,-0.07074213,0.06886139
1966-03-01,0.106185436,0.063942716,0.018806696,0.030958723,0.046872042,0.16463092,0.03269472
1966-04-01,-0.10372615,0.058879424,-0.0711761,0.002025318,0.04730606,0.14741555,0.048897408
1966-05-01,0.18792215,0.12687287,-0.1777956,0.0034719943,0.073056795,-0.027920699,0.12152014
1966-06-01,-0.08130274,0.27052698,0.06524475,0.016492033,0.041519403,0.12195416,0.06842742
1966-07-01,0.12238815,0.023291301,0.12021818,-0.016492033,0.1627502,0.028933357,0.088825464
1966-08-01,-0.006654692,0.084340766,0.05916872,0.025895357,0.0039060116,0.061772753,0.18083358
1966-09-01,0.0004340172,0.018662024,0.07681811,-0.0494761,0.06047077,0.049620725,0.10980215
1966-10-01,-0.038481403,0.10473881,0.032694697,-0.055552054,0.045859385,-0.11558881,0.18907957
1966-11-01,-0.13685486,0.1286089,0.013164664,-0.049042035,0.075226784,-0.10271344,0.12716217
1966-12-01,-0.1890796,0.13092351,-0.1021348,-0.09620345,0.041519403,0.15913352,0.07218876
1967-01-01,-0.041465484,0.07443806,0.029475475,-0.3248963,0.13788527,0.090091705,0.063613735
1967-02-01,-0.072273195,-0.04879273,-0.032972563,-0.15587029,0.060616232,-0.20532914,0.13005844
1967-03-01,0.060782753,-0.04512912,-0.0016652823,-0.027643656,0.104746185,0.07327235,0.11124078
1967-04-01,0.03613659,-0.039134096,0.001998329,-0.19233999,-0.07710252,-0.040965926,0.12706093
1967-05-01,-0.12656134,0.27960068,0.16802685,-0.0014987469,-0.019650316,0.03447132,-0.14704433
1967-06-01,-0.07310586,0.06761043,0.109408975,-0.009159053,0.017485451,0.14654474,0.07843474
1967-07-01,0.06228151,0.1753541,0.038301468,-0.013655305,0.034304786,0.09375533,0.0026644468
